timestamp,spot,near_price,far_price,near_expiry,far_expiry,near_dte,far_dte,spread,near_prem,far_prem,z_score,near_oi,far_oi
2026-03-20 13:13,6702.5,6695.5,6643.5,30-MAR-2026,28-APR-2026,9,38,-52.0,-7.0,-59.0,-0.09531736187609836,1141400,121500
