timestamp,spot,near_price,far_price,near_expiry,far_expiry,near_dte,far_dte,spread,near_prem,far_prem,z_score,near_oi,far_oi
2026-03-20 13:13,1340.0,1328.0,1316.8,30-MAR-2026,28-APR-2026,9,38,-11.200000000000045,-12.0,-23.200000000000045,-0.2479220160745135,31386250,1456700
