timestamp,spot,near_price,far_price,near_expiry,far_expiry,near_dte,far_dte,spread,near_prem,far_prem,z_score,near_oi,far_oi
2026-03-20 13:13,167.99,168.43,167.32,30-MAR-2026,28-APR-2026,9,38,-1.1100000000000136,0.4399999999999977,-0.6700000000000159,-0.19184745742794473,139565000,20055000
