timestamp,spot,near_price,far_price,near_expiry,far_expiry,near_dte,far_dte,spread,near_prem,far_prem,z_score,near_oi,far_oi
2026-03-20 13:13,2923.6,2918.9,2873.2,30-MAR-2026,28-APR-2026,9,38,-45.70000000000027,-4.699999999999818,-50.40000000000009,-0.11238254022926722,3039575,438200
