timestamp,spot,near_price,far_price,near_expiry,far_expiry,near_dte,far_dte,spread,near_prem,far_prem,z_score,near_oi,far_oi
2026-03-20 13:13,95.43,95.41,94.62,30-MAR-2026,28-APR-2026,9,38,-0.789999999999992,-0.020000000000010232,-0.8100000000000023,0.21287807714459236,56389000,21228750
