Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
11-Nov-2025,25-Nov-2025,XX,"-","1,091.00","1,098.00","1,074.80","1,096.90","1,098.00","1,096.90",622350,"67,84,77,510.00","67,84,77,510.00",3144150,-31500
11-Nov-2025,30-Dec-2025,XX,"-","1,088.80","1,088.90","1,069.40","1,088.10","1,088.80","1,088.10",134100,"14,51,80,755.00","14,51,80,755.00",492300,49050
10-Nov-2025,27-Jan-2026,XX,"-","1,086.00","1,090.00","1,080.00","1,080.00","1,080.00","1,095.00",4000,"43,36,000.00","43,36,000.00",70500,3500
10-Nov-2025,30-Dec-2025,XX,"-","1,094.10","1,095.00","1,076.30","1,078.00","1,077.90","1,078.00",99900,"10,84,48,335.00","10,84,48,335.00",443250,35550
10-Nov-2025,25-Nov-2025,XX,"-","1,111.10","1,111.60","1,084.00","1,086.40","1,086.70","1,086.40",1078650,"1,18,15,46,010.00","1,18,15,46,010.00",3175650,52650
07-Nov-2025,30-Dec-2025,XX,"-","1,049.30","1,096.90","1,042.70","1,092.20","1,090.90","1,092.20",174600,"18,75,53,610.00","18,75,53,610.00",407700,22500
07-Nov-2025,25-Nov-2025,XX,"-","1,058.70","1,109.60","1,046.40","1,105.60","1,106.00","1,105.60",1506150,"1,63,93,93,830.00","1,63,93,93,830.00",3123000,126000
07-Nov-2025,27-Jan-2026,XX,"-","1,055.00","1,092.00","1,050.80","1,092.00","1,092.00","1,125.40",10000,"1,07,12,450.00","1,07,12,450.00",67000,2500
06-Nov-2025,25-Nov-2025,XX,"-","1,068.10","1,075.00","1,053.00","1,057.50","1,055.10","1,057.50",591300,"62,78,37,435.00","62,78,37,435.00",2997000,-45000
06-Nov-2025,27-Jan-2026,XX,"-","1,057.00","1,057.00","1,044.50","1,048.00","1,048.00","1,048.00",3000,"31,50,250.00","31,50,250.00",64500,0
06-Nov-2025,30-Dec-2025,XX,"-","1,062.50","1,066.10","1,045.60","1,049.40","1,048.80","1,049.40",67950,"7,15,95,450.00","7,15,95,450.00",385200,16200
04-Nov-2025,25-Nov-2025,XX,"-","1,103.50","1,103.50","1,065.10","1,068.40","1,069.60","1,068.40",739800,"79,95,05,775.00","79,95,05,775.00",3042000,21150
04-Nov-2025,30-Dec-2025,XX,"-","1,093.00","1,093.00","1,060.00","1,061.70","1,062.30","1,061.70",57150,"6,12,70,380.00","6,12,70,380.00",369000,25200
04-Nov-2025,27-Jan-2026,XX,"-","1,065.00","1,068.00","1,058.90","1,061.40","1,062.70","1,061.40",10500,"1,11,63,950.00","1,11,63,950.00",64500,7000
03-Nov-2025,25-Nov-2025,XX,"-","1,095.70","1,108.70","1,092.60","1,105.80","1,107.00","1,105.80",514350,"56,60,71,605.00","56,60,71,605.00",3020850,-7200
03-Nov-2025,27-Jan-2026,XX,"-","1,090.00","1,092.80","1,084.00","1,090.00","1,090.00","1,117.70",7500,"81,57,600.00","81,57,600.00",57500,4000
03-Nov-2025,30-Dec-2025,XX,"-","1,093.50","1,099.00","1,085.10","1,097.60","1,097.20","1,097.60",89550,"9,78,15,510.00","9,78,15,510.00",343800,28350
31-Oct-2025,25-Nov-2025,XX,"-","1,104.80","1,117.00","1,092.70","1,098.30","1,099.90","1,098.30",760500,"84,06,07,245.00","84,06,07,245.00",3028050,-21600
31-Oct-2025,30-Dec-2025,XX,"-","1,103.90","1,107.80","1,088.80","1,091.50","1,089.50","1,091.50",66150,"7,27,04,610.00","7,27,04,610.00",315450,18900
31-Oct-2025,27-Jan-2026,XX,"-","1,104.40","1,105.00","1,092.50","1,094.40","1,095.00","1,094.40",18500,"2,03,60,200.00","2,03,60,200.00",53500,17500
30-Oct-2025,30-Dec-2025,XX,"-","1,104.30","1,105.70","1,071.50","1,100.60","1,100.00","1,100.60",265500,"28,77,12,135.00","28,77,12,135.00",296550,157500
30-Oct-2025,25-Nov-2025,XX,"-","1,115.50","1,119.80","1,081.10","1,109.40","1,107.90","1,109.40",1492650,"1,63,82,38,410.00","1,63,82,38,410.00",3049650,151200
30-Oct-2025,27-Jan-2026,XX,"-","1,092.50","1,093.50","1,063.20","1,093.50","1,093.50","1,127.70",30500,"3,27,59,250.00","3,27,59,250.00",36000,23000
29-Oct-2025,25-Nov-2025,XX,"-","1,139.00","1,150.00","1,093.40","1,113.80","1,115.50","1,113.80",2271150,"2,54,01,09,195.00","2,54,01,09,195.00",2898450,602100
29-Oct-2025,27-Jan-2026,XX,"-","1,111.00","1,115.10","1,098.00","1,110.30","1,110.30","1,110.30",13500,"1,48,82,250.00","1,48,82,250.00",13000,13000
29-Oct-2025,30-Dec-2025,XX,"-","1,127.30","1,136.50","1,099.90","1,105.20","1,107.60","1,105.20",156150,"17,34,30,090.00","17,34,30,090.00",139050,61650
28-Oct-2025,25-Nov-2025,XX,"-","1,174.00","1,199.50","1,140.50","1,168.20","1,167.10","1,168.20",3633300,"4,23,49,80,150.00","4,23,49,80,150.00",2296350,58050
28-Oct-2025,28-Oct-2025,XX,"-","1,178.00","1,212.70","1,157.80","1,175.30","1,179.00","1,174.80",1593000,"1,87,63,56,495.00","1,87,63,56,495.00",282600,-212850
28-Oct-2025,30-Dec-2025,XX,"-","1,165.00","1,194.20","1,138.40","1,163.20","1,165.40","1,163.20",49500,"5,75,51,535.00","5,75,51,535.00",77400,6300
27-Oct-2025,28-Oct-2025,XX,"-","1,158.00","1,179.00","1,155.30","1,167.40","1,172.00","1,167.40",1885950,"2,20,06,90,665.00","2,20,06,90,665.00",495450,-745200
27-Oct-2025,30-Dec-2025,XX,"-","1,146.20","1,160.40","1,140.30","1,154.50","1,158.70","1,154.50",38700,"4,45,73,580.00","4,45,73,580.00",71100,19350
27-Oct-2025,25-Nov-2025,XX,"-","1,152.20","1,167.10","1,142.40","1,157.00","1,162.00","1,157.00",2359350,"2,72,56,31,190.00","2,72,56,31,190.00",2238300,507150
24-Oct-2025,30-Dec-2025,XX,"-","1,118.00","1,135.70","1,105.00","1,134.80","1,134.60","1,134.80",17100,"1,93,12,020.00","1,93,12,020.00",51750,11250
24-Oct-2025,28-Oct-2025,XX,"-","1,124.60","1,156.00","1,120.10","1,151.30","1,151.40","1,151.30",1804050,"2,06,90,97,300.00","2,06,90,97,300.00",1240650,-477450
24-Oct-2025,25-Nov-2025,XX,"-","1,127.00","1,140.60","1,110.10","1,138.50","1,140.50","1,138.50",1584900,"1,79,43,81,210.00","1,79,43,81,210.00",1731150,997200
23-Oct-2025,28-Oct-2025,XX,"-","1,129.80","1,158.30","1,127.00","1,138.10","1,134.50","1,138.10",1535400,"1,75,81,90,950.00","1,75,81,90,950.00",1718100,-543600
23-Oct-2025,30-Dec-2025,XX,"-","1,119.20","1,144.80","1,119.20","1,122.70","1,120.60","1,122.70",13050,"1,47,73,545.00","1,47,73,545.00",40500,6300
23-Oct-2025,25-Nov-2025,XX,"-","1,125.90","1,147.10","1,121.30","1,126.00","1,125.10","1,126.00",1124550,"1,27,76,76,315.00","1,27,76,76,315.00",733950,467100
