Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
31-Oct-2025,30-Dec-2025,XX,"-","321.75","324.05","316.10","316.70","316.40","316.70",730125,"23,25,27,281.25","23,25,27,281.25",2765125,255750
31-Oct-2025,27-Jan-2026,XX,"-","321.40","322.10","313.15","314.80","313.50","314.80",109800,"3,47,74,498.75","3,47,74,498.75",394975,83875
30-Oct-2025,30-Dec-2025,XX,"-","326.65","330.85","320.25","322.25","322.50","322.25",882750,"28,55,34,631.25","28,55,34,631.25",2509375,229625
30-Oct-2025,27-Jan-2026,XX,"-","326.10","328.00","317.90","318.95","320.25","318.95",236375,"7,57,00,161.25","7,57,00,161.25",311100,125050
30-Oct-2025,25-Nov-2025,XX,"-","331.20","335.25","325.05","327.05","326.95","327.05",3547500,"1,16,61,44,443.75","1,16,61,44,443.75",31262000,537625
29-Oct-2025,25-Nov-2025,XX,"-","320.95","331.55","320.00","331.00","331.45","331.00",5311625,"1,73,75,78,768.75","1,73,75,78,768.75",30724375,-1291125
29-Oct-2025,27-Jan-2026,XX,"-","323.35","324.75","312.10","324.05","324.50","324.05",297375,"9,49,90,496.25","9,49,90,496.25",186050,186050
29-Oct-2025,30-Dec-2025,XX,"-","317.15","326.55","315.05","326.00","326.45","326.00",1098625,"35,35,87,025.00","35,35,87,025.00",2279750,-185625
28-Oct-2025,30-Dec-2025,XX,"-","325.00","325.00","314.05","315.75","315.60","315.75",1483625,"47,21,29,143.75","47,21,29,143.75",2465375,569250
28-Oct-2025,25-Nov-2025,XX,"-","326.00","327.50","318.60","320.55","320.85","320.55",11721875,"3,78,62,00,206.25","3,78,62,00,206.25",32015500,908875
28-Oct-2025,28-Oct-2025,XX,"-","331.40","333.65","326.75","328.45","327.00","328.85",10247875,"3,38,53,93,412.50","3,38,53,93,412.50",1036750,-5341875
27-Oct-2025,30-Dec-2025,XX,"-","318.75","323.00","318.60","320.95","320.70","320.95",327250,"10,48,09,237.50","10,48,09,237.50",1896125,108625
27-Oct-2025,28-Oct-2025,XX,"-","329.80","333.40","328.55","330.70","330.50","330.70",11866250,"3,91,80,96,737.50","3,91,80,96,737.50",6378625,-5847875
27-Oct-2025,25-Nov-2025,XX,"-","322.85","326.75","322.30","324.50","324.90","324.50",12108250,"3,92,49,57,712.50","3,92,49,57,712.50",31106625,7341125
24-Oct-2025,30-Dec-2025,XX,"-","319.90","322.40","316.85","317.75","318.70","317.75",418000,"13,36,33,362.50","13,36,33,362.50",1787500,215875
24-Oct-2025,28-Oct-2025,XX,"-","330.00","334.05","327.65","329.00","329.40","329.00",13898500,"4,59,45,27,093.75","4,59,45,27,093.75",12226500,-8966375
24-Oct-2025,25-Nov-2025,XX,"-","323.85","327.05","320.60","321.85","322.80","321.85",13631750,"4,41,21,95,562.50","4,41,21,95,562.50",23765500,9517750
23-Oct-2025,25-Nov-2025,XX,"-","327.75","328.50","323.00","323.60","324.50","323.60",14070375,"4,58,07,67,056.25","4,58,07,67,056.25",14247750,4830375
23-Oct-2025,30-Dec-2025,XX,"-","320.65","323.85","318.85","319.30","320.30","319.30",368500,"11,83,24,593.75","11,83,24,593.75",1571625,170500
23-Oct-2025,28-Oct-2025,XX,"-","332.55","335.85","329.75","330.45","330.75","330.45",14275250,"4,75,07,35,687.50","4,75,07,35,687.50",21192875,-10103500
21-Oct-2025,30-Dec-2025,XX,"-","324.00","324.00","319.50","320.65","320.05","320.65",96250,"3,08,89,237.50","3,08,89,237.50",1401125,37125
21-Oct-2025,25-Nov-2025,XX,"-","326.15","326.20","324.00","325.00","324.35","325.00",488125,"15,87,32,818.75","15,87,32,818.75",9417375,126500
21-Oct-2025,28-Oct-2025,XX,"-","331.35","332.90","330.50","331.40","330.90","331.40",770000,"25,54,52,175.00","25,54,52,175.00",31296375,-103125
20-Oct-2025,25-Nov-2025,XX,"-","326.25","329.85","323.20","323.45","324.30","323.45",2147750,"69,83,32,112.50","69,83,32,112.50",9290875,1086250
20-Oct-2025,30-Dec-2025,XX,"-","323.35","324.45","319.00","319.20","320.00","319.20",163625,"5,24,49,306.25","5,24,49,306.25",1364000,129250
20-Oct-2025,28-Oct-2025,XX,"-","333.90","336.70","329.30","329.85","330.45","329.85",4582875,"1,52,08,68,868.75","1,52,08,68,868.75",31399500,-103125
17-Oct-2025,28-Oct-2025,XX,"-","336.35","336.35","329.20","332.25","332.45","332.25",4217125,"1,40,26,21,343.75","1,40,26,21,343.75",31502625,-327250
17-Oct-2025,25-Nov-2025,XX,"-","328.00","329.00","322.10","325.15","325.25","325.15",2193125,"71,40,40,456.25","71,40,40,456.25",8204625,935000
17-Oct-2025,30-Dec-2025,XX,"-","324.05","324.05","318.00","320.40","320.35","320.40",162250,"5,21,35,943.75","5,21,35,943.75",1234750,83875
16-Oct-2025,28-Oct-2025,XX,"-","340.00","342.40","336.30","337.00","337.10","337.00",3680875,"1,24,49,29,331.25","1,24,49,29,331.25",31829875,-374000
16-Oct-2025,25-Nov-2025,XX,"-","333.60","335.65","329.05","330.15","330.60","330.15",1647250,"54,51,13,593.75","54,51,13,593.75",7269625,683375
16-Oct-2025,30-Dec-2025,XX,"-","331.55","331.55","323.90","325.30","325.85","325.30",250250,"8,15,67,956.25","8,15,67,956.25",1150875,129250
15-Oct-2025,25-Nov-2025,XX,"-","327.50","334.20","327.10","332.55","333.10","332.55",1417625,"46,96,47,956.25","46,96,47,956.25",6586250,573375
15-Oct-2025,30-Dec-2025,XX,"-","323.85","329.65","323.80","328.30","328.50","328.30",127875,"4,17,57,718.75","4,17,57,718.75",1021625,37125
15-Oct-2025,28-Oct-2025,XX,"-","333.45","341.25","332.75","339.20","340.00","339.20",4122250,"1,39,31,50,550.00","1,39,31,50,550.00",32203875,-877250
14-Oct-2025,28-Oct-2025,XX,"-","339.10","340.40","330.70","333.05","331.75","333.05",4096125,"1,36,98,02,981.25","1,36,98,02,981.25",33081125,151250
14-Oct-2025,30-Dec-2025,XX,"-","328.10","328.30","320.00","322.35","322.25","322.35",159500,"5,15,53,700.00","5,15,53,700.00",984500,115500
14-Oct-2025,25-Nov-2025,XX,"-","333.00","334.00","324.60","326.70","326.00","326.70",1645875,"53,98,14,206.25","53,98,14,206.25",6012875,885500
13-Oct-2025,28-Oct-2025,XX,"-","338.40","339.75","334.55","338.85","338.95","338.85",3330250,"1,12,43,91,125.00","1,12,43,91,125.00",32929875,30250
13-Oct-2025,25-Nov-2025,XX,"-","330.95","333.05","328.00","332.30","332.10","332.30",831875,"27,51,77,581.25","27,51,77,581.25",5127375,259875
13-Oct-2025,30-Dec-2025,XX,"-","325.00","328.00","323.60","327.50","327.25","327.50",108625,"3,54,37,806.25","3,54,37,806.25",869000,48125
10-Oct-2025,25-Nov-2025,XX,"-","337.10","339.60","333.60","334.10","333.75","334.10",1288375,"43,32,16,918.75","43,32,16,918.75",4867500,330000
10-Oct-2025,28-Oct-2025,XX,"-","342.55","346.70","340.10","340.65","340.90","340.65",3520000,"1,20,85,29,987.50","1,20,85,29,987.50",32899625,11000
10-Oct-2025,30-Dec-2025,XX,"-","332.00","334.00","329.00","329.75","329.05","329.75",266750,"8,82,65,512.50","8,82,65,512.50",820875,192500
09-Oct-2025,30-Dec-2025,XX,"-","324.00","333.00","323.00","331.25","331.15","331.25",119625,"3,94,13,687.50","3,94,13,687.50",628375,-9625
09-Oct-2025,28-Oct-2025,XX,"-","337.50","345.85","334.35","343.40","343.80","343.40",5348750,"1,82,67,51,918.75","1,82,67,51,918.75",32888625,-966625
09-Oct-2025,25-Nov-2025,XX,"-","329.05","338.75","328.00","336.60","336.75","336.60",1104125,"36,90,69,112.50","36,90,69,112.50",4537500,136125
08-Oct-2025,28-Oct-2025,XX,"-","355.30","355.30","335.60","336.80","336.00","336.80",10723625,"3,66,59,97,500.00","3,66,59,97,500.00",33855250,4119500
08-Oct-2025,25-Nov-2025,XX,"-","347.20","347.20","328.75","329.50","328.75","329.50",3719375,"1,24,22,82,387.50","1,24,22,82,387.50",4401375,2019875
08-Oct-2025,30-Dec-2025,XX,"-","342.35","342.35","324.00","324.70","324.00","324.70",508750,"16,75,82,662.50","16,75,82,662.50",638000,342375
07-Oct-2025,28-Oct-2025,XX,"-","341.50","354.70","340.80","353.30","353.70","353.30",9429750,"3,29,75,60,406.25","3,29,75,60,406.25",29735750,138875
07-Oct-2025,30-Dec-2025,XX,"-","331.90","343.25","330.70","341.80","342.35","341.80",235125,"7,92,93,775.00","7,92,93,775.00",295625,11000
07-Oct-2025,25-Nov-2025,XX,"-","334.35","348.00","334.35","346.40","347.30","346.40",1681625,"57,57,27,487.50","57,57,27,487.50",2381500,-78375
06-Oct-2025,30-Dec-2025,XX,"-","341.60","341.60","325.55","329.35","329.50","329.35",132000,"4,32,68,843.75","4,32,68,843.75",284625,70125
06-Oct-2025,25-Nov-2025,XX,"-","335.90","338.90","330.00","334.15","334.20","334.15",621500,"20,66,34,656.25","20,66,34,656.25",2459875,156750
06-Oct-2025,28-Oct-2025,XX,"-","341.45","344.95","336.30","341.20","341.30","341.20",2299000,"77,97,64,287.50","77,97,64,287.50",29596875,357500
03-Oct-2025,30-Dec-2025,XX,"-","326.45","331.95","322.60","330.95","331.25","330.95",178750,"5,86,23,262.50","5,86,23,262.50",214500,121000
03-Oct-2025,28-Oct-2025,XX,"-","337.40","342.25","333.50","341.45","341.95","341.45",3356375,"1,13,46,41,612.50","1,13,46,41,612.50",29239375,-114125
03-Oct-2025,25-Nov-2025,XX,"-","330.35","336.00","327.45","335.35","335.90","335.35",587125,"19,50,26,768.75","19,50,26,768.75",2303125,101750
01-Oct-2025,30-Dec-2025,XX,"-","333.80","333.80","320.00","325.90","326.45","325.90",110000,"3,56,33,331.25","3,56,33,331.25",93500,93500
01-Oct-2025,25-Nov-2025,XX,"-","323.95","330.95","323.95","330.25","330.85","330.25",504625,"16,52,64,687.50","16,52,64,687.50",2201375,31625
01-Oct-2025,28-Oct-2025,XX,"-","330.35","337.75","330.10","336.20","336.95","336.20",3745500,"1,25,17,81,093.75","1,25,17,81,093.75",29353500,56375
30-Sep-2025,25-Nov-2025,XX,"-","331.25","331.80","317.65","323.90","324.30","323.90",1753125,"56,87,84,150.00","56,87,84,150.00",2169750,301125
30-Sep-2025,30-Sep-2025,XX,"-","342.05","343.30","335.60","339.60","342.45","339.50",10294625,"3,48,67,79,656.25","3,48,67,79,656.25",896500,-4823500
30-Sep-2025,28-Oct-2025,XX,"-","335.80","336.30","323.65","329.55","330.70","329.55",12366750,"4,08,04,62,787.50","4,08,04,62,787.50",29297125,407000
29-Sep-2025,30-Sep-2025,XX,"-","339.80","348.15","338.60","341.50","342.20","341.50",11257125,"3,86,19,52,806.25","3,86,19,52,806.25",5720000,-6869500
29-Sep-2025,25-Nov-2025,XX,"-","327.50","335.25","327.50","329.70","330.00","329.70",286000,"9,45,88,381.25","9,45,88,381.25",1868625,61875
29-Sep-2025,28-Oct-2025,XX,"-","332.65","341.30","331.85","334.00","334.50","334.00",12958000,"4,34,76,25,287.50","4,34,76,25,287.50",28890125,5447750
26-Sep-2025,25-Nov-2025,XX,"-","330.05","334.55","322.25","324.20","325.95","324.20",262625,"8,63,30,818.75","8,63,30,818.75",1806750,8250
26-Sep-2025,28-Oct-2025,XX,"-","340.35","340.35","327.75","329.65","331.95","329.65",13653750,"4,55,40,42,968.75","4,55,40,42,968.75",23442375,6188875
26-Sep-2025,30-Sep-2025,XX,"-","346.65","346.65","336.00","337.05","339.95","337.05",13172500,"4,48,86,36,212.50","4,48,86,36,212.50",12589500,-7196750
25-Sep-2025,25-Nov-2025,XX,"-","333.65","342.50","332.05","333.25","333.15","333.25",342375,"11,55,26,675.00","11,55,26,675.00",1798500,-16500
25-Sep-2025,28-Oct-2025,XX,"-","338.00","348.60","337.55","338.75","337.60","338.75",14152875,"4,85,13,08,137.50","4,85,13,08,137.50",17253500,4153875
25-Sep-2025,30-Sep-2025,XX,"-","342.65","356.25","342.65","345.95","345.05","345.95",14080000,"4,93,08,44,737.50","4,93,08,44,737.50",19786250,-9169875
24-Sep-2025,25-Nov-2025,XX,"-","344.60","344.60","331.95","334.10","333.50","334.10",346500,"11,68,34,850.00","11,68,34,850.00",1815000,34375
24-Sep-2025,28-Oct-2025,XX,"-","348.25","349.00","338.80","339.60","338.80","339.60",5816250,"2,00,11,18,556.25","2,00,11,18,556.25",13099625,1016125
24-Sep-2025,30-Sep-2025,XX,"-","356.30","356.45","346.20","347.00","346.50","347.00",6188875,"2,17,54,96,743.75","2,17,54,96,743.75",28956125,-935000
23-Sep-2025,30-Sep-2025,XX,"-","361.90","364.45","354.00","356.35","355.60","356.35",5941375,"2,13,10,11,093.75","2,13,10,11,093.75",29891125,510125
23-Sep-2025,28-Oct-2025,XX,"-","355.00","357.35","346.80","349.05","348.00","349.05",3638250,"1,27,86,73,206.25","1,27,86,73,206.25",12083500,1457500
23-Sep-2025,25-Nov-2025,XX,"-","352.00","352.15","341.80","343.20","341.80","343.20",372625,"12,87,43,587.50","12,87,43,587.50",1780625,165000
22-Sep-2025,28-Oct-2025,XX,"-","354.30","360.85","351.00","352.10","352.75","352.10",4290000,"1,53,31,74,706.25","1,53,31,74,706.25",10626000,1476750
22-Sep-2025,30-Sep-2025,XX,"-","362.50","368.50","357.40","359.00","359.00","359.00",6857125,"2,49,72,27,631.25","2,49,72,27,631.25",29381000,-277750
22-Sep-2025,25-Nov-2025,XX,"-","351.20","355.00","345.85","346.80","347.50","346.80",181500,"6,36,64,700.00","6,36,64,700.00",1615625,12375
19-Sep-2025,25-Nov-2025,XX,"-","351.40","354.00","349.25","351.75","351.85","351.75",240625,"8,46,45,825.00","8,46,45,825.00",1603250,34375
19-Sep-2025,28-Oct-2025,XX,"-","354.60","359.50","353.55","356.45","356.75","356.45",2363625,"84,35,91,031.25","84,35,91,031.25",9149250,532125
19-Sep-2025,30-Sep-2025,XX,"-","362.25","368.05","361.30","364.00","364.30","364.00",6443250,"2,35,08,32,550.00","2,35,08,32,550.00",29658750,-974875
18-Sep-2025,28-Oct-2025,XX,"-","355.45","356.75","348.50","354.80","354.60","354.80",1989625,"70,33,20,200.00","70,33,20,200.00",8617125,677875
18-Sep-2025,30-Sep-2025,XX,"-","362.05","363.90","355.40","362.45","361.85","362.45",6765000,"2,44,12,00,231.25","2,44,12,00,231.25",30633625,173250
18-Sep-2025,25-Nov-2025,XX,"-","350.05","352.20","344.00","349.95","350.00","349.95",352000,"12,26,86,575.00","12,26,86,575.00",1568875,86625
17-Sep-2025,28-Oct-2025,XX,"-","346.20","363.50","344.65","353.75","353.80","353.75",3968250,"1,40,64,40,475.00","1,40,64,40,475.00",7939250,522500
17-Sep-2025,25-Nov-2025,XX,"-","341.80","358.10","339.45","348.95","349.30","348.95",772750,"26,94,60,125.00","26,94,60,125.00",1482250,145750
17-Sep-2025,30-Sep-2025,XX,"-","353.70","370.60","351.75","360.85","360.70","360.85",15631000,"5,64,99,24,087.50","5,64,99,24,087.50",30460375,-1117875
16-Sep-2025,30-Sep-2025,XX,"-","340.60","353.75","340.60","352.15","352.20","352.15",8240375,"2,87,02,34,125.00","2,87,02,34,125.00",31578250,750750
16-Sep-2025,28-Oct-2025,XX,"-","336.00","345.80","333.50","344.65","344.60","344.65",2014375,"68,55,02,950.00","68,55,02,950.00",7416750,585750
16-Sep-2025,25-Nov-2025,XX,"-","334.00","340.50","330.00","339.90","340.00","339.90",398750,"13,42,96,456.25","13,42,96,456.25",1336500,23375
15-Sep-2025,28-Oct-2025,XX,"-","330.30","346.70","329.85","337.30","337.50","337.30",2803625,"95,59,64,968.75","95,59,64,968.75",6831000,528000
15-Sep-2025,25-Nov-2025,XX,"-","328.65","341.35","326.75","333.00","333.40","333.00",602250,"20,26,76,787.50","20,26,76,787.50",1313125,148500
15-Sep-2025,30-Sep-2025,XX,"-","338.00","353.30","335.65","344.30","343.85","344.30",12951125,"4,50,76,00,693.75","4,50,76,00,693.75",30827500,1885125
12-Sep-2025,28-Oct-2025,XX,"-","322.05","330.20","322.05","328.95","330.00","328.95",1853500,"60,46,55,218.75","60,46,55,218.75",6303000,316250
12-Sep-2025,30-Sep-2025,XX,"-","328.35","337.40","328.05","336.20","336.60","336.20",6635750,"2,21,21,03,506.25","2,21,21,03,506.25",28942375,-155375
12-Sep-2025,25-Nov-2025,XX,"-","319.60","325.45","318.00","324.15","324.00","324.15",336875,"10,84,52,850.00","10,84,52,850.00",1164625,-11000
11-Sep-2025,30-Sep-2025,XX,"-","333.00","333.45","325.80","328.45","329.15","328.45",5823125,"1,91,43,53,993.75","1,91,43,53,993.75",29097750,1865875
11-Sep-2025,28-Oct-2025,XX,"-","326.15","327.45","319.40","321.80","322.00","321.80",1773750,"57,09,21,381.25","57,09,21,381.25",5986750,684750
11-Sep-2025,25-Nov-2025,XX,"-","321.00","321.00","315.00","317.60","317.85","317.60",301125,"9,55,56,175.00","9,55,56,175.00",1175625,188375
10-Sep-2025,25-Nov-2025,XX,"-","319.00","323.00","317.70","319.25","319.50","319.25",196625,"6,29,45,712.50","6,29,45,712.50",987250,74250
10-Sep-2025,30-Sep-2025,XX,"-","328.25","334.40","328.10","330.10","330.40","330.10",5512375,"1,82,34,82,031.25","1,82,34,82,031.25",27231875,387750
10-Sep-2025,28-Oct-2025,XX,"-","323.60","328.00","321.60","323.65","324.25","323.65",1975875,"63,98,17,131.25","63,98,17,131.25",5302000,838750
09-Sep-2025,28-Oct-2025,XX,"-","321.00","324.30","318.45","321.30","321.75","321.30",1295250,"41,59,11,581.25","41,59,11,581.25",4463250,805750
09-Sep-2025,25-Nov-2025,XX,"-","317.60","319.00","315.00","317.85","318.00","317.85",114125,"3,61,88,212.50","3,61,88,212.50",913000,39875
09-Sep-2025,30-Sep-2025,XX,"-","327.35","330.60","323.85","327.65","327.65","327.65",3955875,"1,29,55,69,000.00","1,29,55,69,000.00",26844125,649000
08-Sep-2025,30-Sep-2025,XX,"-","326.70","331.20","324.40","327.25","327.65","327.25",3917375,"1,28,71,48,018.75","1,28,71,48,018.75",26195125,375375
08-Sep-2025,28-Oct-2025,XX,"-","320.80","325.25","318.75","321.50","321.75","321.50",1247125,"40,25,38,743.75","40,25,38,743.75",3657500,716375
08-Sep-2025,25-Nov-2025,XX,"-","316.65","322.00","316.00","318.25","318.90","318.25",171875,"5,47,56,143.75","5,47,56,143.75",873125,49500
05-Sep-2025,25-Nov-2025,XX,"-","307.30","317.00","307.30","315.65","317.00","315.65",297000,"9,28,30,856.25","9,28,30,856.25",823625,-37125
05-Sep-2025,30-Sep-2025,XX,"-","317.85","326.50","316.75","325.15","326.50","325.15",4742375,"1,52,68,00,275.00","1,52,68,00,275.00",25819750,-178750
05-Sep-2025,28-Oct-2025,XX,"-","310.50","320.60","310.50","319.40","320.60","319.40",1117875,"35,26,41,918.75","35,26,41,918.75",2941125,453750
04-Sep-2025,30-Sep-2025,XX,"-","325.00","325.75","315.05","315.95","315.95","315.95",3836250,"1,22,37,03,593.75","1,22,37,03,593.75",25998500,1102750
04-Sep-2025,28-Oct-2025,XX,"-","319.15","319.15","308.10","308.95","308.90","308.95",874500,"27,28,07,218.75","27,28,07,218.75",2487375,137500
04-Sep-2025,25-Nov-2025,XX,"-","313.80","313.80","303.85","304.95","304.05","304.95",324500,"9,97,93,100.00","9,97,93,100.00",860750,151250
03-Sep-2025,28-Oct-2025,XX,"-","320.70","321.55","313.20","316.75","317.85","316.75",1764125,"55,94,17,306.25","55,94,17,306.25",2349875,353375
03-Sep-2025,25-Nov-2025,XX,"-","318.00","318.00","310.00","312.60","313.15","312.60",745250,"23,38,15,037.50","23,38,15,037.50",709500,473000
03-Sep-2025,30-Sep-2025,XX,"-","325.20","327.05","319.50","323.70","324.05","323.70",8058875,"2,60,62,15,012.50","2,60,62,15,012.50",24895750,852500
02-Sep-2025,30-Sep-2025,XX,"-","312.00","334.00","310.25","325.15","323.90","325.15",11075625,"3,58,78,61,887.50","3,58,78,61,887.50",24043250,914375
02-Sep-2025,25-Nov-2025,XX,"-","312.75","325.70","303.00","316.90","316.00","316.90",319000,"10,02,14,056.25","10,02,14,056.25",236500,151250
02-Sep-2025,28-Oct-2025,XX,"-","307.00","328.50","305.70","319.70","319.00","319.70",1688500,"53,74,95,887.50","53,74,95,887.50",1996500,203500
01-Sep-2025,25-Nov-2025,XX,"-","298.00","304.15","293.80","303.40","302.60","303.40",134750,"4,02,13,731.25","4,02,13,731.25",85250,64625
01-Sep-2025,28-Oct-2025,XX,"-","292.35","306.30","292.00","305.85","305.60","305.85",567875,"17,01,23,250.00","17,01,23,250.00",1793000,-19250
01-Sep-2025,30-Sep-2025,XX,"-","295.30","311.40","295.30","310.75","309.85","310.75",3807375,"1,16,40,41,656.25","1,16,40,41,656.25",23128875,-493625
29-Aug-2025,25-Nov-2025,XX,"-","290.60","295.00","286.00","287.65","286.00","287.65",20625,"60,16,587.50","60,16,587.50",20625,20625
29-Aug-2025,30-Sep-2025,XX,"-","302.65","302.70","293.85","294.80","294.50","294.80",3386625,"1,01,01,70,150.00","1,01,01,70,150.00",23622500,474375
29-Aug-2025,28-Oct-2025,XX,"-","297.85","298.00","289.10","290.00","290.35","290.00",426250,"12,50,43,600.00","12,50,43,600.00",1812250,170500
28-Aug-2025,28-Aug-2025,XX,"-","313.45","317.75","306.20","308.45","307.55","308.65",6296125,"1,96,76,33,456.25","1,96,76,33,456.25",1043625,-1947000
28-Aug-2025,28-Oct-2025,XX,"-","304.50","306.55","295.15","295.95","297.00","295.95",926750,"27,72,65,587.50","27,72,65,587.50",1641750,361625
28-Aug-2025,30-Sep-2025,XX,"-","306.05","310.35","299.50","300.45","301.05","300.45",7639500,"2,32,43,60,706.25","2,32,43,60,706.25",23148125,1340625
26-Aug-2025,28-Aug-2025,XX,"-","320.10","321.70","310.00","311.90","313.05","311.90",7869125,"2,46,88,65,918.75","2,46,88,65,918.75",2990625,-4250125
26-Aug-2025,30-Sep-2025,XX,"-","314.00","314.15","302.55","304.00","304.00","304.00",9517750,"2,91,22,51,237.50","2,91,22,51,237.50",21807500,4679125
26-Aug-2025,28-Oct-2025,XX,"-","310.65","310.90","299.30","300.45","301.05","300.45",605000,"18,27,60,462.50","18,27,60,462.50",1280125,321750
25-Aug-2025,28-Aug-2025,XX,"-","325.00","326.80","320.90","321.55","321.05","321.55",9593375,"3,10,12,38,868.75","3,10,12,38,868.75",7240750,-7060625
25-Aug-2025,28-Oct-2025,XX,"-","315.25","316.40","310.30","310.65","310.65","310.65",435875,"13,60,01,662.50","13,60,01,662.50",958375,140250
25-Aug-2025,30-Sep-2025,XX,"-","318.50","320.65","313.80","314.25","314.25","314.25",10668625,"3,37,36,30,356.25","3,37,36,30,356.25",17128375,5077875
22-Aug-2025,30-Sep-2025,XX,"-","319.00","320.25","315.90","317.50","317.50","317.50",8809625,"2,80,14,61,643.75","2,80,14,61,643.75",12050500,3766125
22-Aug-2025,28-Oct-2025,XX,"-","314.75","316.45","312.35","314.15","314.50","314.15",185625,"5,84,01,337.50","5,84,01,337.50",818125,71500
22-Aug-2025,28-Aug-2025,XX,"-","324.90","325.95","321.30","323.70","323.70","323.70",9026875,"2,92,40,63,312.50","2,92,40,63,312.50",14301375,-5535750
21-Aug-2025,28-Oct-2025,XX,"-","323.70","324.95","310.60","312.20","312.95","312.20",482625,"15,25,30,262.50","15,25,30,262.50",746625,202125
21-Aug-2025,28-Aug-2025,XX,"-","326.70","331.00","319.45","320.70","320.90","320.70",7918625,"2,56,27,64,668.75","2,56,27,64,668.75",19837125,1358500
21-Aug-2025,30-Sep-2025,XX,"-","323.15","327.00","314.20","315.50","316.40","315.50",5754375,"1,83,49,59,293.75","1,83,49,59,293.75",8284375,3509000
20-Aug-2025,28-Oct-2025,XX,"-","322.65","325.00","319.00","320.60","319.00","320.60",143000,"4,60,32,868.75","4,60,32,868.75",544500,75625
20-Aug-2025,28-Aug-2025,XX,"-","327.00","329.60","321.20","325.05","324.00","325.05",4284500,"1,39,71,41,693.75","1,39,71,41,693.75",18478625,874500
20-Aug-2025,30-Sep-2025,XX,"-","322.95","326.70","319.05","321.85","320.60","321.85",2572625,"83,10,69,250.00","83,10,69,250.00",4775375,1337875
19-Aug-2025,28-Aug-2025,XX,"-","321.00","326.70","318.60","325.75","325.85","325.75",3572250,"1,15,48,80,718.75","1,15,48,80,718.75",17604125,675125
19-Aug-2025,30-Sep-2025,XX,"-","318.30","324.00","316.00","323.55","323.50","323.55",1348875,"43,24,58,400.00","43,24,58,400.00",3437500,691625
19-Aug-2025,28-Oct-2025,XX,"-","317.45","322.50","315.05","322.45","322.50","322.45",123750,"3,95,29,668.75","3,95,29,668.75",468875,57750
18-Aug-2025,30-Sep-2025,XX,"-","322.45","325.00","316.95","318.30","319.55","318.30",1588125,"50,84,11,062.50","50,84,11,062.50",2745875,822250
18-Aug-2025,28-Oct-2025,XX,"-","320.45","323.25","315.80","317.45","318.25","317.45",147125,"4,69,25,931.25","4,69,25,931.25",411125,68750
18-Aug-2025,28-Aug-2025,XX,"-","325.20","327.50","319.25","320.65","321.10","320.65",4457750,"1,43,83,63,575.00","1,43,83,63,575.00",16929000,858000
14-Aug-2025,30-Sep-2025,XX,"-","325.20","328.30","317.70","319.05","319.00","319.05",935000,"29,99,94,131.25","29,99,94,131.25",1923625,455125
14-Aug-2025,28-Aug-2025,XX,"-","328.00","331.50","319.10","320.95","320.85","320.95",4195125,"1,35,78,45,981.25","1,35,78,45,981.25",16071000,466125
14-Aug-2025,28-Oct-2025,XX,"-","326.70","328.95","317.40","318.30","318.25","318.30",217250,"6,99,57,318.75","6,99,57,318.75",342375,156750
13-Aug-2025,30-Sep-2025,XX,"-","322.95","330.80","312.30","323.05","323.00","323.05",1446500,"46,29,76,456.25","46,29,76,456.25",1468500,316250
13-Aug-2025,28-Oct-2025,XX,"-","320.50","329.90","312.00","322.55","322.55","322.55",177375,"5,64,67,812.50","5,64,67,812.50",185625,41250
13-Aug-2025,28-Aug-2025,XX,"-","323.30","332.95","314.00","324.30","323.80","324.30",8417750,"2,71,98,55,875.00","2,71,98,55,875.00",15604875,335500
12-Aug-2025,28-Aug-2025,XX,"-","342.35","345.50","318.00","326.90","321.05","326.90",9109375,"3,00,29,63,906.25","3,00,29,63,906.25",15269375,1012000
12-Aug-2025,30-Sep-2025,XX,"-","340.95","344.20","317.25","325.25","318.85","325.25",1661000,"54,43,50,606.25","54,43,50,606.25",1152250,346500
12-Aug-2025,28-Oct-2025,XX,"-","339.95","344.10","317.25","323.95","318.85","323.95",92125,"3,00,62,931.25","3,00,62,931.25",144375,48125
11-Aug-2025,30-Sep-2025,XX,"-","332.25","343.90","331.15","341.05","340.90","341.05",374000,"12,64,40,050.00","12,64,40,050.00",805750,86625
11-Aug-2025,28-Aug-2025,XX,"-","333.85","345.90","332.10","341.45","341.35","341.45",2748625,"93,39,64,487.50","93,39,64,487.50",14257375,30250
11-Aug-2025,28-Oct-2025,XX,"-","332.00","341.70","330.60","338.55","338.25","338.55",41250,"1,39,57,212.50","1,39,57,212.50",96250,20625
08-Aug-2025,28-Oct-2025,XX,"-","343.50","343.50","332.55","333.10","333.80","333.10",20625,"69,42,306.25","69,42,306.25",75625,15125
08-Aug-2025,30-Sep-2025,XX,"-","343.45","343.45","332.00","333.55","333.00","333.55",110000,"3,70,14,518.75","3,70,14,518.75",719125,12375
08-Aug-2025,28-Aug-2025,XX,"-","343.00","345.15","333.25","334.70","336.50","334.70",1662375,"56,20,16,743.75","56,20,16,743.75",14227125,68750
