FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL
FUTSTK,ICICIPRULI,23-Feb-2023,0,XX,N,438.25,440.0,434.4,437.35,437.4,438.75,437.35,1462500.0,639220875.0,12930000.0,-220500.0,1500.0,14-Feb-2023,2023-02-13T18:30:00.000+00:00,,639220875.0
FUTSTK,ICICIPRULI,29-Mar-2023,0,XX,N,441.0,441.9,436.8,439.6,439.25,441.0,439.6,126000.0,55319250.0,597000.0,40500.0,1500.0,14-Feb-2023,2023-02-13T18:30:00.000+00:00,,55319250.0
FUTSTK,ICICIPRULI,27-Apr-2023,0,XX,N,439.15,440.35,438.85,440.35,440.35,443.2,442.5,4500.0,1977525.0,49500.0,-1500.0,1500.0,14-Feb-2023,2023-02-13T18:30:00.000+00:00,,1977525.0
FUTSTK,ICICIPRULI,27-Apr-2023,0,XX,N,444.45,444.45,444.45,444.45,444.45,440.35,444.45,1500.0,666675.0,49500.0,0.0,1500.0,15-Feb-2023,2023-02-14T18:30:00.000+00:00,,666675.0
FUTSTK,ICICIPRULI,23-Feb-2023,0,XX,N,436.95,440.75,434.55,440.2,440.0,437.35,440.2,2305500.0,1011391950.0,13003500.0,73500.0,1500.0,15-Feb-2023,2023-02-14T18:30:00.000+00:00,,1011391950.0
FUTSTK,ICICIPRULI,29-Mar-2023,0,XX,N,437.75,443.0,437.0,442.5,442.6,439.6,442.5,156000.0,68571600.0,661500.0,64500.0,1500.0,15-Feb-2023,2023-02-14T18:30:00.000+00:00,,68571600.0
FUTSTK,ICICIPRULI,27-Apr-2023,0,XX,N,445.0,445.0,434.0,434.25,434.25,444.45,434.25,10500.0,4596525.0,55500.0,6000.0,1500.0,16-Feb-2023,2023-02-15T18:30:00.000+00:00,,4596525.0
FUTSTK,ICICIPRULI,23-Feb-2023,0,XX,N,438.0,442.55,428.1,429.4,429.5,440.2,429.4,2533500.0,1098973650.0,12933000.0,-70500.0,1500.0,16-Feb-2023,2023-02-15T18:30:00.000+00:00,,1098973650.0
FUTSTK,ICICIPRULI,29-Mar-2023,0,XX,N,443.0,444.9,431.1,432.2,431.5,442.5,432.2,498000.0,217239450.0,862500.0,201000.0,1500.0,16-Feb-2023,2023-02-15T18:30:00.000+00:00,,217239450.0
FUTSTK,ICICIPRULI,23-Feb-2023,0,XX,N,426.35,427.5,413.4,417.25,417.4,429.4,417.25,3222000.0,1349001525.0,12787500.0,-145500.0,1500.0,17-Feb-2023,2023-02-16T18:30:00.000+00:00,,1349001525.0
FUTSTK,ICICIPRULI,29-Mar-2023,0,XX,N,428.6,429.8,416.25,419.95,419.95,432.2,419.95,1582500.0,666326400.0,1687500.0,825000.0,1500.0,17-Feb-2023,2023-02-16T18:30:00.000+00:00,,666326400.0
FUTSTK,ICICIPRULI,27-Apr-2023,0,XX,N,431.0,431.0,420.5,422.0,422.0,434.25,422.0,13500.0,5720550.0,60000.0,4500.0,1500.0,17-Feb-2023,2023-02-16T18:30:00.000+00:00,,5720550.0
FUTSTK,ICICIPRULI,29-Mar-2023,0,XX,N,421.35,434.7,414.6,422.85,422.2,419.95,422.85,4569000.0,1929276600.0,4710000.0,3022500.0,1500.0,20-Feb-2023,2023-02-19T18:30:00.000+00:00,,1929276600.0
FUTSTK,ICICIPRULI,23-Feb-2023,0,XX,N,417.95,432.15,411.7,420.2,419.9,417.25,420.2,6375000.0,2681815050.0,9360000.0,-3427500.0,1500.0,20-Feb-2023,2023-02-19T18:30:00.000+00:00,,2681815050.0
FUTSTK,ICICIPRULI,27-Apr-2023,0,XX,N,422.95,436.25,418.1,426.15,426.15,422.0,426.15,21000.0,8943300.0,64500.0,4500.0,1500.0,20-Feb-2023,2023-02-19T18:30:00.000+00:00,,8943300.0
FUTSTK,ICICIPRULI,27-Apr-2023,0,XX,N,424.15,425.3,423.0,423.7,423.7,426.15,423.85,13500.0,5721600.0,73500.0,9000.0,1500.0,21-Feb-2023,2023-02-20T18:30:00.000+00:00,,5721600.0
FUTSTK,ICICIPRULI,29-Mar-2023,0,XX,N,425.35,425.95,419.05,420.4,419.45,422.85,420.4,5166000.0,2175235200.0,8245500.0,3535500.0,1500.0,21-Feb-2023,2023-02-20T18:30:00.000+00:00,,2175235200.0
