FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE
01-Apr-2024,PFC,FUTSTK,,371.073974609375,365.33952021683,374.403628668511,363.5359340797825,9276678,371.073974609375,1300,YFINANCE
01-Apr-2025,PFC,FUTSTK,,388.1573486328125,393.24069221436054,400.62595594692635,385.27997771417085,6298784,388.1573486328125,1300,YFINANCE
01-Apr-2026,PFC,FUTSTK,,397.70001220703125,393.0,400.1000061035156,387.1000061035156,10351420,397.70001220703125,1300,YFINANCE
01-Aug-2023,PFC,FUTSTK,,185.8573455810547,188.22678383949147,188.94479833795452,184.20592182108092,11212380,185.8573455810547,1300,YFINANCE
01-Aug-2024,PFC,FUTSTK,,504.4895324707031,513.0394266694461,519.9629844556824,503.23495278418596,10651189,504.4895324707031,1300,YFINANCE
01-Aug-2025,PFC,FUTSTK,,389.2614440917969,393.3579183084299,394.4181881063571,388.44214336543627,2424645,389.2614440917969,1300,YFINANCE
01-Dec-2023,PFC,FUTSTK,,332.3907775878906,309.49710055840944,335.30370258738384,306.7662437887764,51298211,332.3907775878906,1300,YFINANCE
01-Dec-2025,PFC,FUTSTK,,354.6109924316406,357.8039157906286,359.42493242271246,353.6776643802087,3010315,354.6109924316406,1300,YFINANCE
01-Feb-2024,PFC,FUTSTK,,405.7598571777344,406.8977143206893,409.1734286065992,400.0250682891276,12778899,405.7598571777344,1300,YFINANCE
01-Feb-2025,PFC,FUTSTK,,380.4981994628906,400.2270502594051,406.3952438914404,378.3322763334494,10136985,380.4981994628906,1300,YFINANCE
01-Jan-2024,PFC,FUTSTK,,359.6083068847656,349.45862823449943,364.11423161285927,346.8188056112484,15293334,359.6083068847656,1300,YFINANCE
01-Jan-2025,PFC,FUTSTK,,422.1689453125,423.7698651875909,424.1936465482718,417.6958189577421,2624150,422.1689453125,1300,YFINANCE
01-Jan-2026,PFC,FUTSTK,,356.7723388671875,352.5969775408212,357.55830722347986,349.99352294541234,7388994,356.7723388671875,1300,YFINANCE
01-Jul-2024,PFC,FUTSTK,,463.6111755371094,456.0269016244502,465.22976816990723,450.0149861312009,16866460,463.6111755371094,1300,YFINANCE
01-Jul-2025,PFC,FUTSTK,,408.3462219238281,414.12948019561185,414.12948019561185,403.0449018413597,5986456,408.3462219238281,1300,YFINANCE
01-Jun-2023,PFC,FUTSTK,,128.59332275390625,127.75101589609875,129.08467065233165,127.61062695705546,8004016,128.59332275390625,1300,YFINANCE
01-Mar-2023,PFC,FUTSTK,,104.90325927734375,102.23592897659965,105.32441951182537,101.35851795770152,5703165,104.90325927734375,1300,YFINANCE
01-Mar-2024,PFC,FUTSTK,,379.25421142578125,368.47081884440695,381.686205002295,368.47081884440695,10009056,379.25421142578125,1300,YFINANCE
01-Nov-2023,PFC,FUTSTK,,217.37803649902344,221.6412309101737,223.66063878913963,213.47385615001434,11485017,217.37803649902344,1300,YFINANCE
01-Nov-2024,PFC,FUTSTK,,429.17340087890625,430.01472833738893,430.71583930750427,426.368956998445,901996,429.17340087890625,1300,YFINANCE
01-Oct-2024,PFC,FUTSTK,,461.89190673828125,458.05916111310785,472.12810965027063,457.12434649859125,12786542,461.89190673828125,1300,YFINANCE
01-Oct-2025,PFC,FUTSTK,,399.8498229980469,398.7314358819476,414.68068738146076,397.12679091721185,13392846,399.8498229980469,1300,YFINANCE
01-Sep-2023,PFC,FUTSTK,,184.8162078857422,184.3854047051189,187.93955491148702,179.89783162991637,31886045,184.8162078857422,1300,YFINANCE
