FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,FH_HIGH_PRICE,FH_LOW_PRICE
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1347.35,1347.35,1343.5,1343.5,1343.5,1349.55,1332.85,1950.0,2624245.0,28600.0,650.0,650.0,20-Jan-2024,2024-01-19T18:30:00.000+00:00,1511.8,2624245.0,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1361.0,1445.35,1361.0,1428.7,1428.7,1343.5,1428.7,118300.0,168473630.0,34450.0,5850.0,650.0,23-Jan-2024,2024-01-22T18:30:00.000+00:00,1511.8,168473630.0,,
FUTSTK,CIPLA,25-Jan-2024,0,XX,N,1380.0,1426.6,1368.9,1404.85,1407.85,1312.3,1404.85,11113050.0,15605526137.5,6063850.0,-2662400.0,650.0,23-Jan-2024,2024-01-22T18:30:00.000+00:00,1511.8,15605526137.5,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1355.0,1438.0,1355.0,1417.0,1420.0,1322.5,1417.0,9234550.0,13082699857.5,4828850.0,4069000.0,650.0,23-Jan-2024,2024-01-22T18:30:00.000+00:00,1511.8,13082699857.5,,
FUTSTK,CIPLA,25-Jan-2024,0,XX,N,1409.4,1421.85,1391.5,1418.45,1415.0,1404.85,1418.45,3556800.0,5014528415.0,4339400.0,-1724450.0,650.0,24-Jan-2024,2024-01-23T18:30:00.000+00:00,1511.8,5014528415.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1422.7,1434.95,1403.35,1431.15,1428.05,1417.0,1431.15,4439500.0,6313200920.0,6245200.0,1416350.0,650.0,24-Jan-2024,2024-01-23T18:30:00.000+00:00,1511.8,6313200920.0,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1418.0,1442.0,1415.0,1440.7,1440.0,1428.7,1440.7,14950.0,21397415.0,33800.0,-650.0,650.0,24-Jan-2024,2024-01-23T18:30:00.000+00:00,1511.8,21397415.0,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,,,,,,,,,,,,,,25-Jan-2024,2024-01-24T18:30:00.000+00:00,1511.8,,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1426.95,1426.95,1376.0,1384.4,1385.85,1440.7,1384.4,39650.0,55421275.0,31200.0,-2600.0,650.0,25-Jan-2024,2024-01-24T18:30:00.000+00:00,1511.8,55421275.0,,
FUTSTK,CIPLA,25-Jan-2024,0,XX,N,1409.35,1413.85,1355.6,1368.95,1375.05,1418.45,1369.65,5330000.0,7350933265.0,409500.0,-3929900.0,650.0,25-Jan-2024,2024-01-24T18:30:00.000+00:00,1511.8,7350933265.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1422.0,1425.05,1363.75,1375.95,1378.3,1431.15,1375.95,7544550.0,10466937130.0,9540050.0,3294850.0,650.0,25-Jan-2024,2024-01-24T18:30:00.000+00:00,1511.8,10466937130.0,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1366.95,1369.55,1346.95,1357.9,1359.95,1384.4,1357.9,91000.0,123475495.0,58500.0,27300.0,650.0,29-Jan-2024,2024-01-28T18:30:00.000+00:00,1511.8,123475495.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1363.7,1363.7,1334.5,1347.55,1350.0,1375.95,1347.55,4412200.0,5937739957.5,9927450.0,387400.0,650.0,29-Jan-2024,2024-01-28T18:30:00.000+00:00,1511.8,5937739957.5,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1373.2,1373.2,1361.75,1370.0,1370.0,1394.15,1370.0,4550.0,6221442.5,3250.0,3250.0,650.0,29-Jan-2024,2024-01-28T18:30:00.000+00:00,1511.8,6221442.5,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1345.5,1359.35,1325.0,1327.2,1328.55,1347.55,1327.2,2921100.0,3922678760.0,10526750.0,599300.0,650.0,30-Jan-2024,2024-01-29T18:30:00.000+00:00,1511.8,3922678760.0,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1359.75,1359.75,1359.75,1359.75,1359.75,1370.0,1338.2,650.0,883837.5,3900.0,650.0,650.0,30-Jan-2024,2024-01-29T18:30:00.000+00:00,1511.8,883837.5,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1357.75,1368.7,1335.55,1337.35,1336.7,1357.9,1337.35,63700.0,86210767.5,74750.0,16250.0,650.0,30-Jan-2024,2024-01-29T18:30:00.000+00:00,1511.8,86210767.5,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1328.6,1358.4,1319.6,1356.4,1356.9,1327.2,1356.4,2890550.0,3899091105.0,10148450.0,-378300.0,650.0,31-Jan-2024,2024-01-30T18:30:00.000+00:00,1511.8,3899091105.0,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1332.55,1367.0,1332.55,1365.9,1365.4,1337.35,1365.9,37700.0,51236477.5,78000.0,3250.0,650.0,31-Jan-2024,2024-01-30T18:30:00.000+00:00,1511.8,51236477.5,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1356.65,1356.65,1356.65,1356.65,1356.65,1359.75,1372.4,1300.0,1763645.0,5200.0,1300.0,650.0,31-Jan-2024,2024-01-30T18:30:00.000+00:00,1511.8,1763645.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1362.6,1400.0,1358.0,1393.75,1392.55,1356.4,1393.75,4363450.0,6037501210.0,9099350.0,-1049100.0,650.0,01-Feb-2024,2024-01-31T18:30:00.000+00:00,1511.8,6037501210.0,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1377.15,1407.0,1371.5,1402.4,1402.4,1365.9,1402.4,104650.0,145794122.5,75400.0,-2600.0,650.0,01-Feb-2024,2024-01-31T18:30:00.000+00:00,1511.8,145794122.5,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1396.65,1415.35,1395.7,1415.35,1415.35,1356.65,1409.35,3900.0,5474365.0,4550.0,-650.0,650.0,01-Feb-2024,2024-01-31T18:30:00.000+00:00,1511.8,5474365.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1391.85,1409.5,1391.8,1397.4,1399.5,1393.75,1397.4,1428050.0,2000188547.5,8929700.0,-169650.0,650.0,02-Feb-2024,2024-02-01T18:30:00.000+00:00,1511.8,2000188547.5,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1416.0,1416.0,1416.0,1416.0,1416.0,1415.35,1416.0,650.0,920400.0,4550.0,0.0,650.0,02-Feb-2024,2024-02-01T18:30:00.000+00:00,1511.8,920400.0,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1407.85,1418.0,1401.85,1405.4,1404.7,1402.4,1405.4,42900.0,60494525.0,77350.0,1950.0,650.0,02-Feb-2024,2024-02-01T18:30:00.000+00:00,1511.8,60494525.0,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1452.0,1465.95,1452.0,1455.8,1455.8,1416.0,1455.25,3900.0,5685290.0,5200.0,650.0,650.0,05-Feb-2024,2024-02-04T18:30:00.000+00:00,1511.8,5685290.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1405.15,1449.7,1397.55,1434.7,1432.65,1397.4,1434.7,2740400.0,3926266857.5,8763300.0,-166400.0,650.0,05-Feb-2024,2024-02-04T18:30:00.000+00:00,1511.8,3926266857.5,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1415.4,1456.7,1415.4,1443.05,1440.1,1405.4,1443.05,87100.0,125478957.5,91000.0,13650.0,650.0,05-Feb-2024,2024-02-04T18:30:00.000+00:00,1511.8,125478957.5,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1448.9,1454.0,1429.55,1439.2,1438.7,1443.05,1439.2,46150.0,66454310.0,92950.0,1950.0,650.0,06-Feb-2024,2024-02-05T18:30:00.000+00:00,1511.8,66454310.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1439.0,1446.6,1418.75,1429.0,1429.1,1434.7,1429.0,1382550.0,1976784810.0,8719100.0,-44200.0,650.0,06-Feb-2024,2024-02-05T18:30:00.000+00:00,1511.8,1976784810.0,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1458.0,1458.0,1440.0,1447.1,1447.1,1455.8,1446.45,3900.0,5653960.0,5850.0,650.0,650.0,06-Feb-2024,2024-02-05T18:30:00.000+00:00,1511.8,5653960.0,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1455.0,1455.3,1447.0,1447.0,1447.0,1447.1,1459.65,3900.0,5667122.5,7800.0,1950.0,650.0,07-Feb-2024,2024-02-06T18:30:00.000+00:00,1511.8,5667122.5,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1442.05,1452.0,1432.3,1450.75,1451.9,1439.2,1450.75,28600.0,41327585.0,96200.0,3250.0,650.0,07-Feb-2024,2024-02-06T18:30:00.000+00:00,1511.8,41327585.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1439.7,1444.0,1422.85,1440.2,1443.5,1429.0,1440.2,1114100.0,1598527060.0,8785400.0,66300.0,650.0,07-Feb-2024,2024-02-06T18:30:00.000+00:00,1511.8,1598527060.0,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1456.25,1466.85,1433.0,1437.95,1440.55,1450.75,1437.95,85800.0,123875407.5,79950.0,-16250.0,650.0,08-Feb-2024,2024-02-07T18:30:00.000+00:00,1511.8,123875407.5,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1451.55,1458.0,1422.35,1427.45,1430.0,1440.2,1427.45,1598350.0,2293982307.5,8706100.0,-79300.0,650.0,08-Feb-2024,2024-02-07T18:30:00.000+00:00,1511.8,2293982307.5,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1467.25,1476.95,1442.3,1447.25,1447.25,1447.0,1447.25,5850.0,8505802.5,12350.0,4550.0,650.0,08-Feb-2024,2024-02-07T18:30:00.000+00:00,1511.8,8505802.5,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1446.2,1454.1,1433.0,1448.45,1445.75,1437.95,1448.45,60450.0,87336730.0,77350.0,-2600.0,650.0,09-Feb-2024,2024-02-08T18:30:00.000+00:00,1511.8,87336730.0,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1447.25,1460.25,1440.55,1458.75,1455.8,1447.25,1458.75,6500.0,9442680.0,13650.0,1300.0,650.0,09-Feb-2024,2024-02-08T18:30:00.000+00:00,1511.8,9442680.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1448.85,1448.85,1418.4,1439.45,1436.85,1427.45,1439.45,1526850.0,2188881727.5,8855600.0,149500.0,650.0,09-Feb-2024,2024-02-08T18:30:00.000+00:00,1511.8,2188881727.5,,
FUTSTK,CIPLA,25-Apr-2024,0,XX,N,1465.8,1465.8,1457.4,1457.4,1457.4,1458.75,1454.3,3900.0,5700012.5,15600.0,1950.0,650.0,12-Feb-2024,2024-02-11T18:30:00.000+00:00,1511.8,5700012.5,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1441.8,1451.0,1427.55,1437.45,1435.4,1439.45,1437.45,1039350.0,1494226857.5,8801000.0,-54600.0,650.0,12-Feb-2024,2024-02-11T18:30:00.000+00:00,1511.8,1494226857.5,,
FUTSTK,CIPLA,28-Mar-2024,0,XX,N,1448.0,1460.5,1438.6,1447.9,1446.9,1448.45,1447.9,59800.0,86622770.0,79300.0,1950.0,650.0,12-Feb-2024,2024-02-11T18:30:00.000+00:00,1511.8,86622770.0,,
FUTSTK,CIPLA,29-Feb-2024,0,XX,N,1434.5,1461.0,1434.5,1456.45,1456.2,1437.45,1456.45,1599000.0,2319606997.5,8934250.0,133250.0,650.0,13-Feb-2024,2024-02-12T18:30:00.000+00:00,1511.8,2319606997.5,,
