FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE
01-Apr-2024,IDFCFIRSTB,FUTSTK,,77.24716186523438,75.95139997924167,77.49634625834804,75.70221558612802,34749524,77.24716186523438,9275,YFINANCE
01-Apr-2025,IDFCFIRSTB,FUTSTK,,56.98348617553711,54.87040355009756,57.47188926745937,54.78069701493846,74364099,56.98348617553711,9275,YFINANCE
01-Apr-2026,IDFCFIRSTB,FUTSTK,,60.18000030517578,60.84000015258789,61.20000076293945,59.900001525878906,32422944,60.18000030517578,9275,YFINANCE
01-Aug-2023,IDFCFIRSTB,FUTSTK,,88.2112808227539,87.36405535270184,89.15817853554657,87.2145431863386,44063991,88.2112808227539,9275,YFINANCE
01-Aug-2024,IDFCFIRSTB,FUTSTK,,75.14405059814453,75.8019010953196,76.21055957624263,74.82509485528823,23506982,75.14405059814453,9275,YFINANCE
01-Aug-2025,IDFCFIRSTB,FUTSTK,,67.58000183105469,68.9000015258789,68.94999694824219,67.45999908447266,13817940,67.58000183105469,9275,YFINANCE
01-Dec-2023,IDFCFIRSTB,FUTSTK,,85.81910705566406,85.52009033412786,86.11813138170476,85.12139376757509,18842360,85.81910705566406,9275,YFINANCE
01-Dec-2025,IDFCFIRSTB,FUTSTK,,80.70999908447266,80.48999786376953,81.04000091552734,79.95999908447266,21543164,80.70999908447266,9275,YFINANCE
01-Feb-2024,IDFCFIRSTB,FUTSTK,,83.12791442871094,83.92529991788194,83.92529991788194,82.33052133503581,34379718,83.12791442871094,9275,YFINANCE
01-Feb-2025,IDFCFIRSTB,FUTSTK,,61.747894287109375,63.023717181996815,63.29283678680941,61.42893856338751,22662533,61.747894287109375,9275,YFINANCE
01-Jan-2024,IDFCFIRSTB,FUTSTK,,87.51356506347656,88.51030267192388,88.60997491186772,87.31421297908443,34249920,87.51356506347656,9275,YFINANCE
01-Jan-2025,IDFCFIRSTB,FUTSTK,,63.9805908203125,63.08352543357291,64.34937887605211,62.55525190482524,26552067,63.9805908203125,9275,YFINANCE
01-Jan-2026,IDFCFIRSTB,FUTSTK,,85.61000061035156,85.62000274658203,85.83999633789062,84.86000061035156,10741268,85.61000061035156,9275,YFINANCE
01-Jul-2024,IDFCFIRSTB,FUTSTK,,80.87528991699219,81.89196654839938,81.93182936125439,80.73574725848604,27599969,80.87528991699219,9275,YFINANCE
01-Jul-2025,IDFCFIRSTB,FUTSTK,,76.98800659179688,73.01102587801009,77.13751874589498,73.01102587801009,129486596,76.98800659179688,9275,YFINANCE
01-Jun-2023,IDFCFIRSTB,FUTSTK,,72.36315155029297,71.26674166102431,73.16054470858185,71.01755724962213,38796472,72.36315155029297,9275,YFINANCE
01-Mar-2023,IDFCFIRSTB,FUTSTK,,55.51828384399414,55.06975117353304,56.066488751334546,54.97007893665374,17589664,55.51828384399414,9275,YFINANCE
01-Mar-2024,IDFCFIRSTB,FUTSTK,,81.93183135986328,81.08460588269348,82.57971234987716,80.58623706029893,32043837,81.93183135986328,9275,YFINANCE
01-Nov-2023,IDFCFIRSTB,FUTSTK,,80.83541870117188,82.48003727961185,82.67938175993602,80.53640198068564,28786958,80.83541870117188,9275,YFINANCE
01-Nov-2024,IDFCFIRSTB,FUTSTK,,66.9309310913086,66.48239461041263,67.39939897814234,66.28305013301733,15377877,66.9309310913086,9275,YFINANCE
