FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,FH_HIGH_PRICE,FH_LOW_PRICE
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,971.85,982.0,971.85,982.0,982.0,969.05,984.75,2100.0,2053205.0,10500.0,700.0,700.0,22-Mar-2023,2023-03-21T18:30:00.000+00:00,,2053205.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,980.85,989.4,979.1,983.9,983.1,978.9,983.9,634200.0,624773170.0,1229900.0,303800.0,700.0,23-Mar-2023,2023-03-22T18:30:00.000+00:00,,624773170.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,990.9,993.0,990.15,990.15,990.15,982.0,990.15,2100.0,2081835.0,11900.0,1400.0,700.0,23-Mar-2023,2023-03-22T18:30:00.000+00:00,,2081835.0,,
FUTSTK,SUNPHARMA,29-Mar-2023,0,XX,N,975.55,983.65,973.5,978.2,977.55,973.35,978.2,2285500.0,2238270405.0,17723300.0,-268100.0,700.0,23-Mar-2023,2023-03-22T18:30:00.000+00:00,,2238270405.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,983.6,983.6,975.1,979.0,978.8,983.9,979.0,2005500.0,1963643955.0,2571800.0,1341900.0,700.0,24-Mar-2023,2023-03-23T18:30:00.000+00:00,,1963643955.0,,
FUTSTK,SUNPHARMA,29-Mar-2023,0,XX,N,978.2,979.55,969.45,973.75,975.5,978.2,973.75,2950500.0,2872530920.0,16177700.0,-1545600.0,700.0,24-Mar-2023,2023-03-23T18:30:00.000+00:00,,2872530920.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,988.0,988.0,988.0,988.0,988.0,990.15,985.1,700.0,691600.0,12600.0,700.0,700.0,24-Mar-2023,2023-03-23T18:30:00.000+00:00,,691600.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,981.0,997.95,972.5,992.15,990.65,979.0,992.15,10096800.0,10029268410.0,10775800.0,8204000.0,700.0,27-Mar-2023,2023-03-26T18:30:00.000+00:00,,10029268410.0,,
FUTSTK,SUNPHARMA,29-Mar-2023,0,XX,N,980.0,991.85,965.75,986.0,985.0,973.75,986.0,11039000.0,10891582940.0,9333100.0,-6844600.0,700.0,27-Mar-2023,2023-03-26T18:30:00.000+00:00,,10891582940.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,985.0,1001.95,985.0,996.0,996.0,988.0,996.0,14000.0,13934725.0,18200.0,5600.0,700.0,27-Mar-2023,2023-03-26T18:30:00.000+00:00,,13934725.0,,
FUTSTK,SUNPHARMA,29-Mar-2023,0,XX,N,985.5,987.5,978.5,985.9,986.0,986.0,985.9,8460200.0,8317058995.0,2046800.0,-7286300.0,700.0,28-Mar-2023,2023-03-27T18:30:00.000+00:00,,8317058995.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,993.95,995.0,985.0,993.3,992.9,992.15,993.3,8546300.0,8461762120.0,16109800.0,5334000.0,700.0,28-Mar-2023,2023-03-27T18:30:00.000+00:00,,8461762120.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,991.55,998.0,991.55,998.0,998.0,996.0,998.0,14000.0,13915545.0,21000.0,2800.0,700.0,28-Mar-2023,2023-03-27T18:30:00.000+00:00,,13915545.0,,
FUTSTK,SUNPHARMA,29-Mar-2023,0,XX,N,984.8,996.05,978.15,988.4,994.95,985.9,991.9,3956400.0,3899878115.0,619500.0,-1427300.0,700.0,29-Mar-2023,2023-03-28T18:30:00.000+00:00,,3899878115.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1006.0,1006.0,992.1,1003.4,1005.0,998.0,1003.4,21000.0,21037730.0,26600.0,5600.0,700.0,29-Mar-2023,2023-03-28T18:30:00.000+00:00,,21037730.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,994.65,1002.25,986.6,997.65,1000.1,993.3,997.65,5034400.0,5007695875.0,17314500.0,1204700.0,700.0,29-Mar-2023,2023-03-28T18:30:00.000+00:00,,5007695875.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,0.0,0.0,0.0,1010.45,0.0,1010.45,1001.3,0.0,0.0,0.0,0.0,700.0,31-Mar-2023,2023-03-30T18:30:00.000+00:00,,0.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,996.9,1002.0,994.2,994.7,995.15,1003.4,994.7,17500.0,17454675.0,33600.0,7000.0,700.0,31-Mar-2023,2023-03-30T18:30:00.000+00:00,,17454675.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1000.1,1000.95,988.0,989.65,990.0,997.65,989.65,2039800.0,2024095185.0,17467800.0,153300.0,700.0,31-Mar-2023,2023-03-30T18:30:00.000+00:00,,2024095185.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,995.45,995.8,987.3,990.95,991.4,994.7,990.95,27300.0,27054475.0,43400.0,9800.0,700.0,03-Apr-2023,2023-04-02T18:30:00.000+00:00,,27054475.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,991.75,993.4,980.95,985.1,985.15,989.65,985.1,1553300.0,1531057535.0,17712800.0,245000.0,700.0,03-Apr-2023,2023-04-02T18:30:00.000+00:00,,1531057535.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,994.5,994.5,994.5,994.5,994.5,1010.45,994.5,700.0,696150.0,700.0,700.0,700.0,03-Apr-2023,2023-04-02T18:30:00.000+00:00,,696150.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,991.4,1007.65,988.8,1006.95,1007.65,990.95,1006.95,75600.0,75592895.0,67900.0,24500.0,700.0,05-Apr-2023,2023-04-04T18:30:00.000+00:00,,75592895.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,987.45,1003.25,981.6,1001.75,1003.25,985.1,1001.75,2133600.0,2119680220.0,17824100.0,111300.0,700.0,05-Apr-2023,2023-04-04T18:30:00.000+00:00,,2119680220.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1008.0,1008.0,1008.0,1009.8,1008.0,994.5,1009.8,1400.0,1412460.0,700.0,0.0,700.0,05-Apr-2023,2023-04-04T18:30:00.000+00:00,,1412460.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1006.2,1021.85,1004.35,1020.75,1020.25,1006.95,1020.75,55300.0,56076930.0,78400.0,10500.0,700.0,06-Apr-2023,2023-04-05T18:30:00.000+00:00,,56076930.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1002.05,1016.7,997.85,1014.9,1014.35,1001.75,1014.9,2305800.0,2329188960.0,17949400.0,125300.0,700.0,06-Apr-2023,2023-04-05T18:30:00.000+00:00,,2329188960.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,0.0,0.0,0.0,1009.8,1008.0,1009.8,1029.3,0.0,0.0,700.0,0.0,700.0,06-Apr-2023,2023-04-05T18:30:00.000+00:00,,0.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1026.0,1026.0,1024.8,1024.8,1024.8,1009.8,1024.8,1400.0,1435560.0,700.0,0.0,700.0,10-Apr-2023,2023-04-09T18:30:00.000+00:00,,1435560.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1016.4,1020.0,1012.5,1013.95,1012.65,1014.9,1013.95,1857800.0,1888073600.0,18067000.0,117600.0,700.0,10-Apr-2023,2023-04-09T18:30:00.000+00:00,,1888073600.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1022.5,1023.5,1019.0,1019.9,1019.55,1020.75,1019.9,30800.0,31447885.0,91700.0,13300.0,700.0,10-Apr-2023,2023-04-09T18:30:00.000+00:00,,31447885.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1032.5,1032.5,1030.1,1030.1,1030.1,1024.8,1025.2,1400.0,1443820.0,1400.0,700.0,700.0,11-Apr-2023,2023-04-10T18:30:00.000+00:00,,1443820.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1012.9,1024.65,1012.8,1014.1,1013.2,1013.95,1014.1,1848700.0,1882757905.0,18231500.0,164500.0,700.0,11-Apr-2023,2023-04-10T18:30:00.000+00:00,,1882757905.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1025.95,1029.1,1019.55,1019.9,1020.0,1019.9,1019.9,46900.0,48047125.0,101500.0,9800.0,700.0,11-Apr-2023,2023-04-10T18:30:00.000+00:00,,48047125.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1024.7,1031.9,1023.9,1031.9,1031.9,1030.1,1031.9,3500.0,3592925.0,4900.0,3500.0,700.0,12-Apr-2023,2023-04-11T18:30:00.000+00:00,,3592925.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1021.7,1027.55,1015.9,1026.05,1027.55,1019.9,1026.05,92400.0,94473400.0,138600.0,37100.0,700.0,12-Apr-2023,2023-04-11T18:30:00.000+00:00,,94473400.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1014.6,1022.75,1010.45,1020.45,1020.9,1014.1,1020.45,4255300.0,4326217105.0,18640300.0,408800.0,700.0,12-Apr-2023,2023-04-11T18:30:00.000+00:00,,4326217105.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1028.65,1028.65,1028.65,1028.65,1028.65,1031.9,1018.9,700.0,720055.0,4900.0,0.0,700.0,13-Apr-2023,2023-04-12T18:30:00.000+00:00,,720055.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1028.45,1032.15,1012.45,1013.15,1012.7,1026.05,1013.15,63700.0,64964585.0,156100.0,17500.0,700.0,13-Apr-2023,2023-04-12T18:30:00.000+00:00,,64964585.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1023.25,1026.05,1005.45,1007.6,1007.0,1020.45,1007.6,2144800.0,2170929180.0,18623500.0,-16800.0,700.0,13-Apr-2023,2023-04-12T18:30:00.000+00:00,,2170929180.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1013.85,1017.9,1006.0,1009.05,1006.75,1013.15,1009.05,114800.0,116047785.0,175700.0,19600.0,700.0,17-Apr-2023,2023-04-16T18:30:00.000+00:00,,116047785.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1003.8,1012.6,999.7,1002.6,1001.15,1007.6,1002.6,1713600.0,1722002310.0,18635400.0,11900.0,700.0,17-Apr-2023,2023-04-16T18:30:00.000+00:00,,1722002310.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1013.5,1013.5,1011.75,1011.75,1011.75,1028.65,1013.25,1400.0,1417675.0,4900.0,0.0,700.0,17-Apr-2023,2023-04-16T18:30:00.000+00:00,,1417675.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1000.0,1014.95,998.1,1013.5,1014.95,1009.05,1013.5,220500.0,221806270.0,246400.0,70700.0,700.0,18-Apr-2023,2023-04-17T18:30:00.000+00:00,,221806270.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,997.05,1009.5,992.2,1008.05,1008.4,1002.6,1008.05,2873500.0,2876904485.0,18570300.0,-65100.0,700.0,18-Apr-2023,2023-04-17T18:30:00.000+00:00,,2876904485.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1005.8,1017.25,1005.8,1015.85,1015.85,1011.75,1015.85,2800.0,2839270.0,4900.0,0.0,700.0,18-Apr-2023,2023-04-17T18:30:00.000+00:00,,2839270.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1015.0,1016.2,1001.9,1003.35,1005.45,1013.5,1003.35,432600.0,435680595.0,499800.0,253400.0,700.0,19-Apr-2023,2023-04-18T18:30:00.000+00:00,,435680595.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1015.85,1015.85,1010.45,1010.45,1010.45,1015.85,1010.45,2100.0,2128910.0,7000.0,2100.0,700.0,19-Apr-2023,2023-04-18T18:30:00.000+00:00,,2128910.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1007.25,1011.1,996.55,998.2,999.6,1008.05,998.2,1857800.0,1862996275.0,18475100.0,-95200.0,700.0,19-Apr-2023,2023-04-18T18:30:00.000+00:00,,1862996275.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,1001.25,1004.2,986.4,990.05,990.0,998.2,990.05,1841000.0,1827663320.0,18193700.0,-281400.0,700.0,20-Apr-2023,2023-04-19T18:30:00.000+00:00,,1827663320.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,997.5,1001.9,997.5,1001.9,1001.9,1010.45,1001.9,5600.0,5589955.0,11900.0,4900.0,700.0,20-Apr-2023,2023-04-19T18:30:00.000+00:00,,5589955.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,1004.35,1009.5,992.25,995.15,995.65,1003.35,995.15,749000.0,746357885.0,954100.0,454300.0,700.0,20-Apr-2023,2023-04-19T18:30:00.000+00:00,,746357885.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,998.35,1000.2,993.3,997.15,997.8,995.15,997.15,648200.0,646185505.0,1297800.0,343700.0,700.0,21-Apr-2023,2023-04-20T18:30:00.000+00:00,,646185505.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,986.85,994.35,986.85,991.45,991.85,990.05,991.45,1292200.0,1280897135.0,18199300.0,5600.0,700.0,21-Apr-2023,2023-04-20T18:30:00.000+00:00,,1280897135.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1003.0,1003.0,998.7,1002.0,1002.0,1001.9,1003.05,2800.0,2803290.0,14000.0,2100.0,700.0,21-Apr-2023,2023-04-20T18:30:00.000+00:00,,2803290.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,977.0,981.35,960.55,979.2,980.45,991.45,979.2,4918900.0,4779039930.0,16695000.0,-1504300.0,700.0,24-Apr-2023,2023-04-23T18:30:00.000+00:00,,4779039930.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,973.7,990.65,973.7,990.65,990.65,1002.0,990.65,18900.0,18521125.0,20300.0,6300.0,700.0,24-Apr-2023,2023-04-23T18:30:00.000+00:00,,18521125.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,981.75,986.9,967.25,984.95,986.9,997.15,984.95,3347400.0,3271104725.0,3415300.0,2117500.0,700.0,24-Apr-2023,2023-04-23T18:30:00.000+00:00,,3271104725.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,991.4,991.4,982.6,990.95,990.95,990.65,985.1,14000.0,13815025.0,28700.0,8400.0,700.0,25-Apr-2023,2023-04-24T18:30:00.000+00:00,,13815025.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,980.95,982.0,968.95,973.15,973.15,979.2,973.15,9224600.0,8985351585.0,9996700.0,-6698300.0,700.0,25-Apr-2023,2023-04-24T18:30:00.000+00:00,,8985351585.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,985.9,988.0,975.5,979.95,979.8,984.95,979.95,8655500.0,8487508400.0,11020800.0,7605500.0,700.0,25-Apr-2023,2023-04-24T18:30:00.000+00:00,,8487508400.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,981.0,986.0,976.85,982.95,982.8,990.95,982.95,21700.0,21308000.0,44100.0,15400.0,700.0,26-Apr-2023,2023-04-25T18:30:00.000+00:00,,21308000.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,971.7,975.3,963.55,970.05,970.65,973.15,970.05,8878100.0,8607308080.0,2009700.0,-7987000.0,700.0,26-Apr-2023,2023-04-25T18:30:00.000+00:00,,8607308080.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,977.9,982.0,970.2,977.2,977.5,979.95,977.2,9479400.0,9254913815.0,18339300.0,7318500.0,700.0,26-Apr-2023,2023-04-25T18:30:00.000+00:00,,9254913815.0,,
FUTSTK,SUNPHARMA,27-Jul-2023,0,FF,,,,,,,,,,,,,,27-Apr-2023,2023-04-26T18:30:00.000+00:00,,,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,980.0,991.95,976.0,991.2,990.0,982.95,991.2,54600.0,53643975.0,67900.0,23800.0,700.0,27-Apr-2023,2023-04-26T18:30:00.000+00:00,,53643975.0,,
FUTSTK,SUNPHARMA,27-Apr-2023,0,XX,N,967.3,979.0,962.5,976.05,974.8,970.05,978.7,2681000.0,2594908400.0,1005200.0,-1004500.0,700.0,27-Apr-2023,2023-04-26T18:30:00.000+00:00,,2594908400.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,977.6,986.5,969.75,984.05,982.8,977.2,984.05,4876200.0,4757310040.0,20159300.0,1820000.0,700.0,27-Apr-2023,2023-04-26T18:30:00.000+00:00,,4757310040.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,993.65,1002.8,993.65,998.5,996.65,991.2,998.5,111300.0,111260730.0,126000.0,58100.0,700.0,28-Apr-2023,2023-04-27T18:30:00.000+00:00,,111260730.0,,
FUTSTK,SUNPHARMA,27-Jul-2023,0,XX,N,0.0,0.0,0.0,996.45,0.0,996.45,1005.4,0.0,0.0,0.0,0.0,700.0,28-Apr-2023,2023-04-27T18:30:00.000+00:00,,0.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,984.4,996.5,984.3,992.2,990.1,984.05,992.2,2394000.0,2376821965.0,20029800.0,-129500.0,700.0,28-Apr-2023,2023-04-27T18:30:00.000+00:00,,2376821965.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,992.2,993.8,976.4,978.35,978.25,992.2,978.35,2479400.0,2438288160.0,20721400.0,691600.0,700.0,02-May-2023,2023-05-01T18:30:00.000+00:00,,2438288160.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,1000.3,1000.35,982.95,984.9,985.0,998.5,984.9,79100.0,78127035.0,165900.0,39900.0,700.0,02-May-2023,2023-05-01T18:30:00.000+00:00,,78127035.0,,
FUTSTK,SUNPHARMA,27-Jul-2023,0,XX,N,1000.0,1000.0,989.7,991.5,991.0,996.45,991.5,13300.0,13242110.0,13300.0,13300.0,700.0,02-May-2023,2023-05-01T18:30:00.000+00:00,,13242110.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,982.65,984.6,973.0,975.7,975.0,984.9,975.7,65800.0,64299620.0,182700.0,16800.0,700.0,03-May-2023,2023-05-02T18:30:00.000+00:00,,64299620.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,975.95,977.75,965.9,969.15,969.4,978.35,969.15,2478700.0,2406125295.0,20961500.0,240100.0,700.0,03-May-2023,2023-05-02T18:30:00.000+00:00,,2406125295.0,,
FUTSTK,SUNPHARMA,27-Jul-2023,0,XX,N,985.0,986.15,979.6,982.35,982.0,991.5,982.35,16100.0,15817935.0,26600.0,13300.0,700.0,03-May-2023,2023-05-02T18:30:00.000+00:00,,15817935.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,970.45,978.75,969.25,977.1,976.55,969.15,977.1,1826300.0,1779687875.0,20800500.0,-161000.0,700.0,04-May-2023,2023-05-03T18:30:00.000+00:00,,1779687875.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,980.0,985.0,976.4,984.35,983.1,975.7,984.35,32200.0,31593135.0,178500.0,-4200.0,700.0,04-May-2023,2023-05-03T18:30:00.000+00:00,,31593135.0,,
FUTSTK,SUNPHARMA,27-Jul-2023,0,XX,N,986.0,990.3,985.05,988.6,987.85,982.35,988.6,7000.0,6911065.0,25900.0,-700.0,700.0,04-May-2023,2023-05-03T18:30:00.000+00:00,,6911065.0,,
FUTSTK,SUNPHARMA,29-Jun-2023,0,XX,N,984.95,985.0,978.5,981.05,981.0,984.35,981.05,22400.0,21986195.0,179200.0,700.0,700.0,05-May-2023,2023-05-04T18:30:00.000+00:00,,21986195.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,975.4,981.35,970.4,974.6,974.65,977.1,974.6,1632400.0,1591712115.0,20852300.0,51800.0,700.0,05-May-2023,2023-05-04T18:30:00.000+00:00,,1591712115.0,,
FUTSTK,SUNPHARMA,27-Jul-2023,0,XX,N,0.0,0.0,0.0,988.6,987.85,988.6,986.55,0.0,0.0,25900.0,0.0,700.0,05-May-2023,2023-05-04T18:30:00.000+00:00,,0.0,,
FUTSTK,SUNPHARMA,25-May-2023,0,XX,N,970.65,974.5,965.55,967.1,966.85,974.6,967.1,2772000.0,2688905205.0,21419300.0,567000.0,700.0,08-May-2023,2023-05-07T18:30:00.000+00:00,,2688905205.0,,
