FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE
01-Apr-2024,AUBANK,FUTSTK,,587.6947021484375,569.2965702950712,589.6890848632722,565.4074996556512,4223594,587.6947021484375,1000,YFINANCE
01-Apr-2025,AUBANK,FUTSTK,,529.247314453125,532.2436191713876,542.8305381252591,527.399556634211,2210272,529.247314453125,1000,YFINANCE
01-Apr-2026,AUBANK,FUTSTK,,874.9000244140625,859.6500244140625,884.7999877929688,859.6500244140625,2150156,874.9000244140625,1000,YFINANCE
01-Aug-2023,AUBANK,FUTSTK,,719.6232299804688,728.0494489921277,731.4897716470209,717.0803431070245,1152184,719.6232299804688,1000,YFINANCE
01-Aug-2024,AUBANK,FUTSTK,,643.9558715820312,645.9534082135382,659.0372487659162,641.1593324899177,1637829,643.9558715820312,1000,YFINANCE
01-Aug-2025,AUBANK,FUTSTK,,741.0499877929688,741.5,751.4500122070312,739.0499877929688,2251668,741.0499877929688,1000,YFINANCE
01-Dec-2023,AUBANK,FUTSTK,,740.3648071289062,742.9076331636319,749.2896828141562,737.9715232940256,1178096,740.3648071289062,1000,YFINANCE
01-Dec-2025,AUBANK,FUTSTK,,950.5,955.4000244140625,962.7000122070312,947.7999877929688,1215469,950.5,1000,YFINANCE
01-Feb-2024,AUBANK,FUTSTK,,633.166748046875,638.0529498242194,642.1913188486305,630.5241662558069,2006355,633.166748046875,1000,YFINANCE
01-Feb-2025,AUBANK,FUTSTK,,600.3096313476562,604.2547780409101,607.2510827254105,592.8188696364052,1038048,600.3096313476562,1000,YFINANCE
01-Jan-2024,AUBANK,FUTSTK,,783.7924194335938,788.6786815083797,788.6786815083797,776.8120798203175,1258532,783.7924194335938,1000,YFINANCE
01-Jan-2025,AUBANK,FUTSTK,,567.8496704101562,555.3151411956665,573.2430432877735,553.7171363963598,2127349,567.8496704101562,1000,YFINANCE
01-Jan-2026,AUBANK,FUTSTK,,999.4500122070312,994.5,1003.1500244140625,991.0999755859375,685959,999.4500122070312,1000,YFINANCE
01-Jul-2024,AUBANK,FUTSTK,,671.9573974609375,670.162465121921,674.7994294561354,663.1322779569285,1155952,671.9573974609375,1000,YFINANCE
01-Jul-2025,AUBANK,FUTSTK,,837.3173828125,818.9900088282021,838.9653748971826,818.9900088282021,3760593,837.3173828125,1000,YFINANCE
01-Jun-2023,AUBANK,FUTSTK,,766.5784301757812,774.7944380341121,778.9273632702578,762.1467531742494,1386561,766.5784301757812,1000,YFINANCE
01-Mar-2023,AUBANK,FUTSTK,,608.9804077148438,590.5566341372074,610.9721670205341,588.5648748315169,1079988,608.9804077148438,1000,YFINANCE
01-Mar-2024,AUBANK,FUTSTK,,573.9334716796875,572.7867381407102,578.1715349346138,568.8478201192679,1665391,573.9334716796875,1000,YFINANCE
01-Nov-2023,AUBANK,FUTSTK,,666.7720947265625,673.1042361582604,674.9490160155698,663.481314214355,1608023,666.7720947265625,1000,YFINANCE
01-Nov-2024,AUBANK,FUTSTK,,616.5895385742188,617.1389098652842,620.2350669750507,614.8916813617514,180971,616.5895385742188,1000,YFINANCE
01-Oct-2024,AUBANK,FUTSTK,,731.7975463867188,739.138469015599,747.2285288302617,729.3505518570989,1430628,731.7975463867188,1000,YFINANCE
01-Oct-2025,AUBANK,FUTSTK,,724.5499877929688,728.0,741.4000244140625,719.0499877929688,3802747,724.5499877929688,1000,YFINANCE
01-Sep-2023,AUBANK,FUTSTK,,723.6119384765625,722.6147471113987,732.1379124759663,717.3794924442891,1524424,723.6119384765625,1000,YFINANCE
01-Sep-2025,AUBANK,FUTSTK,,721.5499877929688,721.0999755859375,727.3499755859375,716.5,1187277,721.5499877929688,1000,YFINANCE
02-Apr-2024,AUBANK,FUTSTK,,589.9384155273438,591.3345078509001,596.5199153707373,581.6118915751053,4018831,589.9384155273438,1000,YFINANCE
02-Apr-2025,AUBANK,FUTSTK,,538.8355102539062,534.3410528004446,539.9341310252047,521.0075200725005,1932324,538.8355102539062,1000,YFINANCE
02-Apr-2026,AUBANK,FUTSTK,,868.25,858.0,871.6500244140625,831.6500244140625,2079992,868.25,1000,YFINANCE
02-Aug-2023,AUBANK,FUTSTK,,723.8612670898438,718.1274164964011,728.5979262757311,711.9946649944429,2041223,723.8612670898438,1000,YFINANCE
02-Aug-2024,AUBANK,FUTSTK,,636.8146362304688,637.2141679297766,650.1482294551432,634.7172472090487,3036465,636.8146362304688,1000,YFINANCE
02-Dec-2024,AUBANK,FUTSTK,,580.8836059570312,585.2782107631347,585.2782107631347,576.4391358890136,2248745,580.8836059570312,1000,YFINANCE
02-Dec-2025,AUBANK,FUTSTK,,953.0499877929688,949.9500122070312,966.9000244140625,948.5499877929688,1845042,953.0499877929688,1000,YFINANCE
