FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TOT_TRADED_QTY,FH_SETTLE_PRICE,FH_MARKET_TYPE
08-Feb-2023,IRFC,FUTSTK,,28.75462532043457,28.517766795236735,29.180969581538392,27.99667695554922,29213321.0,28.75462532043457,4250,YFINANCE,,,,,,,,,
09-Feb-2023,IRFC,FUTSTK,,28.51776695251465,28.6598817069997,28.754625479018777,28.233535636457404,12967212.0,28.51776695251465,4250,YFINANCE,,,,,,,,,
10-Feb-2023,IRFC,FUTSTK,,28.51776695251465,28.3756521980296,28.801996461484745,28.28090842601052,12718144.0,28.51776695251465,4250,YFINANCE,,,,,,,,,
13-Feb-2023,IRFC,FUTSTK,,28.37565040588379,28.61250891742844,28.849367428973085,28.186162873813256,16476556.0,28.37565040588379,4250,YFINANCE,,,,,,,,,
14-Feb-2023,IRFC,FUTSTK,,27.617704391479492,28.233536211516014,28.28090900203402,27.47558963409986,23057839.0,27.617704391479492,4250,YFINANCE,,,,,,,,,
15-Feb-2023,IRFC,FUTSTK,,28.23353576660156,27.47558920112941,28.517767083968987,27.28610165621779,108461456.0,28.23353576660156,4250,YFINANCE,,,,,,,,,
16-Feb-2023,IRFC,FUTSTK,,27.4282169342041,28.044048715701717,28.375651000227226,27.28610037863098,37728708.0,27.4282169342041,4250,YFINANCE,,,,,,,,,
17-Feb-2023,IRFC,FUTSTK,,27.238731384277344,27.380846143125694,27.66507746790961,27.143987609349377,17614414.0,27.238731384277344,4250,YFINANCE,,,,,,,,,
20-Feb-2023,IRFC,FUTSTK,,27.001869201660156,27.428215227679047,27.475586205198052,26.7176397223722,13475222.0,27.001869201660156,4250,YFINANCE,,,,,,,,,
21-Feb-2023,IRFC,FUTSTK,,26.765012741088867,26.812383722220556,27.096615030271987,26.670268971738388,11287304.0,26.765012741088867,4250,YFINANCE,,,,,,,,,
