FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,FH_HIGH_PRICE,FH_LOW_PRICE
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,910.85,924.0,902.9,924.0,924.0,10.0,63.7,37100.0,-1400.0,18-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,25-Aug-2022,0.0,XX,912.85,920.95,898.0,900.95,900.95,4799.0,30449.2,18415600.0,-841400.0,19-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,920.7,925.9,903.05,905.8,905.8,1785.0,11386.44,1213800.0,487900.0,19-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,924.0,924.0,908.0,911.0,911.0,21.0,134.02,39200.0,2100.0,19-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,25-Aug-2022,0.0,XX,898.15,902.65,879.25,881.3,881.3,7002.0,43607.3,16290400.0,-2125200.0,22-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,903.4,907.35,884.0,885.9,885.9,5815.0,36396.45,3678500.0,2464700.0,22-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,901.0,901.0,891.0,891.0,891.0,15.0,94.14,41300.0,2100.0,22-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,25-Aug-2022,0.0,XX,874.35,891.8,874.35,888.8,888.8,7852.0,48731.1,12252800.0,-4037600.0,23-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,880.35,896.0,879.55,893.35,893.35,7081.0,44157.21,7395500.0,3717000.0,23-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,895.0,899.65,895.0,898.7,898.7,59.0,369.97,59500.0,18200.0,23-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,25-Aug-2022,0.0,XX,896.6,899.5,878.1,881.55,881.55,16411.0,101514.09,3202500.0,-9050300.0,24-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,899.45,903.75,883.1,886.9,886.9,17202.0,107006.65,16221100.0,8825600.0,24-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,901.0,904.35,889.35,891.75,891.75,33.0,206.92,69300.0,9800.0,24-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,25-Aug-2022,0.0,XX,888.6,892.4,874.0,876.4,877.3,5754.0,35541.2,867300.0,-2335200.0,25-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,891.3,896.9,880.95,883.1,883.1,11440.0,71146.52,20668900.0,4447800.0,25-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,893.75,899.8,886.05,888.4,888.4,149.0,931.92,133000.0,63700.0,25-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,886.75,895.25,884.85,886.7,886.7,2928.0,18226.79,20817300.0,148400.0,26-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,891.05,899.9,890.0,890.9,890.9,59.0,369.41,147000.0,14000.0,26-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,0.0,0.0,0.0,889.85,892.65,0.0,0.0,0.0,0.0,26-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,880.1,885.75,870.7,883.9,883.9,6744.0,41659.55,22995700.0,2178400.0,29-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,877.85,889.6,877.85,887.4,887.4,125.0,774.1,115500.0,-31500.0,29-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,0.0,0.0,0.0,889.85,890.0,0.0,0.0,0.0,0.0,29-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,887.15,899.0,885.05,896.8,896.8,3613.0,22561.35,22782200.0,-213500.0,30-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,895.0,901.75,890.65,899.9,899.9,71.0,444.87,120400.0,4900.0,30-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,895.05,895.05,895.05,895.05,905.2,1.0,6.26,700.0,700.0,30-Aug-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,896.0,904.4,873.85,876.4,876.4,5019.0,31041.27,22905400.0,123200.0,01-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,899.85,899.85,878.5,880.4,880.4,90.0,558.78,137900.0,17500.0,01-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,910.7,910.7,883.0,884.5,884.5,5.0,31.2,2800.0,2100.0,01-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,875.95,880.55,869.25,872.35,872.35,2807.0,17187.31,22829100.0,-76300.0,02-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,881.6,884.8,874.0,876.4,876.4,56.0,344.43,145600.0,7700.0,02-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,886.55,886.55,886.55,886.55,881.05,1.0,6.2,3500.0,700.0,02-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,870.05,887.8,867.15,886.95,886.95,3341.0,20618.02,22562400.0,-266700.0,05-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,877.0,891.75,876.5,891.2,891.2,96.0,594.99,143500.0,-2100.0,05-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,0.0,0.0,0.0,886.55,895.9,0.0,0.0,3500.0,0.0,05-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,890.7,892.5,885.0,889.85,889.85,3424.0,21307.31,22451800.0,-110600.0,06-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,894.25,895.75,890.25,894.25,894.25,78.0,487.67,149100.0,5600.0,06-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,896.35,901.05,896.35,894.0,894.0,3.0,18.83,4900.0,1400.0,06-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,881.55,899.0,880.3,896.25,896.25,3405.0,21302.71,22707300.0,255500.0,07-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,894.0,902.0,889.75,899.9,899.9,67.0,420.53,158200.0,9100.0,07-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,898.25,898.25,898.25,898.25,904.85,1.0,6.28,5600.0,700.0,07-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,901.15,903.0,890.4,896.8,896.8,3289.0,20659.63,22684900.0,-22400.0,08-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,903.05,906.2,895.1,900.3,900.3,53.0,334.44,161700.0,3500.0,08-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,903.15,904.8,903.15,904.8,904.8,3.0,18.98,7700.0,2100.0,08-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,901.9,904.0,891.8,893.85,893.85,3132.0,19664.45,22480500.0,-204400.0,09-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,899.8,907.05,896.3,897.05,897.05,175.0,1104.38,189700.0,28000.0,09-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,911.0,911.8,903.05,904.2,900.8,14.0,88.8,11900.0,4200.0,09-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,896.75,898.0,890.5,892.7,892.7,1996.0,12487.49,22493800.0,13300.0,12-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,900.5,901.2,895.35,897.15,897.15,41.0,258.03,191800.0,2100.0,12-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,900.8,901.0,900.8,901.0,901.0,2.0,12.61,11900.0,0.0,12-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,891.1,897.7,888.35,893.55,893.55,2932.0,18325.13,22377600.0,-116200.0,13-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,895.0,901.85,893.5,897.75,897.75,88.0,552.62,214900.0,23100.0,13-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,0.0,0.0,0.0,901.0,900.35,0.0,0.0,11900.0,0.0,13-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,885.3,899.65,885.3,887.7,887.7,3484.0,21754.97,22518300.0,140700.0,14-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,891.0,903.85,890.0,892.45,892.45,156.0,977.83,234500.0,19600.0,14-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,895.0,905.0,895.0,905.0,893.85,16.0,100.37,21700.0,9800.0,14-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,886.7,891.65,872.95,875.8,875.8,3317.0,20431.42,22625400.0,107100.0,15-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,894.95,894.95,877.55,879.4,879.4,158.0,977.04,263200.0,28700.0,15-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,893.85,895.05,884.0,888.0,884.2,9.0,55.98,23800.0,2100.0,15-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,876.65,892.45,869.2,871.4,871.4,6303.0,38773.88,22809500.0,184100.0,16-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,884.45,896.0,873.75,875.35,875.35,913.0,5640.17,543900.0,280700.0,16-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,892.45,895.95,884.35,884.35,877.8,9.0,56.08,28000.0,4200.0,16-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,872.0,877.55,858.9,875.4,875.4,2947.0,17951.32,22237600.0,-571900.0,19-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,878.6,880.6,865.0,879.55,879.55,259.0,1584.96,553000.0,9100.0,19-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,877.8,884.45,874.45,883.8,883.8,9.0,55.36,25200.0,-2800.0,19-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,877.4,915.3,877.4,912.2,912.2,8560.0,54115.16,22078000.0,-159600.0,20-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,885.85,918.75,882.0,916.4,916.4,751.0,4768.79,644700.0,91700.0,20-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,901.0,923.4,901.0,921.15,921.15,27.0,172.02,30800.0,5600.0,20-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,918.7,922.95,905.15,906.5,906.5,7439.0,47653.75,22123500.0,45500.0,21-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,920.45,927.3,910.0,911.3,911.3,731.0,4704.69,728000.0,83300.0,21-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,927.35,927.35,912.95,912.95,914.85,13.0,83.79,28000.0,-2800.0,21-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,902.0,911.9,897.75,909.65,909.65,4912.0,31128.3,22018500.0,-105000.0,22-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,909.65,916.55,902.35,914.7,914.7,1302.0,8300.04,1069600.0,341600.0,22-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,912.0,920.0,908.0,919.9,919.9,4.0,25.61,29400.0,1400.0,22-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,906.3,926.2,906.3,920.4,920.4,7790.0,50091.23,21573300.0,-445200.0,23-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,910.5,930.5,910.5,925.1,925.1,1780.0,11508.56,1373400.0,303800.0,23-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,918.7,933.0,917.95,926.1,926.1,18.0,116.93,28000.0,-1400.0,23-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,919.55,925.4,900.65,902.65,902.65,7751.0,49564.77,19798800.0,-1774500.0,26-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,924.2,930.0,905.15,906.9,906.9,5774.0,37137.45,2873500.0,1500100.0,26-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,928.15,931.9,910.0,912.35,912.35,29.0,187.24,31500.0,3500.0,26-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,906.8,909.45,894.7,898.9,898.9,21669.0,136542.57,7813400.0,-11985400.0,27-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,909.7,914.1,899.5,904.35,904.35,20471.0,129696.31,15432200.0,12558700.0,27-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,910.0,911.85,904.5,908.35,908.35,18.0,114.57,36400.0,4900.0,27-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,893.6,924.6,893.25,916.0,916.0,15370.0,98535.24,3536400.0,-4277000.0,28-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,900.65,929.45,897.95,921.2,921.2,16711.0,107723.69,20680100.0,5247900.0,28-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,917.95,934.15,917.8,925.75,925.75,116.0,755.29,80500.0,44100.0,28-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Sep-2022,0.0,XX,923.15,952.6,923.15,931.1,930.7,8464.0,55490.54,3429300.0,-107100.0,29-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,929.5,958.15,928.8,936.25,936.25,13598.0,89677.63,23144800.0,2464700.0,29-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,940.15,962.0,936.0,941.45,941.45,189.0,1248.11,67900.0,-12600.0,29-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,938.05,953.7,932.55,951.1,951.1,6870.0,45431.31,23166500.0,21700.0,30-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,945.55,956.5,937.95,954.9,954.9,150.0,996.55,115500.0,47600.0,30-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,948.0,958.6,948.0,958.6,958.6,3.0,19.99,2100.0,2100.0,30-Sep-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,950.95,969.85,947.25,948.7,948.7,7657.0,51368.46,23352700.0,186200.0,03-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,956.4,973.1,952.5,953.3,953.3,180.0,1212.82,151200.0,35700.0,03-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,0.0,0.0,0.0,958.6,958.8,0.0,0.0,2100.0,0.0,03-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,957.5,960.0,947.7,949.5,949.5,4007.0,26722.72,23697800.0,345100.0,04-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,960.4,960.8,953.0,953.75,953.75,85.0,569.78,161000.0,9800.0,04-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,0.0,0.0,0.0,958.6,958.2,0.0,0.0,2100.0,0.0,04-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,958.2,965.0,949.35,955.7,955.7,5466.0,36600.59,22693300.0,-1004500.0,06-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,961.8,967.0,954.6,959.6,959.6,93.0,625.5,180600.0,19600.0,06-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,965.4,970.5,959.95,963.0,963.0,7.0,47.36,6300.0,4200.0,06-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,954.95,963.4,948.55,957.85,957.85,3206.0,21471.45,22680000.0,-13300.0,07-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,959.6,966.85,953.5,961.95,961.95,109.0,733.28,207200.0,26600.0,07-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,960.1,968.3,954.2,966.55,966.55,17.0,114.48,7700.0,1400.0,07-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,953.35,955.35,937.0,949.75,949.75,4696.0,31151.88,22533700.0,-146300.0,10-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,951.9,958.3,942.35,954.6,954.6,214.0,1423.93,253400.0,46200.0,10-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,950.75,962.0,950.75,961.0,961.0,11.0,73.53,12600.0,4900.0,10-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,952.05,952.05,942.8,945.5,945.5,2694.0,17840.69,22165500.0,-368200.0,11-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,952.3,955.05,947.0,949.4,949.4,118.0,785.08,261100.0,7700.0,11-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,956.8,956.8,954.0,954.0,957.9,2.0,13.37,11900.0,-700.0,11-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,948.35,960.45,942.1,956.3,956.3,3708.0,24741.13,22021300.0,-144200.0,12-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,953.65,964.0,947.0,960.4,960.4,202.0,1352.92,301700.0,40600.0,12-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,962.0,969.0,955.0,969.0,968.7,8.0,53.89,11900.0,0.0,12-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,956.95,973.65,952.25,968.5,968.5,6657.0,45074.17,21679700.0,-341600.0,13-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,958.45,977.25,957.9,972.5,972.5,362.0,2461.27,379400.0,77700.0,13-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,975.9,980.0,974.0,977.3,977.3,22.0,150.57,17500.0,5600.0,13-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,973.9,979.7,964.8,976.6,976.6,5655.0,38592.67,21325500.0,-354200.0,14-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,982.0,983.0,968.9,980.1,980.1,363.0,2486.52,434000.0,54600.0,14-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,980.4,986.6,977.3,984.05,984.05,16.0,110.06,20300.0,2800.0,14-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,976.1,984.8,974.4,979.85,979.85,4084.0,28009.05,20865600.0,-459900.0,17-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,981.5,988.5,978.15,983.75,983.75,407.0,2801.92,507500.0,73500.0,17-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,989.25,990.0,986.0,986.05,992.7,6.0,41.5,21700.0,1400.0,17-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,980.95,984.95,973.7,978.5,978.5,3447.0,23613.24,20329400.0,-536200.0,18-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,988.2,988.2,977.9,982.2,982.2,440.0,3022.48,634900.0,127400.0,18-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,990.0,990.0,984.05,986.3,986.3,6.0,41.41,23800.0,2100.0,18-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,977.5,981.7,967.6,976.3,976.3,3431.0,23408.87,19906600.0,-422800.0,19-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,978.0,985.5,971.25,979.9,979.9,1223.0,8372.77,1143800.0,508900.0,19-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,987.7,987.7,978.0,983.2,983.2,30.0,206.3,25200.0,1400.0,19-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,971.05,982.25,968.8,980.05,980.05,4945.0,33780.12,18596200.0,-1310400.0,20-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,975.4,986.25,972.2,983.65,983.65,3494.0,23940.34,2841300.0,1697500.0,20-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,979.0,990.05,978.0,987.65,987.65,22.0,151.71,30800.0,5600.0,20-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,985.1,991.7,977.5,978.2,978.2,18050.0,124162.86,8785700.0,-9810500.0,21-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,990.0,995.1,980.65,982.15,982.15,15970.0,110221.72,12147100.0,9305800.0,21-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,997.6,998.0,986.25,987.95,987.95,25.0,173.68,32900.0,2100.0,21-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,984.95,990.95,982.1,988.15,988.15,966.0,6682.22,8815100.0,29400.0,24-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,989.55,995.0,981.85,992.5,992.5,296.0,2055.99,12143600.0,-3500.0,24-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,997.0,997.0,995.65,995.8,995.8,6.0,41.84,32900.0,0.0,24-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,987.45,995.55,983.3,989.75,989.75,13016.0,90072.88,4437300.0,-4377800.0,25-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,991.95,999.55,988.15,994.7,994.7,11914.0,82879.03,16701300.0,4557700.0,25-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,998.6,1002.55,993.3,999.35,999.35,47.0,328.48,53900.0,21000.0,25-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,27-Oct-2022,0.0,XX,995.15,1010.05,995.15,1008.55,1011.65,8643.0,60733.81,3290700.0,-1146600.0,27-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,998.95,1016.9,998.6,1015.45,1015.45,10212.0,72185.1,19700100.0,2998800.0,27-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,1007.0,1021.0,1007.0,1019.65,1019.65,107.0,759.61,70000.0,16100.0,27-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,1002.1,1005.4,990.1,992.15,992.15,6244.0,43566.46,19333300.0,-366800.0,28-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,1007.4,1008.5,995.0,997.1,997.1,115.0,806.16,87500.0,17500.0,28-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,25-Jan-2023,0.0,XX,1007.0,1007.0,1007.0,1007.0,1005.9,1.0,7.04,700.0,700.0,28-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,24-Nov-2022,0.0,XX,994.05,1029.3,994.05,1022.5,1022.5,5156.0,36774.7,19112800.0,-220500.0,31-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,29-Dec-2022,0.0,XX,1002.65,1032.75,1002.15,1027.15,1027.15,174.0,1246.02,128800.0,41300.0,31-Oct-2022,,,N,,,,,,,
FUTSTK,SUNPHARMA,25-Jan-2023,0.0,XX,1008.0,1035.1,1008.0,1031.0,1032.6,13.0,93.57,9100.0,8400.0,31-Oct-2022,,,N,,,,,,,
