FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TOT_TRADED_QTY,FH_SETTLE_PRICE,FH_MARKET_TYPE
07-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1384.4,1382.0,1391.9,1379.4,19307115.0,1377.3,450,,,XX,1384.3,1375.5,109350.0,1800.0,31.0,1384.4,N
07-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1385.2,1385.2,1385.2,1385.2,1246680.0,1377.3,450,,,XX,1385.2,1374.0,8550.0,450.0,2.0,1385.2,N
07-Jul-2025,LODHA,FUTSTK,,1372.7750244140625,1361.5121011177855,1379.8516735194028,1354.5350991354835,442561.0,1372.7750244140625,450,YFINANCE,,,,,,,,,
08-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1381.7,1390.0,1396.5,1355.3,1786615245.0,1374.9,450,,,XX,1378.1,1383.5,6428250.0,125550.0,2890.0,1381.7,N
08-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1382.8,1396.3,1396.3,1358.0,99514305.0,1374.9,450,,,XX,1385.3,1384.4,131850.0,22500.0,161.0,1382.8,N
08-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1378.3,1398.5,1398.5,1365.0,9916740.0,1374.9,450,,,XX,1384.5,1385.2,13050.0,4500.0,16.0,1378.3,N
08-Jul-2025,LODHA,FUTSTK,,1370.3829345703125,1380.449727745652,1384.7356492143003,1347.5581457849253,964835.0,1370.3829345703125,450,YFINANCE,,,,,,,,,
09-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1396.9,1378.1,1404.4,1366.3,1258342425.0,1390.1,450,,,XX,1396.0,1381.7,6302700.0,-125550.0,2007.0,1396.9,N
09-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1397.2,1374.2,1403.0,1367.1,80807805.0,1390.1,450,,,XX,1397.7,1382.8,127800.0,-4050.0,129.0,1397.2,N
09-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1401.5,1378.3,1402.2,1377.8,6265485.0,1390.1,450,,,XX,1402.2,1378.3,14400.0,1350.0,10.0,1401.5,N
09-Jul-2025,LODHA,FUTSTK,,1385.532958984375,1365.4990196000088,1392.7093771984298,1356.2295250328284,1057621.0,1385.532958984375,450,YFINANCE,,,,,,,,,
10-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1414.4,1390.0,1416.5,1390.0,1197397575.0,1411.8,450,,,XX,1414.6,1396.9,6218100.0,-84600.0,1889.0,1414.4,N
10-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1414.3,1390.2,1415.8,1390.2,60832395.0,1411.8,450,,,XX,1414.0,1397.2,132750.0,4950.0,96.0,1414.3,N
10-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1416.4,1406.0,1417.0,1405.0,12702285.0,1411.8,450,,,XX,1417.0,1401.5,10800.0,-3600.0,20.0,1416.4,N
10-Jul-2025,LODHA,FUTSTK,,1407.1617431640625,1381.4464574103629,1409.2548195232555,1378.4563135631545,657475.0,1407.1617431640625,450,YFINANCE,,,,,,,,,
11-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1401.9,1414.2,1424.4,1395.9,1757104245.0,1400.1,450,,,XX,1401.0,1414.4,6004350.0,-213750.0,2772.0,1401.9,N
11-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1403.0,1412.6,1424.5,1399.0,60955290.0,1400.1,450,,,XX,1403.5,1414.3,129150.0,-3600.0,96.0,1403.0,N
11-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1412.9,1414.0,1419.5,1409.0,5096925.0,1400.1,450,,,XX,1412.9,1416.4,12150.0,1350.0,8.0,1412.9,N
11-Jul-2025,LODHA,FUTSTK,,1395.5001220703125,1407.1617561838846,1417.3281966907532,1388.4234725669614,1140138.0,1395.5001220703125,450,YFINANCE,,,,,,,,,
14-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1423.0,1393.2,1425.0,1388.6,1067102550.0,1419.7,450,,,XX,1425.0,1401.9,5975550.0,-28800.0,1683.0,1423.0,N
14-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1424.0,1401.5,1426.1,1392.2,38166345.0,1419.7,450,,,XX,1424.4,1403.0,127800.0,-1350.0,60.0,1424.0,N
14-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1425.0,1405.0,1425.0,1398.0,6368670.0,1419.7,450,,,XX,1425.0,1412.9,14850.0,2700.0,10.0,1425.0,N
14-Jul-2025,LODHA,FUTSTK,,1415.03564453125,1395.5000630422526,1418.5241455710443,1382.443126341445,534480.0,1415.03564453125,450,YFINANCE,,,,,,,,,
15-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1437.6,1425.0,1444.9,1419.0,1324799775.0,1433.9,450,,,XX,1437.0,1423.0,5782950.0,-192600.0,2052.0,1437.6,N
15-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1435.0,1426.6,1441.2,1419.0,169357635.0,1433.9,450,,,XX,1433.9,1424.0,103050.0,-24750.0,263.0,1435.0,N
15-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1432.7,1432.8,1443.0,1425.2,13567995.0,1433.9,450,,,XX,1432.7,1425.0,12600.0,-2250.0,21.0,1432.7,N
15-Jul-2025,LODHA,FUTSTK,,1429.2886962890625,1422.0126312455498,1435.169336597883,1411.6468970318592,732457.0,1429.2886962890625,450,YFINANCE,,,,,,,,,
16-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1442.4,1439.5,1451.5,1433.6,979371495.0,1440.2,450,,,XX,1444.8,1437.6,5623200.0,-159750.0,1507.0,1442.4,N
16-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1439.4,1434.4,1447.6,1428.7,57107430.0,1440.2,450,,,XX,1438.0,1435.0,94500.0,-8550.0,88.0,1439.4,N
16-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1441.0,1443.0,1445.0,1440.0,5845770.0,1440.2,450,,,XX,1440.0,1432.7,13950.0,1350.0,9.0,1441.0,N
16-Jul-2025,LODHA,FUTSTK,,1435.46826171875,1429.2886801098275,1444.7377558013914,1426.4978306720354,694775.0,1435.46826171875,450,YFINANCE,,,,,,,,,
17-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1445.5,1436.1,1457.0,1436.0,729964305.0,1440.4,450,,,XX,1444.7,1442.4,5528700.0,-94500.0,1120.0,1445.5,N
17-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1445.4,1443.9,1454.0,1440.0,40367970.0,1440.4,450,,,XX,1443.3,1439.4,88650.0,-5850.0,62.0,1445.4,N
17-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1449.0,1442.0,1450.6,1442.0,4559220.0,1440.4,450,,,XX,1449.0,1441.0,14400.0,450.0,7.0,1449.0,N
