FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,FH_HIGH_PRICE,FH_LOW_PRICE
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,949.85,958.4,949.85,952.05,952.05,1771.0,10979.92,2161250.0,536900.0,26-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,958.0,961.75,956.0,956.0,956.0,10.0,62.3,31850.0,4550.0,26-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,29-Jul-2021,0.0,XX,956.0,957.35,908.95,915.2,915.2,11774.0,71015.24,4017000.0,-3584100.0,27-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,955.0,955.0,907.15,913.3,913.3,9851.0,59234.18,5900050.0,3738800.0,27-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,954.0,954.0,912.0,916.05,916.05,72.0,432.49,57850.0,26000.0,27-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,29-Jul-2021,0.0,XX,917.05,917.05,888.35,891.8,891.8,7088.0,41299.98,1589900.0,-2427100.0,28-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,917.3,917.3,886.0,889.3,889.3,11219.0,65264.1,10198500.0,4298450.0,28-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,910.0,910.0,892.0,892.5,892.5,33.0,192.61,63050.0,5200.0,28-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,29-Jul-2021,0.0,XX,899.35,899.35,874.0,881.8,883.1,3906.0,22418.44,635050.0,-954850.0,29-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,898.4,898.4,871.0,881.15,881.15,10900.0,62449.96,12649650.0,2451150.0,29-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,883.85,896.75,875.9,885.2,885.2,84.0,483.84,81250.0,18200.0,29-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,888.95,927.95,876.0,916.45,916.45,18805.0,110662.61,13014950.0,365300.0,30-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,888.85,931.8,881.0,921.1,921.1,308.0,1807.96,120250.0,39000.0,30-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,890.0,923.9,888.6,923.9,923.9,17.0,99.8,5850.0,5850.0,30-Jul-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,923.65,929.4,911.5,919.35,919.35,6591.0,39359.3,13577200.0,562250.0,02-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,929.1,933.45,915.25,922.85,922.85,177.0,1063.24,138450.0,18200.0,02-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,928.0,930.0,922.0,927.0,929.6,10.0,60.13,9100.0,3250.0,02-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,920.45,926.75,914.65,924.7,924.7,5638.0,33799.82,13563550.0,-13650.0,03-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,922.2,929.95,920.5,928.25,928.25,114.0,686.37,141050.0,2600.0,03-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,928.0,931.5,927.6,930.75,930.75,13.0,78.58,13000.0,3900.0,03-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,926.55,938.9,923.35,935.65,935.65,8229.0,49848.61,13746850.0,183300.0,04-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,932.75,941.85,928.5,939.45,939.45,189.0,1149.43,146250.0,5200.0,04-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,930.75,943.35,930.75,940.85,940.85,13.0,79.19,16250.0,3250.0,04-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,935.1,948.75,927.45,941.35,941.35,11854.0,72405.49,13694200.0,-52650.0,05-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,944.0,952.0,931.95,945.25,945.25,319.0,1955.53,156000.0,9750.0,05-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,940.85,951.7,935.05,948.65,948.65,21.0,129.31,19500.0,3250.0,05-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,938.0,938.0,907.0,910.2,910.2,18731.0,111527.13,15633800.0,1939600.0,06-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,932.6,941.25,912.0,914.05,914.05,770.0,4597.12,354900.0,198900.0,06-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,956.25,956.25,916.0,918.05,918.05,81.0,484.87,55250.0,35750.0,06-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,911.15,921.0,897.6,919.15,919.15,9726.0,57686.87,14432600.0,-1201200.0,09-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,920.0,925.0,902.5,923.2,923.2,404.0,2406.39,337350.0,-17550.0,09-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,915.35,928.0,908.0,927.05,927.05,22.0,131.54,55900.0,650.0,09-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,919.0,923.9,905.3,913.5,913.5,5580.0,33221.12,13770900.0,-661700.0,10-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,922.05,928.05,909.9,917.7,917.7,395.0,2362.29,345150.0,7800.0,10-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,925.1,931.0,915.0,922.0,922.0,25.0,150.25,49400.0,-6500.0,10-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,913.55,913.55,892.65,909.9,909.9,5164.0,30351.49,13941200.0,170300.0,11-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,914.9,915.4,897.3,913.7,913.7,437.0,2575.87,391950.0,46800.0,11-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,915.8,919.0,904.0,919.0,919.0,19.0,112.06,53300.0,3900.0,11-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,913.55,915.85,905.0,906.0,906.0,3124.0,18487.86,13835250.0,-105950.0,12-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,916.25,919.0,908.65,909.4,909.4,269.0,1598.15,410150.0,18200.0,12-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,920.25,922.75,914.0,914.25,914.25,13.0,77.69,52000.0,-1300.0,12-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,906.45,910.75,893.65,896.75,896.75,4752.0,27837.16,13828100.0,-7150.0,13-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,911.55,913.5,897.3,899.7,899.7,705.0,4145.91,574600.0,164450.0,13-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,910.0,915.4,901.3,904.45,904.45,46.0,271.48,61750.0,9750.0,13-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,890.0,900.95,886.75,890.65,890.65,3719.0,21561.67,13650000.0,-178100.0,16-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,901.15,902.85,889.4,893.4,893.4,559.0,3247.42,718250.0,143650.0,16-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,898.7,905.0,894.3,898.45,898.45,49.0,285.87,64350.0,2600.0,16-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,893.3,906.6,890.05,903.8,903.8,4687.0,27402.85,13410150.0,-239850.0,17-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,898.2,909.5,894.5,906.45,906.45,527.0,3091.76,767000.0,48750.0,17-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,902.65,912.2,900.0,910.7,910.7,42.0,247.51,67600.0,3250.0,17-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,900.3,911.55,900.2,909.3,909.3,3644.0,21461.39,13218400.0,-191750.0,18-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,903.35,914.3,903.35,912.5,912.5,996.0,5886.35,952900.0,185900.0,18-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,910.0,917.75,910.0,915.9,915.9,30.0,178.08,63050.0,-4550.0,18-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,904.2,908.05,886.0,889.8,889.8,5204.0,30285.28,12327250.0,-891150.0,20-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,882.4,912.55,882.4,892.75,892.75,2166.0,12646.92,1644500.0,691600.0,20-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,910.0,914.0,894.9,896.95,896.95,38.0,222.45,69550.0,6500.0,20-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,892.0,907.0,887.75,897.4,897.4,5856.0,34191.84,10949900.0,-1377350.0,23-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,898.05,909.55,890.95,900.4,900.4,3697.0,21652.96,3090100.0,1445600.0,23-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,903.1,910.0,894.9,904.0,904.0,29.0,170.16,66950.0,-2600.0,23-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,906.35,918.9,896.7,916.85,916.85,10320.0,60938.24,6919250.0,-4030650.0,24-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,899.25,922.1,899.2,920.45,920.45,7455.0,44154.13,6378450.0,3288350.0,24-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,908.95,925.0,904.9,924.4,924.4,75.0,446.26,68900.0,1950.0,24-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,914.9,922.9,905.8,911.3,911.3,5695.0,33753.8,4581850.0,-2337400.0,25-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,921.5,926.4,909.7,914.8,914.8,5706.0,33935.36,8341450.0,1963000.0,25-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,921.75,921.75,915.0,918.55,918.55,30.0,179.05,72150.0,3250.0,25-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,26-Aug-2021,0.0,XX,907.75,915.0,904.85,908.85,911.3,8790.0,51979.13,464100.0,-4117750.0,26-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,913.65,918.0,908.5,911.9,911.9,9527.0,56491.26,12118600.0,3777150.0,26-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,920.0,921.0,912.7,915.85,915.85,44.0,262.06,82550.0,10400.0,26-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,912.0,926.4,909.55,924.85,924.85,3754.0,22489.24,12065950.0,-52650.0,27-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,914.9,929.25,912.65,928.3,928.3,86.0,517.23,91650.0,9100.0,27-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,928.85,928.85,928.85,928.85,928.85,1.0,6.03,650.0,650.0,27-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,915.5,937.7,915.5,935.75,935.75,3385.0,20518.97,11861850.0,-204100.0,30-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,931.25,939.5,927.7,938.65,938.65,74.0,450.0,88400.0,-3250.0,30-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,940.05,940.05,940.05,940.05,943.3,1.0,6.11,1300.0,650.0,30-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,934.2,949.85,932.65,948.15,948.15,3336.0,20431.8,11643450.0,-218400.0,31-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,940.9,952.5,938.0,951.05,951.05,67.0,411.77,82550.0,-5850.0,31-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,942.3,955.4,942.3,954.8,954.8,9.0,55.54,3250.0,1950.0,31-Aug-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,948.25,957.0,921.0,925.1,925.1,10692.0,64899.42,11573250.0,-70200.0,01-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,950.0,959.2,925.0,928.45,928.45,381.0,2315.17,120900.0,38350.0,01-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,951.0,956.8,930.0,931.15,931.15,66.0,402.03,33150.0,29900.0,01-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,927.2,960.75,923.0,957.5,957.5,8158.0,50195.43,11292450.0,-280800.0,02-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,926.6,963.45,926.6,960.8,960.8,220.0,1357.83,96200.0,-24700.0,02-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,951.6,965.1,942.55,964.35,964.35,25.0,154.76,29250.0,-3900.0,02-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,951.55,964.0,930.8,941.3,941.3,8716.0,53499.19,11616800.0,324350.0,03-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,963.2,964.5,934.05,944.25,944.25,302.0,1862.37,113100.0,16900.0,03-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,971.4,971.4,939.4,947.7,947.7,48.0,297.37,46150.0,16900.0,03-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,944.95,959.7,943.75,952.25,952.25,3732.0,23115.43,11638250.0,21450.0,06-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,950.0,962.1,947.8,955.65,955.65,110.0,683.38,125450.0,12350.0,06-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,952.0,963.8,952.0,959.4,959.4,10.0,62.3,43550.0,-2600.0,06-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,951.9,958.9,945.2,951.55,951.55,2485.0,15373.81,11616150.0,-22100.0,07-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,957.15,961.0,949.2,955.45,955.45,51.0,316.3,130650.0,5200.0,07-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,959.0,960.6,955.0,958.0,958.0,7.0,43.61,43550.0,0.0,07-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,949.95,954.3,943.15,952.35,952.35,2483.0,15309.97,11268400.0,-347750.0,08-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,948.0,956.8,947.2,955.3,955.3,77.0,477.15,148200.0,17550.0,08-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,951.55,960.0,950.0,958.2,958.2,9.0,55.79,44200.0,650.0,08-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,935.05,952.2,933.4,948.45,948.45,6007.0,36988.1,11430900.0,162500.0,09-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,955.3,955.3,945.85,952.0,952.0,112.0,692.13,163800.0,15600.0,09-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,950.45,955.95,950.0,955.95,955.95,11.0,68.11,45500.0,1300.0,09-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,943.75,954.2,943.5,951.25,951.25,1838.0,11361.06,11427000.0,-3900.0,13-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,951.5,957.0,951.1,954.85,954.85,67.0,415.8,165750.0,1950.0,13-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,955.75,959.0,954.8,958.3,958.3,5.0,31.09,46800.0,1300.0,13-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,954.0,958.0,948.7,952.0,952.0,2394.0,14820.23,11449750.0,22750.0,14-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,958.9,958.9,952.7,955.15,955.15,98.0,608.15,196300.0,30550.0,14-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,962.6,962.6,957.0,957.0,960.35,17.0,106.04,49400.0,2600.0,14-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,952.25,957.7,940.1,956.3,956.3,2347.0,14555.72,11484850.0,35100.0,15-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,957.95,960.8,955.0,959.85,959.85,141.0,877.86,207350.0,11050.0,15-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,961.05,963.0,959.6,962.8,962.8,12.0,74.96,50050.0,650.0,15-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,956.95,966.95,952.1,955.45,955.45,4441.0,27721.37,11592100.0,107250.0,16-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,963.45,970.6,956.05,958.45,958.45,272.0,1703.75,232050.0,24700.0,16-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,970.45,973.0,960.0,961.0,961.0,31.0,195.21,43550.0,-6500.0,16-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,959.95,964.3,950.7,955.9,955.9,3179.0,19802.78,11339250.0,-252850.0,17-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,960.1,967.05,954.95,958.25,958.25,197.0,1230.65,246350.0,14300.0,17-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,970.0,970.5,960.95,962.5,962.5,15.0,94.3,45500.0,1950.0,17-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,951.45,953.25,932.65,937.6,937.6,3577.0,21891.1,10877750.0,-461500.0,20-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,954.95,954.95,935.8,940.55,940.55,377.0,2314.29,343200.0,96850.0,20-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,955.0,956.0,940.0,942.75,942.75,25.0,153.79,44200.0,-1300.0,20-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,931.9,958.75,931.9,955.4,955.4,3441.0,21235.08,10653500.0,-224250.0,21-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,935.0,961.15,935.0,958.85,958.85,331.0,2052.79,374400.0,31200.0,21-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,946.2,965.0,939.55,962.2,962.2,49.0,305.96,25350.0,-18850.0,21-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,953.05,977.15,953.05,966.6,966.6,4267.0,26829.22,10717850.0,64350.0,22-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,958.2,979.7,958.2,969.2,969.2,864.0,5452.42,592800.0,218400.0,22-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,972.05,979.0,965.05,972.15,972.15,23.0,145.42,21450.0,-3900.0,22-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,965.15,971.65,959.65,970.3,970.3,2489.0,15616.27,10370750.0,-347100.0,23-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,965.5,975.0,962.85,973.65,973.65,589.0,3708.57,693550.0,100750.0,23-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,971.0,977.0,970.0,976.95,976.95,12.0,75.98,20150.0,-1300.0,23-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,968.95,984.95,961.1,966.9,966.9,4178.0,26403.78,10094500.0,-276250.0,24-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,976.6,987.85,965.0,970.6,970.6,1685.0,10685.96,981500.0,287950.0,24-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,979.9,986.55,970.0,970.7,973.85,23.0,146.19,21450.0,1300.0,24-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,962.85,970.35,952.55,965.15,965.15,4283.0,26732.78,8684650.0,-1409850.0,27-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,967.6,974.65,956.0,968.0,968.0,2990.0,18715.55,2198950.0,1217450.0,27-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,973.85,973.9,960.95,968.8,968.7,14.0,88.11,24700.0,3250.0,27-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,959.0,978.5,952.1,971.75,971.75,5979.0,37338.0,7035600.0,-1649050.0,28-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,964.25,981.35,955.25,975.35,975.35,5216.0,32683.54,3896100.0,1697150.0,28-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,962.0,985.0,962.0,980.6,980.6,15.0,94.41,25350.0,650.0,28-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,969.45,1006.65,966.55,984.65,984.65,6131.0,39342.58,6224400.0,-811200.0,29-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,979.6,1009.35,970.0,988.75,988.75,7140.0,45946.99,4586400.0,690300.0,29-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,992.85,1011.8,978.95,991.75,991.75,63.0,406.59,28600.0,3250.0,29-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Sep-2021,0.0,XX,985.55,1000.8,976.25,983.6,983.65,7554.0,48380.04,2586350.0,-3638050.0,30-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,990.0,1004.9,980.0,985.9,985.9,10389.0,66783.05,7818200.0,3231800.0,30-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,990.0,1007.0,986.0,988.85,988.85,31.0,199.77,35750.0,7150.0,30-Sep-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,980.6,992.1,973.0,985.0,985.0,4187.0,26785.02,7967700.0,149500.0,01-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,986.7,993.35,983.0,988.5,988.5,46.0,295.48,43550.0,7800.0,01-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Dec-2021,0.0,XX,0.0,0.0,0.0,993.05,995.65,0.0,0.0,0.0,0.0,01-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,985.35,996.0,960.1,962.15,962.15,6115.0,38782.69,8630700.0,663000.0,04-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,994.0,996.7,964.65,966.0,966.0,124.0,788.49,77350.0,33800.0,04-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Dec-2021,0.0,XX,985.0,985.0,970.0,970.0,970.0,5.0,31.74,3250.0,3250.0,04-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,962.1,962.1,932.6,939.25,939.25,6791.0,41553.53,9367150.0,736450.0,05-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,962.9,963.15,937.0,943.4,943.4,209.0,1284.85,126750.0,49400.0,05-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Dec-2021,0.0,XX,953.05,953.05,940.5,946.35,946.35,75.0,460.69,39000.0,35750.0,05-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,937.6,940.65,912.9,914.65,914.65,5245.0,31577.74,10214100.0,846950.0,06-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,25-Nov-2021,0.0,XX,941.65,943.2,916.8,918.05,918.05,156.0,943.2,167700.0,40950.0,06-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,30-Dec-2021,0.0,XX,943.9,943.9,921.0,921.2,921.2,38.0,229.2,40950.0,1950.0,06-Oct-2021,,,N,,,,,,,
FUTSTK,CIPLA,28-Oct-2021,0.0,XX,920.6,923.8,900.35,920.2,920.2,14146.0,83761.91,11519300.0,1305200.0,07-Oct-2021,,,N,,,,,,,
