FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,Unnamed: 15
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,901.7,913.25,899.75,901.8,901.35,904.9,901.8,767200.0,694510845.0,697900.0,373800.0,700.0,22-Jun-2023,2023-06-21T18:30:00.000+00:00,894.25,694510845.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,913.0,914.85,913.0,913.0,913.0,913.85,906.6,2100.0,1918595.0,23800.0,700.0,700.0,22-Jun-2023,2023-06-21T18:30:00.000+00:00,894.25,1918595.0,
FUTSTK,MCDOWELL-N,29-Jun-2023,0.0,XX,N,893.8,908.9,889.25,906.45,905.75,895.1,906.45,4193750.0,3778173718.75,7329375.0,-1825625.0,625.0,23-Jun-2023,2023-06-22T18:30:00.000+00:00,,3778173718.75,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,901.45,917.9,895.1,912.65,911.4,901.8,912.65,3089800.0,2802683450.0,2906400.0,2208500.0,700.0,23-Jun-2023,2023-06-22T18:30:00.000+00:00,,2802683450.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,907.0,918.5,900.65,918.2,918.2,913.0,918.2,34300.0,31072020.0,39900.0,16100.0,700.0,23-Jun-2023,2023-06-22T18:30:00.000+00:00,,31072020.0,
FUTSTK,MCDOWELL-N,29-Jun-2023,0.0,XX,N,904.9,908.8,897.5,902.95,901.2,906.45,902.95,4035625.0,3648624593.75,4871250.0,-2458125.0,625.0,26-Jun-2023,2023-06-25T18:30:00.000+00:00,901.0,3648624593.75,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,911.4,914.9,903.35,908.7,908.05,912.65,908.7,3693200.0,3361225140.0,5217100.0,2310700.0,700.0,26-Jun-2023,2023-06-25T18:30:00.000+00:00,901.0,3361225140.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,914.0,918.8,910.9,914.0,914.0,918.2,914.0,30100.0,27579370.0,61600.0,21700.0,700.0,26-Jun-2023,2023-06-25T18:30:00.000+00:00,901.0,27579370.0,
FUTSTK,MCDOWELL-N,28-Jun-2023,0.0,FF,,,,,,,,,,,,,,27-Jun-2023,2023-06-26T18:30:00.000+00:00,,,
FUTSTK,MCDOWELL-N,29-Jun-2023,0.0,XX,N,896.85,916.75,896.8,910.5,911.2,902.95,910.5,5285625.0,4808822437.5,1580000.0,-3291250.0,625.0,27-Jun-2023,2023-06-26T18:30:00.000+00:00,910.0,4808822437.5,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,911.55,923.0,907.05,917.3,918.5,908.7,917.3,5919200.0,5426141105.0,8607900.0,3390800.0,700.0,27-Jun-2023,2023-06-26T18:30:00.000+00:00,910.0,5426141105.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,918.7,928.0,916.5,922.95,923.55,914.0,922.95,44100.0,40690720.0,72800.0,11200.0,700.0,27-Jun-2023,2023-06-26T18:30:00.000+00:00,910.0,40690720.0,
FUTSTK,MCDOWELL-N,28-Jun-2023,0.0,XX,N,915.5,920.65,908.2,912.65,913.8,910.5,913.2,2096250.0,1916938812.5,916875.0,-663125.0,625.0,28-Jun-2023,2023-06-27T18:30:00.000+00:00,913.2,1916938812.5,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,923.5,926.8,916.75,920.1,921.85,917.3,920.1,2608900.0,2404384045.0,9383500.0,775600.0,700.0,28-Jun-2023,2023-06-27T18:30:00.000+00:00,913.2,2404384045.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,926.2,931.5,923.95,925.6,927.35,922.95,925.6,25900.0,24016545.0,81200.0,8400.0,700.0,28-Jun-2023,2023-06-27T18:30:00.000+00:00,913.2,24016545.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,920.1,927.4,916.4,918.8,918.8,920.1,918.8,870100.0,801147165.0,9273600.0,-109900.0,700.0,30-Jun-2023,2023-06-29T18:30:00.000+00:00,,801147165.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,928.3,933.0,922.65,924.9,924.95,925.6,924.9,35700.0,33119800.0,96600.0,15400.0,700.0,30-Jun-2023,2023-06-29T18:30:00.000+00:00,,33119800.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,0.0,0.0,0.0,929.75,0.0,929.75,928.55,0.0,0.0,0.0,0.0,700.0,30-Jun-2023,2023-06-29T18:30:00.000+00:00,,0.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,916.2,938.8,914.5,924.2,922.6,918.8,924.2,1971900.0,1828562960.0,9590000.0,316400.0,700.0,03-Jul-2023,2023-07-02T18:30:00.000+00:00,920.05,1828562960.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,919.8,942.6,917.7,929.1,928.7,924.9,929.1,57400.0,53433940.0,109200.0,12600.0,700.0,03-Jul-2023,2023-07-02T18:30:00.000+00:00,920.05,53433940.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,943.85,943.85,943.85,943.85,943.85,929.75,935.95,700.0,660695.0,700.0,700.0,700.0,03-Jul-2023,2023-07-02T18:30:00.000+00:00,920.05,660695.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,925.1,930.95,917.65,921.6,923.05,924.2,921.6,1574300.0,1453092060.0,9664900.0,74900.0,700.0,04-Jul-2023,2023-07-03T18:30:00.000+00:00,917.65,1453092060.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,929.1,932.2,924.05,926.35,927.85,929.1,926.35,17500.0,16237585.0,113400.0,4200.0,700.0,04-Jul-2023,2023-07-03T18:30:00.000+00:00,917.65,16237585.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,0.0,0.0,0.0,943.85,943.85,943.85,933.25,0.0,0.0,700.0,0.0,700.0,04-Jul-2023,2023-07-03T18:30:00.000+00:00,917.65,0.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,924.85,943.85,924.85,934.75,935.45,921.6,934.75,1743700.0,1628353335.0,9636200.0,-28700.0,700.0,05-Jul-2023,2023-07-04T18:30:00.000+00:00,930.05,1628353335.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,932.55,949.15,931.5,940.95,941.5,926.35,940.95,51100.0,47966555.0,116900.0,3500.0,700.0,05-Jul-2023,2023-07-04T18:30:00.000+00:00,930.05,47966555.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,941.7,951.75,941.7,951.75,951.75,943.85,945.7,2100.0,1991115.0,2100.0,1400.0,700.0,05-Jul-2023,2023-07-04T18:30:00.000+00:00,930.05,1991115.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,935.1,954.75,933.65,948.2,950.9,934.75,948.2,2258900.0,2133789420.0,9622900.0,-13300.0,700.0,06-Jul-2023,2023-07-05T18:30:00.000+00:00,944.05,2133789420.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,943.9,957.0,942.0,953.05,952.95,940.95,953.05,56700.0,53921315.0,139300.0,22400.0,700.0,06-Jul-2023,2023-07-05T18:30:00.000+00:00,944.05,53921315.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,961.0,961.0,960.0,960.0,960.0,951.75,960.0,1400.0,1344700.0,2100.0,0.0,700.0,06-Jul-2023,2023-07-05T18:30:00.000+00:00,944.05,1344700.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,945.0,947.2,915.2,920.4,918.8,948.2,920.4,3791200.0,3508943725.0,9751700.0,128800.0,700.0,07-Jul-2023,2023-07-06T18:30:00.000+00:00,,3508943725.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,950.3,950.3,922.0,926.5,925.6,953.05,926.5,88200.0,82479355.0,133700.0,-5600.0,700.0,07-Jul-2023,2023-07-06T18:30:00.000+00:00,,82479355.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,0.0,0.0,0.0,960.0,960.0,960.0,929.65,0.0,0.0,2100.0,0.0,700.0,07-Jul-2023,2023-07-06T18:30:00.000+00:00,,0.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,915.05,925.9,908.4,919.85,920.6,920.4,919.85,1668800.0,1532572195.0,9868600.0,116900.0,700.0,10-Jul-2023,2023-07-09T18:30:00.000+00:00,914.9,1532572195.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,919.05,931.3,919.05,926.35,925.15,926.5,926.35,93100.0,85947995.0,138600.0,4900.0,700.0,10-Jul-2023,2023-07-09T18:30:00.000+00:00,914.9,85947995.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,929.0,929.0,929.0,929.0,929.0,960.0,929.35,700.0,650300.0,2800.0,700.0,700.0,10-Jul-2023,2023-07-09T18:30:00.000+00:00,914.9,650300.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,922.0,932.0,914.05,928.55,928.0,919.85,928.55,1416800.0,1308888560.0,9912700.0,44100.0,700.0,11-Jul-2023,2023-07-10T18:30:00.000+00:00,925.35,1308888560.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,924.2,937.45,921.15,933.75,933.1,926.35,933.75,42000.0,38984750.0,141400.0,2800.0,700.0,11-Jul-2023,2023-07-10T18:30:00.000+00:00,925.35,38984750.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,927.3,927.3,927.3,927.3,927.3,929.0,939.8,2800.0,2610720.0,4200.0,1400.0,700.0,11-Jul-2023,2023-07-10T18:30:00.000+00:00,925.35,2610720.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,930.1,943.8,922.85,933.3,932.65,928.55,933.3,2480100.0,2312160935.0,10575600.0,662900.0,700.0,12-Jul-2023,2023-07-11T18:30:00.000+00:00,929.15,2312160935.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,940.7,948.0,930.0,939.9,938.15,933.75,939.9,81900.0,77020965.0,153300.0,11900.0,700.0,12-Jul-2023,2023-07-11T18:30:00.000+00:00,929.15,77020965.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,941.0,941.0,941.0,941.0,941.0,927.3,943.45,700.0,658700.0,4900.0,700.0,700.0,12-Jul-2023,2023-07-11T18:30:00.000+00:00,929.15,658700.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,938.45,943.45,920.25,927.15,928.45,933.3,927.15,1784300.0,1662143700.0,10899700.0,324100.0,700.0,13-Jul-2023,2023-07-12T18:30:00.000+00:00,924.5,1662143700.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,942.8,949.15,927.65,933.25,935.1,939.9,933.25,45500.0,42686665.0,156100.0,2800.0,700.0,13-Jul-2023,2023-07-12T18:30:00.000+00:00,924.5,42686665.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,0.0,0.0,0.0,941.0,941.0,941.0,938.5,0.0,0.0,4900.0,0.0,700.0,13-Jul-2023,2023-07-12T18:30:00.000+00:00,924.5,0.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,928.25,948.45,928.25,947.4,947.0,927.15,947.4,2663500.0,2507279670.0,11214000.0,314300.0,700.0,14-Jul-2023,2023-07-13T18:30:00.000+00:00,,2507279670.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,937.55,954.95,934.8,953.7,954.85,933.25,953.7,113400.0,107303805.0,176400.0,20300.0,700.0,14-Jul-2023,2023-07-13T18:30:00.000+00:00,,107303805.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,955.0,955.0,955.0,955.0,955.0,941.0,958.95,700.0,668500.0,5600.0,700.0,700.0,14-Jul-2023,2023-07-13T18:30:00.000+00:00,,668500.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,950.95,980.9,950.95,976.9,979.0,947.4,976.9,8722700.0,8442887845.0,12539100.0,1325100.0,700.0,17-Jul-2023,2023-07-16T18:30:00.000+00:00,973.15,8442887845.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,959.6,986.75,959.6,983.1,985.15,953.7,983.1,455700.0,444171595.0,270900.0,94500.0,700.0,17-Jul-2023,2023-07-16T18:30:00.000+00:00,973.15,444171595.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,977.95,987.9,977.95,987.7,987.7,955.0,987.7,8400.0,8267455.0,11900.0,6300.0,700.0,17-Jul-2023,2023-07-16T18:30:00.000+00:00,973.15,8267455.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,979.65,985.0,957.4,963.05,966.9,976.9,963.05,4186000.0,4048924950.0,13300000.0,760900.0,700.0,18-Jul-2023,2023-07-17T18:30:00.000+00:00,960.3,4048924950.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,989.5,991.0,964.65,969.2,973.1,983.1,969.2,336700.0,327275865.0,372400.0,101500.0,700.0,18-Jul-2023,2023-07-17T18:30:00.000+00:00,960.3,327275865.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,980.0,980.0,972.05,972.25,972.4,987.7,972.25,4900.0,4775295.0,13300.0,1400.0,700.0,18-Jul-2023,2023-07-17T18:30:00.000+00:00,960.3,4775295.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,965.8,978.6,965.8,972.5,973.9,963.05,972.5,3845100.0,3740967440.0,13548500.0,248500.0,700.0,19-Jul-2023,2023-07-18T18:30:00.000+00:00,970.95,3740967440.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,974.95,984.5,973.25,979.8,980.95,969.2,979.8,364700.0,357322315.0,499800.0,127400.0,700.0,19-Jul-2023,2023-07-18T18:30:00.000+00:00,970.95,357322315.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,981.45,990.45,981.45,985.5,986.0,972.25,985.5,13300.0,13111595.0,23800.0,10500.0,700.0,19-Jul-2023,2023-07-18T18:30:00.000+00:00,970.95,13111595.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,976.4,979.95,963.05,977.3,978.3,972.5,977.3,3757600.0,3649780505.0,13717200.0,168700.0,700.0,20-Jul-2023,2023-07-19T18:30:00.000+00:00,975.05,3649780505.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,979.95,985.8,970.4,984.0,984.5,979.8,984.0,571200.0,558777485.0,662200.0,162400.0,700.0,20-Jul-2023,2023-07-19T18:30:00.000+00:00,975.05,558777485.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,981.6,990.25,980.0,990.25,990.25,985.5,990.25,2100.0,2066295.0,23800.0,0.0,700.0,20-Jul-2023,2023-07-19T18:30:00.000+00:00,975.05,2066295.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,984.9,1046.25,975.3,1041.55,1039.4,977.3,1041.55,19687500.0,19986020530.0,10518200.0,-3199000.0,700.0,21-Jul-2023,2023-07-20T18:30:00.000+00:00,,19986020530.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,995.0,1053.15,982.55,1048.85,1046.95,984.0,1048.85,6386800.0,6569977855.0,2789500.0,2127300.0,700.0,21-Jul-2023,2023-07-20T18:30:00.000+00:00,,6569977855.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,993.0,1057.7,990.25,1055.45,1054.05,990.25,1055.45,42000.0,43501010.0,44100.0,20300.0,700.0,21-Jul-2023,2023-07-20T18:30:00.000+00:00,,43501010.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,1045.0,1045.0,974.15,977.0,974.5,1041.55,977.0,10542700.0,10478966190.0,7581000.0,-2937200.0,700.0,24-Jul-2023,2023-07-23T18:30:00.000+00:00,977.65,10478966190.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1053.9,1053.95,981.1,984.25,982.25,1048.85,984.25,6123600.0,6101490535.0,5131700.0,2342200.0,700.0,24-Jul-2023,2023-07-23T18:30:00.000+00:00,977.65,6101490535.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1051.7,1051.7,990.0,991.1,990.2,1055.45,991.1,47600.0,48083490.0,49700.0,5600.0,700.0,24-Jul-2023,2023-07-23T18:30:00.000+00:00,977.65,48083490.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,979.0,989.7,973.05,983.7,984.0,977.0,983.7,5011300.0,4925819220.0,4111800.0,-3469200.0,700.0,25-Jul-2023,2023-07-24T18:30:00.000+00:00,983.45,4925819220.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,987.95,996.7,979.95,990.95,991.4,984.25,990.95,4221700.0,4179586880.0,7607600.0,2475900.0,700.0,25-Jul-2023,2023-07-24T18:30:00.000+00:00,983.45,4179586880.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,991.35,1004.2,990.2,998.9,998.7,991.1,998.9,14000.0,13955970.0,48300.0,-1400.0,700.0,25-Jul-2023,2023-07-24T18:30:00.000+00:00,983.45,13955970.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,984.6,998.8,979.25,985.35,984.35,983.7,985.35,3654700.0,3607586465.0,1958600.0,-2153200.0,700.0,26-Jul-2023,2023-07-25T18:30:00.000+00:00,983.9,3607586465.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,993.15,1006.5,986.1,992.6,992.15,990.95,992.6,4487000.0,4461663745.0,9524200.0,1916600.0,700.0,26-Jul-2023,2023-07-25T18:30:00.000+00:00,983.9,4461663745.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1005.0,1013.55,995.0,1000.0,1000.25,998.9,1000.0,21700.0,21781795.0,54600.0,6300.0,700.0,26-Jul-2023,2023-07-25T18:30:00.000+00:00,983.9,21781795.0,
FUTSTK,MCDOWELL-N,27-Jul-2023,0.0,XX,N,988.2,1001.95,984.35,994.5,996.85,985.35,996.95,3165400.0,3137708245.0,392000.0,-1566600.0,700.0,27-Jul-2023,2023-07-26T18:30:00.000+00:00,996.95,3137708245.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,988.65,1010.75,988.65,1006.25,1008.95,992.6,1006.25,4484200.0,4487437955.0,10644900.0,1120700.0,700.0,27-Jul-2023,2023-07-26T18:30:00.000+00:00,996.95,4487437955.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1007.0,1016.9,1001.0,1016.0,1016.9,1000.0,1016.0,68600.0,69240780.0,80500.0,25900.0,700.0,27-Jul-2023,2023-07-26T18:30:00.000+00:00,996.95,69240780.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1010.0,1024.0,998.0,1021.8,1019.0,1006.25,1021.8,3369100.0,3414624640.0,10628100.0,-16800.0,700.0,28-Jul-2023,2023-07-27T18:30:00.000+00:00,,3414624640.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1014.05,1030.0,1005.55,1028.3,1025.4,1016.0,1028.3,37800.0,38515120.0,86100.0,5600.0,700.0,28-Jul-2023,2023-07-27T18:30:00.000+00:00,,38515120.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1024.0,1036.55,1024.0,1036.55,1036.55,1014.9,1036.55,1400.0,1442385.0,1400.0,1400.0,700.0,28-Jul-2023,2023-07-27T18:30:00.000+00:00,,1442385.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1019.2,1026.15,1013.0,1022.55,1018.75,1021.8,1022.55,1938300.0,1976758735.0,10419500.0,-208600.0,700.0,31-Jul-2023,2023-07-30T18:30:00.000+00:00,1015.85,1976758735.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1026.25,1031.65,1021.8,1028.95,1027.85,1028.3,1028.95,28700.0,29484945.0,91000.0,4900.0,700.0,31-Jul-2023,2023-07-30T18:30:00.000+00:00,1015.85,29484945.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1036.25,1036.25,1036.25,1036.25,1036.25,1036.55,1033.35,700.0,725375.0,2100.0,700.0,700.0,31-Jul-2023,2023-07-30T18:30:00.000+00:00,1015.85,725375.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1023.3,1036.05,1018.1,1026.1,1027.0,1022.55,1026.1,2356900.0,2422153370.0,10028900.0,-390600.0,700.0,01-Aug-2023,2023-07-31T18:30:00.000+00:00,1017.75,2422153370.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1029.15,1042.0,1029.0,1033.2,1034.45,1028.95,1033.2,49700.0,51448425.0,94500.0,3500.0,700.0,01-Aug-2023,2023-07-31T18:30:00.000+00:00,1017.75,51448425.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1039.0,1039.0,1039.0,1039.0,1039.0,1036.25,1035.05,700.0,727300.0,2800.0,700.0,700.0,01-Aug-2023,2023-07-31T18:30:00.000+00:00,1017.75,727300.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1023.5,1023.65,992.7,1009.0,1007.85,1026.1,1009.0,2702700.0,2722436675.0,9653700.0,-375200.0,700.0,02-Aug-2023,2023-08-01T18:30:00.000+00:00,1003.6,2722436675.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1028.3,1029.15,1001.05,1016.4,1015.0,1033.2,1016.4,97300.0,98745920.0,98000.0,3500.0,700.0,02-Aug-2023,2023-08-01T18:30:00.000+00:00,1003.6,98745920.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1022.95,1022.95,1022.95,1022.95,1022.95,1039.0,1022.95,700.0,716065.0,3500.0,700.0,700.0,02-Aug-2023,2023-08-01T18:30:00.000+00:00,1003.6,716065.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1009.65,1019.0,1002.7,1010.2,1005.75,1009.0,1010.2,1311800.0,1326378445.0,9594200.0,-59500.0,700.0,03-Aug-2023,2023-08-02T18:30:00.000+00:00,1002.4,1326378445.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1014.1,1025.0,1010.0,1016.65,1012.15,1016.4,1016.65,64400.0,65454935.0,118300.0,20300.0,700.0,03-Aug-2023,2023-08-02T18:30:00.000+00:00,1002.4,65454935.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1026.0,1026.0,1023.0,1023.0,1023.0,1022.95,1019.05,1400.0,1434300.0,4200.0,700.0,700.0,03-Aug-2023,2023-08-02T18:30:00.000+00:00,1002.4,1434300.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1010.4,1015.6,1003.6,1012.8,1011.75,1010.2,1012.8,923300.0,933243570.0,9643200.0,49000.0,700.0,04-Aug-2023,2023-08-03T18:30:00.000+00:00,1005.95,933243570.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1017.0,1021.5,1011.3,1020.55,1020.55,1016.65,1020.55,21700.0,22092840.0,121100.0,2800.0,700.0,04-Aug-2023,2023-08-03T18:30:00.000+00:00,1005.95,22092840.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1019.9,1019.9,1019.9,1019.9,1019.9,1023.0,1022.4,700.0,713930.0,4900.0,700.0,700.0,04-Aug-2023,2023-08-03T18:30:00.000+00:00,1005.95,713930.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1006.9,1014.5,997.3,1012.1,1011.65,1012.8,1012.1,1628200.0,1639942220.0,9676800.0,33600.0,700.0,07-Aug-2023,2023-08-06T18:30:00.000+00:00,1005.9,1639942220.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1005.0,1019.75,1005.0,1019.1,1019.75,1020.55,1019.1,23800.0,24160115.0,133700.0,12600.0,700.0,07-Aug-2023,2023-08-06T18:30:00.000+00:00,1005.9,24160115.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,0.0,0.0,0.0,1019.9,1019.9,1019.9,1021.8,0.0,0.0,4900.0,0.0,700.0,07-Aug-2023,2023-08-06T18:30:00.000+00:00,1005.9,0.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1014.0,1025.85,1012.25,1023.75,1024.35,1012.1,1023.75,1531600.0,1563733745.0,9695700.0,18900.0,700.0,08-Aug-2023,2023-08-07T18:30:00.000+00:00,1019.65,1563733745.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1022.05,1032.7,1022.0,1030.6,1031.7,1019.1,1030.6,49000.0,50415575.0,140700.0,7000.0,700.0,08-Aug-2023,2023-08-07T18:30:00.000+00:00,1019.65,50415575.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1029.0,1052.95,1025.95,1052.95,1052.95,1019.9,1035.55,2800.0,2900030.0,6300.0,1400.0,700.0,08-Aug-2023,2023-08-07T18:30:00.000+00:00,1019.65,2900030.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1030.35,1030.35,1011.55,1022.45,1022.0,1023.75,1022.45,1104600.0,1125386850.0,9660700.0,-35000.0,700.0,09-Aug-2023,2023-08-08T18:30:00.000+00:00,1018.6,1125386850.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1030.5,1031.0,1020.0,1029.35,1028.0,1030.6,1029.35,49700.0,50964410.0,145600.0,4900.0,700.0,09-Aug-2023,2023-08-08T18:30:00.000+00:00,1018.6,50964410.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,1027.8,1027.8,1027.8,1027.8,1027.8,1052.95,1034.3,700.0,719460.0,5600.0,-700.0,700.0,09-Aug-2023,2023-08-08T18:30:00.000+00:00,1018.6,719460.0,
FUTSTK,MCDOWELL-N,31-Aug-2023,0.0,XX,N,1020.65,1023.3,1010.55,1013.75,1014.25,1022.45,1013.75,646100.0,655719890.0,9628500.0,-32200.0,700.0,10-Aug-2023,2023-08-09T18:30:00.000+00:00,1010.85,655719890.0,
FUTSTK,MCDOWELL-N,28-Sep-2023,0.0,XX,N,1028.0,1028.05,1018.2,1021.0,1020.2,1029.35,1021.0,37800.0,38669155.0,156100.0,10500.0,700.0,10-Aug-2023,2023-08-09T18:30:00.000+00:00,1010.85,38669155.0,
FUTSTK,MCDOWELL-N,26-Oct-2023,0.0,XX,N,0.0,0.0,0.0,1027.8,1027.8,1027.8,1026.25,0.0,0.0,5600.0,0.0,700.0,10-Aug-2023,2023-08-09T18:30:00.000+00:00,1010.85,0.0,
