FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_UNDERLYING_VALUE,SOURCE,FH_LAST_TRADED_PRICE,FH_PREV_CLS
FUTSTK,SBIN,28-Jan-2021,0.0,XX,275.7,281.4,275.0,280.55,280.55,11265.0,94464.93,65991000.0,2679000.0,01-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Feb-2021,0.0,XX,277.0,282.2,277.0,281.65,281.65,239.0,2009.89,984000.0,24000.0,01-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Mar-2021,0.0,XX,281.0,283.0,280.0,282.75,282.75,14.0,118.22,21000.0,21000.0,01-Jan-2021,,,N,,,,
FUTSTK,SBIN,28-Jan-2021,0.0,XX,282.9,284.85,278.25,281.9,281.9,14779.0,125046.07,65691000.0,-300000.0,04-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Feb-2021,0.0,XX,283.3,285.9,279.5,282.85,282.85,516.0,4381.49,1203000.0,219000.0,04-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Mar-2021,0.0,XX,284.5,286.15,282.1,283.4,283.7,36.0,306.82,96000.0,75000.0,04-Jan-2021,,,N,,,,
FUTSTK,SBIN,28-Jan-2021,0.0,XX,279.3,283.8,277.75,282.85,282.85,13642.0,114865.63,67452000.0,1761000.0,05-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Feb-2021,0.0,XX,280.05,284.8,279.0,283.8,283.8,461.0,3889.05,1500000.0,297000.0,05-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Mar-2021,0.0,XX,282.3,285.6,280.0,283.8,283.8,37.0,313.48,117000.0,21000.0,05-Jan-2021,,,N,,,,
FUTSTK,SBIN,28-Jan-2021,0.0,XX,283.4,290.4,282.55,286.25,286.25,24059.0,207028.99,65025000.0,-2427000.0,06-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Feb-2021,0.0,XX,284.2,291.4,283.45,287.15,287.15,711.0,6139.44,1590000.0,90000.0,06-Jan-2021,,,N,,,,
FUTSTK,SBIN,25-Mar-2021,0.0,XX,286.8,292.0,285.45,288.85,288.85,72.0,624.32,180000.0,63000.0,06-Jan-2021,,,N,,,,
FUTSTK,SBIN,28-Jan-2021,0.0,XX,289.35,292.6,287.95,288.7,288.7,13815.0,120184.21,64020000.0,-1005000.0,07-Jan-2021,,,N,,,,
