FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TOT_TRADED_QTY,FH_SETTLE_PRICE,FH_MARKET_TYPE
08-Feb-2023,HUDCO,FUTSTK,,41.865230560302734,40.84412605409831,42.39797867572162,40.53335688462562,3585074.0,41.865230560302734,2775,YFINANCE,,,,,,,,,
09-Feb-2023,HUDCO,FUTSTK,,41.59885025024414,41.732038963490126,42.08720660739298,41.288081102176406,2136592.0,41.59885025024414,2775,YFINANCE,,,,,,,,,
10-Feb-2023,HUDCO,FUTSTK,,41.64324951171875,41.2880818612859,42.08720738119494,41.24368675176423,2348062.0,41.64324951171875,2775,YFINANCE,,,,,,,,,
13-Feb-2023,HUDCO,FUTSTK,,41.11049270629883,41.820824527943806,41.99840833013737,40.57774468684742,2419902.0,41.11049270629883,2775,YFINANCE,,,,,,,,,
14-Feb-2023,HUDCO,FUTSTK,,39.64543914794922,40.75533382300794,40.75533382300794,39.51225043209027,3284445.0,39.64543914794922,2775,YFINANCE,,,,,,,,,
15-Feb-2023,HUDCO,FUTSTK,,39.68983840942383,39.556649679632194,40.22258655433015,39.20148537873802,2718274.0,39.68983840942383,2775,YFINANCE,,,,,,,,,
16-Feb-2023,HUDCO,FUTSTK,,42.04281234741211,39.91181643068413,42.66435409329819,39.91181643068413,6374194.0,42.04281234741211,2775,YFINANCE,,,,,,,,,
17-Feb-2023,HUDCO,FUTSTK,,41.243690490722656,42.04281269594661,42.5311691063463,40.9329179216383,2836438.0,41.243690490722656,2775,YFINANCE,,,,,,,,,
20-Feb-2023,HUDCO,FUTSTK,,40.40016555786133,41.24368617550635,41.37687150221049,40.26697684402749,1494034.0,40.40016555786133,2775,YFINANCE,,,,,,,,,
21-Feb-2023,HUDCO,FUTSTK,,40.089393615722656,40.400162743513285,40.755330364242106,39.778621100802575,1618163.0,40.089393615722656,2775,YFINANCE,,,,,,,,,
22-Feb-2023,HUDCO,FUTSTK,,39.245880126953125,39.77862826689106,39.95621210924706,39.11269139840361,1586734.0,39.245880126953125,2775,YFINANCE,,,,,,,,,
23-Feb-2023,HUDCO,FUTSTK,,38.9795036315918,39.46785662733683,39.51225173838095,38.53554574689089,1810359.0,38.9795036315918,2775,YFINANCE,,,,,,,,,
24-Feb-2023,HUDCO,FUTSTK,,38.75752639770508,39.24587941497711,39.956211384384616,38.446753832437416,2358250.0,38.75752639770508,2775,YFINANCE,,,,,,,,,
27-Feb-2023,HUDCO,FUTSTK,,38.313568115234375,38.668732402867235,38.801921127685794,37.86961021534582,1468463.0,38.313568115234375,2775,YFINANCE,,,,,,,,,
