FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,Unnamed: 15
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,222.0,226.4,219.3,223.1,,,223.1,5099.0,35266.9,31744000.0,737800.0,,01-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,222.0,225.6,219.4,222.55,,,222.55,92.0,636.44,390600.0,68200.0,,01-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,224.5,224.6,221.9,221.9,,,223.9,12.0,83.16,15500.0,15500.0,,01-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,224.55,227.15,217.3,221.9,,,221.9,5661.0,39022.11,30513300.0,-1230700.0,,04-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,224.85,226.0,217.3,221.3,,,221.3,89.0,609.52,427800.0,37200.0,,04-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,222.85,222.85,219.0,222.1,,,222.1,12.0,82.17,34100.0,18600.0,,04-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,219.2,223.0,216.4,220.5,,,220.5,7022.0,47737.75,30380000.0,-133300.0,,05-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,217.35,221.4,215.05,219.1,,,219.1,217.0,1470.04,709900.0,282100.0,,05-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,219.5,220.0,217.0,219.5,,,219.5,10.0,67.73,43400.0,9300.0,,05-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,220.7,228.45,216.65,221.0,,,221.0,8421.0,58163.81,29924300.0,-455700.0,,06-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,220.25,227.15,215.35,219.4,,,219.4,206.0,1413.68,824600.0,114700.0,,06-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,222.35,226.8,219.0,219.0,,,222.0,4.0,27.63,52700.0,9300.0,,06-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,223.8,239.8,223.4,235.3,,,235.3,14268.0,102623.29,33179300.0,3255000.0,,07-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,224.35,238.0,223.55,234.2,,,234.2,276.0,1968.17,895900.0,71300.0,,07-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,230.0,237.8,224.0,235.0,,,235.0,12.0,85.3,58900.0,6200.0,,07-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,250.0,251.4,236.2,241.6,,,241.6,13197.0,100112.06,31387500.0,-1791800.0,,08-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,247.25,250.0,237.95,240.1,,,240.1,361.0,2721.97,948600.0,52700.0,,08-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,245.2,250.0,240.0,241.45,,,241.45,28.0,211.88,89900.0,31000.0,,08-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,241.9,242.95,231.0,235.15,,,235.15,4483.0,32745.26,30147500.0,-1240000.0,,11-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,241.05,241.05,230.0,233.75,,,233.75,157.0,1141.82,1047800.0,99200.0,,11-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,241.45,241.45,232.0,234.25,,,234.25,15.0,109.57,108500.0,18600.0,,11-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,232.1,242.0,229.75,235.85,,,235.85,4503.0,33112.27,30879100.0,731600.0,,12-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,231.5,240.0,231.4,235.35,,,235.35,138.0,1009.67,1131500.0,83700.0,,12-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,234.25,236.45,234.25,235.3,,,235.3,8.0,58.34,120900.0,12400.0,,12-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,237.35,244.2,222.9,234.9,,,234.9,9938.0,72374.22,29468600.0,-1410500.0,,13-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,236.4,243.05,222.55,234.95,,,234.95,486.0,3531.38,1500400.0,368900.0,,13-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,242.5,242.6,228.15,235.1,,,235.1,17.0,124.31,164300.0,43400.0,,13-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,234.8,238.35,230.0,233.65,,,233.65,4755.0,34548.68,29177200.0,-291400.0,,14-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,234.9,238.0,230.45,233.3,,,233.3,306.0,2226.49,1788700.0,288300.0,,14-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,233.05,235.45,233.05,233.5,,,233.5,10.0,72.69,170500.0,6200.0,,14-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,235.7,240.1,227.7,231.1,,,231.1,5946.0,43117.4,28780400.0,-396800.0,,15-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,236.6,240.05,227.95,230.95,,,230.95,403.0,2923.06,2024300.0,235600.0,,15-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,237.4,237.4,228.0,228.0,,,232.55,9.0,65.09,173600.0,3100.0,,15-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,230.9,232.6,214.15,215.6,,,215.6,5370.0,36753.33,27314100.0,-1466300.0,,18-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,231.0,231.85,214.2,215.55,,,215.55,420.0,2871.39,2526500.0,502200.0,,18-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,224.75,227.45,215.9,215.9,,,215.9,19.0,131.08,192200.0,18600.0,,18-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,213.65,232.55,213.65,230.9,,,230.9,6007.0,42328.22,28110800.0,796700.0,,19-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,218.15,232.5,218.15,231.25,,,231.25,478.0,3365.93,2610200.0,83700.0,,19-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,220.95,229.0,220.9,229.0,,,231.75,14.0,97.37,201500.0,9300.0,,19-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,229.05,230.75,224.85,226.65,,,226.65,3414.0,24097.7,28647100.0,536300.0,,20-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,229.3,231.2,225.95,227.4,,,227.4,621.0,4390.86,3081400.0,471200.0,,20-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,230.95,231.0,226.75,226.95,,,226.95,23.0,162.71,226300.0,24800.0,,20-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,229.6,234.0,216.2,218.85,,,218.85,5706.0,40197.41,26901800.0,-1745300.0,,21-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,230.55,234.55,216.65,219.35,,,219.35,1422.0,10045.55,4333800.0,1252400.0,,21-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,230.8,233.7,220.25,220.25,,,220.25,18.0,127.88,232500.0,6200.0,,21-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,216.1,222.7,207.6,211.5,,,211.5,5750.0,38131.67,25643200.0,-1258600.0,,22-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,219.0,222.9,208.45,211.9,,,211.9,1237.0,8216.13,5490100.0,1156300.0,,22-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,220.25,220.25,210.6,211.35,,,211.35,17.0,113.04,238700.0,6200.0,,22-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,216.75,217.65,199.8,201.45,,,201.45,5922.0,37663.56,21479900.0,-4163300.0,,25-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,216.3,217.6,200.35,202.3,,,202.3,3242.0,20662.69,10022300.0,4532200.0,,25-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,211.8,211.8,201.05,202.15,,,202.15,20.0,127.09,282100.0,43400.0,,25-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,201.8,204.7,194.9,197.45,,,197.45,7263.0,45148.2,8701700.0,-12778200.0,,27-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,202.3,205.4,196.1,198.1,,,198.1,6539.0,40802.54,19551700.0,9529400.0,,27-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,199.0,204.0,197.8,197.8,,,197.8,25.0,155.18,291400.0,9300.0,,27-Jan-2021,,,,
FUTSTK,SAMMAANCAP,28-Jan-2021,0.0,XX,N,195.15,198.25,191.0,193.45,,,193.6,4886.0,29394.45,1323700.0,-7378000.0,,28-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,192.95,199.2,191.65,194.2,,,194.2,7019.0,42363.33,25382800.0,5831100.0,,28-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,195.25,199.65,192.2,193.95,,,193.95,108.0,652.26,356500.0,65100.0,,28-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,196.15,199.15,188.65,191.4,,,191.4,4820.0,28827.02,26185700.0,802900.0,,29-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,196.85,199.4,190.15,191.9,,,191.9,137.0,821.55,477400.0,120900.0,,29-Jan-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,195.65,195.65,192.1,192.1,,,192.1,4.0,23.98,9300.0,9300.0,,29-Jan-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,192.45,208.45,188.2,207.05,,,207.05,6066.0,37301.12,26821200.0,635500.0,,01-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,194.95,208.4,188.8,207.5,,,207.5,230.0,1417.05,567300.0,89900.0,,01-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,189.75,208.65,189.75,208.65,,,208.0,5.0,30.55,21700.0,12400.0,,01-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,209.95,219.6,208.6,214.65,,,214.65,8442.0,56126.24,28569600.0,1748400.0,,02-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,211.6,219.9,209.3,215.4,,,215.4,313.0,2084.85,638600.0,71300.0,,02-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,212.0,220.0,212.0,214.4,,,215.75,28.0,187.38,86800.0,65100.0,,02-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,214.9,222.55,212.25,218.5,,,218.5,6044.0,40921.85,28768000.0,198400.0,,03-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,214.15,223.4,213.7,219.2,,,219.2,150.0,1018.09,651000.0,12400.0,,03-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,214.0,222.0,214.0,220.5,,,220.5,13.0,88.04,102300.0,15500.0,,03-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,216.65,227.75,215.95,223.2,,,223.2,9206.0,63929.69,30073100.0,1305100.0,,04-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,216.9,228.3,216.45,223.75,,,223.75,211.0,1467.79,700600.0,49600.0,,04-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,222.5,228.3,221.75,226.2,,,224.15,19.0,132.93,127100.0,24800.0,,04-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,224.45,226.85,213.5,215.85,,,215.85,5370.0,36457.25,28888900.0,-1184200.0,,05-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,226.95,227.65,214.5,216.25,,,216.25,259.0,1760.87,768800.0,68200.0,,05-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,224.45,224.45,216.25,216.5,,,217.4,9.0,61.29,136400.0,9300.0,,05-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,216.95,222.3,215.85,219.7,,,219.7,3809.0,25938.67,28222400.0,-666500.0,,08-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,218.1,222.5,216.6,220.25,,,220.25,224.0,1530.33,1075700.0,306900.0,,08-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,220.85,222.7,219.85,221.0,,,220.8,4.0,27.41,136400.0,0.0,,08-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,219.55,226.45,215.0,219.7,,,219.7,6468.0,44373.24,29205100.0,982700.0,,09-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,220.75,227.0,215.75,220.65,,,220.65,348.0,2389.36,1162500.0,86800.0,,09-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,220.55,224.45,220.55,224.45,,,220.85,4.0,27.56,139500.0,3100.0,,09-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,219.75,235.75,217.7,232.65,,,232.65,18355.0,128803.53,33929500.0,4724400.0,,10-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,222.1,236.15,218.85,233.5,,,233.5,564.0,3954.36,1128400.0,-34100.0,,10-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,227.0,232.4,227.0,231.75,,,231.75,9.0,64.07,124000.0,-15500.0,,10-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,234.25,239.2,230.45,232.9,,,232.9,7527.0,54641.56,32506600.0,-1422900.0,,11-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,236.55,239.6,231.25,232.9,,,232.9,228.0,1658.78,1181100.0,52700.0,,11-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,240.05,240.05,233.7,233.7,,,233.7,4.0,29.24,133300.0,9300.0,,11-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,234.5,241.6,230.5,237.95,,,237.95,12699.0,93615.77,32770100.0,263500.0,,12-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,235.5,242.0,231.4,238.4,,,238.4,339.0,2502.18,1156300.0,-24800.0,,12-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,233.7,240.45,233.7,237.5,,,237.5,7.0,51.48,120900.0,-12400.0,,12-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,233.15,237.15,220.6,222.2,,,222.2,12013.0,84399.31,32708100.0,-62000.0,,15-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,234.65,237.4,221.3,223.1,,,223.1,682.0,4794.42,1956100.0,799800.0,,15-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,236.5,237.65,223.0,224.0,,,224.0,18.0,127.11,158100.0,37200.0,,15-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,223.9,230.4,218.65,226.85,,,226.85,6477.0,45036.71,32016800.0,-691300.0,,16-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,224.95,231.35,219.55,227.7,,,227.7,782.0,5449.35,2281600.0,325500.0,,16-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,224.0,230.0,222.0,227.85,,,227.85,11.0,77.1,155000.0,-3100.0,,16-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,226.2,228.5,220.5,221.9,,,221.9,4516.0,31361.98,30500900.0,-1515900.0,,17-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,227.7,229.05,221.45,222.5,,,222.5,591.0,4112.28,2808600.0,527000.0,,17-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,227.7,229.0,222.8,223.35,,,223.35,8.0,55.99,170500.0,15500.0,,17-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,223.65,234.7,221.8,232.1,,,232.1,7843.0,55713.43,30916300.0,415400.0,,18-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,223.75,235.65,222.9,232.75,,,232.75,1715.0,12221.81,4039300.0,1230700.0,,18-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,224.5,234.5,224.5,233.95,,,233.95,19.0,135.68,182900.0,12400.0,,18-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,232.2,248.35,223.6,229.4,,,229.4,18604.0,136661.19,28163500.0,-2752800.0,,19-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,232.75,249.05,224.6,230.2,,,230.2,4531.0,33372.68,7877100.0,3837800.0,,19-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,233.85,249.4,227.55,232.0,,,230.75,33.0,243.37,207700.0,24800.0,,19-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,228.85,232.1,217.15,219.5,,,219.5,7746.0,53743.17,19018500.0,-9145000.0,,22-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,230.15,232.9,218.2,220.1,,,220.1,4196.0,29192.17,14132900.0,6255800.0,,22-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,230.2,232.35,220.0,221.1,,,221.1,32.0,225.06,282100.0,74400.0,,22-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,222.3,224.9,214.6,215.8,,,215.8,6013.0,40728.17,13212200.0,-5806300.0,,23-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,221.95,225.0,214.75,216.45,,,216.45,5360.0,36404.94,21278400.0,7145500.0,,23-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,224.0,224.2,216.85,216.85,,,216.85,59.0,402.21,272800.0,-9300.0,,23-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,216.85,220.4,214.0,217.3,,,217.3,2839.0,19199.64,9036500.0,-4175700.0,,24-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,217.55,221.2,210.05,218.2,,,218.2,3057.0,20764.58,25289800.0,4011400.0,,24-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,219.4,221.75,218.85,219.1,,,219.1,14.0,95.53,300700.0,27900.0,,24-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Feb-2021,0.0,XX,N,219.75,227.6,219.75,225.8,,,225.45,5717.0,39656.88,1240000.0,-7796500.0,,25-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,220.25,229.15,220.15,227.3,,,227.3,10493.0,73274.21,33923300.0,8633500.0,,25-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,221.5,229.45,221.5,227.8,,,227.8,74.0,517.24,387500.0,86800.0,,25-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,220.6,225.5,215.0,219.25,,,219.25,6293.0,42875.47,31753300.0,-2170000.0,,26-Feb-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,222.7,225.0,215.8,220.3,,,220.3,137.0,936.2,468100.0,80600.0,,26-Feb-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,224.9,225.1,224.9,225.1,,,221.05,3.0,20.92,9300.0,9300.0,,26-Feb-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,222.0,225.75,217.3,223.8,,,223.8,4408.0,30357.41,31976500.0,223200.0,,01-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,222.6,226.4,218.7,224.8,,,224.8,106.0,732.78,496000.0,27900.0,,01-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,225.8,225.8,219.0,225.0,,,224.35,5.0,34.64,18600.0,9300.0,,01-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,224.8,237.0,224.0,230.55,,,230.55,9299.0,66917.5,33600900.0,1624400.0,,02-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,225.35,237.85,225.2,231.8,,,231.8,251.0,1817.27,548700.0,52700.0,,02-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,228.0,237.0,228.0,232.0,,,232.0,8.0,57.88,24800.0,6200.0,,02-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,232.0,253.0,230.55,250.1,,,250.1,17641.0,132868.31,41443900.0,7843000.0,,03-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,233.85,254.0,231.7,251.25,,,251.25,476.0,3571.27,765700.0,217000.0,,03-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,236.0,253.95,235.0,252.1,,,252.1,23.0,175.48,58900.0,34100.0,,03-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,243.2,251.1,242.0,244.1,,,244.1,1563.0,11961.26,36673000.0,-4770900.0,,04-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,249.5,259.0,240.05,259.0,,,244.85,23.0,178.05,694400.0,-71300.0,,04-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,0.0,0.0,0.0,252.1,,,245.55,0.0,0.0,58900.0,0.0,,04-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,243.5,243.9,226.1,232.3,,,232.3,1220.0,8899.02,33024300.0,-3648700.0,,05-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,241.0,241.0,233.35,234.15,,,232.95,9.0,65.75,666500.0,-27900.0,,05-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,242.85,242.85,242.85,242.85,,,233.6,1.0,7.52,55800.0,-3100.0,,05-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,237.55,241.3,229.6,231.15,,,231.15,4576.0,33334.08,32773200.0,-251100.0,,08-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,238.05,242.55,231.45,232.6,,,232.6,205.0,1499.59,877300.0,210800.0,,08-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,241.3,242.0,233.7,233.7,,,233.7,13.0,96.04,77500.0,21700.0,,08-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,233.0,241.3,221.95,229.95,,,229.95,6448.0,46543.91,32497300.0,-275900.0,,09-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,235.0,242.5,224.35,231.25,,,231.25,461.0,3344.57,1032300.0,155000.0,,09-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,237.0,241.5,226.0,232.15,,,231.4,14.0,101.76,77500.0,0.0,,09-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,232.35,234.9,226.9,231.0,,,231.0,3156.0,22571.17,31737800.0,-759500.0,,10-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,234.4,236.0,228.5,231.95,,,231.95,156.0,1121.29,1128400.0,96100.0,,10-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,233.8,234.8,230.0,234.5,,,232.1,9.0,64.97,99200.0,21700.0,,10-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,232.95,235.5,222.5,224.1,,,224.1,3165.0,22379.71,30435800.0,-1302000.0,,12-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,234.6,236.8,224.25,225.3,,,225.3,283.0,2012.79,1264800.0,136400.0,,12-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,237.1,237.1,225.7,226.7,,,226.7,7.0,50.6,114700.0,15500.0,,12-Mar-2021,,,,
FUTSTK,SAMMAANCAP,25-Mar-2021,0.0,XX,N,224.7,224.75,213.05,218.85,,,218.85,4579.0,30804.44,29285700.0,-1150100.0,,15-Mar-2021,,,,
FUTSTK,SAMMAANCAP,29-Apr-2021,0.0,XX,N,224.45,224.5,214.5,220.15,,,220.15,590.0,3984.03,2253700.0,988900.0,,15-Mar-2021,,,,
FUTSTK,SAMMAANCAP,27-May-2021,0.0,XX,N,220.8,221.75,218.0,221.45,,,221.45,5.0,34.09,127100.0,12400.0,,15-Mar-2021,,,,
