FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_UNDERLYING_VALUE,SOURCE,FH_LAST_TRADED_PRICE,FH_PREV_CLS
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,527.3,541.7,525.05,539.65,539.65,1774.0,14248.14,5598000.0,-25500.0,01-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,531.3,542.75,528.8,540.0,540.0,15.0,120.11,67500.0,3000.0,01-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,0.0,0.0,0.0,529.8,543.35,0.0,0.0,0.0,0.0,01-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,543.0,554.75,535.5,553.45,553.45,3368.0,27546.77,5440500.0,-157500.0,04-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,546.7,555.7,537.75,555.25,555.25,51.0,416.69,84000.0,16500.0,04-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,548.0,548.6,542.0,548.6,557.75,5.0,40.97,4500.0,4500.0,04-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,545.0,559.3,540.4,557.35,557.35,2192.0,18095.38,5367000.0,-73500.0,05-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,548.0,559.45,543.0,558.7,558.7,49.0,403.77,100500.0,16500.0,05-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,550.0,557.75,550.0,557.75,557.75,7.0,58.12,9000.0,4500.0,05-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,558.05,560.05,543.55,551.25,551.25,1777.0,14723.94,5232000.0,-135000.0,06-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,557.55,557.55,545.05,553.45,553.45,29.0,240.4,97500.0,-3000.0,06-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,558.0,558.0,547.0,547.0,553.3,5.0,41.59,12000.0,3000.0,06-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,554.4,605.25,554.4,600.85,600.85,11125.0,98240.17,5715000.0,483000.0,07-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,559.8,606.0,559.8,602.6,602.6,144.0,1274.87,130500.0,33000.0,07-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,567.05,602.5,565.95,601.0,604.25,14.0,124.13,18000.0,6000.0,07-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,604.6,607.75,596.0,604.1,604.1,2565.0,23160.37,5692500.0,-22500.0,08-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,599.1,609.0,598.5,605.4,605.4,64.0,577.86,121500.0,-9000.0,08-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,602.0,607.0,600.85,604.1,604.1,9.0,81.44,15000.0,-3000.0,08-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,606.9,623.75,600.15,613.35,613.35,3356.0,30857.27,5743500.0,51000.0,11-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,603.15,625.0,602.8,615.2,615.2,51.0,468.91,123000.0,1500.0,11-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,610.0,618.25,610.0,612.75,616.15,5.0,45.96,15000.0,0.0,11-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,608.45,627.45,607.45,623.9,623.9,2249.0,20939.04,5574000.0,-169500.0,12-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Feb-2021,0.0,XX,614.85,627.2,614.85,626.1,626.1,63.0,589.3,141000.0,18000.0,12-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,25-Mar-2021,0.0,XX,617.8,623.0,617.8,623.0,626.65,2.0,18.61,15000.0,0.0,12-Jan-2021,,,N,,,,
FUTSTK,BHARATFORG,28-Jan-2021,0.0,XX,628.0,678.4,616.85,629.7,629.7,11843.0,114678.69,5682000.0,108000.0,13-Jan-2021,,,N,,,,
