date,capital
2023-02-23,1012947.7330896962
2023-03-29,1013800.7857639345
2023-03-29,1013302.5047378922
2023-03-29,1014070.3723706598
2023-03-29,1012889.8018216394
2023-03-29,1014236.1807799471
2023-03-29,1013700.4846371087
2023-03-29,1012857.9524757676
2023-03-29,1013200.480722496
2023-03-29,1006299.286991825
2023-03-29,1005769.9975333522
2023-03-29,1006412.6316162827
2023-03-29,1006939.765841642
2023-03-29,1007154.7187893579
2023-03-29,1007766.4680491155
2023-03-29,1006267.2155609244
2023-03-29,1007072.5661820169
2023-03-29,1007427.1745066427
2023-03-29,1009392.9875933637
2023-03-29,1011723.2452845864
2023-03-29,1012459.4868364754
2023-03-29,1014152.1436087242
2023-03-29,1021849.1617630793
2023-03-29,1021916.6264060407
2023-03-29,1022211.2414634641
2023-03-29,1021903.7936326427
2023-03-29,1024755.4516606089
2023-03-29,1024839.6464439996
2023-03-29,1024720.1101007491
2023-03-29,1025114.0078236216
2023-03-29,1026075.8185948422
2023-03-29,1026782.6111542014
2023-03-29,1026949.8273748562
2023-03-29,1028074.5772608826
2023-03-29,1028729.2002741715
2023-03-29,1029311.0386594231
2023-03-29,1027994.9324404657
2023-03-29,1029839.4990822994
2023-03-29,1029760.9303387341
2023-03-29,1030225.5081355561
2023-03-29,1030595.8265451358
2023-03-29,1030592.8024510794
2023-03-29,1030950.4005239467
2023-03-29,1029632.9544541448
2023-03-29,1028821.7438121529
2023-03-29,1028734.9507724725
2023-03-29,1027506.3668734696
2023-03-29,1027725.7102044697
2023-03-29,1027210.0302535656
2023-03-29,1027458.6983759713
2023-03-29,1028382.7617718292
2023-03-29,1027073.1232743594
2023-03-29,1028049.580649633
2023-03-29,1028194.378532792
2023-03-29,1028591.8745341437
2023-03-29,1027913.5309764004
2023-03-29,1027040.334315693
2023-03-29,1027423.822692948
2023-03-29,1026799.7619093723
2023-03-29,1027003.1363855344
2023-03-29,1027999.1153107693
2023-03-29,1030198.8793286267
2023-03-29,1026188.9636283595
2023-03-29,1026528.4722483895
2023-03-29,1026722.7565137418
2023-03-29,1027509.8320287945
2023-03-29,1027575.4091221001
2023-03-29,1028614.1562693303
2023-03-29,1028336.4745820827
2023-03-29,1028366.649226116
2023-03-29,1028285.9296848298
2023-03-29,1028771.7175750977
2023-03-29,1029266.0365029129
2023-03-29,1029005.5449401563
2023-03-29,1029662.2704578029
2023-03-29,1023272.1052510521
2023-03-29,1022896.0291072879
2023-04-24,1021460.3658867795
2023-04-27,1021633.4592529569
2023-04-27,1022793.6061643553
2023-04-27,1023382.5916397446
2023-04-27,1020947.2169147719
2023-04-27,1021504.4323639187
2023-04-27,1021433.9930636904
2023-04-27,1021779.4215553538
2023-04-27,1021331.1870768858
2023-04-27,1022852.1182292135
2023-04-27,1022597.0016459763
2023-04-27,1022921.8190829948
2023-04-27,1019023.522133714
2023-04-27,1018816.4551287465
2023-04-27,1016681.1835721073
2023-04-27,1017394.1836905259
2023-04-27,1018757.7451630201
2023-04-27,1018698.7053547222
2023-04-27,1018913.1793168178
2023-04-27,1019917.7566444621
2023-04-27,1019778.5932476072
2023-04-27,1021417.6545339416
2023-04-27,1020750.7859005203
2023-04-27,1030371.3862682809
2023-04-27,1030149.9196195385
2023-04-27,1029572.5675652529
2023-04-27,1030793.0885276292
2023-04-27,1031441.8808615678
2023-04-27,1028594.6288805567
2023-04-27,1032054.2657445271
2023-04-27,1032259.4380544546
2023-04-27,1033289.2897648142
2023-04-27,1032732.1602188074
2023-04-27,1032798.8281989779
2023-04-27,1032643.5120830301
2023-04-27,1033324.5276453824
2023-04-27,1033617.1253849705
2023-04-27,1033834.740229287
2023-04-27,1033834.740229287
2023-04-27,1034884.3651557763
2023-04-27,1036263.7761304128
2023-04-27,1035790.1831162042
2023-04-27,1036328.1455778019
2023-04-27,1038475.7914386314
2023-04-27,1037832.8287855515
2023-04-27,1037650.8703354052
2023-04-27,1038370.9645387774
2023-04-27,1038847.0440340952
2023-04-27,1039849.1745454043
2023-04-27,1040925.5016797197
2023-04-27,1040697.9485377782
2023-04-27,1040596.4117866199
2023-04-27,1021707.8385284988
2023-04-27,1021545.1962750204
2023-04-27,1021062.5928751432
2023-04-27,1014890.5845746645
2023-04-27,1016233.6670441235
2023-04-27,1017776.8266549484
2023-04-27,1019495.5453522966
2023-04-27,1017346.8844450663
2023-04-27,1017161.8009618844
2023-04-27,1018875.7502229955
2023-04-27,1019286.0870484549
2023-04-27,1019799.0277197491
2023-04-27,1020287.5391149771
2023-04-27,1020207.45372695
2023-04-27,1020523.2797175739
2023-04-27,997758.0530636671
2023-04-27,997798.3094562845
2023-04-27,999555.0229182165
2023-04-27,1000619.7057379576
2023-04-27,1001988.6785132871
2023-04-27,1000314.2621555575
2023-04-27,1003257.5724317934
2023-04-27,1003573.3030227355
2023-04-27,1003816.2491404808
2023-05-15,1004183.4525283149
2023-05-15,1003505.4582914513
2023-05-18,1003699.3513664909
2023-05-25,1004549.7695773202
2023-05-25,1004423.0199096987
2023-05-25,1004343.4429510366
2023-05-25,1004190.1957654489
2023-05-25,1003815.9760940777
2023-05-25,1003962.5153910383
2023-05-25,1003664.9750976006
2023-05-25,1004005.8669989554
2023-05-25,1005069.3985240774
2023-05-25,1004249.5233025007
2023-05-25,1005446.6549814884
2023-05-25,1005063.1161850339
2023-05-25,1004815.3856521812
2023-05-25,1004502.8503665958
2023-05-25,1005045.9325872537
2023-05-25,1004677.2922637486
2023-05-25,1004745.097204006
2023-05-25,1005031.8135286303
2023-05-25,1005895.894308
2023-05-25,1005721.7489259739
2023-05-25,1002818.5987458462
2023-05-25,1002561.8580400244
2023-05-25,1002865.6023517688
2023-05-25,1002728.7656481199
2023-05-25,1003046.5365631691
2023-05-25,999700.7906145412
2023-05-25,1000306.545613418
2023-05-25,999288.7595597542
2023-05-25,1000293.7811255294
2023-05-25,995859.4605497492
2023-05-25,992837.2097705068
2023-05-25,991709.034990441
2023-05-25,991865.4468407657
2023-05-25,992750.222690719
2023-05-25,993214.8530630921
2023-05-25,997166.7882220659
2023-05-25,996286.0614133144
2023-05-25,996945.2922525735
2023-05-25,997797.3012403309
2023-05-25,995460.8746967841
2023-05-25,995011.7714084731
2023-05-25,995132.2081748989
2023-05-25,996419.9425451644
2023-05-25,996142.9114334439
2023-05-25,991849.0269180995
2023-05-25,991342.617545413
2023-05-25,992088.0264320556
2023-05-25,991935.921457382
2023-05-25,991841.3252131182
2023-05-25,992562.3708904966
2023-05-25,992231.0749402393
2023-05-25,992286.3938153622
2023-05-25,991989.402244591
2023-05-25,992234.6380375735
2023-05-25,991990.7973834437
2023-05-25,991503.9636260432
2023-05-25,992629.8960733626
2023-05-25,992719.4612911895
2023-05-25,992045.1127125943
2023-05-25,992314.3778141923
2023-05-25,992572.0689441477
2023-05-25,992852.3990256743
2023-05-25,992248.6087086842
2023-05-25,993046.3792155477
2023-05-25,992515.3187346164
2023-05-25,992564.8287492928
2023-05-25,993108.0098281844
2023-05-25,992667.2532698625
2023-05-25,992585.6948802656
2023-05-25,993363.3484831306
2023-05-25,994409.7768300372
2023-05-25,993753.975940909
2023-05-25,991709.8680609927
2023-05-25,990636.0816190721
2023-05-25,990267.6397088311
2023-05-25,989302.9279188848
2023-06-08,988859.4194644148
2023-06-16,987974.9469865575
2023-06-27,990222.420705734
2023-06-27,990066.2433234669
2023-06-27,990294.2989677244
2023-06-27,990972.8118208642
2023-06-27,990753.9977938571
2023-06-27,990724.9259385384
2023-06-27,991349.9524870976
2023-06-27,991809.5640988188
2023-06-27,992756.1336111363
2023-06-27,992859.5472564542
2023-06-27,992560.1991178021
2023-06-27,992652.6705323549
2023-06-27,993013.852380279
2023-06-27,993131.1335008382
2023-06-27,993336.5818372206
2023-06-27,993209.060927527
2023-06-27,993279.734872016
2023-06-27,994694.0429901618
2023-06-27,994552.4837669462
2023-06-27,994909.9793745814
2023-06-27,995302.6360513016
2023-06-27,997230.1876167483
2023-06-27,998282.8840090397
2023-06-27,998115.9151821428
2023-06-27,998671.6526530605
2023-06-27,1000175.6899148242
2023-06-27,999665.7628972293
2023-06-27,999689.2295809798
2023-06-27,999983.3033648108
2023-06-27,1000409.5056803991
2023-06-27,1000590.7739073486
2023-06-27,1001487.0030915936
2023-06-27,1001472.3096937763
2023-06-27,1001268.0744606126
2023-06-27,1001063.1463688673
2023-06-27,1001799.7084041964
2023-06-27,1002022.3828875322
2023-06-27,1001032.9885817992
2023-06-27,1000878.043509544
2023-06-27,1000500.6527997153
2023-06-27,1001164.1402774719
2023-06-27,1001343.3419405665
2023-06-27,1000125.4339928402
2023-06-27,999608.1958868732
2023-06-27,1000260.09215239
2023-06-27,1000306.3196532361
2023-06-27,1001205.9630706288
2023-06-27,1002932.6872899731
2023-06-27,1002756.8477209031
2023-06-27,1002595.0154079985
2023-06-27,1002662.6798169042
2023-06-27,1002183.8482618121
2023-06-27,1002463.2170729308
2023-06-27,1001973.4499829448
2023-06-27,1002118.2502503544
2023-06-27,1002696.0647573575
2023-06-27,1004153.9384007293
2023-06-27,1003710.489368878
2023-06-27,1005437.1151994189
2023-06-27,1005330.9054635238
2023-06-27,1005769.7118333245
2023-06-27,1005892.1885583114
2023-06-27,1005904.7328828368
2023-06-27,1006152.6708595302
2023-06-27,1006794.8113580445
2023-06-27,1006622.7260420757
2023-06-27,1009353.4673611376
2023-06-27,1010100.5718905221
2023-06-27,1010298.4158532748
2023-06-27,1010180.5755856368
2023-06-27,1010093.1320026347
2023-06-27,1010350.2531615128
2023-06-27,1010468.0994754061
2023-06-27,1010525.9176177424
2023-06-27,1010400.6378080177
2023-06-27,1010490.324066358
2023-07-11,1015329.7095794285
2023-07-17,1008494.349255961
2023-07-24,1015898.9155381125
2023-07-25,1022445.8817962686
2023-07-27,1023184.6760083236
2023-07-27,1025201.5028723818
2023-07-27,1025146.602028741
2023-07-27,1024741.2599731652
2023-07-27,1024958.5095751793
2023-07-27,1024881.8169893414
2023-07-27,1024348.768217351
2023-07-27,1024393.1032247257
2023-07-27,1059458.3515715573
2023-07-27,1060826.217337625
2023-07-27,1063012.1808445654
2023-07-27,1062188.708377375
2023-07-27,1061752.3567186599
2023-07-27,1062378.575669528
2023-07-27,1063687.8646405572
2023-07-27,1062820.171996655
2023-07-27,1062190.9842630825
2023-07-27,1064134.3117069837
2023-07-27,1065363.7986719415
2023-07-27,1066025.7533709903
2023-07-27,1066852.3423448845
2023-07-27,1065651.8024445495
2023-07-27,1064918.5304710264
2023-07-27,1066430.9374092075
2023-07-27,1068145.7640000538
2023-07-27,1068083.0784511094
2023-07-27,1068185.7200134965
2023-07-27,1068568.8997644472
2023-07-27,1069602.0532951667
2023-07-27,1069926.8932885318
2023-07-27,1071792.543447708
2023-07-27,1073984.5932888857
2023-07-27,1071667.5187785008
2023-07-27,1071236.707018151
2023-07-27,1071843.3730376859
2023-07-27,1072120.144249011
2023-07-27,1072101.268611797
2023-07-27,1074429.222881753
2023-07-27,1072781.1410618806
2023-07-27,1072420.7089038598
2023-07-27,1073208.200981087
2023-07-27,1073433.3639361185
2023-07-27,1074712.9673169837
2023-07-27,1075066.1646592133
2023-07-27,1074880.0441978343
2023-07-27,1074633.240727865
2023-07-27,1077635.195423057
2023-07-27,1083844.8133642657
2023-07-27,1083366.171679178
2023-07-27,1085992.7699754168
2023-07-27,1089279.7955373665
2023-07-27,1089856.726131256
2023-07-27,1089497.7523963095
2023-07-27,1088544.2677454716
2023-07-27,1089029.7759778502
2023-07-27,1085771.904859434
2023-07-27,1081949.50361694
2023-07-27,1083933.7423571676
2023-07-27,1084436.2778473585
2023-07-27,1089552.2653054907
2023-07-27,1091771.046384088
2023-07-27,1092081.795729265
2023-07-27,1115602.9235972855
2023-07-27,1119975.5436466122
2023-07-27,1120498.075269904
2023-07-27,1120888.5128823388
2023-07-27,1121781.4876091578
2023-07-27,1123346.6727100923
2023-07-27,1114634.2569205193
2023-07-27,1107156.643311019
2023-07-27,1106576.741845965
2023-07-27,1104767.3254128108
2023-07-27,1106179.1017409163
2023-07-27,1105430.1150953735
2023-07-27,1104055.605049737
2023-07-27,1104897.103689557
2023-07-27,1107556.4505686113
2023-07-31,1095256.410887902
2023-08-03,1084957.1353905099
2023-08-07,1082161.2726142087
2023-08-10,1085768.6731147047
2023-08-31,1085720.086788015
2023-08-31,1085265.3072618444
2023-08-31,1086851.9901669442
2023-08-31,1086015.6310083752
2023-08-31,1080078.7841529306
2023-08-31,1081853.588065987
2023-08-31,1084028.9145595192
2023-08-31,1084850.377757905
2023-08-31,1081674.2461031284
2023-08-31,1081616.3210723035
2023-08-31,1081807.542782669
2023-08-31,1081661.5219730553
2023-08-31,1082113.014504926
2023-08-31,1092285.759423041
2023-08-31,1092202.4265155261
2023-08-31,1093477.963701878
2023-08-31,1094393.2197419894
2023-08-31,1093262.843626548
2023-08-31,1092732.7251130708
2023-08-31,1094974.8166518656
2023-08-31,1094338.6421822584
2023-08-31,1093027.6960593984
2023-08-31,1093482.3292615693
2023-08-31,1092536.5876494776
2023-08-31,1094265.3410954876
2023-08-31,1094474.0509309852
2023-08-31,1096846.570910189
2023-08-31,1096095.857023596
