SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
AARTIPHARM, EQ, 24-Mar-2026,617.6,639.0,640.0,615.15,620.0,622.75,627.93,287517,1805.4,23431,154227,53.64,2026-03-24
AARTISURF, EQ, 24-Mar-2026,337.9,340.0,356.65,337.6,356.65,351.35,343.38,21572,74.07,940,10456,48.47,2026-03-24
AARVI, EQ, 24-Mar-2026,125.36,127.0,128.0,124.44,124.85,125.04,125.74,17396,21.87,329,9725,55.9,2026-03-24
AAVAS, EQ, 24-Mar-2026,1073.9,1100.0,1119.9,1068.0,1115.0,1114.2,1098.55,199662,2193.39,22732,116280,58.24,2026-03-24
ABB, EQ, 24-Mar-2026,6041.5,6200.0,6244.5,6045.0,6140.0,6162.0,6153.28,280421,17255.1,39862,97189,34.66,2026-03-24
ABBOTINDIA, EQ, 24-Mar-2026,25485.0,25690.0,27000.0,25350.0,26860.0,26800.0,26268.63,14823,3893.8,8314,6497,43.83,2026-03-24
ABCAPITAL, EQ, 24-Mar-2026,294.95,301.65,305.4,296.2,303.2,302.4,301.37,6960890,20978.09,81072,3891862,55.91,2026-03-24
ABCOTS, EQ, 24-Mar-2026,405.4,408.8,409.7,402.4,405.0,406.05,405.69,14959,60.69,622,5795,38.74,2026-03-24
ABDL, EQ, 24-Mar-2026,384.15,394.9,402.85,385.35,391.7,395.9,395.32,686563,2714.15,20776,348266,50.73,2026-03-24
ABFRL, EQ, 24-Mar-2026,56.94,58.85,59.4,57.3,58.2,58.13,58.22,5825807,3391.91,30602,2580317,44.29,2026-03-24
ABGSEC, EQ, 24-Mar-2026,112.26,111.88,111.95,110.96,111.95,111.95,111.86,44,0.05,4,43,97.73,2026-03-24
ABINFRA, EQ, 24-Mar-2026,16.92,17.47,17.47,16.85,16.85,16.85,16.93,3010612,509.64,571,2780310,92.35,2026-03-24
ABLBL, EQ, 24-Mar-2026,91.45,92.5,93.25,91.62,91.85,92.03,92.47,1780096,1646.12,16548,995838,55.94,2026-03-24
ABREL, EQ, 24-Mar-2026,1110.6,1140.9,1159.0,1108.2,1134.0,1133.7,1127.44,192808,2173.8,19874,89439,46.39,2026-03-24
ABSL10BANK, EQ, 24-Mar-2026,154.26,156.07,162.0,155.43,157.1,157.61,157.78,5030,7.94,48,3042,60.48,2026-03-24
ABSLAMC, EQ, 24-Mar-2026,889.25,914.0,919.85,889.35,898.9,899.7,899.99,209537,1885.8,20450,98406,46.96,2026-03-24
ABSLBANETF, EQ, 24-Mar-2026,52.57,54.14,54.14,52.93,53.9,53.78,53.69,109924,59.02,463,88970,80.94,2026-03-24
ABSLLIQUID, EQ, 24-Mar-2026,999.99,999.99,1000.01,999.99,1000.01,1000.0,1000.0,9783,97.83,41,8688,88.81,2026-03-24
ABSLMSCIN, EQ, 24-Mar-2026,26.75,27.75,27.75,26.88,27.15,27.15,27.1,1452,0.39,4,1452,100.0,2026-03-24
ABSLNN50ET, EQ, 24-Mar-2026,64.56,66.17,66.17,64.37,64.89,65.53,64.64,331432,214.24,327,327299,98.75,2026-03-24
ABSLPSE, EQ, 24-Mar-2026,9.95,10.0,10.2,9.9,10.09,10.02,10.02,183409,18.38,464,107461,58.59,2026-03-24
ACC, EQ, 24-Mar-2026,1329.8,1356.5,1357.9,1319.5,1337.0,1334.3,1333.27,249566,3327.39,16573,109675,43.95,2026-03-24
ACCELYA, EQ, 24-Mar-2026,1138.3,1149.0,1162.9,1135.0,1137.3,1137.9,1148.01,13954,160.19,1297,9132,65.44,2026-03-24
ACCURACY, EQ, 24-Mar-2026,3.92,3.99,4.03,3.86,3.98,3.94,3.94,690763,27.23,543,669972,96.99,2026-03-24
ACE, EQ, 24-Mar-2026,789.7,809.9,815.0,782.0,794.6,798.75,796.64,222421,1771.9,16496,100369,45.13,2026-03-24
ACEINTEG, EQ, 24-Mar-2026,15.95,16.0,16.95,16.0,16.58,16.56,16.46,2358,0.39,49,2113,89.61,2026-03-24
ACI, EQ, 24-Mar-2026,612.15,620.0,620.0,600.35,605.0,607.3,608.65,187371,1140.43,11256,76135,40.63,2026-03-24
ACL, EQ, 24-Mar-2026,48.25,49.1,49.1,44.41,44.5,44.69,46.25,144306,66.74,1427,116710,80.88,2026-03-24
ACMESOLAR, EQ, 24-Mar-2026,237.55,246.0,250.95,237.39,247.55,249.1,244.31,1849760,4519.19,36524,701036,37.9,2026-03-24
ACUTAAS, EQ, 24-Mar-2026,2268.2,2342.1,2496.9,2303.4,2439.0,2435.3,2427.31,1620858,39343.23,126031,602635,37.18,2026-03-24
ADANIENSOL, EQ, 24-Mar-2026,946.9,970.1,976.3,935.4,968.0,967.3,962.72,2325440,22387.37,31555,1379276,59.31,2026-03-24
ADANIENT, EQ, 24-Mar-2026,1833.0,1892.7,1893.0,1813.7,1825.2,1817.9,1830.21,11211381,205191.61,143289,7036035,62.76,2026-03-24
ADANIGREEN, EQ, 24-Mar-2026,816.45,833.0,842.15,801.4,839.0,839.55,823.42,4139485,34085.48,65096,1234598,29.82,2026-03-24
ADANIPORTS, EQ, 24-Mar-2026,1303.6,1343.0,1361.0,1313.6,1345.0,1344.2,1336.85,3132212,41873.07,108511,1228012,39.21,2026-03-24
ADANIPOWER, EQ, 24-Mar-2026,147.85,151.0,153.9,147.35,150.2,150.11,150.68,21762199,32791.61,107310,6427422,29.53,2026-03-24
ADFFOODS, EQ, 24-Mar-2026,162.15,167.4,169.0,160.35,164.0,163.79,163.47,216763,354.34,3938,107479,49.58,2026-03-24
ADL, EQ, 24-Mar-2026,63.29,64.02,68.4,63.52,63.76,63.76,64.43,20,0.01,8,15,75.0,2026-03-24
ADOR, EQ, 24-Mar-2026,871.8,878.8,945.9,878.8,926.1,931.3,911.6,20156,183.74,2344,10416,51.68,2026-03-24
ADROITINFO, EQ, 24-Mar-2026,8.4,8.43,8.95,8.21,8.7,8.53,8.42,20528,1.73,155,13752,66.99,2026-03-24
ADSL, EQ, 24-Mar-2026,95.97,97.7,99.33,96.27,98.97,98.15,98.0,204884,200.78,2833,113047,55.18,2026-03-24
ADVAIT, EQ, 24-Mar-2026,1555.6,1615.7,1794.0,1586.4,1740.0,1746.4,1731.71,210691,3648.56,17024,50942,24.18,2026-03-24
ADVANCE, EQ, 24-Mar-2026,88.53,89.3,93.9,88.75,90.0,89.4,90.26,421878,380.79,1978,265376,62.9,2026-03-24
ADVANIHOTR, EQ, 24-Mar-2026,47.88,48.6,49.49,47.6,49.0,48.88,48.46,48558,23.53,653,29119,59.97,2026-03-24
ADVENTHTL, EQ, 24-Mar-2026,138.64,143.0,144.8,137.9,140.36,141.68,141.39,391640,553.75,3450,302555,77.25,2026-03-24
ADVENZYMES, EQ, 24-Mar-2026,266.8,270.3,272.65,265.0,270.0,268.7,268.4,113049,303.42,2483,58331,51.6,2026-03-24
AEGISLOG, EQ, 24-Mar-2026,587.95,601.0,606.95,589.25,599.0,599.8,599.19,568917,3408.89,21193,287914,50.61,2026-03-24
AEGISVOPAK, EQ, 24-Mar-2026,175.34,177.7,179.9,170.3,177.4,177.67,174.57,996503,1739.62,27333,455911,45.75,2026-03-24
AEPL, EQ, 24-Mar-2026,16.15,16.59,17.0,16.03,16.1,16.13,16.17,67264,10.87,182,62735,93.27,2026-03-24
AEQUS, EQ, 24-Mar-2026,120.13,124.0,124.95,122.3,123.6,123.4,123.63,471689,583.15,13464,255491,54.17,2026-03-24
AEROENTER, EQ, 24-Mar-2026,65.31,65.89,67.78,63.01,66.93,66.14,65.58,769006,504.32,3042,412318,53.62,2026-03-24
AEROFLEX, EQ, 24-Mar-2026,223.29,231.8,255.0,229.33,253.0,252.09,246.58,7289255,17973.56,68320,963445,13.22,2026-03-24
AERONEU, EQ, 24-Mar-2026,68.19,68.61,78.0,68.61,76.54,76.28,74.82,126786,94.86,1556,42954,33.88,2026-03-24
AETHER, EQ, 24-Mar-2026,1085.05,1115.45,1250.0,1095.3,1179.0,1224.65,1193.87,1698440,20277.24,83500,404661,23.83,2026-03-24
AFCONS, EQ, 24-Mar-2026,271.2,274.95,279.0,270.0,277.0,277.0,275.66,395352,1089.83,10706,230889,58.4,2026-03-24
AFFLE, EQ, 24-Mar-2026,1268.7,1303.7,1309.5,1262.0,1303.0,1303.0,1290.77,264594,3415.29,23710,148354,56.07,2026-03-24
AFFORDABLE, EQ, 24-Mar-2026,139.11,140.5,144.54,137.0,142.6,142.49,140.65,61167,86.03,1713,29779,48.68,2026-03-24
AFSL, EQ, 24-Mar-2026,201.04,201.25,202.92,201.0,201.0,201.0,201.15,35361,71.13,106,31676,89.58,2026-03-24
AGARIND, EQ, 24-Mar-2026,382.2,394.7,397.9,368.0,371.6,370.5,377.62,105549,398.58,3680,63470,60.13,2026-03-24
AGARWALEYE, EQ, 24-Mar-2026,420.2,440.0,440.0,414.5,417.0,418.25,420.75,113316,476.77,6911,35673,31.48,2026-03-24
AGI, EQ, 24-Mar-2026,473.1,483.5,490.55,469.6,478.6,484.0,481.93,431286,2078.51,7465,347416,80.55,2026-03-24
AGIIL, EQ, 24-Mar-2026,293.45,297.0,314.3,291.9,309.15,309.1,302.67,3037678,9194.06,20176,1094282,36.02,2026-03-24
AGRITECH, EQ, 24-Mar-2026,102.01,104.8,112.21,104.79,106.1,107.02,110.12,12989,14.3,275,8867,68.27,2026-03-24
AGROPHOS, EQ, 24-Mar-2026,30.76,31.38,31.79,28.3,30.2,29.97,30.2,25386,7.67,290,17349,68.34,2026-03-24
AHCL, EQ, 24-Mar-2026,114.32,116.0,116.9,111.41,112.01,112.32,114.26,179446,205.04,1799,75349,41.99,2026-03-24
AHLADA, EQ, 24-Mar-2026,36.41,36.43,38.85,35.5,37.59,37.14,37.05,27698,10.26,327,21866,78.94,2026-03-24
AHLEAST, EQ, 24-Mar-2026,143.68,149.98,149.98,143.74,147.99,146.71,145.65,187,0.27,20,113,60.43,2026-03-24
AHLUCONT, EQ, 24-Mar-2026,680.55,684.8,692.2,671.6,684.5,685.0,682.91,119283,814.59,6602,70664,59.24,2026-03-24
AIAENG, EQ, 24-Mar-2026,3315.9,3355.0,3433.5,3252.7,3370.0,3378.3,3332.0,104449,3480.24,30974,49708,47.59,2026-03-24
AIIL, EQ, 24-Mar-2026,480.5,493.8,497.6,477.2,496.5,493.4,489.09,305468,1494.0,17126,102205,33.46,2026-03-24
AIRAN, EQ, 24-Mar-2026,14.55,14.6,15.95,14.6,14.8,14.79,14.98,67324,10.08,347,56319,83.65,2026-03-24
AIROLAM, EQ, 24-Mar-2026,84.38,84.83,89.08,84.2,84.2,84.22,85.46,513,0.44,18,366,71.35,2026-03-24
AJANTPHARM, EQ, 24-Mar-2026,2796.8,2821.1,2881.6,2778.9,2864.6,2863.2,2833.06,72167,2044.54,17173,35894,49.74,2026-03-24
AJAXENGG, EQ, 24-Mar-2026,454.2,461.8,469.65,450.0,464.0,463.05,457.83,68825,315.1,3905,37412,54.36,2026-03-24
AJMERA, EQ, 24-Mar-2026,100.87,103.0,106.89,99.67,104.4,104.42,102.78,796437,818.58,5430,537681,67.51,2026-03-24
AJOONI, EQ, 24-Mar-2026,4.05,4.11,4.21,3.78,3.98,3.97,4.04,1018322,41.15,902,573960,56.36,2026-03-24
AKASH, EQ, 24-Mar-2026,24.73,25.0,25.82,25.0,25.49,25.06,25.15,4249,1.07,63,3094,72.82,2026-03-24
AKG, EQ, 24-Mar-2026,10.43,10.65,10.9,10.2,10.2,10.36,10.62,18093,1.92,133,15244,84.25,2026-03-24
AKI, EQ, 24-Mar-2026,4.37,4.65,4.65,4.11,4.15,4.18,4.37,448398,19.6,575,257393,57.4,2026-03-24
AKSHAR, EQ, 24-Mar-2026,0.4,0.41,0.41,0.39,0.39,0.39,0.4,1033772,4.11,371,620255,60.0,2026-03-24
AKSHARCHEM, EQ, 24-Mar-2026,172.15,172.15,175.01,169.51,174.95,173.3,172.42,4337,7.48,165,3193,73.62,2026-03-24
AKSHOPTFBR, EQ, 24-Mar-2026,4.4,4.51,4.6,4.42,4.5,4.45,4.47,461177,20.61,391,354941,76.96,2026-03-24
AKUMS, EQ, 24-Mar-2026,467.4,471.9,482.0,466.2,479.0,477.7,474.93,123171,584.97,6794,59444,48.26,2026-03-24
AKZOINDIA, EQ, 24-Mar-2026,2847.4,2865.0,2879.6,2800.0,2856.5,2852.4,2844.29,52096,1481.76,7939,27904,53.56,2026-03-24
ALANKIT, EQ, 24-Mar-2026,7.11,7.64,7.64,7.23,7.31,7.37,7.39,302529,22.36,762,188616,62.35,2026-03-24
ALBERTDAVD, EQ, 24-Mar-2026,647.6,643.2,659.0,634.95,645.0,644.85,647.39,8396,54.35,888,4780,56.93,2026-03-24
ALEMBICLTD, EQ, 24-Mar-2026,75.33,77.0,77.49,76.01,77.4,76.88,76.72,367758,282.15,3000,219169,59.6,2026-03-24
ALGOQUANT, EQ, 24-Mar-2026,50.16,51.34,53.7,50.22,52.53,52.51,52.56,3297567,1733.28,3255,913578,27.7,2026-03-24
ALICON, EQ, 24-Mar-2026,607.6,618.2,635.1,607.2,608.0,610.0,614.87,17254,106.09,1250,8804,51.03,2026-03-24
ALIVUS, EQ, 24-Mar-2026,934.15,940.75,976.0,929.5,967.2,969.8,957.21,70699,676.74,6346,34908,49.38,2026-03-24
ALKALI, EQ, 24-Mar-2026,53.91,54.01,56.0,53.32,53.5,53.82,54.74,13105,7.17,217,9945,75.89,2026-03-24
ALKEM, EQ, 24-Mar-2026,5144.5,5200.0,5304.5,5160.5,5301.0,5297.0,5240.34,79204,4150.56,14266,37565,47.43,2026-03-24
ALKYLAMINE, EQ, 24-Mar-2026,1239.4,1253.5,1474.3,1249.8,1371.2,1414.7,1402.99,2551911,35803.14,127632,108465,4.25,2026-03-24
ALLCARGO, EQ, 24-Mar-2026,7.69,7.9,7.96,7.6,7.64,7.63,7.7,6927853,533.52,10454,4056661,58.56,2026-03-24
ALLDIGI, EQ, 24-Mar-2026,722.4,723.0,757.05,723.0,756.8,745.6,739.82,7257,53.69,900,3722,51.29,2026-03-24
ALLTIME, EQ, 24-Mar-2026,202.7,207.0,207.0,195.22,201.0,199.67,199.43,125520,250.33,2245,71243,56.76,2026-03-24
ALMONDZ, EQ, 24-Mar-2026,13.63,14.4,14.4,13.36,13.52,13.5,13.75,577971,79.44,368,562457,97.32,2026-03-24
ALOKINDS, EQ, 24-Mar-2026,12.17,12.55,12.77,12.3,12.64,12.63,12.55,6288763,789.35,11509,3047173,48.45,2026-03-24
ALPA, EQ, 24-Mar-2026,57.19,59.95,59.95,54.89,54.9,55.6,56.32,31869,17.95,780,17049,53.5,2026-03-24
ALPHA, EQ, 24-Mar-2026,42.97,43.98,44.25,43.11,44.25,44.1,43.71,2555425,1116.88,3946,1238894,48.48,2026-03-24
ALPHAETF, EQ, 24-Mar-2026,22.2,22.75,22.93,22.41,22.87,22.83,22.76,933915,212.6,835,690385,73.92,2026-03-24
ALPHAGEO, EQ, 24-Mar-2026,179.25,178.22,189.97,178.0,180.99,180.71,182.14,21784,39.68,953,10357,47.54,2026-03-24
ALPL30IETF, EQ, 24-Mar-2026,24.95,25.19,25.45,24.97,25.35,25.31,25.15,798108,200.69,1114,516129,64.67,2026-03-24
AMAGI, EQ, 24-Mar-2026,334.25,342.45,343.0,333.05,339.0,339.1,336.75,81034,272.88,11348,39257,48.45,2026-03-24
AMANTA, EQ, 24-Mar-2026,96.41,98.0,98.34,95.0,96.9,96.55,96.8,81355,78.75,819,54375,66.84,2026-03-24
AMBER, EQ, 24-Mar-2026,6289.0,6467.0,6520.0,6136.0,6450.0,6452.0,6320.52,469079,29648.24,39815,138361,29.5,2026-03-24
AMBICAAGAR, EQ, 24-Mar-2026,22.05,24.99,24.99,22.09,23.15,23.0,22.94,3201,0.73,108,2685,83.88,2026-03-24
AMBIKCO, EQ, 24-Mar-2026,1207.9,1214.5,1236.0,1201.0,1215.0,1214.0,1215.47,10540,128.11,1121,7311,69.36,2026-03-24
AMBUJACEM, EQ, 24-Mar-2026,395.35,407.9,413.5,395.1,410.4,407.55,405.54,5189341,21044.8,52509,2451550,47.24,2026-03-24
AMDIND, EQ, 24-Mar-2026,35.87,36.51,38.5,36.51,36.72,37.12,37.54,9849,3.7,171,3999,40.6,2026-03-24
AMJLAND, EQ, 24-Mar-2026,35.22,36.79,37.7,36.0,36.23,36.47,36.7,18374,6.74,250,9598,52.24,2026-03-24
AMNPLST, EQ, 24-Mar-2026,142.41,143.0,152.0,140.05,151.95,150.12,146.0,9742,14.22,383,6605,67.8,2026-03-24
AMRUTANJAN, EQ, 24-Mar-2026,517.55,521.9,539.0,513.25,530.0,532.5,527.27,42003,221.47,3253,17146,40.82,2026-03-24
ANANDRATHI, EQ, 24-Mar-2026,2912.4,2930.0,2995.0,2930.0,2973.0,2970.6,2967.46,102694,3047.4,12305,64925,63.22,2026-03-24
ANANTRAJ, EQ, 24-Mar-2026,442.15,457.0,457.0,442.4,449.2,449.3,449.71,1825779,8210.65,35562,658303,36.06,2026-03-24
ANDHRAPAP, EQ, 24-Mar-2026,59.94,60.8,61.67,60.27,61.22,60.94,61.02,147905,90.25,1921,80278,54.28,2026-03-24
ANDHRSUGAR, EQ, 24-Mar-2026,69.56,71.0,72.06,69.03,70.2,70.69,70.74,213017,150.69,2393,103444,48.56,2026-03-24
ANGELONE, EQ, 24-Mar-2026,220.91,226.99,231.49,223.15,230.0,230.44,227.71,6207473,14134.89,46835,2096433,33.77,2026-03-24
ANIKINDS, EQ, 24-Mar-2026,37.01,39.39,40.0,36.1,38.49,37.91,37.36,23669,8.84,290,12797,54.07,2026-03-24
ANMOL, EQ, 24-Mar-2026,10.1,10.27,10.38,9.9,9.95,9.98,10.02,130594,13.09,515,101161,77.46,2026-03-24
ANTELOPUS, EQ, 24-Mar-2026,513.65,516.0,538.8,510.1,528.8,528.8,521.47,159506,831.78,5831,37641,23.6,2026-03-24
ANTGRAPHIC, EQ, 24-Mar-2026,0.74,0.74,0.76,0.73,0.73,0.73,0.73,155587,1.14,207,129228,83.06,2026-03-24
ANTHEM, EQ, 24-Mar-2026,628.45,640.0,647.1,626.9,646.65,640.95,637.4,468728,2987.67,26367,304699,65.01,2026-03-24
ANUHPHR, EQ, 24-Mar-2026,71.4,72.5,73.89,70.0,70.35,71.47,71.19,56512,40.23,788,33157,58.67,2026-03-24
ANUP, EQ, 24-Mar-2026,1507.7,1548.0,1660.0,1520.0,1645.2,1650.1,1603.68,103126,1653.81,10784,46373,44.97,2026-03-24
ANURAS, EQ, 24-Mar-2026,1241.8,1250.0,1259.0,1232.9,1255.0,1253.2,1244.32,191964,2388.64,7777,92426,48.15,2026-03-24
AONEGOLD, EQ, 24-Mar-2026,12.57,12.95,13.16,12.7,13.08,13.08,12.91,1305157,168.51,4431,523343,40.1,2026-03-24
AONELIQUID, EQ, 24-Mar-2026,1051.89,1052.04,1052.04,1052.02,1052.04,1052.03,1052.03,71077,747.75,457,46100,64.86,2026-03-24
AONENIFTY, EQ, 24-Mar-2026,9.24,9.47,9.52,9.28,9.46,9.4,9.39,502892,47.21,1714,403287,80.19,2026-03-24
AONESILVER, EQ, 24-Mar-2026,7.99,8.5,8.55,8.01,8.51,8.48,8.36,1860398,155.52,1740,925828,49.77,2026-03-24
AONETMMQ50, EQ, 24-Mar-2026,8.79,8.88,9.04,8.64,9.0,8.85,8.89,289951,25.78,321,173361,59.79,2026-03-24
AONETOTAL, EQ, 24-Mar-2026,10.45,10.79,10.8,10.48,10.75,10.63,10.59,508518,53.87,1482,212080,41.71,2026-03-24
APARINDS, EQ, 24-Mar-2026,9805.0,9925.0,9955.0,9685.0,9810.0,9859.0,9837.24,83567,8220.69,18947,25063,29.99,2026-03-24
APCL, EQ, 24-Mar-2026,108.76,111.9,114.99,106.1,106.1,108.7,110.28,6419,7.08,158,3620,56.4,2026-03-24
APCOTEXIND, EQ, 24-Mar-2026,343.75,345.1,354.9,345.0,347.0,349.65,347.38,43909,152.53,2874,29738,67.73,2026-03-24
APEX, EQ, 24-Mar-2026,353.85,365.95,389.2,352.45,386.4,384.45,374.91,1033487,3874.68,20965,159865,15.47,2026-03-24
APLAPOLLO, EQ, 24-Mar-2026,1893.9,1945.0,1988.1,1896.9,1985.0,1974.4,1945.02,563124,10952.88,41068,250126,44.42,2026-03-24
APLLTD, EQ, 24-Mar-2026,646.55,662.0,678.55,638.15,672.0,673.2,660.34,173725,1147.18,14114,109880,63.25,2026-03-24
APOLLO, EQ, 24-Mar-2026,188.72,192.99,201.75,191.5,200.0,199.73,197.63,6923872,13683.85,35363,1620998,23.41,2026-03-24
APOLLOHOSP, EQ, 24-Mar-2026,7145.0,7210.0,7464.0,7199.0,7433.5,7413.0,7383.91,653790,48275.24,68696,351559,53.77,2026-03-24
APOLLOPIPE, EQ, 24-Mar-2026,403.4,408.45,434.9,400.5,415.55,416.2,417.99,1814156,7582.95,38286,281398,15.51,2026-03-24
APOLLOTYRE, EQ, 24-Mar-2026,399.5,409.75,409.75,402.25,404.0,404.7,405.89,782952,3177.94,30040,385933,49.29,2026-03-24
APOLSINHOT, EQ, 24-Mar-2026,1037.1,1063.0,1066.2,1000.0,1010.0,1014.4,1020.46,3138,32.02,234,2602,82.92,2026-03-24
APTECHT, EQ, 24-Mar-2026,74.8,77.73,77.9,74.4,76.99,76.48,75.96,257602,195.68,3068,133122,51.68,2026-03-24
APTUS, EQ, 24-Mar-2026,201.36,205.0,205.33,197.8,201.0,200.31,200.84,5144658,10332.77,54614,3742282,72.74,2026-03-24
AQYLON, EQ, 24-Mar-2026,62.1,59.1,65.2,59.0,59.0,59.0,60.96,1278539,779.41,2893,339089,26.52,2026-03-24
ARCHIDPLY, EQ, 24-Mar-2026,67.13,68.95,70.0,66.7,67.65,68.2,67.77,44350,30.06,945,33616,75.8,2026-03-24
ARCHIES, EQ, 24-Mar-2026,12.65,13.0,13.36,12.25,13.17,13.04,13.03,33229,4.33,184,22585,67.97,2026-03-24
ARE&M, EQ, 24-Mar-2026,727.0,748.0,748.0,722.4,729.9,727.2,730.23,568522,4151.55,38585,253702,44.62,2026-03-24
ARENTERP, EQ, 24-Mar-2026,35.06,38.0,39.7,35.6,36.98,36.77,37.12,4213,1.56,94,1542,36.6,2026-03-24
ARFIN, EQ, 24-Mar-2026,76.44,77.5,78.0,75.6,78.0,77.37,76.69,656085,503.17,3163,81499,12.42,2026-03-24
ARIES, EQ, 24-Mar-2026,350.4,359.8,363.15,346.4,354.8,351.2,353.19,49734,175.65,2029,21537,43.3,2026-03-24
ARIHANTCAP, EQ, 24-Mar-2026,65.17,66.3,68.2,64.6,68.2,66.73,65.82,308093,202.78,2082,149972,48.68,2026-03-24
ARIHANTSUP, EQ, 24-Mar-2026,203.35,202.85,210.3,198.75,200.6,202.8,204.54,19149,39.17,601,10402,54.32,2026-03-24
ARIS, EQ, 24-Mar-2026,100.74,102.2,104.35,100.07,102.5,102.45,102.02,765742,781.17,3685,482633,63.03,2026-03-24
ARKADE, EQ, 24-Mar-2026,100.58,102.79,102.79,100.48,101.6,102.08,101.69,464890,472.74,4340,263130,56.6,2026-03-24
ARMANFIN, EQ, 24-Mar-2026,1459.9,1489.9,1529.0,1460.0,1521.0,1489.6,1479.8,23775,351.82,3946,10668,44.87,2026-03-24
AROGRANITE, EQ, 24-Mar-2026,22.55,22.45,23.38,22.12,22.44,22.24,22.32,9742,2.17,115,7527,77.26,2026-03-24
ARROWGREEN, EQ, 24-Mar-2026,362.3,375.3,389.75,358.05,389.0,385.9,374.45,35744,133.84,1453,17889,50.05,2026-03-24
ARSSBL, EQ, 24-Mar-2026,439.05,449.4,460.6,438.3,452.0,452.4,448.54,626806,2811.49,13435,312442,49.85,2026-03-24
ARTEMISMED, EQ, 24-Mar-2026,219.36,221.8,225.0,220.54,221.0,222.17,222.8,72873,162.36,2440,33175,45.52,2026-03-24
ARTNIRMAN, EQ, 24-Mar-2026,34.27,34.27,35.5,34.27,35.4,35.43,35.37,268,0.09,7,252,94.03,2026-03-24
ARVIND, EQ, 24-Mar-2026,346.1,352.2,359.9,343.2,352.15,353.7,352.71,285027,1005.32,10822,117955,41.38,2026-03-24
ARVINDFASN, EQ, 24-Mar-2026,378.55,384.9,398.5,382.0,392.0,392.7,392.23,182300,715.03,16451,76259,41.83,2026-03-24
ARVSMART, EQ, 24-Mar-2026,513.05,520.0,527.4,510.0,522.0,517.0,519.34,48039,249.48,3202,26199,54.54,2026-03-24
ASAHIINDIA, EQ, 24-Mar-2026,801.85,807.9,822.95,775.1,817.5,813.0,795.47,207653,1651.82,14950,57747,27.81,2026-03-24
ASAHISONG, EQ, 24-Mar-2026,200.23,200.65,203.75,194.0,197.0,198.13,198.15,13365,26.48,607,6943,51.95,2026-03-24
ASAL, EQ, 24-Mar-2026,402.3,409.95,412.95,399.05,408.5,404.45,405.66,20014,81.19,1290,11168,55.8,2026-03-24
