SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
ACE, EQ, 02-Mar-2026,884.7,844.7,887.25,840.0,869.25,867.0,871.38,215723,1879.76,12653,98263,45.55,2026-03-03
ACEINTEG, EQ, 02-Mar-2026,18.14,18.14,18.14,17.35,17.45,17.45,17.39,1627,0.28,55,1499,92.13,2026-03-03
ACI, EQ, 02-Mar-2026,576.15,552.3,564.3,545.0,549.5,551.1,553.8,165835,918.39,8388,52474,31.64,2026-03-03
ACL, EQ, 02-Mar-2026,55.54,54.0,54.99,52.81,53.0,53.06,53.72,50428,27.09,432,46208,91.63,2026-03-03
ACMESOLAR, EQ, 02-Mar-2026,236.0,218.1,233.49,218.0,232.2,232.28,231.17,738881,1708.04,22612,419731,56.81,2026-03-03
ACUTAAS, EQ, 02-Mar-2026,2158.8,2058.7,2199.0,2055.0,2199.0,2191.9,2163.49,297329,6432.68,25995,139773,47.01,2026-03-03
ADANIENSOL, EQ, 02-Mar-2026,1011.55,961.0,988.0,951.0,972.4,972.3,971.27,1362542,13234.01,41905,422108,30.98,2026-03-03
ADANIENT, EQ, 02-Mar-2026,2161.8,2093.0,2147.9,2073.7,2124.0,2124.6,2102.42,2134522,44876.54,98499,718818,33.68,2026-03-03
ADANIGREEN, EQ, 02-Mar-2026,947.35,915.0,926.95,880.25,906.85,903.55,902.11,3482707,31417.96,70675,757201,21.74,2026-03-03
ADANIPORTS, EQ, 02-Mar-2026,1521.0,1462.0,1497.3,1430.0,1468.9,1470.3,1464.56,4207514,61621.64,173392,1618771,38.47,2026-03-03
ADANIPOWER, EQ, 02-Mar-2026,140.11,133.0,138.68,130.7,138.1,137.97,136.49,26699798,36442.91,209725,9510242,35.62,2026-03-03
ADFFOODS, EQ, 02-Mar-2026,196.74,188.97,196.73,188.17,194.1,193.72,192.0,154491,296.62,3750,68835,44.56,2026-03-03
ADL, EQ, 02-Mar-2026,69.13,62.3,69.93,62.3,67.78,67.77,65.36,1506,0.98,51,939,62.35,2026-03-03
ADOR, EQ, 02-Mar-2026,1053.6,1035.0,1053.5,1011.9,1034.0,1027.9,1027.29,11405,117.16,1427,6716,58.89,2026-03-03
ADROITINFO, EQ, 02-Mar-2026,10.21,9.35,9.99,9.35,9.59,9.57,9.71,28358,2.75,236,19943,70.33,2026-03-03
ADSL, EQ, 02-Mar-2026,117.84,110.0,114.98,109.0,113.47,112.85,112.5,200830,225.94,4103,92471,46.04,2026-03-03
ADVAIT, EQ, 02-Mar-2026,1705.2,1598.0,1680.8,1592.8,1606.0,1616.8,1634.02,55702,910.18,6375,23113,41.49,2026-03-03
ADVANCE, EQ, 02-Mar-2026,121.83,118.15,121.13,116.5,117.0,117.1,118.28,251707,297.71,3009,108924,43.27,2026-03-03
ADVANIHOTR, EQ, 02-Mar-2026,54.53,53.0,54.45,52.55,54.0,54.07,53.63,50823,27.26,1115,32145,63.25,2026-03-03
ADVENTHTL, EQ, 02-Mar-2026,193.83,182.2,193.83,182.2,187.05,188.24,188.82,61781,116.65,1367,37069,60.0,2026-03-03
ADVENZYMES, EQ, 02-Mar-2026,300.3,290.1,298.0,289.1,295.0,295.4,293.67,156823,460.54,2784,105536,67.3,2026-03-03
AEGISLOG, EQ, 02-Mar-2026,688.45,669.0,684.6,665.05,679.6,677.85,676.95,211000,1428.36,15743,82665,39.18,2026-03-03
AEGISVOPAK, EQ, 02-Mar-2026,228.07,220.06,223.87,213.21,216.81,216.53,217.43,554672,1206.01,13490,190714,34.38,2026-03-03
AEQUS, EQ, 02-Mar-2026,141.51,136.0,140.51,131.63,138.02,139.94,138.69,593573,823.25,14855,283459,47.75,2026-03-03
AEROENTER, EQ, 02-Mar-2026,78.47,75.3,77.46,75.1,75.9,75.49,76.2,226142,172.32,1525,98300,43.47,2026-03-03
AEROFLEX, EQ, 02-Mar-2026,234.93,221.0,235.0,221.0,227.0,225.83,227.31,2220188,5046.72,24798,706535,31.82,2026-03-03
AERONEU, EQ, 02-Mar-2026,70.04,67.05,70.98,66.1,66.12,67.31,69.68,24948,17.38,722,12077,48.41,2026-03-03
AETHER, EQ, 02-Mar-2026,958.6,931.0,943.65,924.7,930.05,932.15,931.35,153698,1431.46,13070,88599,57.64,2026-03-03
AFCONS, EQ, 02-Mar-2026,292.15,280.0,289.35,279.0,284.4,284.3,284.92,352853,1005.35,11249,167636,47.51,2026-03-03
AFFLE, EQ, 02-Mar-2026,1377.2,1335.3,1382.9,1324.2,1360.0,1357.8,1360.66,328446,4469.05,28165,192306,58.55,2026-03-03
AFFORDABLE, EQ, 02-Mar-2026,178.7,169.51,180.79,169.51,179.0,174.41,174.92,37622,65.81,1150,19351,51.44,2026-03-03
AFIL, EQ, 02-Mar-2026,7.1,6.55,7.33,6.55,7.3,7.17,6.93,2836019,196.42,1547,2079426,73.32,2026-03-03
AFSL, EQ, 02-Mar-2026,201.0,201.0,204.99,201.0,201.0,201.11,201.45,19346,38.97,551,11292,58.37,2026-03-03
AGARIND, EQ, 02-Mar-2026,551.0,549.4,549.4,522.2,525.1,531.3,533.35,46165,246.22,2293,28507,61.75,2026-03-03
AGARWALEYE, EQ, 02-Mar-2026,451.7,421.0,452.0,421.0,450.0,448.2,438.98,130339,572.16,6248,76292,58.53,2026-03-03
AGI, EQ, 02-Mar-2026,534.9,514.0,543.65,514.0,532.45,530.55,528.82,302034,1597.21,9893,218967,72.5,2026-03-03
AGIIL, EQ, 02-Mar-2026,305.75,301.0,312.7,294.3,305.15,304.5,303.33,2310707,7009.07,16846,714022,30.9,2026-03-03
AGROPHOS, EQ, 02-Mar-2026,34.22,31.6,33.99,31.6,32.5,32.53,32.47,35233,11.44,266,19511,55.38,2026-03-03
AHCL, EQ, 02-Mar-2026,108.52,106.69,114.3,103.71,110.9,111.56,108.58,298181,323.77,4954,115635,38.78,2026-03-03
AHLADA, EQ, 02-Mar-2026,45.15,44.97,44.97,43.49,44.0,43.86,44.07,19250,8.48,196,15024,78.05,2026-03-03
AHLEAST, EQ, 02-Mar-2026,160.77,160.77,160.77,155.99,160.65,160.58,159.93,5804,9.28,85,5230,90.11,2026-03-03
AHLUCONT, EQ, 02-Mar-2026,772.7,722.0,758.8,722.0,745.0,752.55,745.52,129634,966.45,10544,72228,55.72,2026-03-03
AIAENG, EQ, 02-Mar-2026,3851.6,3662.0,3830.8,3662.0,3750.0,3738.9,3748.22,47310,1773.28,9433,28058,59.31,2026-03-03
AIIL, EQ, 02-Mar-2026,481.85,475.0,481.85,451.3,453.5,454.35,463.78,272434,1263.5,16786,109268,40.11,2026-03-03
AIRAN, EQ, 02-Mar-2026,16.4,15.25,16.48,15.25,16.03,15.99,15.77,131331,20.71,949,88507,67.39,2026-03-03
AIROLAM, EQ, 02-Mar-2026,91.75,90.02,92.5,86.81,88.99,89.13,90.58,5110,4.63,76,3382,66.18,2026-03-03
AJANTPHARM, EQ, 02-Mar-2026,2993.9,2830.0,2976.1,2830.0,2970.0,2967.8,2948.59,82523,2433.26,16322,44432,53.84,2026-03-03
AJAXENGG, EQ, 02-Mar-2026,485.0,470.75,485.0,468.55,480.65,478.9,473.86,164686,780.38,12823,126100,76.57,2026-03-03
AJMERA, EQ, 02-Mar-2026,128.71,127.5,130.0,124.85,128.0,129.23,127.56,189734,242.02,2397,80413,42.38,2026-03-03
AJOONI, EQ, 02-Mar-2026,4.43,4.24,4.45,3.67,4.0,4.0,4.07,1145216,46.62,1798,783347,68.4,2026-03-03
AKASH, EQ, 02-Mar-2026,26.12,26.0,26.25,24.85,25.0,25.06,25.24,12526,3.16,131,8237,65.76,2026-03-03
AKG, EQ, 02-Mar-2026,13.29,13.04,13.04,10.64,10.75,10.65,11.17,835019,93.3,1656,424322,50.82,2026-03-03
AKI, EQ, 02-Mar-2026,5.09,5.0,5.0,4.65,4.91,4.9,4.85,314743,15.25,519,280755,89.2,2026-03-03
AKSHAR, EQ, 02-Mar-2026,0.42,0.4,0.41,0.39,0.41,0.4,0.4,2504315,10.0,913,1906602,76.13,2026-03-03
AKSHARCHEM, EQ, 02-Mar-2026,216.27,215.11,215.11,203.41,204.2,204.59,207.34,3734,7.74,173,2816,75.42,2026-03-03
AKSHOPTFBR, EQ, 02-Mar-2026,4.86,4.85,4.85,4.16,4.54,4.51,4.62,488362,22.54,931,364806,74.7,2026-03-03
AKUMS, EQ, 02-Mar-2026,488.15,472.0,482.25,469.7,477.0,474.45,475.22,130899,622.06,6411,64884,49.57,2026-03-03
AKZOINDIA, EQ, 02-Mar-2026,2935.3,2778.6,2938.7,2778.6,2927.0,2892.9,2898.9,31299,907.33,7601,14689,46.93,2026-03-03
ALANKIT, EQ, 02-Mar-2026,8.48,8.24,8.36,7.8,7.99,7.96,8.05,1125059,90.51,2374,849441,75.5,2026-03-03
ALBERTDAVD, EQ, 02-Mar-2026,711.55,695.3,702.35,676.2,689.85,686.55,689.06,4056,27.95,250,2361,58.21,2026-03-03
ALEMBICLTD, EQ, 02-Mar-2026,91.72,86.8,91.0,86.8,89.07,88.88,88.7,339190,300.87,4335,183759,54.18,2026-03-03
ALGOQUANT, EQ, 02-Mar-2026,60.15,58.21,63.2,57.0,61.35,61.92,58.89,1882660,1108.66,4330,377637,20.06,2026-03-03
ALICON, EQ, 02-Mar-2026,752.55,720.0,751.85,712.85,746.0,748.65,737.66,8013,59.11,647,4356,54.36,2026-03-03
ALIVUS, EQ, 02-Mar-2026,911.8,886.3,919.0,851.15,918.0,914.35,906.28,57229,518.65,9635,29221,51.06,2026-03-03
ALKALI, EQ, 02-Mar-2026,64.52,61.7,63.5,58.75,61.48,61.34,60.53,11421,6.91,406,6809,59.62,2026-03-03
ALKEM, EQ, 02-Mar-2026,5639.5,5415.0,5619.5,5415.0,5582.5,5566.0,5531.57,54260,3001.43,12170,23981,44.2,2026-03-03
ALKYLAMINE, EQ, 02-Mar-2026,1484.3,1417.0,1475.0,1412.0,1443.0,1437.8,1437.42,42024,604.06,8162,18243,43.41,2026-03-03
ALLCARGO, EQ, 02-Mar-2026,8.44,7.8,8.32,7.71,8.05,8.05,8.03,8465508,679.5,13112,3817062,45.09,2026-03-03
ALLDIGI, EQ, 02-Mar-2026,823.55,823.55,827.7,801.2,803.05,806.85,814.51,8157,66.44,1071,5388,66.05,2026-03-03
ALLTIME, EQ, 02-Mar-2026,235.29,227.0,232.74,224.16,228.0,226.47,228.21,52041,118.76,1695,31237,60.02,2026-03-03
ALMONDZ, EQ, 02-Mar-2026,16.12,15.12,15.95,14.56,15.8,15.13,15.24,128607,19.6,494,107528,83.61,2026-03-03
ALOKINDS, EQ, 02-Mar-2026,14.3,14.0,14.05,13.61,13.81,13.81,13.8,5345505,737.41,13184,2875045,53.78,2026-03-03
ALPA, EQ, 02-Mar-2026,66.01,66.8,66.8,62.0,64.1,64.4,63.93,42752,27.33,397,31916,74.65,2026-03-03
ALPHA, EQ, 02-Mar-2026,48.62,48.6,48.6,47.1,48.42,48.02,47.92,2305812,1105.02,7264,1356778,58.84,2026-03-03
ALPHAETF, EQ, 02-Mar-2026,25.48,25.25,25.38,24.74,25.11,25.06,25.13,975966,245.22,2222,568861,58.29,2026-03-03
ALPHAGEO, EQ, 02-Mar-2026,200.21,192.26,200.21,192.26,197.0,195.87,196.09,4625,9.07,241,2409,52.09,2026-03-03
ALPL30IETF, EQ, 02-Mar-2026,28.15,28.14,28.14,27.52,27.9,27.83,27.77,520885,144.65,2832,285225,54.76,2026-03-03
AMAGI, EQ, 02-Mar-2026,382.0,365.1,385.0,364.0,374.0,379.95,375.5,464669,1744.84,14488,365672,78.7,2026-03-03
AMANTA, EQ, 02-Mar-2026,102.95,99.71,100.99,98.42,100.4,100.24,99.86,41831,41.77,836,24114,57.65,2026-03-03
AMBER, EQ, 02-Mar-2026,7974.0,7614.0,7964.0,7603.0,7915.0,7884.5,7848.36,183333,14388.64,23367,61945,33.79,2026-03-03
AMBICAAGAR, EQ, 02-Mar-2026,25.37,24.52,25.83,24.42,24.98,24.84,24.88,2646,0.66,52,2607,98.53,2026-03-03
AMBIKCO, EQ, 02-Mar-2026,1352.3,1302.0,1364.9,1302.0,1359.7,1355.8,1350.56,8315,112.3,850,5012,60.28,2026-03-03
AMBUJACEM, EQ, 02-Mar-2026,500.4,490.1,493.4,480.1,491.9,490.75,487.96,2820015,13760.5,51994,1442860,51.16,2026-03-03
AMDIND, EQ, 02-Mar-2026,41.5,40.9,41.4,39.3,40.87,40.13,40.46,9972,4.04,141,8053,80.76,2026-03-03
AMJLAND, EQ, 02-Mar-2026,40.25,39.5,39.68,38.2,38.34,38.67,38.68,16737,6.47,520,11861,70.87,2026-03-03
AMNPLST, EQ, 02-Mar-2026,154.74,151.0,155.0,150.48,152.0,152.2,152.65,5410,8.26,256,2824,52.2,2026-03-03
AMRUTANJAN, EQ, 02-Mar-2026,596.75,580.0,590.75,578.0,583.95,581.1,582.87,11033,64.31,951,6385,57.87,2026-03-03
ANANDRATHI, EQ, 02-Mar-2026,3075.9,3002.7,3179.1,3000.0,3137.8,3148.5,3126.24,265646,8304.73,24005,122312,46.04,2026-03-03
ANANTRAJ, EQ, 02-Mar-2026,529.8,505.3,519.4,503.5,510.65,509.1,511.53,2143411,10964.23,49766,898334,41.91,2026-03-03
ANDHRAPAP, EQ, 02-Mar-2026,68.77,66.55,68.0,66.16,67.1,66.95,67.06,91381,61.28,2136,60666,66.39,2026-03-03
ANDHRSUGAR, EQ, 02-Mar-2026,73.83,72.1,73.8,71.12,73.2,73.32,72.36,154691,111.93,1949,78103,50.49,2026-03-03
ANGELONE, EQ, 02-Mar-2026,233.2,220.1,231.62,220.0,226.5,226.32,226.3,7012943,15869.98,60534,2401724,34.25,2026-03-03
ANIKINDS, EQ, 02-Mar-2026,46.22,45.08,46.49,43.6,45.77,45.05,45.09,22623,10.2,112,22271,98.44,2026-03-03
ANMOL, EQ, 02-Mar-2026,11.87,10.7,11.7,10.23,11.54,11.39,11.08,101810,11.28,755,59764,58.7,2026-03-03
ANTELOPUS, EQ, 02-Mar-2026,514.65,515.0,546.0,513.85,532.2,538.15,531.38,636973,3384.72,21413,132496,20.8,2026-03-03
ANTGRAPHIC, EQ, 02-Mar-2026,0.87,0.87,0.88,0.84,0.86,0.85,0.85,155541,1.33,306,143017,91.95,2026-03-03
ANTHEM, EQ, 02-Mar-2026,701.25,653.05,697.7,653.05,687.0,687.4,688.3,619120,4261.43,22201,479753,77.49,2026-03-03
ANUHPHR, EQ, 02-Mar-2026,77.16,75.1,78.43,74.25,77.49,77.32,77.31,65220,50.42,852,43059,66.02,2026-03-03
ANUP, EQ, 02-Mar-2026,1571.2,1501.0,1590.1,1500.0,1561.0,1557.8,1559.78,40146,626.19,5552,18598,46.33,2026-03-03
ANURAS, EQ, 02-Mar-2026,1239.3,1181.0,1237.1,1181.0,1223.0,1217.7,1220.95,509672,6222.84,11340,197096,38.67,2026-03-03
AONEGOLD, EQ, 02-Mar-2026,14.79,15.23,15.94,15.23,15.6,15.6,15.62,4047524,632.11,8550,2447027,60.46,2026-03-03
AONELIQUID, EQ, 02-Mar-2026,1048.88,1049.17,1049.17,1049.15,1049.15,1049.16,1049.16,29369,308.13,188,17546,59.74,2026-03-03
AONENIFTY, EQ, 02-Mar-2026,10.34,10.34,10.38,10.0,10.26,10.23,10.2,645646,65.89,3757,406098,62.9,2026-03-03
AONESILVER, EQ, 02-Mar-2026,10.0,11.0,12.0,10.8,11.11,11.03,11.03,12404271,1367.83,3058,10773655,86.85,2026-03-03
AONETMMQ50, EQ, 02-Mar-2026,9.79,10.03,10.03,9.55,9.7,9.7,9.66,185967,17.97,605,118133,63.52,2026-03-03
AONETOTAL, EQ, 02-Mar-2026,11.71,12.06,12.06,11.42,11.53,11.5,11.53,930860,107.32,3793,578335,62.13,2026-03-03
APARINDS, EQ, 02-Mar-2026,11180.5,10500.0,11250.0,10450.0,10688.0,10694.0,10873.61,172973,18808.41,39604,50468,29.18,2026-03-03
APCL, EQ, 02-Mar-2026,127.14,123.0,125.0,122.75,124.1,124.33,123.76,3848,4.76,341,1667,43.32,2026-03-03
APCOTEXIND, EQ, 02-Mar-2026,365.65,361.25,369.0,355.3,369.0,365.35,362.29,18763,67.98,1750,11929,63.58,2026-03-03
APEX, EQ, 02-Mar-2026,389.45,371.05,392.4,370.7,378.0,378.4,379.93,746384,2835.77,13281,187793,25.16,2026-03-03
APLAPOLLO, EQ, 02-Mar-2026,2234.6,2195.0,2251.8,2194.2,2224.0,2222.3,2226.5,509813,11351.01,30827,276364,54.21,2026-03-03
APLLTD, EQ, 02-Mar-2026,711.2,700.0,708.0,691.25,706.0,705.25,697.45,58524,408.18,6115,28623,48.91,2026-03-03
APOLLO, EQ, 02-Mar-2026,237.8,228.4,241.0,214.02,214.02,214.02,221.44,14503872,32117.79,98643,4937952,34.05,2026-03-03
APOLLOHOSP, EQ, 02-Mar-2026,7821.5,7621.0,7819.0,7605.0,7780.0,7791.5,7754.6,533503,41371.02,50803,347056,65.05,2026-03-03
APOLLOPIPE, EQ, 02-Mar-2026,358.0,348.0,355.0,339.05,348.0,347.3,346.93,234086,812.12,7944,102750,43.89,2026-03-03
APOLLOTYRE, EQ, 02-Mar-2026,454.05,430.3,446.5,430.3,443.8,440.4,441.93,1403297,6201.62,59247,724987,51.66,2026-03-03
APOLSINHOT, EQ, 02-Mar-2026,1250.6,1175.0,1211.0,1175.0,1197.0,1194.1,1199.27,1505,18.05,223,1204,80.0,2026-03-03
APTECHT, EQ, 02-Mar-2026,87.47,82.37,85.5,82.1,85.07,84.7,84.58,161523,136.62,1969,97102,60.12,2026-03-03
APTUS, EQ, 02-Mar-2026,244.0,235.0,242.76,235.0,239.15,238.29,239.77,828229,1985.83,16920,485257,58.59,2026-03-03
AQYLON, EQ, 02-Mar-2026,1201.1,1141.1,1243.9,1141.1,1141.1,1141.1,1166.34,60587,706.65,2114,39494,65.19,2026-03-03
ARCHIDPLY, EQ, 02-Mar-2026,80.92,78.97,80.99,77.11,78.01,79.35,78.82,6385,5.03,135,4321,67.67,2026-03-03
ARCHIES, EQ, 02-Mar-2026,15.82,15.82,15.82,14.5,15.03,14.7,14.71,82696,12.17,499,44668,54.01,2026-03-03
ARE&M, EQ, 02-Mar-2026,844.95,800.0,833.0,793.4,830.0,824.45,823.07,382737,3150.19,25917,186332,48.68,2026-03-03
ARENTERP, EQ, 02-Mar-2026,41.01,41.0,41.0,40.0,41.0,41.0,40.85,433,0.18,17,298,68.82,2026-03-03
ARFIN, EQ, 02-Mar-2026,71.7,68.01,71.5,67.99,70.36,69.94,69.8,917061,640.13,3971,252431,27.53,2026-03-03
ARIES, EQ, 02-Mar-2026,328.2,320.0,348.5,315.0,340.0,334.2,334.02,78904,263.56,3105,36248,45.94,2026-03-03
ARIHANTCAP, EQ, 02-Mar-2026,80.17,77.78,79.34,75.48,76.31,76.1,76.85,446975,343.51,3142,175111,39.18,2026-03-03
ARIHANTSUP, EQ, 02-Mar-2026,264.9,248.1,260.55,248.1,257.85,257.95,256.4,10443,26.78,754,2859,27.38,2026-03-03
ARIS, EQ, 02-Mar-2026,111.74,107.5,109.99,100.72,108.11,107.43,104.29,1811411,1889.21,10752,823905,45.48,2026-03-03
ARKADE, EQ, 02-Mar-2026,112.64,106.35,113.14,106.35,112.78,112.7,111.39,323984,360.88,3752,152096,46.95,2026-03-03
ARMANFIN, EQ, 02-Mar-2026,1567.5,1521.0,1559.6,1503.1,1522.9,1521.4,1524.35,37322,568.92,5022,21289,57.04,2026-03-03
AROGRANITE, EQ, 02-Mar-2026,26.64,26.05,26.33,25.15,25.99,25.52,25.7,8555,2.2,119,7387,86.35,2026-03-03
ARROWGREEN, EQ, 02-Mar-2026,403.6,389.5,401.5,385.25,399.0,396.2,395.41,19841,78.45,1315,10874,54.81,2026-03-03
ARSSBL, EQ, 02-Mar-2026,506.65,477.05,497.0,477.05,488.0,491.35,488.75,318957,1558.9,10031,130841,41.02,2026-03-03
ARTEMISMED, EQ, 02-Mar-2026,239.9,234.12,237.35,228.33,230.14,229.98,232.19,175068,406.49,3879,67787,38.72,2026-03-03
ARTNIRMAN, EQ, 02-Mar-2026,40.46,36.7,41.8,36.7,38.4,39.48,38.49,90,0.03,10,49,54.44,2026-03-03
ARVIND, EQ, 02-Mar-2026,351.65,340.0,351.85,336.0,345.65,344.35,344.52,401925,1384.7,12533,159265,39.63,2026-03-03
ARVINDFASN, EQ, 02-Mar-2026,440.2,429.05,441.25,424.95,440.3,440.05,432.39,166603,720.37,15255,75359,45.23,2026-03-03
ARVSMART, EQ, 02-Mar-2026,546.95,533.0,541.95,511.55,518.4,516.2,523.65,56962,298.28,2963,30866,54.19,2026-03-03
ASAHIINDIA, EQ, 02-Mar-2026,900.7,865.0,887.5,840.25,850.8,850.85,859.1,152110,1306.78,17368,60724,39.92,2026-03-03
ASAHISONG, EQ, 02-Mar-2026,224.61,219.85,224.0,213.98,224.0,219.84,216.64,23480,50.87,342,20261,86.29,2026-03-03
ASAL, EQ, 02-Mar-2026,472.3,440.0,461.45,440.0,457.8,455.9,452.94,18430,83.48,1159,9375,50.87,2026-03-03
