SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
AEPL, EQ, 13-Mar-2026,18.19,18.31,19.0,17.23,17.23,17.54,17.53,66312,11.62,262,62059,93.59,2026-03-13
AEQUS, EQ, 13-Mar-2026,115.59,115.41,119.9,113.95,118.99,116.8,115.05,4094139,4710.34,37365,2801266,68.42,2026-03-13
AEROENTER, EQ, 13-Mar-2026,71.03,71.0,71.41,68.22,68.63,68.57,69.35,228462,158.43,1925,131371,57.5,2026-03-13
AEROFLEX, EQ, 13-Mar-2026,237.13,234.0,240.0,227.34,237.1,234.19,233.53,1526426,3564.73,17077,541360,35.47,2026-03-13
AERONEU, EQ, 13-Mar-2026,68.68,67.52,68.0,66.41,66.8,67.08,67.34,20088,13.53,326,6230,31.01,2026-03-13
AETHER, EQ, 13-Mar-2026,1047.65,1049.0,1054.5,995.1,1001.0,1000.45,1012.06,121891,1233.61,13653,55361,45.42,2026-03-13
AFCONS, EQ, 13-Mar-2026,278.5,278.4,281.95,274.5,279.5,278.85,278.84,931638,2597.8,29017,491049,52.71,2026-03-13
AFFLE, EQ, 13-Mar-2026,1377.8,1377.5,1377.5,1305.0,1328.7,1338.1,1336.79,237245,3171.47,28703,156598,66.01,2026-03-13
AFFORDABLE, EQ, 13-Mar-2026,164.34,163.49,164.22,158.0,159.0,159.4,160.68,43588,70.04,1487,30020,68.87,2026-03-13
AFSL, EQ, 13-Mar-2026,201.57,201.01,203.98,201.0,201.01,201.05,201.51,11708,23.59,325,4710,40.23,2026-03-13
AGARIND, EQ, 13-Mar-2026,444.25,444.25,444.25,425.0,428.0,426.5,431.1,67221,289.79,2141,52198,77.65,2026-03-13
AGARWALEYE, EQ, 13-Mar-2026,435.3,437.45,439.35,420.0,429.0,428.1,429.53,106183,456.08,6763,49133,46.27,2026-03-13
AGI, EQ, 13-Mar-2026,540.45,540.45,540.45,508.45,512.4,511.2,515.13,227792,1173.42,8862,148122,65.03,2026-03-13
AGIIL, EQ, 13-Mar-2026,312.15,311.9,316.0,302.4,308.0,305.9,307.81,1048025,3225.9,7655,312628,29.83,2026-03-13
AGROPHOS, EQ, 13-Mar-2026,32.61,32.99,32.99,32.0,32.0,32.0,32.25,9007,2.9,132,7544,83.76,2026-03-13
AHCL, EQ, 13-Mar-2026,122.75,121.27,122.69,115.2,115.4,116.32,118.08,228977,270.37,2595,139253,60.82,2026-03-13
AHLADA, EQ, 13-Mar-2026,41.03,41.85,41.85,39.7,40.5,40.68,40.58,30293,12.29,238,24154,79.73,2026-03-13
AHLEAST, EQ, 13-Mar-2026,153.4,150.21,153.07,150.16,150.3,152.86,152.68,7213,11.01,71,5832,80.85,2026-03-13
AHLUCONT, EQ, 13-Mar-2026,762.5,758.0,775.0,740.05,758.15,765.75,750.1,119613,897.21,10462,78829,65.9,2026-03-13
AIAENG, EQ, 13-Mar-2026,3722.8,3729.0,3729.0,3640.0,3665.4,3665.3,3673.5,23041,846.41,7630,12526,54.36,2026-03-13
AIIL, EQ, 13-Mar-2026,449.45,447.0,488.4,443.2,460.0,474.8,469.16,4091568,19196.01,144116,224093,5.48,2026-03-13
AIRAN, EQ, 13-Mar-2026,16.03,16.24,16.24,15.5,15.75,15.76,15.82,53702,8.5,381,48168,89.69,2026-03-13
AIROLAM, EQ, 13-Mar-2026,87.2,89.01,89.01,85.04,85.04,86.67,87.61,15354,13.45,78,14290,93.07,2026-03-13
AJANTPHARM, EQ, 13-Mar-2026,3119.5,3136.8,3228.0,3006.5,3030.0,3030.6,3043.65,154564,4704.39,26181,90222,58.37,2026-03-13
AJAXENGG, EQ, 13-Mar-2026,470.55,468.0,472.95,459.2,460.0,460.55,461.92,156247,721.73,12325,115035,73.62,2026-03-13
AJMERA, EQ, 13-Mar-2026,122.16,122.0,122.0,116.55,117.6,117.79,118.81,331369,393.7,3193,241043,72.74,2026-03-13
AJOONI, EQ, 13-Mar-2026,4.44,4.39,4.41,4.1,4.1,4.15,4.24,605507,25.67,937,473659,78.23,2026-03-13
AKASH, EQ, 13-Mar-2026,24.66,24.9,24.9,23.51,23.99,23.86,23.96,8923,2.14,123,7279,81.58,2026-03-13
AKG, EQ, 13-Mar-2026,11.0,10.7,11.16,10.65,11.09,11.03,10.94,24452,2.67,163,14890,60.89,2026-03-13
AKI, EQ, 13-Mar-2026,5.05,5.01,5.4,4.24,4.5,4.36,4.57,965347,44.16,1018,631972,65.47,2026-03-13
AKSHAR, EQ, 13-Mar-2026,0.39,0.4,0.4,0.38,0.38,0.38,0.39,1467337,5.68,410,1039745,70.86,2026-03-13
AKSHARCHEM, EQ, 13-Mar-2026,170.47,170.01,177.78,166.99,170.55,172.5,172.32,19510,33.62,660,13095,67.12,2026-03-13
AKSHOPTFBR, EQ, 13-Mar-2026,4.73,4.82,4.82,4.42,4.57,4.53,4.57,234316,10.7,526,157160,67.07,2026-03-13
AKUMS, EQ, 13-Mar-2026,498.95,497.9,497.9,468.0,470.9,470.3,479.47,208438,999.41,8078,100567,48.25,2026-03-13
AKZOINDIA, EQ, 13-Mar-2026,2916.9,2901.1,2924.4,2840.3,2884.9,2866.0,2880.14,20205,581.93,4578,8884,43.97,2026-03-13
ALANKIT, EQ, 13-Mar-2026,7.87,8.08,8.08,7.78,7.85,7.85,7.86,190856,15.0,700,161730,84.74,2026-03-13
ALBERTDAVD, EQ, 13-Mar-2026,686.95,680.65,685.75,671.5,671.55,676.45,678.32,2924,19.83,296,1904,65.12,2026-03-13
ALEMBICLTD, EQ, 13-Mar-2026,82.97,82.5,83.8,80.0,80.1,80.75,81.78,378755,309.74,7302,190886,50.4,2026-03-13
ALGOQUANT, EQ, 13-Mar-2026,55.47,55.4,55.65,54.0,54.0,54.99,54.95,987671,542.69,1523,128728,13.03,2026-03-13
ALICON, EQ, 13-Mar-2026,698.35,698.35,700.0,677.0,686.55,683.45,684.08,5997,41.02,508,4816,80.31,2026-03-13
ALIVUS, EQ, 13-Mar-2026,939.4,944.4,947.0,917.45,947.0,944.9,938.82,97720,917.42,6702,65788,67.32,2026-03-13
ALKALI, EQ, 13-Mar-2026,60.33,61.0,61.0,56.63,57.1,57.19,57.4,7957,4.57,219,5874,73.82,2026-03-13
ALKEM, EQ, 13-Mar-2026,5444.0,5422.0,5471.5,5335.5,5384.0,5355.5,5388.74,103318,5567.54,16686,56498,54.68,2026-03-13
ALKYLAMINE, EQ, 13-Mar-2026,1304.1,1295.0,1297.6,1250.1,1281.0,1278.4,1270.68,70539,896.32,9887,41801,59.26,2026-03-13
ALLCARGO, EQ, 13-Mar-2026,7.9,8.0,8.0,7.7,7.75,7.72,7.76,5799376,450.08,6852,4630574,79.85,2026-03-13
ALLDIGI, EQ, 13-Mar-2026,806.7,804.0,810.0,749.3,755.0,753.1,775.98,21089,163.65,1835,11878,56.32,2026-03-13
ALLTIME, EQ, 13-Mar-2026,209.99,206.84,208.9,197.6,199.1,198.24,201.75,76489,154.32,2400,52834,69.07,2026-03-13
ALMONDZ, EQ, 13-Mar-2026,14.27,14.11,14.39,13.5,13.7,13.95,13.71,1454693,199.46,727,1422466,97.78,2026-03-13
ALOKINDS, EQ, 13-Mar-2026,13.21,13.18,13.18,12.95,13.0,13.03,13.02,3417046,444.91,7474,1909324,55.88,2026-03-13
ALPA, EQ, 13-Mar-2026,61.49,61.29,63.02,60.5,61.0,60.87,61.43,34462,21.17,673,24754,71.83,2026-03-13
ALPHA, EQ, 13-Mar-2026,45.96,45.88,45.96,44.7,45.4,45.04,45.14,3323559,1500.38,7512,2423701,72.92,2026-03-13
ALPHAETF, EQ, 13-Mar-2026,23.7,24.29,24.29,23.05,23.55,23.12,23.22,938457,217.88,2394,651618,69.44,2026-03-13
ALPHAGEO, EQ, 13-Mar-2026,196.78,199.5,200.0,185.0,185.1,186.99,192.43,20391,39.24,520,14738,72.28,2026-03-13
ALPL30IETF, EQ, 13-Mar-2026,26.21,26.21,26.21,25.64,25.71,25.67,25.73,3764030,968.4,2814,2957489,78.57,2026-03-13
AMAGI, EQ, 13-Mar-2026,380.65,377.0,383.25,361.75,368.15,364.65,369.21,123237,455.01,8407,50435,40.93,2026-03-13
AMANTA, EQ, 13-Mar-2026,98.38,98.38,101.0,95.1,96.25,95.73,97.22,53098,51.62,908,30610,57.65,2026-03-13
AMBER, EQ, 13-Mar-2026,6929.5,6860.0,6950.0,6426.0,6430.0,6446.0,6606.77,578599,38226.72,69028,155975,26.96,2026-03-13
AMBICAAGAR, EQ, 13-Mar-2026,23.54,24.77,24.77,23.25,23.6,23.57,23.6,4023,0.95,69,3954,98.28,2026-03-13
AMBIKCO, EQ, 13-Mar-2026,1371.5,1375.8,1375.8,1323.0,1328.9,1325.1,1337.53,7339,98.16,652,6111,83.27,2026-03-13
AMBUJACEM, EQ, 13-Mar-2026,446.45,445.0,446.3,424.4,424.55,425.35,430.86,4856344,20924.17,64363,2925636,60.24,2026-03-13
AMDIND, EQ, 13-Mar-2026,38.04,38.84,38.85,36.35,36.6,36.56,37.31,4520,1.69,148,3530,78.1,2026-03-13
AMJLAND, EQ, 13-Mar-2026,37.84,38.5,38.65,36.71,37.99,37.1,37.3,13141,4.9,194,10841,82.5,2026-03-13
AMNPLST, EQ, 13-Mar-2026,151.28,149.01,152.0,148.01,151.34,149.67,150.01,8662,12.99,195,5352,61.79,2026-03-13
AMRUTANJAN, EQ, 13-Mar-2026,548.0,546.95,559.0,542.55,544.1,545.9,548.72,14069,77.2,1039,8659,61.55,2026-03-13
ANANDRATHI, EQ, 13-Mar-2026,3075.1,3068.0,3076.7,2992.1,3025.0,3039.3,3040.87,203434,6186.17,27451,106919,52.56,2026-03-13
ANANTRAJ, EQ, 13-Mar-2026,469.6,469.6,473.05,448.0,448.9,450.0,457.61,1589366,7273.03,50322,725116,45.62,2026-03-13
ANDHRAPAP, EQ, 13-Mar-2026,62.91,62.15,63.89,60.5,61.3,61.61,61.87,144059,89.13,3191,91446,63.48,2026-03-13
ANDHRSUGAR, EQ, 13-Mar-2026,72.28,72.52,73.71,69.92,70.6,70.98,71.66,255550,183.12,2027,149882,58.65,2026-03-13
ANGELONE, EQ, 13-Mar-2026,213.07,212.82,218.38,208.63,216.44,215.58,214.34,10402529,22296.33,74767,3162998,30.41,2026-03-13
ANIKINDS, EQ, 13-Mar-2026,40.09,42.29,42.29,38.51,40.26,39.91,40.0,16277,6.51,245,8464,52.0,2026-03-13
ANMOL, EQ, 13-Mar-2026,10.98,11.19,11.25,10.6,10.92,10.86,10.92,45442,4.96,307,31743,69.85,2026-03-13
ANTELOPUS, EQ, 13-Mar-2026,575.85,562.0,566.7,539.1,541.3,542.7,553.87,200829,1112.33,6825,74505,37.1,2026-03-13
ANTGRAPHIC, EQ, 13-Mar-2026,0.79,0.82,0.83,0.79,0.81,0.8,0.81,172473,1.4,209,136868,79.36,2026-03-13
ANTHEM, EQ, 13-Mar-2026,640.95,644.9,646.0,635.0,638.5,640.05,640.18,170385,1090.77,9557,92604,54.35,2026-03-13
ANUHPHR, EQ, 13-Mar-2026,78.26,78.26,78.99,76.61,78.45,77.59,77.98,48648,37.94,664,29971,61.61,2026-03-13
ANUP, EQ, 13-Mar-2026,1556.6,1581.0,1599.9,1517.0,1518.2,1521.8,1561.25,72761,1135.98,9778,31642,43.49,2026-03-13
ANURAS, EQ, 13-Mar-2026,1267.1,1260.0,1268.8,1223.1,1238.5,1235.0,1241.3,153141,1900.95,6342,97099,63.4,2026-03-13
AONEGOLD, EQ, 13-Mar-2026,14.91,14.86,14.86,14.63,14.68,14.7,14.73,806969,118.89,3797,423617,52.49,2026-03-13
AONELIQUID, EQ, 13-Mar-2026,1050.35,1050.75,1050.77,1050.75,1050.77,1050.75,1050.75,50792,533.7,140,47505,93.53,2026-03-13
AONENIFTY, EQ, 13-Mar-2026,9.71,9.78,9.78,9.48,9.54,9.5,9.56,1112261,106.29,3223,887666,79.81,2026-03-13
AONESILVER, EQ, 13-Mar-2026,10.13,10.1,10.1,9.69,9.8,9.81,9.86,1442118,142.2,3663,1143343,79.28,2026-03-13
AONETMMQ50, EQ, 13-Mar-2026,9.35,9.39,9.39,9.08,9.16,9.12,9.16,133111,12.2,572,126570,95.09,2026-03-13
AONETOTAL, EQ, 13-Mar-2026,11.08,11.35,11.35,10.8,10.9,10.83,10.89,720182,78.46,2720,445083,61.8,2026-03-13
APARINDS, EQ, 13-Mar-2026,9456.0,9305.0,9332.0,8886.0,8990.0,8989.0,9033.28,150007,13550.55,33421,61657,41.1,2026-03-13
APCL, EQ, 13-Mar-2026,116.58,114.0,119.69,114.0,114.1,114.16,114.44,13175,15.08,215,9092,69.01,2026-03-13
APCOTEXIND, EQ, 13-Mar-2026,358.2,358.3,363.45,344.05,359.9,352.9,352.54,99953,352.37,4671,53689,53.71,2026-03-13
APEX, EQ, 13-Mar-2026,346.3,345.0,345.0,320.65,326.15,324.0,329.97,292125,963.92,6584,78075,26.73,2026-03-13
APLAPOLLO, EQ, 13-Mar-2026,2009.2,2006.8,2013.5,1908.5,1933.3,1933.2,1935.72,560842,10856.34,31995,280249,49.97,2026-03-13
APLLTD, EQ, 13-Mar-2026,703.3,703.3,704.95,675.0,678.55,677.95,683.5,45309,309.69,5106,23581,52.04,2026-03-13
APOLLO, EQ, 13-Mar-2026,210.84,208.0,209.55,199.57,201.9,200.67,204.96,4400391,9019.03,38212,1388232,31.55,2026-03-13
APOLLOHOSP, EQ, 13-Mar-2026,7574.5,7556.0,7616.0,7485.5,7545.0,7550.0,7556.61,394082,29779.23,46287,245438,62.28,2026-03-13
APOLLOPIPE, EQ, 13-Mar-2026,415.3,415.3,426.6,396.4,401.0,407.6,413.09,3323344,13728.34,48804,255226,7.68,2026-03-13
APOLLOTYRE, EQ, 13-Mar-2026,417.65,413.05,417.05,396.2,400.6,400.3,402.37,2645501,10644.76,66212,1666125,62.98,2026-03-13
APOLSINHOT, EQ, 13-Mar-2026,1141.8,1141.1,1166.3,1125.0,1150.0,1136.0,1139.03,1320,15.04,135,983,74.47,2026-03-13
APTECHT, EQ, 13-Mar-2026,81.27,81.35,82.29,78.6,79.45,79.79,79.74,354492,282.69,2304,258564,72.94,2026-03-13
APTUS, EQ, 13-Mar-2026,227.24,227.25,227.78,219.23,221.98,222.01,223.58,1505381,3365.8,29434,799747,53.13,2026-03-13
AQYLON, EQ, 13-Mar-2026,88.7,84.3,84.3,84.3,84.3,84.3,84.3,71595,60.35,179,71595,100.0,2026-03-13
ARCHIDPLY, EQ, 13-Mar-2026,73.96,75.91,75.91,72.18,73.01,73.14,72.66,73688,53.54,273,67300,91.33,2026-03-13
ARCHIES, EQ, 13-Mar-2026,13.91,13.87,14.24,13.25,13.5,13.48,13.58,15787,2.14,151,9322,59.05,2026-03-13
ARE&M, EQ, 13-Mar-2026,789.8,788.95,794.6,770.0,776.0,773.7,779.3,442025,3444.68,31064,251618,56.92,2026-03-13
ARENTERP, EQ, 13-Mar-2026,40.2,41.0,41.8,40.22,41.8,41.8,41.53,460,0.19,9,230,50.0,2026-03-13
ARFIN, EQ, 13-Mar-2026,80.26,79.89,80.0,74.0,74.31,75.04,76.31,1493491,1139.75,8510,543612,36.4,2026-03-13
ARIES, EQ, 13-Mar-2026,338.95,334.4,340.45,320.45,323.0,323.3,327.41,40021,131.03,1938,16607,41.5,2026-03-13
ARIHANTCAP, EQ, 13-Mar-2026,71.1,71.49,71.49,68.23,69.44,69.14,69.73,194804,135.83,2143,92443,47.45,2026-03-13
ARIHANTSUP, EQ, 13-Mar-2026,227.0,224.65,225.0,218.95,221.85,220.9,221.78,12731,28.23,630,6615,51.96,2026-03-13
ARIS, EQ, 13-Mar-2026,109.33,108.0,108.99,98.8,102.0,100.07,102.17,1698368,1735.14,11038,977713,57.57,2026-03-13
ARKADE, EQ, 13-Mar-2026,106.95,107.0,108.25,103.76,104.64,104.48,105.45,429226,452.62,7556,237099,55.24,2026-03-13
ARMANFIN, EQ, 13-Mar-2026,1378.9,1368.1,1378.5,1335.0,1359.0,1360.8,1357.32,37617,510.58,4199,20117,53.48,2026-03-13
AROGRANITE, EQ, 13-Mar-2026,24.05,24.39,24.39,23.76,23.99,23.94,23.86,5810,1.39,63,5251,90.38,2026-03-13
ARROWGREEN, EQ, 13-Mar-2026,365.85,365.85,370.0,352.05,354.0,354.05,359.92,24393,87.8,1376,16222,66.5,2026-03-13
ARSSBL, EQ, 13-Mar-2026,492.9,488.0,492.15,475.9,481.0,477.55,483.87,191466,926.45,6113,94906,49.57,2026-03-13
ARTEMISMED, EQ, 13-Mar-2026,229.64,229.99,230.39,225.0,225.01,225.28,226.16,174413,394.45,6224,129158,74.05,2026-03-13
ARTNIRMAN, EQ, 13-Mar-2026,36.46,35.61,36.27,35.61,35.61,35.61,35.64,248,0.09,7,133,53.63,2026-03-13
ARVIND, EQ, 13-Mar-2026,348.3,343.15,349.45,334.3,346.0,345.1,343.02,644102,2209.37,23557,283922,44.08,2026-03-13
ARVINDFASN, EQ, 13-Mar-2026,393.35,393.35,393.55,375.75,383.0,383.05,382.68,239491,916.49,15531,140464,58.65,2026-03-13
ARVSMART, EQ, 13-Mar-2026,537.5,533.8,571.95,520.3,527.0,533.65,547.57,278533,1525.15,11775,55665,19.99,2026-03-13
ASAHIINDIA, EQ, 13-Mar-2026,856.2,852.0,852.0,825.0,830.25,830.0,833.91,33608,280.26,5699,14451,43.0,2026-03-13
ASAHISONG, EQ, 13-Mar-2026,188.74,190.0,190.0,179.64,184.0,182.78,182.65,32915,60.12,1172,24243,73.65,2026-03-13
ASAL, EQ, 13-Mar-2026,430.1,429.25,429.8,409.4,414.0,413.0,418.19,17421,72.85,1157,9765,56.05,2026-03-13
ASALCBR, EQ, 13-Mar-2026,731.2,735.0,735.0,713.0,717.25,717.9,720.09,38875,279.94,2207,25817,66.41,2026-03-13
