SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
ACMESOLAR, EQ, 01-Apr-2026,261.61,269.95,272.45,258.55,267.0,266.8,265.5,1830804,4860.7,49295,611511,33.4,2026-04-01
ACUTAAS, EQ, 01-Apr-2026,2558.6,2626.0,2634.8,2232.7,2313.9,2332.1,2356.55,1715994,40438.26,139080,438500,25.55,2026-04-01
ADANIENSOL, EQ, 01-Apr-2026,934.9,953.95,982.45,947.1,956.1,956.6,967.05,1333686,12897.44,33105,517303,38.79,2026-04-01
ADANIENT, EQ, 01-Apr-2026,1758.8,1825.0,1870.0,1803.8,1841.9,1842.5,1844.29,2328166,42938.11,65838,795876,34.18,2026-04-01
ADANIGREEN, EQ, 01-Apr-2026,806.9,829.95,855.3,827.15,853.0,851.95,844.72,3454451,29180.39,49700,1324847,38.35,2026-04-01
ADANIPORTS, EQ, 01-Apr-2026,1312.6,1351.2,1405.4,1348.7,1386.5,1385.4,1382.31,3684039,50924.78,103786,1686857,45.79,2026-04-01
ADANIPOWER, EQ, 01-Apr-2026,150.43,155.0,158.15,153.44,156.5,157.11,155.81,48215780,75125.53,139898,21665502,44.93,2026-04-01
ADFFOODS, EQ, 01-Apr-2026,167.18,173.5,182.54,170.0,179.0,179.25,177.37,223054,395.63,4236,73149,32.79,2026-04-01
ADL, EQ, 01-Apr-2026,52.52,54.0,62.2,54.0,60.0,59.0,60.78,2791,1.7,65,1685,60.37,2026-04-01
ADOR, EQ, 01-Apr-2026,878.0,879.8,930.0,879.8,893.0,893.25,902.64,26461,238.85,1798,16168,61.1,2026-04-01
ADROITINFO, EQ, 01-Apr-2026,8.23,8.4,9.0,8.4,8.8,8.84,8.8,22653,1.99,154,18480,81.58,2026-04-01
ADSL, EQ, 01-Apr-2026,87.17,91.0,98.0,89.06,98.0,97.46,95.7,329849,315.67,4118,123309,37.38,2026-04-01
ADVAIT, EQ, 01-Apr-2026,1690.1,1769.9,1852.7,1720.0,1757.0,1737.5,1786.73,115596,2065.39,9102,48552,42.0,2026-04-01
ADVANCE, EQ, 01-Apr-2026,84.96,88.5,94.83,85.36,93.19,92.42,91.81,317791,291.77,2340,109000,34.3,2026-04-01
ADVANIHOTR, EQ, 01-Apr-2026,47.1,47.1,50.0,47.1,49.99,49.93,49.55,36427,18.05,395,27068,74.31,2026-04-01
ADVENTHTL, EQ, 01-Apr-2026,125.11,130.8,143.99,130.25,140.0,139.76,138.06,571850,789.51,6951,330627,57.82,2026-04-01
ADVENZYMES, EQ, 01-Apr-2026,255.3,268.9,270.9,261.0,265.5,266.4,267.61,140302,375.47,3122,75306,53.67,2026-04-01
AEGISLOG, EQ, 01-Apr-2026,598.65,620.0,620.2,599.0,601.55,603.4,607.9,376334,2287.73,19347,190035,50.5,2026-04-01
AEGISVOPAK, EQ, 01-Apr-2026,161.65,166.0,171.14,163.08,167.35,167.87,167.08,597473,998.25,10319,196390,32.87,2026-04-01
AEPL, EQ, 01-Apr-2026,13.99,14.6,15.99,14.35,15.6,15.76,15.18,49147,7.46,597,28946,58.9,2026-04-01
AEQUS, EQ, 01-Apr-2026,120.96,127.74,127.74,121.66,122.0,122.91,123.97,789030,978.17,7293,565606,71.68,2026-04-01
AEROENTER, EQ, 01-Apr-2026,64.94,68.0,70.25,67.99,69.3,69.7,69.22,190543,131.89,1023,36179,18.99,2026-04-01
AEROFLEX, EQ, 01-Apr-2026,238.76,246.25,255.0,245.55,250.8,250.64,250.82,1418256,3557.3,18216,455509,32.12,2026-04-01
AERONEU, EQ, 01-Apr-2026,76.76,77.99,79.8,73.91,75.4,75.36,77.44,41992,32.52,738,3921,9.34,2026-04-01
AETHER, EQ, 01-Apr-2026,1094.5,1114.9,1158.9,1102.5,1124.1,1116.0,1120.11,210521,2358.07,24030,73680,35.0,2026-04-01
AFCONS, EQ, 01-Apr-2026,271.6,277.05,282.9,275.55,282.9,282.4,280.52,138474,388.45,4731,62992,45.49,2026-04-01
AFFLE, EQ, 01-Apr-2026,1449.1,1457.6,1478.1,1428.0,1438.0,1437.4,1451.69,321346,4664.95,25799,122705,38.18,2026-04-01
AFFORDABLE, EQ, 01-Apr-2026,120.87,128.0,145.0,128.0,140.0,140.94,140.13,108708,152.33,2407,34093,31.36,2026-04-01
AFSL, EQ, 01-Apr-2026,201.0,201.14,203.01,201.0,201.0,201.1,201.44,9933,20.01,167,6536,65.8,2026-04-01
AGARIND, EQ, 01-Apr-2026,362.6,372.05,394.0,372.05,390.0,391.95,387.6,45488,176.31,1954,17693,38.9,2026-04-01
AGARWALEYE, EQ, 01-Apr-2026,406.55,412.6,423.3,412.35,415.5,419.5,419.59,66664,279.71,3603,32156,48.24,2026-04-01
AGI, EQ, 01-Apr-2026,468.55,492.75,504.5,482.1,502.2,502.75,498.71,160695,801.4,7436,79092,49.22,2026-04-01
AGIIL, EQ, 01-Apr-2026,280.6,282.0,297.0,280.0,291.4,288.75,288.04,2117830,6100.22,14481,478987,22.62,2026-04-01
AGRITECH, EQ, 01-Apr-2026,93.72,94.05,102.35,94.05,101.79,100.04,98.5,2848,2.81,118,1674,58.78,2026-04-01
AGROPHOS, EQ, 01-Apr-2026,24.14,25.0,26.69,25.0,26.3,26.28,26.13,20724,5.41,198,14643,70.66,2026-04-01
AHCL, EQ, 01-Apr-2026,111.38,114.94,117.7,112.51,112.54,113.07,114.34,163394,186.83,1007,93670,57.33,2026-04-01
AHLADA, EQ, 01-Apr-2026,32.06,32.87,35.9,32.75,35.9,35.31,34.72,31716,11.01,322,20179,63.62,2026-04-01
AHLEAST, EQ, 01-Apr-2026,147.99,152.0,156.6,149.69,150.25,150.85,152.14,11784,17.93,295,1901,16.13,2026-04-01
AHLUCONT, EQ, 01-Apr-2026,655.35,677.2,695.0,662.6,689.95,679.25,681.22,85221,580.54,4584,42083,49.38,2026-04-01
AIAENG, EQ, 01-Apr-2026,3636.6,3660.0,3700.0,3600.0,3635.0,3681.0,3655.96,48288,1765.39,12488,13766,28.51,2026-04-01
AIIL, EQ, 01-Apr-2026,429.85,447.65,447.65,428.65,432.8,432.5,436.9,682107,2980.1,26125,210148,30.81,2026-04-01
AIRAN, EQ, 01-Apr-2026,12.83,13.0,14.11,13.0,14.11,14.11,13.94,56309,7.85,345,45491,80.79,2026-04-01
AIROLAM, EQ, 01-Apr-2026,83.01,82.0,87.19,82.0,84.13,84.23,85.53,2567,2.2,47,1169,45.54,2026-04-01
AJANTPHARM, EQ, 01-Apr-2026,2805.1,2849.9,2880.0,2790.6,2809.5,2816.8,2834.4,64876,1838.85,18046,31355,48.33,2026-04-01
AJAXENGG, EQ, 01-Apr-2026,404.1,418.0,433.95,414.15,431.5,431.55,426.2,34817,148.39,1879,17219,49.46,2026-04-01
AJMERA, EQ, 01-Apr-2026,99.98,104.18,108.07,102.5,104.01,104.97,105.43,436258,459.95,3076,256789,58.86,2026-04-01
AJOONI, EQ, 01-Apr-2026,3.84,3.88,4.13,3.88,4.12,4.11,4.05,423754,17.16,522,301491,71.15,2026-04-01
AKASH, EQ, 01-Apr-2026,23.12,23.35,25.69,23.31,24.96,24.98,24.95,27069,6.76,161,21634,79.92,2026-04-01
AKG, EQ, 01-Apr-2026,9.23,10.04,10.1,9.37,9.92,10.05,10.01,18827,1.88,155,15957,84.76,2026-04-01
AKI, EQ, 01-Apr-2026,3.92,4.16,4.4,4.01,4.12,4.15,4.2,118708,4.98,556,85700,72.19,2026-04-01
AKSHAR, EQ, 01-Apr-2026,0.38,0.4,0.41,0.39,0.41,0.4,0.4,761572,3.06,371,624047,81.94,2026-04-01
AKSHARCHEM, EQ, 01-Apr-2026,145.19,148.0,157.36,148.0,152.25,155.42,154.64,4491,6.95,277,2643,58.85,2026-04-01
AKSHOPTFBR, EQ, 01-Apr-2026,3.97,4.12,4.47,4.06,4.47,4.41,4.33,271310,11.76,401,173829,64.07,2026-04-01
AKUMS, EQ, 01-Apr-2026,466.1,473.9,499.95,473.9,496.9,496.45,491.11,166332,816.87,7171,82680,49.71,2026-04-01
AKZOINDIA, EQ, 01-Apr-2026,2844.7,2858.9,2996.8,2830.2,2855.0,2871.5,2882.69,40360,1163.45,9441,17605,43.62,2026-04-01
ALANKIT, EQ, 01-Apr-2026,6.82,7.0,7.66,6.85,7.39,7.19,7.29,583192,42.49,1273,287540,49.3,2026-04-01
ALBERTDAVD, EQ, 01-Apr-2026,587.05,605.0,625.0,604.0,622.7,616.2,615.63,4954,30.5,344,2501,50.48,2026-04-01
ALEMBICLTD, EQ, 01-Apr-2026,70.9,72.09,77.08,72.09,76.75,76.49,75.5,362653,273.82,3320,173301,47.79,2026-04-01
ALGOQUANT, EQ, 01-Apr-2026,49.76,57.0,57.0,50.05,50.86,50.89,51.25,1048669,537.4,2749,212830,20.3,2026-04-01
ALICON, EQ, 01-Apr-2026,586.3,590.0,640.85,590.0,615.2,617.45,622.96,12617,78.6,915,5701,45.19,2026-04-01
ALIVUS, EQ, 01-Apr-2026,972.7,994.0,1013.35,973.05,997.8,984.2,995.43,86807,864.1,8719,43178,49.74,2026-04-01
ALKALI, EQ, 01-Apr-2026,47.61,48.17,51.2,48.17,49.21,49.72,49.66,8612,4.28,214,4792,55.64,2026-04-01
ALKEM, EQ, 01-Apr-2026,5299.0,5320.5,5454.0,5210.0,5250.5,5244.5,5283.33,119101,6292.5,26029,55670,46.74,2026-04-01
ALKYLAMINE, EQ, 01-Apr-2026,1231.6,1242.5,1324.7,1242.5,1310.0,1315.4,1297.87,114492,1485.95,18761,28033,24.48,2026-04-01
ALLCARGO, EQ, 01-Apr-2026,7.18,7.55,7.8,7.37,7.73,7.72,7.7,7007314,539.46,8035,3120621,44.53,2026-04-01
ALLDIGI, EQ, 01-Apr-2026,703.2,759.0,759.95,735.7,759.9,754.6,750.01,11249,84.37,739,5716,50.81,2026-04-01
ALLTIME, EQ, 01-Apr-2026,187.57,192.0,204.5,192.0,200.3,198.53,198.56,59963,119.06,1541,22506,37.53,2026-04-01
ALMONDZ, EQ, 01-Apr-2026,11.33,11.79,12.1,11.64,11.84,11.96,11.98,159002,19.05,452,114113,71.77,2026-04-01
ALOKINDS, EQ, 01-Apr-2026,11.18,11.5,12.78,11.49,12.45,12.45,12.31,19580846,2411.32,26685,5186272,26.49,2026-04-01
ALPA, EQ, 01-Apr-2026,46.46,50.65,51.49,48.96,49.55,50.21,50.13,28384,14.23,753,13612,47.96,2026-04-01
ALPHA, EQ, 01-Apr-2026,42.62,43.68,44.44,42.99,43.82,44.07,44.11,1957125,863.32,3523,956844,48.89,2026-04-01
ALPHAETF, EQ, 01-Apr-2026,21.98,22.01,22.95,22.01,22.65,22.6,22.67,575736,130.51,899,390849,67.89,2026-04-01
ALPHAGEO, EQ, 01-Apr-2026,167.22,182.3,185.0,175.15,185.0,183.03,180.01,7029,12.65,474,3125,44.46,2026-04-01
ALPL30IETF, EQ, 01-Apr-2026,24.7,24.89,25.35,24.88,25.17,24.95,25.06,518183,129.88,1511,319630,61.68,2026-04-01
AMAGI, EQ, 01-Apr-2026,326.15,339.75,339.75,325.25,327.0,329.15,330.77,62956,208.24,8987,30581,48.58,2026-04-01
AMANTA, EQ, 01-Apr-2026,99.81,101.92,106.5,99.87,105.9,105.81,103.26,102439,105.78,1633,63211,61.71,2026-04-01
AMBER, EQ, 01-Apr-2026,6549.0,6656.0,6820.0,6521.0,6525.0,6579.5,6649.61,264834,17610.42,28606,60584,22.88,2026-04-01
AMBICAAGAR, EQ, 01-Apr-2026,20.55,22.9,23.35,21.53,22.0,22.15,22.52,8112,1.83,127,3538,43.61,2026-04-01
AMBIKCO, EQ, 01-Apr-2026,1129.5,1131.0,1295.0,1131.0,1250.0,1243.2,1213.98,14149,171.77,1444,7132,50.41,2026-04-01
AMBUJACEM, EQ, 01-Apr-2026,401.25,415.0,422.8,409.1,422.0,420.35,417.51,3593392,15002.92,49172,1580628,43.99,2026-04-01
AMDIND, EQ, 01-Apr-2026,34.85,37.61,38.0,35.61,37.9,37.89,37.47,7561,2.83,145,4957,65.56,2026-04-01
AMJLAND, EQ, 01-Apr-2026,31.62,34.75,36.0,33.01,35.97,35.63,35.22,35522,12.51,266,23325,65.66,2026-04-01
AMNPLST, EQ, 01-Apr-2026,128.83,139.99,140.7,132.95,135.85,136.27,136.45,6591,8.99,371,2938,44.58,2026-04-01
AMRUTANJAN, EQ, 01-Apr-2026,493.65,501.0,519.9,496.35,498.5,499.5,504.74,53961,272.36,3236,34346,63.65,2026-04-01
ANANDRATHI, EQ, 01-Apr-2026,3035.4,3055.0,3160.0,3050.0,3109.5,3114.6,3116.37,125964,3925.51,15277,61733,49.01,2026-04-01
ANANTRAJ, EQ, 01-Apr-2026,405.7,425.0,452.65,420.35,447.0,448.2,442.12,5712979,25257.98,91564,961597,16.83,2026-04-01
ANDHRAPAP, EQ, 01-Apr-2026,58.43,58.62,61.94,58.62,61.0,60.86,61.08,108357,66.18,1386,53085,48.99,2026-04-01
ANDHRSUGAR, EQ, 01-Apr-2026,71.46,73.79,74.1,72.35,73.61,73.13,73.37,171483,125.82,2099,80619,47.01,2026-04-01
ANGELONE, EQ, 01-Apr-2026,227.53,238.96,244.45,238.01,240.5,240.6,241.51,9009539,21758.66,87968,2631841,29.21,2026-04-01
ANIKINDS, EQ, 01-Apr-2026,32.87,33.1,36.1,33.1,35.35,35.35,35.0,9229,3.23,187,6702,72.62,2026-04-01
ANMOL, EQ, 01-Apr-2026,8.52,8.4,9.55,8.4,9.55,9.46,9.05,69831,6.32,300,49883,71.43,2026-04-01
ANTELOPUS, EQ, 01-Apr-2026,569.7,567.95,598.8,554.3,589.0,587.5,583.73,359264,2097.12,11270,72381,20.15,2026-04-01
ANTGRAPHIC, EQ, 01-Apr-2026,0.68,0.7,0.8,0.66,0.77,0.77,0.74,240932,1.78,293,179366,74.45,2026-04-01
ANTHEM, EQ, 01-Apr-2026,656.25,669.4,677.3,657.6,667.7,665.7,669.18,81927,548.24,4943,28538,34.83,2026-04-01
ANUHPHR, EQ, 01-Apr-2026,67.0,78.0,78.0,70.15,74.5,72.98,72.22,35711,25.79,572,19894,55.71,2026-04-01
ANUP, EQ, 01-Apr-2026,1603.7,1673.5,1757.5,1650.1,1721.0,1728.8,1706.32,61604,1051.16,9364,25893,42.03,2026-04-01
ANURAS, EQ, 01-Apr-2026,1230.9,1237.0,1283.0,1232.2,1277.7,1276.4,1263.95,80385,1016.03,7177,36735,45.7,2026-04-01
AONEGOLD, EQ, 01-Apr-2026,13.61,14.02,14.04,13.82,13.88,13.88,13.92,805988,112.21,2606,453407,56.25,2026-04-01
AONELIQUID, EQ, 01-Apr-2026,1053.36,1053.37,1053.37,1053.35,1053.36,1053.36,1053.37,65305,687.9,458,59772,91.53,2026-04-01
AONENIFTY, EQ, 01-Apr-2026,9.16,9.16,9.58,9.16,9.4,9.32,9.37,606078,56.81,1821,445243,73.46,2026-04-01
AONESILVER, EQ, 01-Apr-2026,8.71,8.97,9.06,8.71,8.98,8.92,8.99,1018826,91.59,1186,512770,50.33,2026-04-01
AONETMMQ50, EQ, 01-Apr-2026,8.78,9.05,9.15,8.8,9.15,9.03,9.05,61454,5.56,324,39386,64.09,2026-04-01
AONETOTAL, EQ, 01-Apr-2026,10.42,10.74,10.75,10.48,10.66,10.54,10.64,265661,28.27,1621,161484,60.79,2026-04-01
APARINDS, EQ, 01-Apr-2026,9881.0,10350.0,10350.0,9682.0,9738.0,9774.5,9927.79,175204,17393.88,43793,58461,33.37,2026-04-01
APCL, EQ, 01-Apr-2026,99.98,105.0,108.8,102.0,105.0,104.78,105.3,6355,6.69,197,3192,50.23,2026-04-01
APCOTEXIND, EQ, 01-Apr-2026,314.1,321.0,353.0,321.0,345.0,345.85,342.12,35767,122.36,2242,18303,51.17,2026-04-01
APEX, EQ, 01-Apr-2026,362.85,389.1,389.1,376.85,384.0,383.25,382.65,487458,1865.27,12289,110972,22.77,2026-04-01
APLAPOLLO, EQ, 01-Apr-2026,1937.0,1978.2,2012.5,1911.0,1937.0,1934.8,1959.49,827600,16216.78,58912,388324,46.92,2026-04-01
APLLTD, EQ, 01-Apr-2026,663.25,668.95,681.45,665.25,673.0,677.05,675.28,58162,392.75,5699,34896,60.0,2026-04-01
APOLLO, EQ, 01-Apr-2026,182.16,193.0,200.37,190.22,195.6,195.77,197.48,8336691,16463.26,41264,2029387,24.34,2026-04-01
APOLLOHOSP, EQ, 01-Apr-2026,7419.0,7549.0,7587.0,7250.5,7304.5,7305.5,7349.11,618068,45422.52,83515,361974,58.57,2026-04-01
APOLLOPIPE, EQ, 01-Apr-2026,414.65,421.95,432.4,410.5,426.0,427.9,421.6,1552456,6545.16,29383,336658,21.69,2026-04-01
APOLLOTYRE, EQ, 01-Apr-2026,412.3,419.0,421.75,414.1,416.0,415.25,417.62,430083,1796.1,16231,189698,44.11,2026-04-01
APOLSINHOT, EQ, 01-Apr-2026,952.8,970.0,1024.8,970.0,995.0,1006.75,998.36,830,8.29,132,620,74.7,2026-04-01
APTECHT, EQ, 01-Apr-2026,70.21,72.0,77.1,71.75,76.99,76.62,75.36,256690,193.44,3007,94932,36.98,2026-04-01
APTUS, EQ, 01-Apr-2026,194.57,201.94,205.5,198.7,203.99,203.7,203.74,1800553,3668.36,25578,1025057,56.93,2026-04-01
AQYLON, EQ, 01-Apr-2026,50.7,48.17,48.17,48.17,48.17,48.17,48.17,16259,7.83,292,16259,100.0,2026-04-01
ARCHIDPLY, EQ, 01-Apr-2026,63.55,63.89,70.99,63.89,68.25,68.14,67.77,32196,21.82,1141,14098,43.79,2026-04-01
ARCHIES, EQ, 01-Apr-2026,11.08,11.48,12.75,11.48,12.05,12.04,12.17,76636,9.33,266,59534,77.68,2026-04-01
ARE&M, EQ, 01-Apr-2026,672.45,702.5,718.9,688.65,717.2,713.9,709.61,532799,3780.81,25624,190266,35.71,2026-04-01
ARENTERP, EQ, 01-Apr-2026,31.27,31.27,34.7,31.27,33.72,33.66,32.55,1113,0.36,20,740,66.49,2026-04-01
ARFIN, EQ, 01-Apr-2026,73.29,75.1,76.85,74.31,76.25,75.94,75.79,703998,533.58,3432,134613,19.12,2026-04-01
ARIES, EQ, 01-Apr-2026,324.55,328.05,345.9,328.05,337.55,340.6,340.67,34746,118.37,836,22494,64.74,2026-04-01
ARIHANTCAP, EQ, 01-Apr-2026,58.19,60.0,63.44,60.0,62.85,62.9,62.36,281069,175.26,2697,131309,46.72,2026-04-01
ARIHANTSUP, EQ, 01-Apr-2026,192.7,197.75,207.3,195.05,207.3,203.04,202.76,12012,24.36,569,4753,39.57,2026-04-01
ARIS, EQ, 01-Apr-2026,96.54,99.0,104.87,97.71,103.6,103.08,101.86,617440,628.92,4398,262091,42.45,2026-04-01
ARKADE, EQ, 01-Apr-2026,94.83,98.96,102.75,97.53,102.5,102.16,101.09,500161,505.6,4022,171005,34.19,2026-04-01
ARMANFIN, EQ, 01-Apr-2026,1343.5,1370.0,1523.5,1355.3,1512.0,1484.8,1448.98,45756,662.99,4006,22297,48.73,2026-04-01
AROGRANITE, EQ, 01-Apr-2026,19.04,19.04,21.69,19.0,21.3,21.17,20.82,22778,4.74,462,10343,45.41,2026-04-01
ARROWGREEN, EQ, 01-Apr-2026,459.0,520.0,520.0,459.0,492.35,487.15,483.69,601746,2910.61,17655,49905,8.29,2026-04-01
ARSSBL, EQ, 01-Apr-2026,418.1,433.1,455.4,433.1,451.3,450.15,448.13,612677,2745.57,15635,271592,44.33,2026-04-01
ARTEMISMED, EQ, 01-Apr-2026,205.51,207.5,223.75,207.5,222.9,222.56,218.97,64172,140.52,1666,32139,50.08,2026-04-01
ARTNIRMAN, EQ, 01-Apr-2026,29.39,32.0,32.01,31.0,31.99,31.94,31.99,1256,0.4,26,1235,98.33,2026-04-01
ARVEE, EQ, 01-Apr-2026,133.86,141.2,144.99,138.2,143.99,143.96,143.47,333,0.48,13,218,65.47,2026-04-01
ARVIND, EQ, 01-Apr-2026,338.7,345.45,354.2,343.8,350.0,350.65,348.68,291453,1016.24,18202,145759,50.01,2026-04-01
ARVINDFASN, EQ, 01-Apr-2026,403.5,405.0,419.9,395.15,414.0,411.35,409.33,242061,990.84,18995,69275,28.62,2026-04-01
ARVSMART, EQ, 01-Apr-2026,502.3,534.0,535.0,518.0,527.0,528.65,527.09,42243,222.66,1565,17675,41.84,2026-04-01
ASAHIINDIA, EQ, 01-Apr-2026,784.4,814.0,828.4,800.1,824.85,822.7,820.87,90611,743.8,10788,36063,39.8,2026-04-01
ASAHISONG, EQ, 01-Apr-2026,186.45,194.0,201.9,187.59,201.0,200.75,197.48,8985,17.74,274,3803,42.33,2026-04-01
ASAL, EQ, 01-Apr-2026,377.4,381.5,417.5,381.5,407.0,407.55,408.13,29810,121.66,1264,13298,44.61,2026-04-01
