SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
ABSLAMC, EQ, 17-Mar-2026,952.5,964.1,994.95,942.65,960.0,958.2,969.04,904502,8765.0,53323,245735,27.17,2026-03-17
ABSLBANETF, EQ, 17-Mar-2026,55.6,55.81,56.14,55.26,55.87,55.92,55.82,209182,116.77,1041,175703,84.0,2026-03-17
ABSLLIQUID, EQ, 17-Mar-2026,1000.01,1000.0,1000.01,999.99,1000.01,1000.0,1000.0,9488,94.88,36,5365,56.55,2026-03-17
ABSLMSCIN, EQ, 17-Mar-2026,27.77,27.67,28.45,27.66,27.9,28.38,27.96,500,0.14,21,308,61.6,2026-03-17
ABSLNN50ET, EQ, 17-Mar-2026,67.3,67.32,68.43,67.31,68.27,68.03,67.73,14542,9.85,196,7669,52.74,2026-03-17
ABSLPSE, EQ, 17-Mar-2026,10.27,10.3,10.4,10.21,10.38,10.33,10.31,483616,49.85,473,287611,59.47,2026-03-17
ACC, EQ, 17-Mar-2026,1373.2,1380.0,1391.1,1368.5,1384.6,1385.0,1380.49,247661,3418.94,16566,135401,54.67,2026-03-17
ACCELYA, EQ, 17-Mar-2026,1164.3,1160.0,1201.0,1156.0,1171.5,1181.2,1183.57,18352,217.21,1755,10298,56.11,2026-03-17
ACCURACY, EQ, 17-Mar-2026,3.9,3.94,4.07,3.87,4.0,4.0,3.98,92554,3.69,596,59878,64.7,2026-03-17
ACE, EQ, 17-Mar-2026,817.3,819.3,832.4,817.3,820.0,820.9,825.4,164163,1355.01,13503,81093,49.4,2026-03-17
ACEINTEG, EQ, 17-Mar-2026,16.27,16.97,17.39,16.35,17.39,17.35,16.74,10578,1.77,41,8349,78.93,2026-03-17
ACI, EQ, 17-Mar-2026,575.3,576.0,578.15,562.65,563.05,566.3,568.83,69522,395.46,4851,20792,29.91,2026-03-17
ACL, EQ, 17-Mar-2026,50.99,53.0,55.7,52.15,52.65,53.08,53.98,149069,80.46,1472,54663,36.67,2026-03-17
ACMESOLAR, EQ, 17-Mar-2026,244.89,245.0,251.5,242.4,247.8,247.01,247.32,691684,1710.68,15316,136009,19.66,2026-03-17
ACUTAAS, EQ, 17-Mar-2026,2165.0,2182.0,2324.3,2170.0,2307.0,2302.6,2278.28,699144,15928.44,63770,273971,39.19,2026-03-17
ADANIENSOL, EQ, 17-Mar-2026,996.5,1008.6,1008.6,972.0,1000.0,1000.6,986.98,1607115,15861.9,40136,607335,37.79,2026-03-17
ADANIENT, EQ, 17-Mar-2026,1978.0,1989.9,1990.0,1945.0,1975.0,1975.4,1967.11,1268988,24962.35,57212,274097,21.6,2026-03-17
ADANIGREEN, EQ, 17-Mar-2026,866.95,874.85,874.85,848.05,868.95,868.65,859.4,2644896,22730.35,42172,821245,31.05,2026-03-17
ADANIPORTS, EQ, 17-Mar-2026,1373.9,1379.0,1379.0,1351.2,1369.0,1365.5,1363.76,2605905,35538.24,101502,1305469,50.1,2026-03-17
ADANIPOWER, EQ, 17-Mar-2026,154.06,156.0,157.44,153.61,155.35,155.6,155.67,41644726,64829.82,193405,12733979,30.58,2026-03-17
ADFFOODS, EQ, 17-Mar-2026,180.21,180.5,183.74,177.67,181.3,179.71,180.47,169358,305.64,2782,119731,70.7,2026-03-17
ADL, EQ, 17-Mar-2026,65.12,65.26,68.79,65.0,68.38,68.38,65.96,207,0.14,13,197,95.17,2026-03-17
ADOR, EQ, 17-Mar-2026,941.4,946.3,966.6,902.0,940.0,941.7,930.01,28661,266.55,2392,12654,44.15,2026-03-17
ADROITINFO, EQ, 17-Mar-2026,9.39,9.02,9.7,9.02,9.13,9.15,9.23,40274,3.72,335,28399,70.51,2026-03-17
ADSL, EQ, 17-Mar-2026,96.78,97.5,105.89,96.91,101.4,101.9,100.84,525943,530.35,5884,214424,40.77,2026-03-17
ADVAIT, EQ, 17-Mar-2026,1506.4,1520.6,1578.0,1515.8,1547.0,1544.2,1551.03,24481,379.71,2775,12038,49.17,2026-03-17
ADVANCE, EQ, 17-Mar-2026,101.49,102.3,103.01,97.76,99.5,98.99,99.31,420122,417.24,2718,192713,45.87,2026-03-17
ADVANIHOTR, EQ, 17-Mar-2026,50.9,50.75,51.98,50.7,50.99,50.98,51.14,22823,11.67,484,12082,52.94,2026-03-17
ADVENTHTL, EQ, 17-Mar-2026,157.73,158.0,160.81,147.55,149.0,150.16,153.69,254705,391.47,3439,116579,45.77,2026-03-17
ADVENZYMES, EQ, 17-Mar-2026,275.45,275.45,286.0,273.25,280.0,280.7,280.57,110664,310.49,3208,45974,41.54,2026-03-17
AEGISLOG, EQ, 17-Mar-2026,604.1,606.0,651.0,601.15,620.2,619.85,632.37,5094855,32218.46,126713,708020,13.9,2026-03-17
AEGISVOPAK, EQ, 17-Mar-2026,188.95,189.59,194.6,189.25,191.3,191.82,191.94,378930,727.33,6881,185988,49.08,2026-03-17
AEPL, EQ, 17-Mar-2026,17.51,17.51,18.69,17.51,17.6,17.62,17.87,35004,6.25,484,27364,78.17,2026-03-17
AEQUS, EQ, 17-Mar-2026,115.11,116.01,123.14,115.53,122.5,121.85,120.64,1824032,2200.55,28291,638754,35.02,2026-03-17
AEROENTER, EQ, 17-Mar-2026,65.9,66.19,68.85,65.68,67.5,67.31,67.49,320122,216.06,1759,175614,54.86,2026-03-17
AEROFLEX, EQ, 17-Mar-2026,246.91,249.5,253.0,244.55,250.99,251.77,249.09,2026483,5047.83,20841,467689,23.08,2026-03-17
AERONEU, EQ, 17-Mar-2026,65.59,66.55,66.55,63.45,63.98,63.79,63.72,128397,81.82,461,115804,90.19,2026-03-17
AETHER, EQ, 17-Mar-2026,1025.05,1039.2,1039.2,1001.5,1001.85,1006.2,1015.3,135878,1379.57,16009,51477,37.88,2026-03-17
AFCONS, EQ, 17-Mar-2026,278.5,278.5,282.7,276.0,281.2,280.6,279.82,477068,1334.94,10715,244580,51.27,2026-03-17
AFFLE, EQ, 17-Mar-2026,1311.2,1307.1,1312.5,1275.5,1290.0,1290.4,1289.92,521315,6724.54,40001,329269,63.16,2026-03-17
AFFORDABLE, EQ, 17-Mar-2026,156.48,156.45,158.09,150.35,152.4,151.59,153.89,51045,78.55,1335,33488,65.6,2026-03-17
AFSL, EQ, 17-Mar-2026,201.07,203.0,203.0,201.0,201.0,201.13,201.14,28501,57.33,207,25053,87.9,2026-03-17
AGARIND, EQ, 17-Mar-2026,433.9,434.95,457.4,425.55,433.6,431.4,443.58,154834,686.82,4776,80569,52.04,2026-03-17
AGARWALEYE, EQ, 17-Mar-2026,423.85,421.0,438.2,415.0,425.0,426.25,424.63,266990,1133.72,10932,149669,56.06,2026-03-17
AGI, EQ, 17-Mar-2026,506.75,507.0,513.9,494.5,510.0,511.0,504.67,204439,1031.73,7403,112631,55.09,2026-03-17
AGIIL, EQ, 17-Mar-2026,303.75,305.0,312.15,297.55,302.05,300.8,304.85,1711796,5218.37,11798,638658,37.31,2026-03-17
AGROPHOS, EQ, 17-Mar-2026,31.31,31.01,32.87,31.01,31.12,31.63,32.06,13484,4.32,187,7849,58.21,2026-03-17
AHCL, EQ, 17-Mar-2026,115.77,115.5,117.98,114.14,117.0,115.7,116.48,129597,150.96,1964,70923,54.73,2026-03-17
AHLADA, EQ, 17-Mar-2026,38.92,38.92,43.49,37.2,39.0,40.01,40.51,41634,16.86,428,22541,54.14,2026-03-17
AHLEAST, EQ, 17-Mar-2026,157.39,153.01,159.6,153.01,155.0,154.4,157.46,103524,163.01,68,102443,98.96,2026-03-17
AHLUCONT, EQ, 17-Mar-2026,727.25,721.05,737.0,719.55,725.0,722.4,727.7,76472,556.49,5128,49743,65.05,2026-03-17
AIAENG, EQ, 17-Mar-2026,3665.6,3729.0,3929.0,3710.1,3717.0,3736.2,3848.83,715852,27551.91,87632,58301,8.14,2026-03-17
AIIL, EQ, 17-Mar-2026,464.1,470.6,484.8,462.0,480.0,477.95,476.06,772749,3678.79,41915,150737,19.51,2026-03-17
AIRAN, EQ, 17-Mar-2026,15.43,15.9,15.9,15.02,15.38,15.28,15.42,68586,10.57,361,58188,84.84,2026-03-17
AIROLAM, EQ, 17-Mar-2026,84.23,87.99,87.99,84.29,87.9,87.16,86.77,4305,3.74,95,3204,74.43,2026-03-17
AJANTPHARM, EQ, 17-Mar-2026,2954.1,2980.7,3071.6,2959.0,3024.9,3020.6,3031.18,230312,6981.16,59888,118572,51.48,2026-03-17
AJAXENGG, EQ, 17-Mar-2026,475.05,475.05,491.4,475.05,491.0,489.85,484.67,75261,364.77,4521,48807,64.85,2026-03-17
AJMERA, EQ, 17-Mar-2026,114.16,115.25,116.47,113.02,114.0,113.87,114.49,228967,262.14,2211,126939,55.44,2026-03-17
AJOONI, EQ, 17-Mar-2026,4.05,4.1,4.16,4.06,4.13,4.14,4.08,319009,13.03,446,260046,81.52,2026-03-17
AKASH, EQ, 17-Mar-2026,24.17,24.29,24.93,23.75,24.0,24.0,24.03,2790,0.67,65,1890,67.74,2026-03-17
AKG, EQ, 17-Mar-2026,10.72,11.18,11.18,10.65,10.85,10.8,10.86,20149,2.19,109,19451,96.54,2026-03-17
AKI, EQ, 17-Mar-2026,4.84,4.82,4.82,4.44,4.6,4.58,4.59,968666,44.44,1019,669263,69.09,2026-03-17
AKSHAR, EQ, 17-Mar-2026,0.39,0.39,0.4,0.39,0.39,0.39,0.39,572498,2.25,280,353797,61.8,2026-03-17
AKSHARCHEM, EQ, 17-Mar-2026,169.73,169.76,177.77,169.76,171.0,171.48,173.43,11588,20.1,283,8581,74.05,2026-03-17
AKSHOPTFBR, EQ, 17-Mar-2026,4.28,4.37,5.13,4.32,4.65,4.66,4.88,2480478,121.12,2767,1004094,40.48,2026-03-17
AKUMS, EQ, 17-Mar-2026,463.7,462.0,472.0,456.55,462.55,463.85,466.51,148634,693.39,8319,71932,48.4,2026-03-17
AKZOINDIA, EQ, 17-Mar-2026,2884.7,2884.7,2901.9,2850.0,2894.0,2895.8,2882.55,12251,353.14,3619,7195,58.73,2026-03-17
ALANKIT, EQ, 17-Mar-2026,7.65,7.94,7.94,7.45,7.53,7.56,7.59,322342,24.47,992,204761,63.52,2026-03-17
ALBERTDAVD, EQ, 17-Mar-2026,674.1,673.95,682.0,665.5,671.0,669.9,674.94,3678,24.82,314,2701,73.44,2026-03-17
ALEMBICLTD, EQ, 17-Mar-2026,79.5,79.61,83.0,78.59,79.6,79.44,79.54,443135,352.45,3984,224380,50.63,2026-03-17
ALGOQUANT, EQ, 17-Mar-2026,54.8,54.7,56.12,54.7,54.8,55.0,55.17,1236245,681.98,1761,191401,15.48,2026-03-17
ALICON, EQ, 17-Mar-2026,663.7,665.65,669.6,655.0,655.0,661.3,661.9,33454,221.43,693,28835,86.19,2026-03-17
ALIVUS, EQ, 17-Mar-2026,925.45,928.0,942.45,912.6,939.1,936.1,931.06,74462,693.28,5958,42955,57.69,2026-03-17
ALKALI, EQ, 17-Mar-2026,57.72,59.59,59.59,55.8,55.8,56.69,57.33,11326,6.49,200,8501,75.06,2026-03-17
ALKEM, EQ, 17-Mar-2026,5323.0,5317.0,5350.0,5285.0,5350.0,5333.5,5324.24,127237,6774.41,15674,77584,60.98,2026-03-17
ALKYLAMINE, EQ, 17-Mar-2026,1259.4,1225.0,1335.0,1212.0,1270.0,1279.0,1258.52,193515,2435.42,23487,21927,11.33,2026-03-17
ALLCARGO, EQ, 17-Mar-2026,7.47,7.48,8.05,7.42,7.95,7.84,7.78,7404808,576.43,11492,2540732,34.31,2026-03-17
ALLDIGI, EQ, 17-Mar-2026,734.95,739.8,748.0,721.0,725.0,724.45,726.93,11305,82.18,2038,7281,64.41,2026-03-17
ALLTIME, EQ, 17-Mar-2026,201.63,201.63,209.0,199.24,206.5,206.85,203.31,67018,136.26,1294,42740,63.77,2026-03-17
ALMONDZ, EQ, 17-Mar-2026,13.73,14.0,14.44,13.99,14.12,14.13,14.19,109122,15.48,331,67996,62.31,2026-03-17
ALOKINDS, EQ, 17-Mar-2026,12.61,12.75,12.76,12.55,12.64,12.58,12.63,4329977,546.7,8458,2209204,51.02,2026-03-17
ALPA, EQ, 17-Mar-2026,59.38,60.74,60.74,59.03,59.5,59.76,60.15,21263,12.79,208,16708,78.58,2026-03-17
ALPHA, EQ, 17-Mar-2026,44.84,45.3,45.54,44.87,45.49,45.44,45.29,1523401,689.89,2882,649443,42.63,2026-03-17
ALPHAETF, EQ, 17-Mar-2026,23.25,23.33,24.9,23.21,24.27,23.94,23.5,1135824,266.93,843,362948,31.95,2026-03-17
ALPHAGEO, EQ, 17-Mar-2026,178.81,178.4,184.98,174.99,175.0,175.86,178.46,14090,25.14,675,9527,67.62,2026-03-17
ALPL30IETF, EQ, 17-Mar-2026,25.93,25.93,26.2,25.85,26.12,26.08,26.06,784256,204.34,966,439652,56.06,2026-03-17
AMAGI, EQ, 17-Mar-2026,361.75,367.2,376.0,351.0,351.0,356.45,356.71,78788,281.04,11593,32097,40.74,2026-03-17
AMANTA, EQ, 17-Mar-2026,97.45,97.7,98.59,94.5,94.5,95.03,95.83,101854,97.6,757,81036,79.56,2026-03-17
AMBER, EQ, 17-Mar-2026,6528.5,6701.0,6810.0,6589.0,6790.0,6778.0,6691.88,572762,38328.54,62725,76751,13.4,2026-03-17
AMBICAAGAR, EQ, 17-Mar-2026,22.58,23.97,23.97,22.37,23.49,22.72,23.03,13970,3.22,215,6712,48.05,2026-03-17
AMBIKCO, EQ, 17-Mar-2026,1282.5,1281.0,1297.3,1266.1,1278.1,1272.1,1279.68,5379,68.83,912,3126,58.11,2026-03-17
AMBUJACEM, EQ, 17-Mar-2026,429.0,432.8,436.3,428.1,433.4,434.2,432.07,2154056,9307.11,36348,1181547,54.85,2026-03-17
AMDIND, EQ, 17-Mar-2026,35.19,36.0,37.0,35.1,36.44,36.18,35.99,9058,3.26,225,5521,60.95,2026-03-17
AMJLAND, EQ, 17-Mar-2026,36.28,37.98,37.98,36.03,36.5,36.51,37.26,30767,11.46,168,27229,88.5,2026-03-17
AMNPLST, EQ, 17-Mar-2026,147.81,159.0,159.0,145.8,149.0,149.75,150.41,11591,17.43,158,7422,64.03,2026-03-17
AMRUTANJAN, EQ, 17-Mar-2026,524.9,528.9,533.9,514.45,517.25,518.25,518.82,30784,159.71,2377,22893,74.37,2026-03-17
ANANDRATHI, EQ, 17-Mar-2026,3070.7,3079.6,3084.1,3035.0,3078.9,3063.0,3057.79,85513,2614.81,11277,44145,51.62,2026-03-17
ANANTRAJ, EQ, 17-Mar-2026,441.95,443.85,450.55,435.5,450.1,448.95,444.48,1647512,7322.84,36109,582177,35.34,2026-03-17
ANDHRAPAP, EQ, 17-Mar-2026,61.05,61.1,61.8,60.42,60.72,60.78,61.02,83108,50.72,2444,51278,61.7,2026-03-17
ANDHRSUGAR, EQ, 17-Mar-2026,69.74,69.81,70.6,68.91,69.24,69.49,69.62,112512,78.34,1504,51557,45.82,2026-03-17
ANGELONE, EQ, 17-Mar-2026,216.63,218.0,221.2,214.5,216.9,216.98,217.21,10682186,23203.19,96464,3896923,36.48,2026-03-17
ANIKINDS, EQ, 17-Mar-2026,40.63,42.88,42.88,38.0,39.22,39.15,39.18,90871,35.61,366,87880,96.71,2026-03-17
ANMOL, EQ, 17-Mar-2026,10.6,10.89,10.89,10.21,10.85,10.71,10.5,140395,14.75,386,115048,81.95,2026-03-17
ANTELOPUS, EQ, 17-Mar-2026,533.05,549.0,549.0,522.9,544.0,540.4,534.36,153149,818.36,5516,34496,22.52,2026-03-17
ANTGRAPHIC, EQ, 17-Mar-2026,0.78,0.78,0.83,0.78,0.83,0.82,0.81,120397,0.98,185,109893,91.28,2026-03-17
ANTHEM, EQ, 17-Mar-2026,644.4,650.0,650.0,631.35,642.0,637.75,636.27,165841,1055.19,7474,86797,52.34,2026-03-17
ANUHPHR, EQ, 17-Mar-2026,75.57,74.52,76.7,74.52,75.32,75.64,75.69,19844,15.02,378,14374,72.43,2026-03-17
ANUP, EQ, 17-Mar-2026,1504.8,1500.0,1584.0,1499.0,1545.0,1544.8,1555.35,52625,818.5,5275,26854,51.03,2026-03-17
ANURAS, EQ, 17-Mar-2026,1236.6,1245.0,1251.9,1226.9,1242.2,1236.1,1234.92,188822,2331.8,5343,149863,79.37,2026-03-17
AONEGOLD, EQ, 17-Mar-2026,14.32,14.7,14.7,14.39,14.48,14.46,14.48,1474113,213.47,2249,1191473,80.83,2026-03-17
AONELIQUID, EQ, 17-Mar-2026,1050.89,1051.03,1051.05,1051.03,1051.03,1051.03,1051.04,4585,48.19,96,2496,54.44,2026-03-17
AONENIFTY, EQ, 17-Mar-2026,9.56,9.79,9.79,9.55,9.63,9.65,9.62,1019148,98.05,1640,568333,55.77,2026-03-17
AONESILVER, EQ, 17-Mar-2026,9.35,9.78,9.78,9.4,9.56,9.48,9.64,1076599,103.77,1122,504234,46.84,2026-03-17
AONETMMQ50, EQ, 17-Mar-2026,9.14,9.19,9.28,9.14,9.28,9.27,9.22,81466,7.51,304,71003,87.16,2026-03-17
AONETOTAL, EQ, 17-Mar-2026,10.86,11.19,11.99,10.83,10.98,10.94,10.9,359422,39.18,2337,182355,50.74,2026-03-17
APARINDS, EQ, 17-Mar-2026,9119.0,9220.0,9555.0,9009.0,9450.0,9416.0,9370.41,138005,12931.63,38718,38536,27.92,2026-03-17
APCL, EQ, 17-Mar-2026,113.82,115.8,123.89,110.6,113.56,112.59,115.57,77857,89.98,397,73747,94.72,2026-03-17
APCOTEXIND, EQ, 17-Mar-2026,350.45,349.2,353.8,334.2,339.8,340.1,346.38,50044,173.34,3016,30271,60.49,2026-03-17
APEX, EQ, 17-Mar-2026,328.4,335.0,361.2,323.05,361.2,361.2,346.21,834463,2888.97,15927,195797,23.46,2026-03-17
APLAPOLLO, EQ, 17-Mar-2026,1893.7,1914.0,1974.5,1896.7,1960.2,1965.6,1935.6,866076,16763.8,89922,500121,57.75,2026-03-17
APLLTD, EQ, 17-Mar-2026,675.3,675.75,682.45,665.1,665.1,670.0,673.72,35053,236.16,3534,20126,57.42,2026-03-17
APOLLO, EQ, 17-Mar-2026,194.87,196.0,203.3,196.0,202.65,202.1,200.11,8656605,17322.69,44950,1917649,22.15,2026-03-17
APOLLOHOSP, EQ, 17-Mar-2026,7490.0,7490.0,7574.5,7470.0,7490.5,7500.0,7514.93,343558,25818.14,44739,207166,60.3,2026-03-17
APOLLOPIPE, EQ, 17-Mar-2026,397.85,397.0,413.8,394.1,396.5,397.3,404.23,1169161,4726.08,24800,103667,8.87,2026-03-17
APOLLOTYRE, EQ, 17-Mar-2026,412.8,412.8,424.0,408.1,421.3,421.95,417.96,1211351,5062.92,46855,699669,57.76,2026-03-17
APOLSINHOT, EQ, 17-Mar-2026,1099.9,1110.1,1126.0,1091.7,1126.0,1119.4,1107.55,1467,16.25,70,1294,88.21,2026-03-17
APTECHT, EQ, 17-Mar-2026,77.12,77.12,78.89,76.8,78.15,78.16,77.95,121765,94.91,1489,63658,52.28,2026-03-17
APTUS, EQ, 17-Mar-2026,222.2,225.25,225.52,220.2,221.75,221.22,222.69,1180506,2628.88,20234,752178,63.72,2026-03-17
AQYLON, EQ, 17-Mar-2026,80.1,76.1,79.4,76.1,76.1,76.1,76.18,1603579,1221.67,3407,1225741,76.44,2026-03-17
ARCHIDPLY, EQ, 17-Mar-2026,71.33,74.9,75.0,68.26,70.5,69.44,70.7,50773,35.9,990,35610,70.14,2026-03-17
ARCHIES, EQ, 17-Mar-2026,13.72,13.8,14.15,13.2,13.35,13.27,13.41,18582,2.49,180,15563,83.75,2026-03-17
ARE&M, EQ, 17-Mar-2026,769.05,774.9,786.9,768.0,777.0,777.7,780.1,362050,2824.34,23332,186554,51.53,2026-03-17
ARENTERP, EQ, 17-Mar-2026,41.18,41.8,41.8,39.51,41.8,40.81,40.66,21,0.01,12,10,47.62,2026-03-17
ARFIN, EQ, 17-Mar-2026,74.35,75.6,76.8,73.51,76.25,76.42,75.3,1131028,851.61,3943,258532,22.86,2026-03-17
ARIES, EQ, 17-Mar-2026,324.9,324.3,333.95,320.75,327.1,329.85,329.55,49658,163.65,2326,9999,20.14,2026-03-17
ARIHANTCAP, EQ, 17-Mar-2026,69.57,69.9,70.3,68.11,69.67,69.66,69.4,134164,93.11,1576,71401,53.22,2026-03-17
ARIHANTSUP, EQ, 17-Mar-2026,208.75,208.6,220.0,207.3,218.3,214.15,212.58,14360,30.53,506,8119,56.54,2026-03-17
ARIS, EQ, 17-Mar-2026,104.41,105.76,105.76,101.12,101.85,102.56,103.03,341136,351.46,3309,167776,49.18,2026-03-17
ARKADE, EQ, 17-Mar-2026,103.35,103.9,104.89,101.8,103.7,103.36,103.12,409910,422.68,4303,221342,54.0,2026-03-17
ARMANFIN, EQ, 17-Mar-2026,1374.1,1374.1,1435.0,1361.1,1425.0,1418.1,1408.91,33732,475.25,3163,19077,56.55,2026-03-17
AROGRANITE, EQ, 17-Mar-2026,23.35,23.41,23.99,22.16,23.9,23.86,23.2,11038,2.56,109,8667,78.52,2026-03-17
ARROWGREEN, EQ, 17-Mar-2026,345.8,348.8,372.0,345.8,371.95,367.35,359.03,79312,284.75,2654,26206,33.04,2026-03-17
ARSSBL, EQ, 17-Mar-2026,465.0,469.7,476.95,465.15,473.0,473.85,471.83,196133,925.42,4924,97062,49.49,2026-03-17
ARTEMISMED, EQ, 17-Mar-2026,219.53,218.25,223.65,217.12,221.51,222.4,220.59,74428,164.18,5159,40656,54.62,2026-03-17
ARTNIRMAN, EQ, 17-Mar-2026,35.74,34.3,37.95,34.3,37.85,37.85,37.24,69,0.03,4,69,100.0,2026-03-17
ARVIND, EQ, 17-Mar-2026,350.65,350.65,359.95,347.25,358.0,354.7,352.95,279653,987.05,10414,127519,45.6,2026-03-17
ARVINDFASN, EQ, 17-Mar-2026,380.8,384.25,398.55,376.85,391.1,394.6,392.44,177192,695.37,19279,111198,62.76,2026-03-17
ARVSMART, EQ, 17-Mar-2026,539.05,535.0,550.35,531.25,534.0,533.6,540.12,43408,234.46,2071,21251,48.96,2026-03-17
ASAHIINDIA, EQ, 17-Mar-2026,839.7,840.0,856.75,832.35,840.0,839.9,841.02,64823,545.17,8113,45287,69.86,2026-03-17
ASAHISONG, EQ, 17-Mar-2026,187.28,189.46,193.0,185.11,188.5,190.75,189.56,23335,44.23,795,14493,62.11,2026-03-17
ASAL, EQ, 17-Mar-2026,410.95,419.8,422.0,408.55,411.75,412.2,415.49,12604,52.37,619,6590,52.28,2026-03-17
ASALCBR, EQ, 17-Mar-2026,710.2,708.0,723.0,700.15,706.35,705.25,710.63,176640,1255.25,4887,134960,76.4,2026-03-17
