SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
CLSEL, EQ, 30-Mar-2026,216.95,213.7,215.45,203.75,205.15,205.25,207.28,149134,309.12,2576,99384,66.64,2026-03-30
CMPDI, EQ, 30-Mar-2026,172.0,160.0,168.7,152.22,153.0,154.06,160.89,9685688,15583.76,85987,2788472,28.79,2026-03-30
CMSINFO, EQ, 30-Mar-2026,270.85,266.25,279.1,261.9,267.95,265.6,271.44,1574709,4274.46,43282,809332,51.4,2026-03-30
CNL, EQ, 30-Mar-2026,561.25,564.95,564.95,525.0,525.0,528.15,541.61,6291,34.07,623,3234,51.41,2026-03-30
COALINDIA, EQ, 30-Mar-2026,445.05,445.05,459.9,443.1,450.1,450.45,454.24,19114688,86827.09,221841,8410865,44.0,2026-03-30
COASTCORP, EQ, 30-Mar-2026,42.45,42.46,42.99,39.3,42.0,41.03,40.55,222164,90.08,1872,152314,68.56,2026-03-30
COCHINSHIP, EQ, 30-Mar-2026,1256.8,1243.9,1284.6,1187.0,1195.0,1193.1,1222.57,2459243,30066.01,100557,1031209,41.93,2026-03-30
COFFEEDAY, EQ, 30-Mar-2026,22.5,22.5,22.5,21.0,21.2,21.12,21.46,1972233,423.33,4276,1180293,59.85,2026-03-30
COFORGE, EQ, 30-Mar-2026,1144.7,1135.0,1136.4,1111.0,1114.7,1114.7,1122.66,1568667,17610.85,51278,607334,38.72,2026-03-30
COHANCE, EQ, 30-Mar-2026,302.7,301.1,304.5,294.15,302.85,301.45,300.47,689963,2073.15,23219,337383,48.9,2026-03-30
COLPAL, EQ, 30-Mar-2026,1877.2,1850.0,1857.8,1782.0,1795.0,1788.7,1812.26,907544,16447.02,39215,373002,41.1,2026-03-30
COMMOIETF, EQ, 30-Mar-2026,93.87,93.77,94.89,91.53,92.7,92.46,93.44,125056,116.86,1068,53996,43.18,2026-03-30
COMPUSOFT, EQ, 30-Mar-2026,12.49,12.48,12.71,12.03,12.4,12.17,12.35,76759,9.48,276,54583,71.11,2026-03-30
COMSYN, EQ, 30-Mar-2026,153.26,153.01,154.85,153.0,153.0,153.0,153.2,62960,96.46,269,47228,75.01,2026-03-30
CONCOR, EQ, 30-Mar-2026,438.2,431.95,434.2,423.5,424.0,425.3,429.34,3050426,13096.8,55312,1732941,56.81,2026-03-30
CONCORDBIO, EQ, 30-Mar-2026,1014.8,1001.0,1036.8,990.6,1025.0,1018.4,1022.42,309562,3165.03,21590,140477,45.38,2026-03-30
CONFIPET, EQ, 30-Mar-2026,38.61,38.09,38.94,35.5,37.98,37.49,37.61,3036579,1141.93,16432,957010,31.52,2026-03-30
CONS, EQ, 30-Mar-2026,10.86,10.86,11.05,10.5,10.62,10.61,10.67,78363,8.36,258,69105,88.19,2026-03-30
CONSUMBEES, EQ, 30-Mar-2026,117.2,116.37,117.03,114.0,117.03,114.7,115.23,390936,450.49,3597,257101,65.77,2026-03-30
CONSUMER, EQ, 30-Mar-2026,9.97,9.87,9.91,9.71,9.73,9.72,9.79,439088,43.0,863,276956,63.08,2026-03-30
CONSUMIETF, EQ, 30-Mar-2026,109.03,107.94,108.73,105.0,105.0,106.72,107.38,31350,33.66,618,17770,56.68,2026-03-30
CONTROLPR, EQ, 30-Mar-2026,569.9,567.0,567.0,517.0,521.0,524.5,536.98,98860,530.86,4304,61467,62.18,2026-03-30
CORALFINAC, EQ, 30-Mar-2026,28.42,28.28,29.35,25.01,25.75,25.82,26.09,46797,12.21,422,37109,79.3,2026-03-30
CORDSCABLE, EQ, 30-Mar-2026,139.26,134.2,139.25,127.01,130.22,129.69,133.55,67369,89.97,1780,44745,66.42,2026-03-30
COROMANDEL, EQ, 30-Mar-2026,1930.9,1902.0,1929.9,1869.0,1917.0,1909.8,1905.63,511101,9739.71,35740,245343,48.0,2026-03-30
CORONA, EQ, 30-Mar-2026,1581.4,1560.2,1575.1,1535.0,1550.0,1556.0,1556.21,33741,525.08,5673,23890,70.8,2026-03-30
COSMOFIRST, EQ, 30-Mar-2026,595.05,594.4,610.45,579.65,596.6,595.45,599.81,164737,988.11,5791,93798,56.94,2026-03-30
COUNCODOS, EQ, 30-Mar-2026,4.01,4.01,4.19,3.8,3.97,3.96,3.97,45177,1.79,239,34170,75.64,2026-03-30
CPCAP, EQ, 30-Mar-2026,77.28,77.05,77.09,73.51,75.88,75.4,75.83,31244,23.69,591,18242,58.39,2026-03-30
CPEDU, EQ, 30-Mar-2026,151.99,146.0,149.0,141.0,144.0,142.18,144.71,13519,19.56,596,8341,61.7,2026-03-30
CPPLUS, EQ, 30-Mar-2026,1826.0,1835.0,1840.0,1755.5,1797.2,1798.3,1795.51,297627,5343.92,28939,110583,37.15,2026-03-30
CPSEETF, EQ, 30-Mar-2026,100.38,100.37,101.79,99.63,100.0,100.0,100.7,1798846,1811.53,11020,870525,48.39,2026-03-30
CRAFTSMAN, EQ, 30-Mar-2026,6924.0,6892.0,7148.5,6717.0,6842.5,6977.0,6923.5,42421,2937.02,12901,20255,47.75,2026-03-30
CRAMC, EQ, 30-Mar-2026,231.85,230.0,231.0,215.0,217.5,217.25,221.75,694671,1540.46,15323,372184,53.58,2026-03-30
CREATIVEYE, EQ, 30-Mar-2026,6.08,6.09,6.39,5.41,5.41,5.67,5.86,37462,2.2,171,37017,98.81,2026-03-30
CREDITACC, EQ, 30-Mar-2026,1167.2,1148.8,1186.0,1144.1,1160.0,1158.0,1167.44,287081,3351.51,19493,146373,50.99,2026-03-30
CREST, EQ, 30-Mar-2026,309.9,301.1,327.45,298.15,321.0,324.85,313.57,41900,131.38,903,29390,70.14,2026-03-30
CRISIL, EQ, 30-Mar-2026,3842.8,3840.0,3853.2,3735.0,3771.0,3761.2,3771.09,101294,3819.89,21791,61676,60.89,2026-03-30
CRIZAC, EQ, 30-Mar-2026,189.46,188.61,191.0,173.35,176.0,176.91,182.35,569076,1037.72,20283,331453,58.24,2026-03-30
CROMPTON, EQ, 30-Mar-2026,232.3,230.0,230.05,222.15,224.3,223.6,225.69,4419666,9974.66,73066,2329201,52.7,2026-03-30
CROWN, EQ, 30-Mar-2026,112.25,110.01,117.4,100.62,115.0,105.31,105.25,82865,87.22,1158,54516,65.79,2026-03-30
CSBBANK, EQ, 30-Mar-2026,353.75,349.65,359.3,336.25,339.0,340.5,344.73,759602,2618.58,27928,321770,42.36,2026-03-30
CSLFINANCE, EQ, 30-Mar-2026,220.25,220.25,223.1,214.15,220.0,220.0,219.98,52260,114.96,1108,30880,59.09,2026-03-30
CTE, EQ, 30-Mar-2026,22.67,23.39,23.6,21.16,21.9,21.93,22.36,77799,17.39,773,47148,60.6,2026-03-30
CUB, EQ, 30-Mar-2026,253.7,248.05,249.3,235.75,239.4,239.85,239.83,3375336,8095.03,75344,1482745,43.93,2026-03-30
CUBEXTUB, EQ, 30-Mar-2026,79.59,78.55,79.89,73.1,75.76,73.94,75.95,162851,123.69,3086,92485,56.79,2026-03-30
CUMMINSIND, EQ, 30-Mar-2026,4631.5,4551.0,4649.7,4455.9,4455.9,4500.1,4541.86,1251680,56849.6,102435,696991,55.68,2026-03-30
CUPID, EQ, 30-Mar-2026,84.65,84.7,85.75,82.8,83.0,83.1,83.77,20149712,16879.13,32498,10707672,53.14,2026-03-30
CYBERMEDIA, EQ, 30-Mar-2026,12.39,12.45,12.45,11.3,11.3,11.4,11.66,9420,1.1,157,7861,83.45,2026-03-30
CYBERTECH, EQ, 30-Mar-2026,103.13,103.13,103.13,98.0,99.21,98.72,100.35,78411,78.68,1700,49133,62.66,2026-03-30
CYIENT, EQ, 30-Mar-2026,784.75,781.0,793.95,750.3,752.9,752.85,768.4,382835,2941.7,25982,176873,46.2,2026-03-30
CYIENTDLM, EQ, 30-Mar-2026,278.9,276.0,281.0,265.2,270.6,272.3,271.83,862655,2344.92,23243,427770,49.59,2026-03-30
DABUR, EQ, 30-Mar-2026,419.6,417.5,417.5,408.0,410.0,410.45,411.77,2504445,10312.59,41233,1202591,48.02,2026-03-30
DALBHARAT, EQ, 30-Mar-2026,1857.4,1838.1,1838.1,1768.1,1789.8,1779.2,1787.16,290066,5183.94,20914,121079,41.74,2026-03-30
DALMIASUG, EQ, 30-Mar-2026,345.45,342.65,404.85,342.0,382.0,394.35,389.66,31062375,121036.24,296289,1334404,4.3,2026-03-30
DAMCAPITAL, EQ, 30-Mar-2026,131.3,130.0,130.76,122.1,123.12,123.26,126.09,698839,881.18,8615,344483,49.29,2026-03-30
DAMODARIND, EQ, 30-Mar-2026,21.73,21.55,21.55,20.0,20.01,20.01,20.16,97145,19.58,307,86939,89.49,2026-03-30
DANGEE, EQ, 30-Mar-2026,2.64,2.58,2.92,2.54,2.66,2.74,2.64,121864,3.21,283,99228,81.43,2026-03-30
DATAMATICS, EQ, 30-Mar-2026,674.65,666.0,672.1,632.0,633.0,637.25,649.19,107349,696.9,5104,54330,50.61,2026-03-30
DATAPATTNS, EQ, 30-Mar-2026,3153.0,3113.0,3225.0,3015.1,3038.3,3035.3,3090.16,875305,27048.36,70388,188052,21.48,2026-03-30
DAVANGERE, EQ, 30-Mar-2026,3.87,3.81,3.92,3.7,3.7,3.72,3.79,5838609,221.35,3587,3417327,58.53,2026-03-30
DBCORP, EQ, 30-Mar-2026,194.73,194.01,195.63,184.51,185.01,185.96,189.93,109372,207.73,3553,72555,66.34,2026-03-30
DBEIL, EQ, 30-Mar-2026,59.77,61.7,62.96,51.51,52.96,53.65,57.67,498562,287.5,3732,156825,31.46,2026-03-30
DBL, EQ, 30-Mar-2026,386.15,389.05,398.7,382.15,387.7,387.2,391.99,799397,3133.52,26363,186323,23.31,2026-03-30
DBOL, EQ, 30-Mar-2026,106.05,106.05,119.85,106.05,117.0,116.1,114.05,3637912,4148.9,28402,505264,13.89,2026-03-30
DBREALTY, EQ, 30-Mar-2026,91.77,90.0,91.2,83.5,84.15,83.97,86.36,4061267,3507.27,20780,2395189,58.98,2026-03-30
DBSTOCKBRO, EQ, 30-Mar-2026,25.1,25.9,25.9,24.8,24.99,24.96,24.95,14567,3.63,87,14094,96.75,2026-03-30
DCAL, EQ, 30-Mar-2026,142.69,140.0,142.0,128.5,129.25,129.97,133.96,1078668,1444.99,15266,561364,52.04,2026-03-30
DCBBANK, EQ, 30-Mar-2026,166.23,164.5,164.7,157.95,158.36,158.33,159.84,1905128,3045.21,19004,968165,50.82,2026-03-30
DCI, EQ, 30-Mar-2026,303.0,303.0,303.6,288.15,299.75,300.1,299.35,27214,81.46,1261,17777,65.32,2026-03-30
DCM, EQ, 30-Mar-2026,57.71,58.9,58.9,55.0,55.26,55.37,56.84,11198,6.37,237,7124,63.62,2026-03-30
DCMNVL, EQ, 30-Mar-2026,100.17,95.6,103.89,95.6,98.01,97.56,99.38,26726,26.56,511,18203,68.11,2026-03-30
DCMSHRIRAM, EQ, 30-Mar-2026,1112.3,1108.5,1131.5,1083.0,1125.0,1116.5,1112.51,103297,1149.19,13704,53446,51.74,2026-03-30
DCMSRIND, EQ, 30-Mar-2026,33.4,33.56,35.91,33.4,34.39,34.28,34.89,348728,121.67,2375,184796,52.99,2026-03-30
DCW, EQ, 30-Mar-2026,39.51,38.9,39.6,37.11,37.5,37.53,38.4,1613229,619.5,7521,670902,41.59,2026-03-30
DCXINDIA, EQ, 30-Mar-2026,163.97,161.8,164.64,153.3,153.95,154.23,158.4,2061321,3265.07,18953,645045,31.29,2026-03-30
DDEVPLSTIK, EQ, 30-Mar-2026,205.0,201.0,202.2,185.15,189.65,189.35,194.04,343871,667.24,6491,201827,58.69,2026-03-30
DECCANCE, EQ, 30-Mar-2026,576.15,570.3,575.55,538.0,546.9,545.4,553.17,58100,321.39,2759,29899,51.46,2026-03-30
DEEDEV, EQ, 30-Mar-2026,278.65,273.15,282.0,266.0,266.0,268.85,273.31,767313,2097.17,10055,193093,25.16,2026-03-30
DEEPAKFERT, EQ, 30-Mar-2026,950.55,917.5,942.4,905.0,912.0,909.0,918.39,614934,5647.48,31376,220075,35.79,2026-03-30
DEEPAKNTR, EQ, 30-Mar-2026,1345.8,1330.0,1341.1,1280.0,1282.0,1286.8,1301.15,290832,3784.17,24374,141055,48.5,2026-03-30
DEEPINDS, EQ, 30-Mar-2026,432.95,432.95,444.0,425.5,430.0,430.6,434.9,588958,2561.4,18400,175776,29.85,2026-03-30
DEFENCE, EQ, 30-Mar-2026,61.09,61.0,72.0,58.91,59.0,59.66,59.78,177245,105.96,1419,88985,50.2,2026-03-30
DELHIVERY, EQ, 30-Mar-2026,428.75,423.7,423.7,411.45,412.0,416.7,418.17,1313323,5491.87,20987,485917,37.0,2026-03-30
DELPHIFX, EQ, 30-Mar-2026,8.58,8.11,8.61,7.98,8.0,8.02,8.19,1931073,158.17,1237,1457223,75.46,2026-03-30
DELTACORP, EQ, 30-Mar-2026,55.42,54.0,54.26,48.3,49.0,49.34,50.86,4826571,2454.79,42327,2219268,45.98,2026-03-30
DELTAMAGNT, EQ, 30-Mar-2026,50.25,50.1,50.1,45.51,46.0,46.2,47.72,10833,5.17,194,7540,69.6,2026-03-30
DEN, EQ, 30-Mar-2026,24.07,23.75,24.28,22.52,22.52,22.98,23.52,1041772,245.04,2897,583656,56.03,2026-03-30
DENORA, EQ, 30-Mar-2026,692.1,680.35,705.0,675.0,684.9,681.5,685.85,10126,69.45,590,7729,76.33,2026-03-30
DENTA, EQ, 30-Mar-2026,236.3,235.0,235.0,223.0,225.05,224.75,228.51,209366,478.42,4983,103027,49.21,2026-03-30
DEVIT, EQ, 30-Mar-2026,25.14,24.3,26.04,23.03,23.49,23.23,24.04,138363,33.26,1315,92232,66.66,2026-03-30
DEVX, EQ, 30-Mar-2026,33.35,33.35,33.75,29.95,30.55,30.82,31.62,502720,158.94,2260,335470,66.73,2026-03-30
DEVYANI, EQ, 30-Mar-2026,99.56,98.15,98.72,94.31,94.47,94.59,95.89,6373860,6112.08,48868,3373975,52.93,2026-03-30
DGCONTENT, EQ, 30-Mar-2026,23.26,23.15,23.9,21.61,21.8,21.96,22.32,19099,4.26,122,16287,85.28,2026-03-30
DHAMPURSUG, EQ, 30-Mar-2026,133.57,132.5,146.45,132.15,141.67,141.77,141.94,4310764,6118.51,58614,852111,19.77,2026-03-30
DHANBANK, EQ, 30-Mar-2026,20.99,20.9,20.99,19.45,20.03,19.64,20.08,1409656,283.1,4051,993844,70.5,2026-03-30
DHANUKA, EQ, 30-Mar-2026,936.1,933.5,933.5,889.6,894.0,898.4,905.1,83940,759.74,6613,44735,53.29,2026-03-30
DHARMAJ, EQ, 30-Mar-2026,230.05,230.51,232.0,225.88,230.0,230.21,229.27,58523,134.18,1579,41059,70.16,2026-03-30
DHRUV, EQ, 30-Mar-2026,27.43,25.51,28.88,25.51,27.25,27.38,27.4,96199,26.36,319,79234,82.36,2026-03-30
DHUNINV, EQ, 30-Mar-2026,681.45,675.0,775.0,667.1,683.0,690.3,741.41,61223,453.91,4036,5157,8.42,2026-03-30
DIACABS, EQ, 30-Mar-2026,122.95,121.0,124.48,118.41,119.89,118.82,120.38,1346751,1621.22,8118,790689,58.71,2026-03-30
DIAMINESQ, EQ, 30-Mar-2026,231.48,232.0,239.76,228.46,235.0,233.31,233.87,29171,68.22,1539,11941,40.93,2026-03-30
DIAMONDYD, EQ, 30-Mar-2026,931.8,921.4,1030.0,898.1,1000.0,1012.0,992.91,179015,1777.45,4450,106776,59.65,2026-03-30
DICIND, EQ, 30-Mar-2026,490.65,490.05,513.95,464.8,479.95,467.25,481.08,1040,5.0,98,687,66.06,2026-03-30
DIFFNKG, EQ, 30-Mar-2026,262.15,261.0,261.0,246.0,247.25,249.8,250.34,129265,323.6,2928,73537,56.89,2026-03-30
DIGIDRIVE, EQ, 30-Mar-2026,16.93,16.5,17.84,16.5,17.15,16.85,17.14,103375,17.72,536,60882,58.89,2026-03-30
DIGISPICE, EQ, 30-Mar-2026,16.59,15.67,16.44,14.82,15.0,15.38,15.72,147175,23.14,759,80928,54.99,2026-03-30
DIGITIDE, EQ, 30-Mar-2026,76.93,76.96,78.7,73.5,74.67,75.23,76.51,726404,555.77,8499,397826,54.77,2026-03-30
DIGJAMLMTD, EQ, 30-Mar-2026,37.19,39.98,39.98,36.82,38.94,38.12,38.45,3168,1.22,66,2252,71.09,2026-03-30
DISHTV, EQ, 30-Mar-2026,2.04,2.02,2.03,1.82,1.86,1.84,1.92,11344676,218.21,5603,8101653,71.41,2026-03-30
DIVGIITTS, EQ, 30-Mar-2026,674.75,660.1,673.9,608.95,620.0,615.8,632.45,60029,379.66,3702,29390,48.96,2026-03-30
DIVIDEND, EQ, 30-Mar-2026,33.9,33.68,34.12,33.53,33.58,33.55,33.71,8738,2.95,165,5892,67.43,2026-03-30
DIVISLAB, EQ, 30-Mar-2026,5997.5,5960.0,5990.0,5901.5,5960.0,5947.0,5935.85,492229,29217.96,51227,244025,49.58,2026-03-30
DIVOPPBEES, EQ, 30-Mar-2026,74.93,75.88,75.88,74.0,74.29,74.36,74.64,106156,79.23,1557,67278,63.38,2026-03-30
DIXON, EQ, 30-Mar-2026,10019.0,9900.0,9989.0,9600.0,9638.0,9673.0,9822.87,689714,67749.74,94135,213071,30.89,2026-03-30
DLF, EQ, 30-Mar-2026,523.0,518.0,522.4,502.1,503.8,504.1,508.17,6410832,32578.23,69310,3113078,48.56,2026-03-30
DLINKINDIA, EQ, 30-Mar-2026,390.05,386.5,388.35,377.0,377.7,377.75,381.08,154715,589.59,3434,103953,67.19,2026-03-30
DMART, EQ, 30-Mar-2026,3903.2,3897.6,4015.0,3877.0,4000.0,3956.8,3934.99,1738503,68409.86,106572,917733,52.79,2026-03-30
DMCC, EQ, 30-Mar-2026,205.74,201.52,207.01,191.35,197.0,197.56,201.26,39277,79.05,695,26093,66.43,2026-03-30
DNAMEDIA, EQ, 30-Mar-2026,2.63,2.51,2.65,2.33,2.47,2.46,2.47,145164,3.59,317,132637,91.37,2026-03-30
DODLA, EQ, 30-Mar-2026,1000.1,975.0,1005.0,965.0,984.7,971.1,973.24,55486,540.01,5904,31369,56.53,2026-03-30
DOLATALGO, EQ, 30-Mar-2026,66.85,66.5,68.69,65.0,65.4,65.96,66.67,441965,294.65,4042,210737,47.68,2026-03-30
DOLLAR, EQ, 30-Mar-2026,231.25,228.7,229.8,220.5,220.5,223.3,224.91,127509,286.78,3146,75341,59.09,2026-03-30
DOLPHIN, EQ, 30-Mar-2026,394.0,390.6,409.0,387.05,387.15,395.7,398.07,57742,229.85,3503,12837,22.23,2026-03-30
DOMS, EQ, 30-Mar-2026,2244.4,2235.0,2311.3,2168.0,2296.1,2298.4,2249.61,120440,2709.43,16215,52160,43.31,2026-03-30
DONEAR, EQ, 30-Mar-2026,80.99,80.01,82.19,79.02,80.0,79.82,80.31,81637,65.56,1410,49217,60.29,2026-03-30
DPABHUSHAN, EQ, 30-Mar-2026,965.4,963.0,987.9,922.0,958.2,943.2,953.87,31001,295.71,2439,16768,54.09,2026-03-30
DPSCLTD, EQ, 30-Mar-2026,7.19,7.3,7.45,7.05,7.1,7.08,7.24,287002,20.78,1160,207032,72.14,2026-03-30
DPWIRES, EQ, 30-Mar-2026,133.42,133.0,133.0,125.02,128.96,126.74,128.81,33939,43.72,991,22356,65.87,2026-03-30
DRCSYSTEMS, EQ, 30-Mar-2026,13.63,13.62,16.35,12.51,15.0,14.46,13.96,297841,41.57,886,213744,71.76,2026-03-30
DREAMFOLKS, EQ, 30-Mar-2026,62.19,61.94,61.94,56.0,57.0,57.19,58.95,478584,282.13,5754,241109,50.38,2026-03-30
DREDGECORP, EQ, 30-Mar-2026,815.05,800.0,832.0,758.6,773.0,768.55,790.75,235997,1866.15,11900,102061,43.25,2026-03-30
DRREDDY, EQ, 30-Mar-2026,1281.7,1265.0,1276.2,1251.1,1252.0,1254.9,1258.08,1991442,25053.93,52591,925167,46.46,2026-03-30
DSFCL, EQ, 30-Mar-2026,19.19,20.0,21.1,17.28,17.31,17.36,18.99,304014,57.72,1776,227370,74.79,2026-03-30
DSSL, EQ, 30-Mar-2026,855.7,855.95,856.0,781.0,786.95,784.85,810.3,78176,633.46,4559,43139,55.18,2026-03-30
DTIL, EQ, 30-Mar-2026,115.44,115.0,115.0,102.0,102.0,109.5,111.79,9254,10.34,219,8200,88.61,2026-03-30
DUCON, EQ, 30-Mar-2026,2.51,2.44,2.48,2.22,2.33,2.29,2.32,1023489,23.79,1247,724610,70.8,2026-03-30
DVL, EQ, 30-Mar-2026,194.11,192.64,197.0,186.99,189.0,187.39,193.59,49153,95.15,677,40631,82.66,2026-03-30
DWARKESH, EQ, 30-Mar-2026,42.05,42.99,48.4,42.16,45.4,45.92,46.67,28984353,13528.05,95645,2761753,9.53,2026-03-30
DYCL, EQ, 30-Mar-2026,251.35,247.0,254.75,236.8,238.1,240.9,246.05,264489,650.79,5583,126147,47.69,2026-03-30
DYNAMATECH, EQ, 30-Mar-2026,9063.0,9000.0,9123.0,8773.0,8980.0,9010.0,8988.04,29698,2669.27,12360,11286,38.0,2026-03-30
DYNPRO, EQ, 30-Mar-2026,203.53,207.9,207.9,190.8,191.5,192.78,196.13,73195,143.55,1735,50883,69.52,2026-03-30
EASEMYTRIP, EQ, 30-Mar-2026,6.2,6.14,6.14,5.77,5.79,5.85,5.98,27105850,1620.6,23845,13988902,51.61,2026-03-30
EBANKNIFTY, EQ, 30-Mar-2026,52.77,53.3,53.3,50.64,50.85,50.82,51.04,41070,20.96,108,33319,81.13,2026-03-30
EBBETF0430, EQ, 30-Mar-2026,1554.84,1564.3,1564.3,1547.54,1548.5,1548.7,1550.83,48249,748.26,609,43837,90.86,2026-03-30
EBBETF0431, EQ, 30-Mar-2026,1382.0,1382.84,1397.99,1375.88,1380.0,1381.5,1381.93,26345,364.07,227,24324,92.33,2026-03-30
EBBETF0433, EQ, 30-Mar-2026,1266.89,1262.0,1264.36,1251.0,1253.6,1254.62,1255.36,21762,273.19,357,20523,94.31,2026-03-30
EBGNG, EQ, 30-Mar-2026,370.55,366.9,372.0,352.05,352.05,352.05,358.81,175519,629.79,4610,98667,56.21,2026-03-30
ECAPINSURE, EQ, 30-Mar-2026,21.89,21.99,21.99,20.5,21.28,21.31,21.33,200675,42.81,708,195077,97.21,2026-03-30
ECLERX, EQ, 30-Mar-2026,1462.8,1450.1,1450.1,1375.0,1391.0,1387.2,1394.85,305001,4254.3,40586,138505,45.41,2026-03-30
ECOSMOBLTY, EQ, 30-Mar-2026,113.63,113.0,113.0,103.94,106.78,104.84,107.12,412484,441.87,7457,176143,42.7,2026-03-30
EDELWEISS, EQ, 30-Mar-2026,104.0,103.48,103.48,99.02,99.6,99.67,100.48,7720416,7757.45,43834,3842180,49.77,2026-03-30
EFCIL, EQ, 30-Mar-2026,182.94,182.8,185.0,176.59,178.0,178.93,180.66,763360,1379.09,13448,424124,55.56,2026-03-30
EGOLD, EQ, 30-Mar-2026,142.35,143.1,146.45,142.4,146.3,146.25,145.22,130545,189.57,1164,93487,71.61,2026-03-30
EICHERMOT, EQ, 30-Mar-2026,6811.5,6730.5,6784.0,6571.5,6602.0,6586.0,6626.99,1015357,67287.62,100992,447089,44.03,2026-03-30
EIDPARRY, EQ, 30-Mar-2026,795.45,780.0,796.15,773.0,776.0,775.5,782.9,295771,2315.59,18892,139462,47.15,2026-03-30
EIEL, EQ, 30-Mar-2026,138.0,143.13,146.9,139.0,141.0,140.39,142.48,5841937,8323.87,48882,1020316,17.47,2026-03-30
EIFFL, EQ, 30-Mar-2026,216.73,219.35,221.16,211.0,212.0,212.43,213.76,33036,70.62,1574,22366,67.7,2026-03-30
EIHAHOTELS, EQ, 30-Mar-2026,282.65,280.05,280.1,266.65,269.0,270.25,271.01,229088,620.85,5463,110439,48.21,2026-03-30
EIHOTEL, EQ, 30-Mar-2026,284.3,283.0,284.25,271.85,272.9,273.55,276.42,465052,1285.49,21887,233492,50.21,2026-03-30
EIMCOELECO, EQ, 30-Mar-2026,1525.0,1495.0,1517.2,1405.5,1440.0,1428.8,1460.38,25243,368.64,2663,14359,56.88,2026-03-30
EKC, EQ, 30-Mar-2026,98.92,98.0,98.04,90.25,91.16,90.89,93.16,621148,578.66,4712,315598,50.81,2026-03-30
ELDEHSG, EQ, 30-Mar-2026,810.8,810.8,810.8,740.0,800.0,779.15,767.64,1829,14.04,261,1333,72.88,2026-03-30
ELECON, EQ, 30-Mar-2026,372.3,370.0,370.0,352.0,357.0,354.75,359.59,586379,2108.57,20144,270608,46.15,2026-03-30
ELECTCAST, EQ, 30-Mar-2026,80.24,78.89,80.69,72.55,73.98,73.65,76.2,4247843,3237.06,23098,1683674,39.64,2026-03-30
ELECTHERM, EQ, 30-Mar-2026,567.1,569.4,585.95,551.0,563.0,555.35,570.05,51381,292.9,2062,24610,47.9,2026-03-30
ELGIEQUIP, EQ, 30-Mar-2026,473.4,473.4,477.75,464.8,465.0,467.15,472.86,590531,2792.38,45876,342951,58.08,2026-03-30
ELGIRUBCO, EQ, 30-Mar-2026,36.54,36.01,36.51,32.72,33.85,33.51,34.48,52835,18.22,622,34157,64.65,2026-03-30
ELIN, EQ, 30-Mar-2026,99.6,99.05,101.38,93.65,94.1,94.61,97.08,256667,249.18,2895,132849,51.76,2026-03-30
ELIQUID, EQ, 30-Mar-2026,1024.27,1024.79,1024.81,1024.79,1024.81,1024.81,1024.81,5362,54.95,9,5362,100.0,2026-03-30
ELLEN, EQ, 30-Mar-2026,208.88,207.24,212.01,194.15,196.0,197.53,201.62,483809,975.45,12518,266499,55.08,2026-03-30
ELM250, EQ, 30-Mar-2026,14.95,15.02,15.4,14.55,14.64,14.68,14.71,165221,24.31,352,136934,82.88,2026-03-30
EMAMILTD, EQ, 30-Mar-2026,393.1,391.7,397.0,385.95,391.75,393.4,393.99,468817,1847.11,21932,282094,60.17,2026-03-30
EMAMIPAP, EQ, 30-Mar-2026,61.12,60.12,60.39,55.0,57.8,56.59,58.32,67437,39.33,1214,44956,66.66,2026-03-30
EMAMIREAL, EQ, 30-Mar-2026,54.74,54.5,57.0,53.2,54.05,54.42,54.05,84089,45.45,428,71949,85.56,2026-03-30
EMCURE, EQ, 30-Mar-2026,1652.7,1654.9,1662.0,1584.2,1594.0,1595.5,1616.06,275328,4449.46,24203,96946,35.21,2026-03-30
EMIL, EQ, 30-Mar-2026,91.29,90.5,90.5,86.1,86.55,88.1,88.36,763483,674.58,9544,408315,53.48,2026-03-30
EMKAY, EQ, 30-Mar-2026,198.33,201.99,202.49,186.0,189.73,188.31,195.0,69516,135.56,1042,49167,70.73,2026-03-30
EMMBI, EQ, 30-Mar-2026,62.7,61.6,67.0,60.3,61.25,60.59,62.13,70286,43.67,890,43664,62.12,2026-03-30
EMMVEE, EQ, 30-Mar-2026,223.3,222.61,222.61,212.61,216.0,217.37,217.06,1045860,2270.18,26388,382565,36.58,2026-03-30
EMSLIMITED, EQ, 30-Mar-2026,276.35,273.65,276.2,256.1,260.9,259.85,265.74,483949,1286.07,12107,229819,47.49,2026-03-30
EMUDHRA, EQ, 30-Mar-2026,384.25,384.0,384.0,364.55,366.65,374.1,373.09,266297,993.54,12725,137584,51.67,2026-03-30
EMULTIMQ, EQ, 30-Mar-2026,37.64,37.64,38.64,36.5,36.79,36.72,37.22,108377,40.34,727,83871,77.39,2026-03-30
ENDURANCE, EQ, 30-Mar-2026,2260.0,2225.0,2253.8,2203.1,2213.6,2213.9,2224.11,58578,1302.84,11991,27580,47.08,2026-03-30
