SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
AARTIPHARM, EQ, 23-Mar-2026,644.6,640.95,641.0,614.0,618.0,617.6,622.39,272148,1693.83,19829,139176,51.14,2026-03-23
AARTISURF, EQ, 23-Mar-2026,352.85,341.1,349.65,336.0,336.2,337.9,341.48,11329,38.69,933,7395,65.27,2026-03-23
AARVI, EQ, 23-Mar-2026,130.15,123.0,128.39,123.0,125.68,125.36,126.02,15466,19.49,733,5825,37.66,2026-03-23
AAVAS, EQ, 23-Mar-2026,1098.1,1091.0,1091.9,1060.4,1071.0,1073.9,1072.21,262585,2815.45,21170,188367,71.74,2026-03-23
ABB, EQ, 23-Mar-2026,6297.0,6264.0,6264.0,5975.0,6018.0,6041.5,6077.72,274731,16697.38,33252,95761,34.86,2026-03-23
ABBOTINDIA, EQ, 23-Mar-2026,26715.0,26570.0,26570.0,25420.0,25450.0,25485.0,25623.03,15029,3850.89,6608,9076,60.39,2026-03-23
ABCAPITAL, EQ, 23-Mar-2026,311.25,307.0,307.0,292.25,294.1,294.95,296.66,6021434,17863.36,81087,2742440,45.54,2026-03-23
ABCOTS, EQ, 23-Mar-2026,403.35,393.6,410.0,393.2,404.0,405.4,403.49,28147,113.57,973,9581,34.04,2026-03-23
ABDL, EQ, 23-Mar-2026,408.45,408.65,408.9,382.1,384.0,384.15,391.16,509598,1993.32,17936,252937,49.63,2026-03-23
ABFRL, EQ, 23-Mar-2026,59.98,59.2,59.3,55.16,56.81,56.94,56.69,8618261,4885.78,35385,4435164,51.46,2026-03-23
ABGSEC, EQ, 23-Mar-2026,112.64,111.02,112.3,111.02,112.26,112.26,111.55,220,0.25,10,197,89.55,2026-03-23
ABINFRA, EQ, 23-Mar-2026,16.97,16.85,17.1,16.82,17.0,16.92,16.89,5029361,849.55,697,4060119,80.73,2026-03-23
ABLBL, EQ, 23-Mar-2026,93.23,92.6,93.54,90.0,91.5,91.45,91.92,2498746,2296.91,16473,1330140,53.23,2026-03-23
ABREL, EQ, 23-Mar-2026,1165.4,1155.0,1159.5,1093.5,1125.0,1110.6,1114.29,177521,1978.09,16868,87423,49.25,2026-03-23
ABSL10BANK, EQ, 23-Mar-2026,161.31,157.01,159.41,152.96,153.0,154.26,155.48,1835,2.85,48,1592,86.76,2026-03-23
ABSLAMC, EQ, 23-Mar-2026,944.65,937.9,939.9,882.05,886.8,889.25,905.58,313955,2843.11,22100,141592,45.1,2026-03-23
ABSLBANETF, EQ, 23-Mar-2026,54.52,54.5,54.51,52.52,52.54,52.57,52.94,177320,93.86,897,126847,71.54,2026-03-23
ABSLLIQUID, EQ, 23-Mar-2026,999.99,999.99,1000.01,999.99,1000.01,999.99,999.99,2448,24.48,31,2136,87.25,2026-03-23
ABSLMSCIN, EQ, 23-Mar-2026,27.52,27.65,27.65,26.7,26.75,26.75,26.8,1557,0.42,18,1552,99.68,2026-03-23
ABSLNN50ET, EQ, 23-Mar-2026,66.96,66.96,67.19,64.26,65.1,64.56,64.66,51786,33.49,667,39483,76.24,2026-03-23
ABSLPSE, EQ, 23-Mar-2026,10.26,10.51,10.51,9.83,10.05,9.95,9.95,476076,47.37,1237,327971,68.89,2026-03-23
ACC, EQ, 23-Mar-2026,1381.4,1374.9,1374.9,1320.0,1323.7,1329.8,1336.75,413599,5528.8,29741,211702,51.19,2026-03-23
ACCELYA, EQ, 23-Mar-2026,1181.8,1160.7,1166.4,1130.0,1130.7,1138.3,1148.26,18033,207.07,2132,11059,61.33,2026-03-23
ACCURACY, EQ, 23-Mar-2026,3.99,3.99,3.99,3.85,3.91,3.92,3.9,96213,3.75,682,77367,80.41,2026-03-23
ACE, EQ, 23-Mar-2026,829.15,821.0,825.0,785.0,789.0,789.7,798.77,247680,1978.38,18080,144582,58.37,2026-03-23
ACEINTEG, EQ, 23-Mar-2026,16.94,16.5,17.25,15.55,15.55,15.95,16.28,3860,0.63,103,2719,70.44,2026-03-23
ACI, EQ, 23-Mar-2026,601.25,598.75,622.0,583.05,607.0,612.15,608.86,432463,2633.11,27357,112643,26.05,2026-03-23
ACL, EQ, 23-Mar-2026,52.79,52.7,52.96,47.54,47.99,48.25,50.01,83148,41.58,894,56369,67.79,2026-03-23
ACMESOLAR, EQ, 23-Mar-2026,246.37,246.37,246.38,234.8,239.0,237.55,239.52,1035340,2479.82,21308,357647,34.54,2026-03-23
ACUTAAS, EQ, 23-Mar-2026,2399.8,2361.5,2420.0,2244.9,2269.0,2268.2,2312.77,558487,12916.51,81596,241006,43.15,2026-03-23
ADANIENSOL, EQ, 23-Mar-2026,1009.9,1000.0,1000.9,935.7,944.6,946.9,947.78,8950325,84828.98,59585,7064815,78.93,2026-03-23
ADANIENT, EQ, 23-Mar-2026,1927.1,1910.0,1910.1,1820.5,1831.0,1833.0,1844.83,2370668,43734.78,92190,829445,34.99,2026-03-23
ADANIGREEN, EQ, 23-Mar-2026,863.1,863.0,863.0,810.45,817.0,816.45,825.98,2746629,22686.52,54394,793163,28.88,2026-03-23
ADANIPORTS, EQ, 23-Mar-2026,1365.4,1350.0,1350.0,1293.5,1307.0,1303.6,1308.23,3361416,43975.06,169409,1701394,50.62,2026-03-23
ADANIPOWER, EQ, 23-Mar-2026,151.54,151.54,152.87,144.65,147.0,147.85,147.66,25968931,38344.95,157894,9498677,36.58,2026-03-23
ADFFOODS, EQ, 23-Mar-2026,174.43,172.0,178.2,161.36,162.2,162.15,165.17,377658,623.77,6476,209717,55.53,2026-03-23
ADL, EQ, 23-Mar-2026,66.58,66.58,68.37,62.6,63.52,63.29,64.94,733,0.48,39,446,60.85,2026-03-23
ADOR, EQ, 23-Mar-2026,917.1,915.0,915.0,870.0,870.0,871.8,884.58,19088,168.85,1968,13617,71.34,2026-03-23
ADROITINFO, EQ, 23-Mar-2026,8.83,8.98,8.98,8.15,8.43,8.4,8.38,141038,11.83,374,99357,70.45,2026-03-23
ADSL, EQ, 23-Mar-2026,101.55,100.03,101.05,95.0,95.3,95.97,97.05,190027,184.42,3386,107454,56.55,2026-03-23
ADVAIT, EQ, 23-Mar-2026,1644.6,1625.0,1738.0,1533.1,1550.0,1555.6,1635.58,112447,1839.16,12039,37770,33.59,2026-03-23
ADVANCE, EQ, 23-Mar-2026,97.32,97.5,97.5,87.76,88.25,88.53,91.49,400122,366.06,2818,242668,60.65,2026-03-23
ADVANIHOTR, EQ, 23-Mar-2026,51.73,51.99,52.5,47.3,48.0,47.88,49.16,96465,47.42,1434,70434,73.02,2026-03-23
ADVENTHTL, EQ, 23-Mar-2026,151.07,151.07,151.07,135.2,136.0,138.64,139.28,291503,405.99,5216,149185,51.18,2026-03-23
ADVENZYMES, EQ, 23-Mar-2026,272.6,267.65,269.25,265.0,267.2,266.8,266.75,115173,307.22,2838,69126,60.02,2026-03-23
AEGISLOG, EQ, 23-Mar-2026,611.7,607.0,614.3,576.1,592.0,587.95,591.11,774831,4580.08,24364,348341,44.96,2026-03-23
AEGISVOPAK, EQ, 23-Mar-2026,178.54,176.5,181.21,168.18,172.92,175.34,176.7,3114072,5502.65,52689,995223,31.96,2026-03-23
AEPL, EQ, 23-Mar-2026,16.85,17.35,17.35,16.05,16.06,16.15,16.16,47325,7.65,306,39547,83.56,2026-03-23
AEQUS, EQ, 23-Mar-2026,123.06,123.0,123.2,118.0,120.0,120.13,120.76,1240545,1498.12,16980,818335,65.97,2026-03-23
AEROENTER, EQ, 23-Mar-2026,72.53,70.4,70.91,62.2,62.2,65.31,67.01,603848,404.66,3287,327161,54.18,2026-03-23
AEROFLEX, EQ, 23-Mar-2026,233.75,231.9,231.9,220.2,222.99,223.29,224.39,1028448,2307.69,12981,356904,34.7,2026-03-23
AERONEU, EQ, 23-Mar-2026,66.75,68.8,69.39,64.0,68.25,68.19,67.49,49401,33.34,998,22238,45.02,2026-03-23
AETHER, EQ, 23-Mar-2026,1155.55,1149.8,1175.95,1077.3,1080.05,1085.05,1126.48,465849,5247.69,33619,114829,24.65,2026-03-23
AFCONS, EQ, 23-Mar-2026,278.75,276.75,276.75,265.8,270.35,271.2,269.97,641426,1731.64,19481,397556,61.98,2026-03-23
AFFLE, EQ, 23-Mar-2026,1285.7,1275.0,1279.3,1251.3,1269.6,1268.7,1265.25,261048,3302.91,37409,158050,60.54,2026-03-23
AFFORDABLE, EQ, 23-Mar-2026,142.09,142.6,142.6,137.01,138.0,139.11,139.53,41915,58.48,1565,24479,58.4,2026-03-23
AFSL, EQ, 23-Mar-2026,201.0,201.0,202.0,201.0,201.0,201.04,201.07,46903,94.31,145,44704,95.31,2026-03-23
AGARIND, EQ, 23-Mar-2026,412.45,410.1,410.4,375.0,382.5,382.2,392.73,60190,236.38,2346,36688,60.95,2026-03-23
AGARWALEYE, EQ, 23-Mar-2026,424.35,416.5,424.35,410.35,418.15,420.2,417.64,117548,490.92,7320,55552,47.26,2026-03-23
AGI, EQ, 23-Mar-2026,499.1,492.0,498.0,465.0,474.0,473.1,476.29,210975,1004.86,8682,118738,56.28,2026-03-23
AGIIL, EQ, 23-Mar-2026,311.7,311.0,311.0,287.35,291.0,293.45,298.51,1926863,5751.92,13224,666475,34.59,2026-03-23
AGRITECH, EQ, 23-Mar-2026,105.12,110.0,110.0,100.0,101.4,102.01,101.63,2043,2.08,140,1909,93.44,2026-03-23
AGROPHOS, EQ, 23-Mar-2026,31.59,30.61,31.59,30.01,30.55,30.76,30.54,10533,3.22,166,7992,75.88,2026-03-23
AHCL, EQ, 23-Mar-2026,121.11,119.4,119.41,111.5,113.0,114.32,115.81,131034,151.75,1832,78918,60.23,2026-03-23
AHLADA, EQ, 23-Mar-2026,39.38,39.38,39.38,34.51,36.25,36.41,37.1,24123,8.95,446,18948,78.55,2026-03-23
AHLEAST, EQ, 23-Mar-2026,151.39,149.11,149.17,142.1,142.1,143.68,147.33,2763,4.07,58,2456,88.89,2026-03-23
AHLUCONT, EQ, 23-Mar-2026,724.95,719.0,719.15,669.95,670.0,680.55,689.52,148682,1025.19,6777,103428,69.56,2026-03-23
AIAENG, EQ, 23-Mar-2026,3409.6,3399.9,3400.4,3282.2,3314.7,3315.9,3323.95,76579,2545.45,16778,32912,42.98,2026-03-23
AIIL, EQ, 23-Mar-2026,492.2,481.65,508.8,470.8,480.0,480.5,482.8,526615,2542.51,28360,127059,24.13,2026-03-23
AIRAN, EQ, 23-Mar-2026,15.22,15.35,15.35,14.5,14.52,14.55,14.8,81350,12.04,553,67398,82.85,2026-03-23
AIROLAM, EQ, 23-Mar-2026,87.41,87.94,89.01,84.15,84.17,84.38,87.09,3698,3.22,59,3382,91.45,2026-03-23
AJANTPHARM, EQ, 23-Mar-2026,2904.7,2904.7,2904.7,2785.2,2800.0,2796.8,2819.98,117241,3306.18,23981,56786,48.44,2026-03-23
AJAXENGG, EQ, 23-Mar-2026,471.0,476.0,476.0,450.0,451.9,454.2,456.37,55164,251.75,3511,35996,65.25,2026-03-23
AJMERA, EQ, 23-Mar-2026,108.52,108.5,108.5,100.0,101.07,100.87,102.8,547244,562.56,4184,303114,55.39,2026-03-23
AJOONI, EQ, 23-Mar-2026,4.26,4.24,4.24,4.0,4.05,4.05,4.12,648653,26.73,717,478277,73.73,2026-03-23
AKASH, EQ, 23-Mar-2026,25.61,25.09,26.0,24.32,24.89,24.73,25.05,5782,1.45,61,4053,70.1,2026-03-23
AKG, EQ, 23-Mar-2026,10.82,11.05,11.05,10.36,10.49,10.43,10.47,29824,3.12,146,24425,81.9,2026-03-23
AKI, EQ, 23-Mar-2026,4.59,4.65,4.69,4.21,4.41,4.37,4.51,366998,16.57,301,339107,92.4,2026-03-23
AKSHAR, EQ, 23-Mar-2026,0.4,0.4,0.41,0.39,0.41,0.4,0.4,1265384,5.02,534,974292,77.0,2026-03-23
AKSHARCHEM, EQ, 23-Mar-2026,184.03,184.05,184.05,170.0,170.15,172.15,173.76,4042,7.02,222,3231,79.94,2026-03-23
AKSHOPTFBR, EQ, 23-Mar-2026,4.6,4.59,4.59,4.4,4.41,4.4,4.44,387659,17.2,473,289557,74.69,2026-03-23
AKUMS, EQ, 23-Mar-2026,483.4,482.9,483.0,463.0,466.0,467.4,473.17,109384,517.57,4645,62173,56.84,2026-03-23
AKZOINDIA, EQ, 23-Mar-2026,2885.1,2844.0,2869.7,2743.2,2855.0,2847.4,2806.07,25290,709.65,6576,8582,33.93,2026-03-23
ALANKIT, EQ, 23-Mar-2026,7.54,7.7,7.7,7.05,7.14,7.11,7.22,499248,36.07,1567,314361,62.97,2026-03-23
ALBERTDAVD, EQ, 23-Mar-2026,658.5,667.95,667.95,639.0,639.0,647.6,650.92,7066,45.99,604,4787,67.75,2026-03-23
ALEMBICLTD, EQ, 23-Mar-2026,79.9,77.78,78.37,74.93,75.54,75.33,76.15,490303,373.37,4703,288071,58.75,2026-03-23
ALGOQUANT, EQ, 23-Mar-2026,54.65,54.16,54.49,47.8,51.08,50.16,52.03,915324,476.23,1975,161742,17.67,2026-03-23
ALICON, EQ, 23-Mar-2026,647.35,650.8,652.7,598.0,598.0,607.6,621.61,11403,70.88,1214,6143,53.87,2026-03-23
ALIVUS, EQ, 23-Mar-2026,949.8,939.0,945.0,916.75,934.2,934.15,927.31,106165,984.48,7683,63910,60.2,2026-03-23
ALKALI, EQ, 23-Mar-2026,55.14,55.2,56.23,53.1,53.5,53.91,53.85,11619,6.26,221,8722,75.07,2026-03-23
ALKEM, EQ, 23-Mar-2026,5257.5,5260.0,5272.5,5111.5,5160.0,5144.5,5156.85,110544,5700.59,23945,49986,45.22,2026-03-23
ALKYLAMINE, EQ, 23-Mar-2026,1292.0,1290.0,1290.0,1235.0,1239.0,1239.4,1248.36,52071,650.04,7246,27217,52.27,2026-03-23
ALLCARGO, EQ, 23-Mar-2026,8.08,8.0,8.0,7.6,7.6,7.69,7.74,7021579,543.26,9526,5048049,71.89,2026-03-23
ALLDIGI, EQ, 23-Mar-2026,733.8,734.05,735.15,719.0,720.1,722.4,724.56,6796,49.24,809,5050,74.31,2026-03-23
ALLTIME, EQ, 23-Mar-2026,210.78,209.9,209.9,198.7,199.19,202.7,204.38,100295,204.98,1807,72154,71.94,2026-03-23
ALMONDZ, EQ, 23-Mar-2026,14.31,14.22,14.84,13.6,13.62,13.63,13.72,110825,15.21,351,80385,72.53,2026-03-23
ALOKINDS, EQ, 23-Mar-2026,12.84,12.61,12.69,12.05,12.12,12.17,12.37,7398995,915.45,13384,4161548,56.24,2026-03-23
ALPA, EQ, 23-Mar-2026,60.17,60.16,61.25,56.63,57.0,57.19,58.66,10921,6.41,344,8876,81.27,2026-03-23
ALPHA, EQ, 23-Mar-2026,44.75,44.57,44.58,42.71,43.0,42.97,43.2,4585258,1980.6,9980,3295191,71.86,2026-03-23
ALPHAETF, EQ, 23-Mar-2026,23.13,22.97,22.97,22.1,22.26,22.2,22.32,1400431,312.59,2763,625958,44.7,2026-03-23
ALPHAGEO, EQ, 23-Mar-2026,184.89,176.62,190.01,176.25,178.0,179.25,181.96,25725,46.81,1121,6227,24.21,2026-03-23
ALPL30IETF, EQ, 23-Mar-2026,25.59,25.45,25.54,24.66,24.92,24.95,24.99,4125871,1031.22,2733,2907737,70.48,2026-03-23
AMAGI, EQ, 23-Mar-2026,349.1,343.85,360.0,325.55,332.0,334.25,333.91,395431,1320.36,9680,319692,80.85,2026-03-23
AMANTA, EQ, 23-Mar-2026,95.91,95.18,96.98,93.0,96.8,96.41,96.15,257741,247.82,787,235205,91.26,2026-03-23
AMBER, EQ, 23-Mar-2026,6654.5,6574.0,6580.0,6206.0,6233.0,6289.0,6315.93,314526,19865.25,44402,112139,35.65,2026-03-23
AMBICAAGAR, EQ, 23-Mar-2026,23.28,22.51,24.0,20.0,21.8,22.05,21.97,10788,2.37,282,8506,78.85,2026-03-23
AMBIKCO, EQ, 23-Mar-2026,1275.7,1235.1,1258.3,1200.0,1221.4,1207.9,1219.24,12644,154.16,1488,7856,62.13,2026-03-23
AMBUJACEM, EQ, 23-Mar-2026,420.55,416.8,416.8,394.0,397.5,395.35,400.71,4333904,17366.57,59025,2387960,55.1,2026-03-23
AMDIND, EQ, 23-Mar-2026,38.07,38.45,38.45,35.2,36.6,35.87,36.21,6096,2.21,225,3300,54.13,2026-03-23
AMJLAND, EQ, 23-Mar-2026,38.23,37.26,39.23,33.4,35.15,35.22,36.13,134243,48.5,1079,49836,37.12,2026-03-23
AMNPLST, EQ, 23-Mar-2026,151.94,152.69,152.69,141.0,141.99,142.41,146.88,6978,10.25,220,4515,64.7,2026-03-23
AMRUTANJAN, EQ, 23-Mar-2026,515.55,507.8,530.85,498.0,523.7,517.55,516.77,75662,391.0,2687,38436,50.8,2026-03-23
ANANDRATHI, EQ, 23-Mar-2026,3003.4,2990.0,2990.0,2903.0,2903.0,2912.4,2931.43,145086,4253.09,21013,68345,47.11,2026-03-23
ANANTRAJ, EQ, 23-Mar-2026,465.85,455.0,456.0,440.0,441.0,442.15,445.55,1717859,7653.85,41613,639156,37.21,2026-03-23
ANDHRAPAP, EQ, 23-Mar-2026,60.4,59.79,61.83,59.0,60.39,59.94,59.82,252768,151.2,3551,179118,70.86,2026-03-23
ANDHRSUGAR, EQ, 23-Mar-2026,70.96,69.1,70.5,67.47,69.4,69.56,68.83,202329,139.27,2436,93908,46.41,2026-03-23
ANGELONE, EQ, 23-Mar-2026,231.32,227.0,228.6,218.8,220.9,220.91,222.48,6295384,14006.01,64087,2025887,32.18,2026-03-23
ANIKINDS, EQ, 23-Mar-2026,37.93,39.7,39.7,36.0,38.3,37.01,37.99,6227,2.37,146,5063,81.31,2026-03-23
ANMOL, EQ, 23-Mar-2026,10.48,10.48,10.48,10.01,10.2,10.1,10.18,97655,9.94,386,79478,81.39,2026-03-23
ANTELOPUS, EQ, 23-Mar-2026,515.45,515.0,555.0,504.0,515.0,513.65,523.55,598797,3135.02,19930,105167,17.56,2026-03-23
ANTGRAPHIC, EQ, 23-Mar-2026,0.77,0.81,0.81,0.71,0.76,0.74,0.75,146695,1.09,325,132041,90.01,2026-03-23
ANTHEM, EQ, 23-Mar-2026,644.85,635.0,635.8,625.2,625.2,628.45,629.72,166996,1051.6,10723,107106,64.14,2026-03-23
ANUHPHR, EQ, 23-Mar-2026,74.31,75.0,75.0,70.25,70.35,71.4,72.62,77146,56.02,1542,53628,69.51,2026-03-23
ANUP, EQ, 23-Mar-2026,1588.2,1570.0,1570.0,1495.5,1515.0,1507.7,1518.13,51617,783.61,8362,24608,47.67,2026-03-23
ANURAS, EQ, 23-Mar-2026,1252.5,1230.0,1248.0,1207.0,1242.6,1241.8,1227.22,153377,1882.28,6376,87030,56.74,2026-03-23
AONEGOLD, EQ, 23-Mar-2026,13.7,14.11,14.11,12.19,12.61,12.57,12.62,2158996,272.52,6899,972373,45.04,2026-03-23
AONELIQUID, EQ, 23-Mar-2026,1051.74,1051.91,1051.91,1051.89,1051.89,1051.89,1051.89,83057,873.67,171,80312,96.7,2026-03-23
AONENIFTY, EQ, 23-Mar-2026,9.46,9.46,9.69,9.13,9.24,9.24,9.29,748221,69.48,2882,562680,75.2,2026-03-23
AONESILVER, EQ, 23-Mar-2026,8.85,8.3,8.3,7.68,8.03,7.99,7.97,2251837,179.44,3329,958529,42.57,2026-03-23
AONETMMQ50, EQ, 23-Mar-2026,9.07,9.0,9.05,8.7,8.83,8.79,8.81,148144,13.06,720,133071,89.83,2026-03-23
AONETOTAL, EQ, 23-Mar-2026,10.79,11.11,11.11,10.4,10.5,10.45,10.5,2024986,212.55,3102,825495,40.77,2026-03-23
APARINDS, EQ, 23-Mar-2026,9673.0,9645.0,9851.0,9315.0,9725.0,9805.0,9614.62,110812,10654.16,32304,52541,47.41,2026-03-23
APCL, EQ, 23-Mar-2026,112.87,114.7,119.79,108.0,109.9,108.76,111.81,9051,10.12,224,4493,49.64,2026-03-23
APCOTEXIND, EQ, 23-Mar-2026,351.05,349.0,350.7,333.0,345.0,343.75,341.34,69773,238.17,5309,38183,54.72,2026-03-23
APEX, EQ, 23-Mar-2026,376.25,363.25,371.4,348.25,354.0,353.85,356.96,680631,2429.57,14710,150333,22.09,2026-03-23
APLAPOLLO, EQ, 23-Mar-2026,1973.1,1965.2,1965.2,1890.0,1897.0,1893.9,1913.3,512633,9808.23,47981,269232,52.52,2026-03-23
APLLTD, EQ, 23-Mar-2026,677.3,666.3,670.5,635.8,650.0,646.55,647.54,139039,900.34,9110,75243,54.12,2026-03-23
APOLLO, EQ, 23-Mar-2026,198.63,195.5,195.5,185.78,187.25,188.72,189.0,5339620,10091.7,35518,1732444,32.45,2026-03-23
APOLLOHOSP, EQ, 23-Mar-2026,7364.5,7288.0,7288.0,7080.0,7124.5,7145.0,7136.11,464969,33180.7,56488,287180,61.76,2026-03-23
APOLLOPIPE, EQ, 23-Mar-2026,386.95,386.95,410.0,372.45,401.3,403.4,395.54,1927165,7622.63,37963,334173,17.34,2026-03-23
APOLLOTYRE, EQ, 23-Mar-2026,420.85,418.0,418.0,397.85,398.5,399.5,403.09,590180,2378.97,24491,248923,42.18,2026-03-23
APOLSINHOT, EQ, 23-Mar-2026,1065.5,1067.0,1067.1,995.4,1067.0,1037.1,1027.96,3997,41.09,400,3005,75.18,2026-03-23
APTECHT, EQ, 23-Mar-2026,79.07,77.2,78.42,74.4,75.12,74.8,75.96,275064,208.94,3018,188715,68.61,2026-03-23
APTUS, EQ, 23-Mar-2026,208.83,204.91,207.42,198.11,199.9,201.36,200.48,6033282,12095.33,59816,3456511,57.29,2026-03-23
AQYLON, EQ, 23-Mar-2026,65.3,62.1,62.1,62.1,62.1,62.1,62.1,12167,7.56,208,12166,99.99,2026-03-23
ARCHIDPLY, EQ, 23-Mar-2026,69.35,69.35,70.99,66.26,67.66,67.13,67.92,42562,28.91,640,32183,75.61,2026-03-23
ARCHIES, EQ, 23-Mar-2026,13.4,13.41,13.41,12.43,12.7,12.65,12.75,56224,7.17,260,42621,75.81,2026-03-23
ARE&M, EQ, 23-Mar-2026,759.15,757.95,757.95,720.15,725.5,727.0,737.95,569329,4201.35,37082,298070,52.35,2026-03-23
ARENTERP, EQ, 23-Mar-2026,39.21,38.99,39.0,34.61,34.81,35.06,37.34,18189,6.79,288,5061,27.82,2026-03-23
ARFIN, EQ, 23-Mar-2026,76.95,77.49,78.0,74.85,77.06,76.44,76.86,877301,674.27,5945,142882,16.29,2026-03-23
ARIES, EQ, 23-Mar-2026,339.05,332.35,355.4,320.05,350.0,350.4,341.46,75294,257.1,2339,44911,59.65,2026-03-23
ARIHANTCAP, EQ, 23-Mar-2026,68.01,68.01,68.04,64.81,65.0,65.17,65.52,314715,206.21,2107,191207,60.76,2026-03-23
ARIHANTSUP, EQ, 23-Mar-2026,211.6,211.6,211.6,198.15,203.8,203.35,203.42,57311,116.58,323,53747,93.78,2026-03-23
ARIS, EQ, 23-Mar-2026,103.77,103.74,103.74,96.5,101.71,100.74,99.86,893772,892.52,5598,380208,42.54,2026-03-23
ARKADE, EQ, 23-Mar-2026,103.22,102.0,102.9,97.66,99.5,100.58,99.72,556050,554.48,6156,311818,56.08,2026-03-23
ARMANFIN, EQ, 23-Mar-2026,1511.6,1467.8,1510.8,1437.4,1460.0,1459.9,1465.44,63030,923.67,5364,30789,48.85,2026-03-23
AROGRANITE, EQ, 23-Mar-2026,22.81,22.14,22.89,22.14,22.32,22.55,22.67,11205,2.54,86,9834,87.76,2026-03-23
ARROWGREEN, EQ, 23-Mar-2026,378.45,375.35,375.35,356.05,361.8,362.3,362.7,35118,127.37,2098,13797,39.29,2026-03-23
ARSSBL, EQ, 23-Mar-2026,460.4,455.0,457.95,434.5,440.3,439.05,445.44,290070,1292.08,8205,154273,53.18,2026-03-23
ARTEMISMED, EQ, 23-Mar-2026,225.85,224.8,224.8,218.12,220.49,219.36,219.86,107699,236.79,4309,67841,62.99,2026-03-23
ARTNIRMAN, EQ, 23-Mar-2026,34.29,34.27,34.27,34.27,34.27,34.27,34.27,500,0.17,2,500,100.0,2026-03-23
ARVIND, EQ, 23-Mar-2026,359.25,356.95,356.95,342.0,346.0,346.1,346.58,265842,921.35,11057,120006,45.14,2026-03-23
ARVINDFASN, EQ, 23-Mar-2026,396.7,388.8,392.1,375.0,375.05,378.55,382.0,119789,457.6,11553,61850,51.63,2026-03-23
ARVSMART, EQ, 23-Mar-2026,534.2,525.6,526.65,504.0,506.1,513.05,511.83,83796,428.89,2202,43965,52.47,2026-03-23
ASAHIINDIA, EQ, 23-Mar-2026,810.45,807.1,826.95,782.1,792.0,801.85,812.47,1034045,8401.27,59995,200052,19.35,2026-03-23
ASAHISONG, EQ, 23-Mar-2026,206.92,204.11,207.89,195.0,200.0,200.23,199.12,24545,48.87,1004,13564,55.26,2026-03-23
ASAL, EQ, 23-Mar-2026,416.55,410.3,412.75,400.0,404.0,402.3,404.82,15761,63.8,869,8888,56.39,2026-03-23
