SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
AEQUS, EQ, 11-Mar-2026,126.59,128.22,128.22,125.35,125.35,126.08,126.94,900548,1143.19,28437,512319,56.89,2026-03-11
AEROENTER, EQ, 11-Mar-2026,73.0,73.01,75.19,72.0,72.0,72.68,73.46,362493,266.29,1901,214430,59.15,2026-03-11
AEROFLEX, EQ, 11-Mar-2026,220.49,221.97,238.0,221.89,233.65,234.17,233.29,3480121,8118.61,32614,918467,26.39,2026-03-11
AERONEU, EQ, 11-Mar-2026,67.87,68.81,68.81,67.0,67.9,67.09,67.5,22337,15.08,326,8584,38.43,2026-03-11
AETHER, EQ, 11-Mar-2026,1001.5,1015.0,1044.0,998.5,1035.0,1015.5,1017.84,457374,4655.34,30287,264786,57.89,2026-03-11
AFCONS, EQ, 11-Mar-2026,276.55,277.0,300.95,276.5,280.15,280.3,287.69,1707768,4913.08,44636,492348,28.83,2026-03-11
AFFLE, EQ, 11-Mar-2026,1398.6,1396.1,1427.9,1391.2,1411.0,1411.4,1412.4,346843,4898.81,18361,204520,58.97,2026-03-11
AFFORDABLE, EQ, 11-Mar-2026,172.33,175.0,178.08,167.6,168.52,168.49,172.32,35621,61.38,967,23658,66.42,2026-03-11
AFSL, EQ, 11-Mar-2026,204.21,204.26,210.0,201.5,210.0,204.72,203.96,19410,39.59,548,12848,66.19,2026-03-11
AGARIND, EQ, 11-Mar-2026,450.15,451.0,456.95,437.05,440.3,441.5,448.11,44942,201.39,2688,29700,66.09,2026-03-11
AGARWALEYE, EQ, 11-Mar-2026,446.3,445.95,451.45,442.1,442.2,444.8,447.17,51349,229.62,4311,20090,39.12,2026-03-11
AGI, EQ, 11-Mar-2026,510.0,516.7,540.0,510.05,528.2,533.05,532.59,266960,1421.8,11400,126153,47.26,2026-03-11
AGIIL, EQ, 11-Mar-2026,306.7,307.0,321.0,305.85,310.75,311.05,311.66,2146015,6688.35,14749,421410,19.64,2026-03-11
AGROPHOS, EQ, 11-Mar-2026,32.57,32.0,34.88,32.0,34.07,33.99,33.97,29260,9.94,215,16633,56.85,2026-03-11
AHCL, EQ, 11-Mar-2026,125.73,126.33,129.17,125.0,126.02,126.99,126.73,345988,438.46,4908,112848,32.62,2026-03-11
AHLADA, EQ, 11-Mar-2026,40.47,41.44,44.47,41.03,42.69,42.13,42.57,14752,6.28,208,10609,71.92,2026-03-11
AHLEAST, EQ, 11-Mar-2026,160.25,160.06,160.9,160.0,160.05,160.31,160.1,1505,2.41,28,1292,85.85,2026-03-11
AHLUCONT, EQ, 11-Mar-2026,763.2,763.2,776.95,757.15,774.5,771.8,768.04,82969,637.23,8710,47994,57.85,2026-03-11
AIAENG, EQ, 11-Mar-2026,3787.8,3780.0,3785.5,3662.0,3715.0,3743.1,3728.58,44327,1652.77,12273,16736,37.76,2026-03-11
AIIL, EQ, 11-Mar-2026,486.35,485.95,485.95,446.5,452.0,453.15,457.15,2562765,11715.77,67110,570926,22.28,2026-03-11
AIRAN, EQ, 11-Mar-2026,15.95,16.24,16.24,15.81,15.81,15.92,16.06,60001,9.64,393,44093,73.49,2026-03-11
AIROLAM, EQ, 11-Mar-2026,87.81,91.94,91.94,85.71,86.14,86.18,86.94,23309,20.27,55,23064,98.95,2026-03-11
AJANTPHARM, EQ, 11-Mar-2026,2999.9,3022.0,3081.6,3010.4,3049.5,3048.2,3059.08,106740,3265.27,20984,52746,49.42,2026-03-11
AJAXENGG, EQ, 11-Mar-2026,491.6,496.6,496.6,480.0,483.8,480.45,484.86,68256,330.95,7433,39810,58.32,2026-03-11
AJMERA, EQ, 11-Mar-2026,123.26,123.26,129.0,123.26,123.26,125.49,126.42,389688,492.64,3920,209843,53.85,2026-03-11
AJOONI, EQ, 11-Mar-2026,4.51,4.51,4.59,4.44,4.48,4.45,4.52,262652,11.87,450,167559,63.8,2026-03-11
AKASH, EQ, 11-Mar-2026,24.24,24.75,24.75,24.13,24.75,24.56,24.57,3947,0.97,62,2323,58.85,2026-03-11
AKG, EQ, 11-Mar-2026,10.71,11.12,11.12,10.85,10.99,10.96,10.98,11012,1.21,145,8759,79.54,2026-03-11
AKI, EQ, 11-Mar-2026,4.92,5.04,5.14,4.8,5.09,5.05,4.97,29242,1.45,187,23827,81.48,2026-03-11
AKSHAR, EQ, 11-Mar-2026,0.4,0.41,0.41,0.4,0.4,0.4,0.41,1342417,5.45,667,1072779,79.91,2026-03-11
AKSHARCHEM, EQ, 11-Mar-2026,178.03,179.82,182.0,167.7,170.15,171.07,175.53,12191,21.4,683,8658,71.02,2026-03-11
AKSHOPTFBR, EQ, 11-Mar-2026,4.35,4.45,4.47,4.3,4.36,4.37,4.41,127522,5.62,459,94288,73.94,2026-03-11
AKUMS, EQ, 11-Mar-2026,500.6,503.9,515.0,494.0,506.7,507.25,507.72,333102,1691.23,11347,137264,41.21,2026-03-11
AKZOINDIA, EQ, 11-Mar-2026,2893.1,2895.3,2920.0,2840.9,2869.0,2880.8,2878.07,31791,914.97,6090,17624,55.44,2026-03-11
ALANKIT, EQ, 11-Mar-2026,7.78,7.84,7.99,7.77,7.84,7.85,7.93,260216,20.64,657,172545,66.31,2026-03-11
ALBERTDAVD, EQ, 11-Mar-2026,675.6,679.45,698.95,672.45,687.05,690.8,693.56,4247,29.46,449,2967,69.86,2026-03-11
ALEMBICLTD, EQ, 11-Mar-2026,84.77,85.06,86.33,84.51,84.8,84.79,85.38,177931,151.91,2206,100837,56.67,2026-03-11
ALGOQUANT, EQ, 11-Mar-2026,59.33,59.75,59.75,55.45,56.25,56.36,57.59,1116351,642.92,1678,557520,49.94,2026-03-11
ALICON, EQ, 11-Mar-2026,715.75,712.3,727.3,695.0,695.0,699.45,712.08,3778,26.9,471,2083,55.13,2026-03-11
ALIVUS, EQ, 11-Mar-2026,940.65,940.65,957.15,928.7,940.2,949.75,947.53,93209,883.18,7582,55383,59.42,2026-03-11
ALKALI, EQ, 11-Mar-2026,61.09,61.4,62.5,58.22,59.84,59.42,60.37,7756,4.68,215,5305,68.4,2026-03-11
ALKEM, EQ, 11-Mar-2026,5616.5,5662.0,5665.0,5514.5,5530.0,5544.5,5578.06,147779,8243.2,19474,85408,57.79,2026-03-11
ALKYLAMINE, EQ, 11-Mar-2026,1331.6,1331.0,1367.9,1299.6,1313.5,1321.4,1326.86,84956,1127.25,10824,40637,47.83,2026-03-11
ALLCARGO, EQ, 11-Mar-2026,8.03,8.03,8.03,7.81,7.91,7.85,7.94,4047766,321.3,6884,2427799,59.98,2026-03-11
ALLDIGI, EQ, 11-Mar-2026,766.6,766.6,810.0,765.9,809.95,797.65,788.23,9913,78.14,1253,5761,58.12,2026-03-11
ALLTIME, EQ, 11-Mar-2026,213.0,213.0,217.0,212.0,212.0,213.42,213.87,34162,73.06,1082,22602,66.16,2026-03-11
ALMONDZ, EQ, 11-Mar-2026,14.7,14.8,14.8,14.1,14.55,14.22,14.36,160761,23.09,475,130420,81.13,2026-03-11
ALOKINDS, EQ, 11-Mar-2026,13.22,13.3,13.63,13.2,13.23,13.26,13.41,3731324,500.55,8411,1577580,42.28,2026-03-11
ALPA, EQ, 11-Mar-2026,62.48,62.51,64.6,60.15,61.87,61.7,62.38,26910,16.79,580,18319,68.08,2026-03-11
ALPHA, EQ, 11-Mar-2026,47.22,47.37,47.45,46.15,46.27,46.23,46.66,2193470,1023.57,4471,1056255,48.15,2026-03-11
ALPHAETF, EQ, 11-Mar-2026,24.58,24.7,24.7,23.96,24.46,24.02,24.16,558143,134.82,1830,447587,80.19,2026-03-11
ALPHAGEO, EQ, 11-Mar-2026,200.58,204.98,207.0,196.47,196.47,199.31,203.03,5976,12.13,213,3830,64.09,2026-03-11
ALPL30IETF, EQ, 11-Mar-2026,27.03,27.02,27.07,26.57,26.62,26.59,26.75,1654703,442.58,1639,1187684,71.78,2026-03-11
AMAGI, EQ, 11-Mar-2026,384.85,384.0,394.8,380.0,387.0,384.2,387.7,223383,866.06,12789,135826,60.8,2026-03-11
AMANTA, EQ, 11-Mar-2026,96.89,97.55,102.5,93.7,99.92,99.65,98.37,310806,305.75,9820,199308,64.13,2026-03-11
AMBER, EQ, 11-Mar-2026,7507.5,7510.0,7544.5,7275.0,7290.0,7308.0,7391.15,245346,18133.88,30120,64389,26.24,2026-03-11
AMBICAAGAR, EQ, 11-Mar-2026,23.54,25.5,25.5,23.36,23.9,23.84,24.16,5005,1.21,108,3888,77.68,2026-03-11
AMBIKCO, EQ, 11-Mar-2026,1365.9,1360.1,1378.5,1360.1,1370.1,1370.9,1370.86,4649,63.73,498,3403,73.2,2026-03-11
AMBUJACEM, EQ, 11-Mar-2026,462.1,462.5,471.35,456.0,458.15,457.8,463.03,1879908,8704.61,36931,787376,41.88,2026-03-11
AMDIND, EQ, 11-Mar-2026,38.71,38.71,40.9,38.3,39.24,38.6,39.28,6937,2.72,258,3454,49.79,2026-03-11
AMJLAND, EQ, 11-Mar-2026,39.68,40.0,40.0,38.33,38.35,39.01,39.23,11620,4.56,470,6773,58.29,2026-03-11
AMNPLST, EQ, 11-Mar-2026,150.2,156.01,156.01,147.0,151.61,149.96,150.93,4949,7.47,140,4234,85.55,2026-03-11
AMRUTANJAN, EQ, 11-Mar-2026,554.3,553.3,568.0,553.2,559.8,557.1,559.2,23241,129.96,2221,14797,63.67,2026-03-11
ANANDRATHI, EQ, 11-Mar-2026,3155.7,3150.0,3177.2,3110.0,3125.0,3125.2,3136.05,121584,3812.93,17194,79207,65.15,2026-03-11
ANANTRAJ, EQ, 11-Mar-2026,485.35,485.35,493.8,471.0,472.8,472.55,481.45,1477633,7114.11,35270,623595,42.2,2026-03-11
ANDHRAPAP, EQ, 11-Mar-2026,64.02,64.02,64.58,62.62,63.15,63.22,63.73,199407,127.08,6779,120209,60.28,2026-03-11
ANDHRSUGAR, EQ, 11-Mar-2026,73.73,73.36,74.78,73.0,73.2,73.79,73.88,233728,172.68,1942,111225,47.59,2026-03-11
ANGELONE, EQ, 11-Mar-2026,225.31,226.05,227.7,217.8,218.95,218.53,221.66,4391522,9734.06,35489,1626150,37.03,2026-03-11
ANIKINDS, EQ, 11-Mar-2026,40.89,41.48,41.95,40.0,40.39,40.73,40.83,4563,1.86,119,3866,84.72,2026-03-11
ANMOL, EQ, 11-Mar-2026,11.09,11.15,11.39,11.02,11.1,11.13,11.2,34393,3.85,222,24304,70.67,2026-03-11
ANTELOPUS, EQ, 11-Mar-2026,578.3,578.95,578.95,545.0,571.0,569.2,558.76,392875,2195.22,12454,110812,28.21,2026-03-11
ANTGRAPHIC, EQ, 11-Mar-2026,0.8,0.8,0.84,0.79,0.8,0.8,0.81,136155,1.11,220,102918,75.59,2026-03-11
ANTHEM, EQ, 11-Mar-2026,670.15,667.0,668.95,643.25,649.05,648.75,649.75,381166,2476.62,27073,219898,57.69,2026-03-11
ANUHPHR, EQ, 11-Mar-2026,76.23,76.23,80.0,76.01,79.1,78.25,78.07,114269,89.21,1543,50837,44.49,2026-03-11
ANUP, EQ, 11-Mar-2026,1498.4,1510.0,1578.9,1486.0,1521.0,1527.3,1546.62,56445,872.99,7716,25213,44.67,2026-03-11
ANURAS, EQ, 11-Mar-2026,1294.1,1302.0,1349.5,1285.8,1292.1,1299.0,1311.36,517379,6784.69,17118,338571,65.44,2026-03-11
AONEGOLD, EQ, 11-Mar-2026,14.92,15.23,15.23,14.91,14.97,14.95,14.95,498502,74.51,2130,376250,75.48,2026-03-11
AONELIQUID, EQ, 11-Mar-2026,1050.1,1050.23,1050.23,1050.21,1050.21,1050.21,1050.21,16867,177.14,68,13776,81.67,2026-03-11
AONENIFTY, EQ, 11-Mar-2026,9.94,9.94,10.18,9.75,9.81,9.79,9.86,1063143,104.8,2730,756540,71.16,2026-03-11
AONESILVER, EQ, 11-Mar-2026,10.25,10.3,10.35,10.05,10.1,10.08,10.14,891143,90.35,1479,511442,57.39,2026-03-11
AONETMMQ50, EQ, 11-Mar-2026,9.57,9.61,9.65,9.37,9.41,9.38,9.44,91866,8.67,397,60656,66.03,2026-03-11
AONETOTAL, EQ, 11-Mar-2026,11.27,11.61,11.61,11.11,11.17,11.13,11.21,608620,68.2,2143,355129,58.35,2026-03-11
APARINDS, EQ, 11-Mar-2026,9996.0,9996.0,10099.0,9202.0,9250.0,9260.0,9522.79,143106,13627.68,34560,54775,38.28,2026-03-11
APCL, EQ, 11-Mar-2026,115.82,118.0,123.39,115.97,116.7,116.94,118.48,28785,34.11,1024,14217,49.39,2026-03-11
APCOTEXIND, EQ, 11-Mar-2026,365.75,366.0,373.0,362.7,364.95,365.8,367.23,27279,100.18,1874,15687,57.51,2026-03-11
APEX, EQ, 11-Mar-2026,356.2,358.9,361.05,337.0,339.0,339.95,349.57,419091,1465.01,8993,113641,27.12,2026-03-11
APLAPOLLO, EQ, 11-Mar-2026,2100.6,2109.9,2126.5,1989.5,2020.4,2016.3,2045.35,722986,14787.61,43220,341986,47.3,2026-03-11
APLLTD, EQ, 11-Mar-2026,712.35,711.0,725.35,703.0,706.0,706.1,716.02,76774,549.72,6398,38429,50.05,2026-03-11
APOLLO, EQ, 11-Mar-2026,217.67,218.0,223.51,210.8,210.8,212.66,216.46,4085205,8842.82,31964,1392667,34.09,2026-03-11
APOLLOHOSP, EQ, 11-Mar-2026,7803.0,7770.5,7798.5,7659.0,7700.5,7684.0,7709.83,331690,25572.73,50875,197443,59.53,2026-03-11
APOLLOPIPE, EQ, 11-Mar-2026,382.1,376.0,444.8,370.55,419.2,424.35,419.76,33132434,139075.64,368674,1840444,5.55,2026-03-11
APOLLOTYRE, EQ, 11-Mar-2026,437.8,439.4,441.25,429.05,430.15,434.25,435.19,1127198,4905.42,42580,651163,57.77,2026-03-11
APOLSINHOT, EQ, 11-Mar-2026,1176.8,1190.0,1210.0,1155.5,1155.5,1158.7,1184.81,1569,18.59,115,1305,83.17,2026-03-11
APTECHT, EQ, 11-Mar-2026,82.73,82.41,83.8,81.08,82.49,81.51,81.79,274749,224.72,1656,183202,66.68,2026-03-11
APTUS, EQ, 11-Mar-2026,232.02,233.0,235.22,228.01,228.43,229.57,230.54,1789017,4124.33,20267,1187326,66.37,2026-03-11
AQYLON, EQ, 11-Mar-2026,98.2,93.3,93.3,93.3,93.3,93.3,93.3,198792,185.47,272,159373,80.17,2026-03-11
ARCHIDPLY, EQ, 11-Mar-2026,80.16,80.16,81.21,75.2,75.51,76.36,78.35,2531,1.98,146,1639,64.76,2026-03-11
ARCHIES, EQ, 11-Mar-2026,14.35,14.4,14.69,13.41,13.75,13.94,14.22,28651,4.07,122,22478,78.45,2026-03-11
ARE&M, EQ, 11-Mar-2026,789.55,790.0,805.9,788.0,790.0,790.95,797.42,243278,1939.95,12440,129123,53.08,2026-03-11
ARENTERP, EQ, 11-Mar-2026,39.23,39.99,39.99,38.5,39.9,39.9,39.37,256,0.1,10,181,70.7,2026-03-11
ARFIN, EQ, 11-Mar-2026,81.43,83.0,84.9,79.0,79.9,80.28,82.13,1364346,1120.52,7485,488300,35.79,2026-03-11
ARIES, EQ, 11-Mar-2026,346.15,346.5,348.2,341.15,347.85,345.75,344.81,26211,90.38,951,14737,56.22,2026-03-11
ARIHANTCAP, EQ, 11-Mar-2026,73.71,73.71,74.29,72.11,72.11,72.43,72.88,190818,139.08,1320,115737,60.65,2026-03-11
ARIHANTSUP, EQ, 11-Mar-2026,234.8,235.05,238.6,228.8,228.8,231.4,232.52,16876,39.24,640,11757,69.67,2026-03-11
ARIS, EQ, 11-Mar-2026,109.1,109.85,110.41,106.35,106.62,107.86,108.58,339450,368.59,2883,191722,56.48,2026-03-11
ARKADE, EQ, 11-Mar-2026,106.51,106.0,108.99,104.9,105.8,105.75,106.26,463488,492.5,4043,294142,63.46,2026-03-11
ARMANFIN, EQ, 11-Mar-2026,1369.1,1362.5,1409.6,1345.9,1347.9,1359.8,1384.54,28384,392.99,2904,16194,57.05,2026-03-11
AROGRANITE, EQ, 11-Mar-2026,24.44,24.81,25.6,24.16,24.16,24.45,24.86,14357,3.57,108,8577,59.74,2026-03-11
ARROWGREEN, EQ, 11-Mar-2026,381.5,381.5,388.75,363.15,368.0,369.55,378.48,39633,150.0,1671,21746,54.87,2026-03-11
ARSSBL, EQ, 11-Mar-2026,493.05,497.0,498.3,483.0,483.5,484.65,489.7,242525,1187.63,6496,129917,53.57,2026-03-11
ARTEMISMED, EQ, 11-Mar-2026,229.81,228.63,232.3,227.84,232.0,231.68,230.94,120463,278.2,3893,66909,55.54,2026-03-11
ARTNIRMAN, EQ, 11-Mar-2026,36.11,37.0,37.49,36.11,36.95,36.95,36.67,910,0.33,13,910,100.0,2026-03-11
ARVIND, EQ, 11-Mar-2026,335.0,336.0,342.0,330.4,334.3,333.45,335.64,430620,1445.33,16466,191489,44.47,2026-03-11
ARVINDFASN, EQ, 11-Mar-2026,412.6,412.95,415.8,397.0,400.0,400.3,402.43,319210,1284.58,14254,208304,65.26,2026-03-11
ARVSMART, EQ, 11-Mar-2026,530.95,525.0,541.7,512.3,515.5,518.6,527.7,408013,2153.07,11947,71127,17.43,2026-03-11
ASAHIINDIA, EQ, 11-Mar-2026,879.25,880.0,887.5,858.0,858.0,864.55,871.37,26535,231.22,3780,8733,32.91,2026-03-11
ASAHISONG, EQ, 11-Mar-2026,214.64,214.64,219.0,195.0,196.6,196.05,201.94,55409,111.89,1553,40857,73.74,2026-03-11
ASAL, EQ, 11-Mar-2026,436.3,436.75,442.1,425.2,426.0,429.0,434.67,18183,79.04,753,11890,65.39,2026-03-11
ASALCBR, EQ, 11-Mar-2026,756.6,760.0,770.0,745.0,745.0,747.65,755.64,25519,192.83,1608,15818,61.99,2026-03-11
ASHAPURMIN, EQ, 11-Mar-2026,526.95,532.0,560.9,524.1,530.0,529.5,546.08,855660,4672.57,23963,270491,31.61,2026-03-11
