SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
AFFLE, EQ, 18-Mar-2026,1290.4,1294.2,1360.0,1287.8,1344.0,1346.4,1331.44,367588,4894.2,37112,198097,53.89,2026-03-18
AFFORDABLE, EQ, 18-Mar-2026,151.59,151.6,158.58,150.52,152.4,151.59,153.83,55983,86.12,1736,38740,69.2,2026-03-18
AFSL, EQ, 18-Mar-2026,201.13,201.99,201.99,201.0,201.0,201.17,201.17,34837,70.08,119,31967,91.76,2026-03-18
AGARIND, EQ, 18-Mar-2026,431.4,434.0,442.35,428.0,431.05,432.7,434.86,46316,201.41,2993,24736,53.41,2026-03-18
AGARWALEYE, EQ, 18-Mar-2026,426.25,425.0,437.65,425.0,432.5,433.95,434.02,147883,641.84,4140,111952,75.7,2026-03-18
AGI, EQ, 18-Mar-2026,511.0,511.0,530.35,509.0,522.0,519.7,522.33,212149,1108.11,11100,109363,51.55,2026-03-18
AGIIL, EQ, 18-Mar-2026,300.8,303.0,310.4,298.8,300.8,300.8,301.65,2456611,7410.39,11856,867808,35.33,2026-03-18
AGROPHOS, EQ, 18-Mar-2026,31.63,32.0,32.77,31.99,32.35,32.42,32.46,7877,2.56,69,4471,56.76,2026-03-18
AHCL, EQ, 18-Mar-2026,115.7,116.86,117.5,112.82,114.87,114.11,115.19,314315,362.06,2406,157589,50.14,2026-03-18
AHLADA, EQ, 18-Mar-2026,40.01,39.0,41.25,39.0,40.9,40.36,40.06,36962,14.81,605,15703,42.48,2026-03-18
AHLEAST, EQ, 18-Mar-2026,154.4,153.51,156.81,149.01,152.44,152.7,153.12,2072,3.17,68,1093,52.75,2026-03-18
AHLUCONT, EQ, 18-Mar-2026,722.4,726.0,760.35,718.9,743.8,746.0,736.67,104645,770.89,7481,47442,45.34,2026-03-18
AIAENG, EQ, 18-Mar-2026,3736.2,3758.4,3758.4,3666.0,3740.0,3719.6,3716.54,53589,1991.66,13736,20623,38.48,2026-03-18
AIIL, EQ, 18-Mar-2026,477.95,476.5,496.15,473.85,482.5,485.5,487.3,526586,2566.07,25042,182496,34.66,2026-03-18
AIRAN, EQ, 18-Mar-2026,15.28,15.89,15.89,15.28,15.79,15.53,15.62,56514,8.83,379,41895,74.13,2026-03-18
AIROLAM, EQ, 18-Mar-2026,87.16,87.15,89.0,86.0,89.0,87.71,87.16,941,0.82,30,749,79.6,2026-03-18
AJANTPHARM, EQ, 18-Mar-2026,3020.6,3049.9,3114.1,3029.3,3059.6,3056.6,3066.16,127414,3906.72,27055,75322,59.12,2026-03-18
AJAXENGG, EQ, 18-Mar-2026,489.85,494.95,499.8,487.35,491.2,490.95,491.26,70180,344.77,4114,40989,58.41,2026-03-18
AJMERA, EQ, 18-Mar-2026,113.87,114.64,118.5,114.64,114.8,115.49,116.02,593866,689.01,6410,347290,58.48,2026-03-18
AJOONI, EQ, 18-Mar-2026,4.14,4.12,4.23,4.1,4.2,4.2,4.2,227736,9.56,408,177765,78.06,2026-03-18
AKASH, EQ, 18-Mar-2026,24.0,24.01,24.67,24.0,24.01,24.02,24.04,8532,2.05,63,6641,77.84,2026-03-18
AKG, EQ, 18-Mar-2026,10.8,11.23,11.23,10.68,11.07,10.98,10.89,9872,1.07,124,7916,80.19,2026-03-18
AKI, EQ, 18-Mar-2026,4.58,4.69,5.28,4.63,4.65,4.65,5.02,1066497,53.53,1947,387780,36.36,2026-03-18
AKSHAR, EQ, 18-Mar-2026,0.39,0.39,0.45,0.39,0.41,0.4,0.41,2059987,8.42,614,1082057,52.53,2026-03-18
AKSHARCHEM, EQ, 18-Mar-2026,171.48,174.09,177.38,170.63,174.49,175.91,173.97,5414,9.42,334,2273,41.98,2026-03-18
AKSHOPTFBR, EQ, 18-Mar-2026,4.66,4.58,4.88,4.58,4.58,4.62,4.69,505703,23.73,1147,359775,71.14,2026-03-18
AKUMS, EQ, 18-Mar-2026,463.85,463.0,485.0,463.0,480.0,481.3,479.06,93841,449.55,4689,43566,46.43,2026-03-18
AKZOINDIA, EQ, 18-Mar-2026,2895.8,2915.8,2941.0,2883.7,2924.0,2920.8,2916.71,23324,680.29,5464,11593,49.7,2026-03-18
ALANKIT, EQ, 18-Mar-2026,7.56,7.53,7.8,7.53,7.64,7.65,7.65,508123,38.85,740,380791,74.94,2026-03-18
ALBERTDAVD, EQ, 18-Mar-2026,669.9,663.0,684.95,661.5,664.9,673.0,672.63,10972,73.8,491,8251,75.2,2026-03-18
ALEMBICLTD, EQ, 18-Mar-2026,79.44,79.7,82.26,79.7,81.9,81.36,81.14,295143,239.48,2942,162603,55.09,2026-03-18
ALGOQUANT, EQ, 18-Mar-2026,55.0,56.1,58.43,55.35,56.9,57.01,57.16,1686147,963.79,2634,414647,24.59,2026-03-18
ALICON, EQ, 18-Mar-2026,661.3,666.8,691.95,659.95,668.75,675.25,677.44,15836,107.28,980,8220,51.91,2026-03-18
ALIVUS, EQ, 18-Mar-2026,936.1,940.0,984.4,921.9,935.2,941.95,962.26,99177,954.34,11861,45299,45.67,2026-03-18
ALKALI, EQ, 18-Mar-2026,56.69,58.1,59.38,56.4,57.1,57.43,57.7,7419,4.28,265,4565,61.53,2026-03-18
ALKEM, EQ, 18-Mar-2026,5333.5,5335.0,5423.0,5315.0,5360.5,5351.5,5366.36,65448,3512.18,18597,35775,54.66,2026-03-18
ALKYLAMINE, EQ, 18-Mar-2026,1279.0,1279.8,1366.6,1271.8,1350.0,1350.1,1340.3,91000,1219.67,13351,28441,31.25,2026-03-18
ALLCARGO, EQ, 18-Mar-2026,7.84,8.09,8.44,7.94,8.37,8.28,8.25,11409873,941.56,15233,5242267,45.95,2026-03-18
ALLDIGI, EQ, 18-Mar-2026,724.45,728.0,785.8,727.65,754.0,750.3,755.29,14568,110.03,1093,7507,51.53,2026-03-18
ALLTIME, EQ, 18-Mar-2026,206.85,207.0,217.55,207.0,217.4,216.66,213.34,110947,236.7,1597,70802,63.82,2026-03-18
ALMONDZ, EQ, 18-Mar-2026,14.13,14.15,15.11,13.46,13.9,13.94,14.54,1418973,206.33,713,1351875,95.27,2026-03-18
ALOKINDS, EQ, 18-Mar-2026,12.58,12.6,13.42,12.6,13.25,13.23,13.12,8323921,1092.48,13740,2894971,34.78,2026-03-18
ALPA, EQ, 18-Mar-2026,59.76,60.69,61.4,59.09,60.6,59.97,60.5,45743,27.67,356,38248,83.61,2026-03-18
ALPHA, EQ, 18-Mar-2026,45.44,45.44,46.26,45.44,46.21,46.16,46.16,1389307,641.3,2392,979603,70.51,2026-03-18
ALPHAETF, EQ, 18-Mar-2026,23.94,23.81,24.07,23.65,23.96,23.91,23.88,1200100,286.6,1116,535797,44.65,2026-03-18
ALPHAGEO, EQ, 18-Mar-2026,175.86,175.86,190.0,175.86,182.0,182.32,184.73,13961,25.79,553,8307,59.5,2026-03-18
ALPL30IETF, EQ, 18-Mar-2026,26.08,26.31,26.33,26.08,26.21,26.26,26.25,1245152,326.85,970,1032066,82.89,2026-03-18
AMAGI, EQ, 18-Mar-2026,356.45,354.0,356.5,346.8,351.9,351.2,351.22,212406,746.01,11662,126372,59.5,2026-03-18
AMANTA, EQ, 18-Mar-2026,95.03,95.79,98.1,94.21,96.5,97.12,96.27,90894,87.5,787,54842,60.34,2026-03-18
AMBER, EQ, 18-Mar-2026,6778.0,6790.0,6935.0,6750.0,6834.0,6850.0,6870.84,303045,20821.74,27985,77463,25.56,2026-03-18
AMBICAAGAR, EQ, 18-Mar-2026,22.72,23.0,24.79,22.52,23.12,23.22,23.62,22002,5.2,309,12604,57.29,2026-03-18
AMBIKCO, EQ, 18-Mar-2026,1272.1,1282.1,1320.0,1272.3,1291.0,1295.3,1296.95,5982,77.58,837,3737,62.47,2026-03-18
AMBUJACEM, EQ, 18-Mar-2026,434.2,438.0,444.3,433.45,441.0,441.25,441.03,3070154,13540.2,43092,1832783,59.7,2026-03-18
AMDIND, EQ, 18-Mar-2026,36.18,37.09,39.75,36.8,37.5,37.79,38.52,20001,7.7,256,8347,41.73,2026-03-18
AMJLAND, EQ, 18-Mar-2026,36.51,37.74,38.69,37.0,38.6,38.46,38.1,20702,7.89,238,18586,89.78,2026-03-18
AMNPLST, EQ, 18-Mar-2026,149.75,151.0,157.99,147.3,150.0,149.57,150.33,84001,126.28,484,76671,91.27,2026-03-18
AMRUTANJAN, EQ, 18-Mar-2026,518.25,515.0,526.0,515.0,515.35,518.3,520.73,33518,174.54,1760,23161,69.1,2026-03-18
ANANDRATHI, EQ, 18-Mar-2026,3063.0,3082.0,3109.9,3041.6,3065.0,3063.9,3069.55,108932,3343.72,9991,57476,52.76,2026-03-18
ANANTRAJ, EQ, 18-Mar-2026,448.95,451.9,473.0,450.8,469.9,470.8,465.27,2159124,10045.76,41825,626858,29.03,2026-03-18
ANDHRAPAP, EQ, 18-Mar-2026,60.78,60.81,63.39,60.81,62.99,62.4,62.22,212084,131.96,3144,113628,53.58,2026-03-18
ANDHRSUGAR, EQ, 18-Mar-2026,69.49,69.91,71.16,69.7,70.5,70.25,70.46,142944,100.72,1271,85505,59.82,2026-03-18
ANGELONE, EQ, 18-Mar-2026,216.98,217.9,237.9,217.16,236.2,236.21,231.46,25414506,58823.27,130001,5662011,22.28,2026-03-18
ANIKINDS, EQ, 18-Mar-2026,39.15,40.5,40.98,38.2,40.4,40.15,39.84,33788,13.46,419,22859,67.65,2026-03-18
ANMOL, EQ, 18-Mar-2026,10.71,10.66,11.2,10.36,11.13,10.99,10.83,145049,15.7,279,123929,85.44,2026-03-18
ANTELOPUS, EQ, 18-Mar-2026,540.4,543.5,546.85,523.0,529.25,531.2,531.58,179060,951.85,5615,76288,42.6,2026-03-18
ANTGRAPHIC, EQ, 18-Mar-2026,0.82,0.8,0.82,0.79,0.8,0.8,0.81,1215371,9.82,272,1203616,99.03,2026-03-18
ANTHEM, EQ, 18-Mar-2026,637.75,636.25,650.0,632.35,646.5,648.4,646.45,78816,509.51,6248,38075,48.31,2026-03-18
ANUHPHR, EQ, 18-Mar-2026,75.64,75.02,77.59,75.02,77.0,77.03,76.92,37582,28.91,570,24925,66.32,2026-03-18
ANUP, EQ, 18-Mar-2026,1544.8,1552.5,1693.0,1552.2,1665.0,1658.2,1648.04,108007,1780.0,10980,37693,34.9,2026-03-18
ANURAS, EQ, 18-Mar-2026,1236.1,1235.0,1276.6,1230.1,1235.9,1240.4,1254.92,185767,2331.22,7483,122418,65.9,2026-03-18
AONEGOLD, EQ, 18-Mar-2026,14.46,14.43,14.53,14.3,14.38,14.4,14.39,422858,60.83,3322,282205,66.74,2026-03-18
AONELIQUID, EQ, 18-Mar-2026,1051.03,1051.31,1051.33,1051.31,1051.31,1051.31,1051.31,36963,388.6,73,35878,97.06,2026-03-18
AONENIFTY, EQ, 18-Mar-2026,9.65,9.89,9.89,9.4,9.74,9.76,9.75,455969,44.46,1529,374405,82.11,2026-03-18
AONESILVER, EQ, 18-Mar-2026,9.48,9.39,9.5,9.33,9.47,9.47,9.42,823649,77.57,1148,351170,42.64,2026-03-18
AONETMMQ50, EQ, 18-Mar-2026,9.27,9.35,9.43,9.31,9.43,9.37,9.38,31995,3.0,231,28593,89.37,2026-03-18
AONETOTAL, EQ, 18-Mar-2026,10.94,10.99,11.12,10.9,11.06,11.07,11.05,386055,42.66,1959,205403,53.21,2026-03-18
APARINDS, EQ, 18-Mar-2026,9416.0,9412.0,9719.0,9254.0,9598.0,9609.0,9527.18,114949,10951.4,30117,34580,30.08,2026-03-18
APCL, EQ, 18-Mar-2026,112.59,116.0,116.99,109.62,115.3,114.58,114.71,8304,9.53,284,3574,43.04,2026-03-18
APCOTEXIND, EQ, 18-Mar-2026,340.1,340.1,345.3,332.15,340.0,341.0,338.77,133594,452.58,6474,72124,53.99,2026-03-18
APEX, EQ, 18-Mar-2026,361.2,365.55,383.35,360.0,366.8,369.65,369.8,1498318,5540.72,27943,242911,16.21,2026-03-18
APLAPOLLO, EQ, 18-Mar-2026,1965.6,1965.0,2024.0,1942.7,2008.5,2013.4,2001.4,596269,11933.72,27927,362374,60.77,2026-03-18
APLLTD, EQ, 18-Mar-2026,670.0,672.9,684.0,669.4,675.45,676.3,678.23,47914,324.97,6075,25207,52.61,2026-03-18
APOLLO, EQ, 18-Mar-2026,202.1,204.0,207.0,201.22,206.38,206.29,204.85,6102802,12501.61,34496,1378702,22.59,2026-03-18
APOLLOHOSP, EQ, 18-Mar-2026,7500.0,7511.5,7605.0,7455.5,7460.0,7471.0,7536.4,497712,37509.59,52685,337310,67.77,2026-03-18
APOLLOPIPE, EQ, 18-Mar-2026,397.3,400.45,412.0,395.85,404.9,403.6,403.22,1047060,4222.0,20411,135031,12.9,2026-03-18
APOLLOTYRE, EQ, 18-Mar-2026,421.95,421.95,428.0,417.15,420.0,419.75,423.19,864518,3658.57,28688,454956,52.63,2026-03-18
APOLSINHOT, EQ, 18-Mar-2026,1119.4,1119.3,1121.0,1050.0,1085.0,1085.5,1086.27,2379,25.84,302,1597,67.13,2026-03-18
APTECHT, EQ, 18-Mar-2026,78.16,79.0,81.9,78.6,80.01,80.21,80.7,185380,149.61,2186,92799,50.06,2026-03-18
APTUS, EQ, 18-Mar-2026,221.22,221.75,225.05,217.21,219.66,219.18,220.16,2017690,4442.21,62147,1177550,58.36,2026-03-18
AQYLON, EQ, 18-Mar-2026,76.1,72.3,72.3,72.3,72.3,72.3,72.3,169717,122.71,302,169674,99.97,2026-03-18
ARCHIDPLY, EQ, 18-Mar-2026,69.44,69.99,73.46,69.18,72.4,71.45,71.22,104329,74.3,586,97046,93.02,2026-03-18
ARCHIES, EQ, 18-Mar-2026,13.27,13.49,13.89,13.28,13.8,13.69,13.6,24838,3.38,112,21106,84.97,2026-03-18
ARE&M, EQ, 18-Mar-2026,777.7,783.0,788.25,776.0,785.0,784.85,784.3,343139,2691.25,19714,199081,58.02,2026-03-18
ARENTERP, EQ, 18-Mar-2026,40.81,41.79,41.8,39.61,41.8,40.12,40.83,58,0.02,14,34,58.62,2026-03-18
ARFIN, EQ, 18-Mar-2026,76.42,77.9,77.9,74.36,76.1,75.88,75.5,1622388,1224.87,4260,827446,51.0,2026-03-18
ARIES, EQ, 18-Mar-2026,329.85,329.7,337.5,328.6,334.15,335.6,334.85,17376,58.18,886,9826,56.55,2026-03-18
ARIHANTCAP, EQ, 18-Mar-2026,69.66,70.0,70.92,69.4,69.97,69.98,70.14,260571,182.77,2236,141367,54.25,2026-03-18
ARIHANTSUP, EQ, 18-Mar-2026,214.15,217.2,226.9,205.3,221.25,221.25,220.86,28979,64.0,825,14882,51.35,2026-03-18
ARIS, EQ, 18-Mar-2026,102.56,104.1,107.71,103.48,105.25,105.71,105.45,1042989,1099.79,7325,346560,33.23,2026-03-18
ARKADE, EQ, 18-Mar-2026,103.36,104.73,108.38,103.5,106.75,106.59,106.38,1498257,1593.87,7901,372841,24.88,2026-03-18
ARMANFIN, EQ, 18-Mar-2026,1418.1,1418.1,1513.2,1418.1,1484.7,1486.4,1482.89,42341,627.87,4204,17424,41.15,2026-03-18
AROGRANITE, EQ, 18-Mar-2026,23.86,23.87,24.47,23.51,23.55,23.67,24.02,15142,3.64,129,10153,67.05,2026-03-18
ARROWGREEN, EQ, 18-Mar-2026,367.35,367.35,425.0,366.0,397.0,400.35,404.24,328284,1327.05,10506,77177,23.51,2026-03-18
ARSSBL, EQ, 18-Mar-2026,473.85,476.0,493.0,474.95,484.95,486.15,487.19,279856,1363.43,8372,104421,37.31,2026-03-18
ARTEMISMED, EQ, 18-Mar-2026,222.4,223.89,232.15,221.41,229.0,230.44,227.42,76585,174.17,3116,48661,63.54,2026-03-18
ARTNIRMAN, EQ, 18-Mar-2026,37.85,37.0,37.85,35.25,37.65,37.13,37.46,743,0.28,24,621,83.58,2026-03-18
ARVIND, EQ, 18-Mar-2026,354.7,357.0,373.0,353.75,364.6,365.2,368.1,588966,2167.98,24794,244921,41.58,2026-03-18
ARVINDFASN, EQ, 18-Mar-2026,394.6,394.6,411.9,391.75,409.0,409.25,405.69,137885,559.39,14695,74831,54.27,2026-03-18
ARVSMART, EQ, 18-Mar-2026,533.6,530.05,555.0,530.05,544.2,548.5,548.83,56875,312.15,2609,30469,53.57,2026-03-18
ASAHIINDIA, EQ, 18-Mar-2026,839.9,841.0,955.0,841.0,857.2,864.4,901.92,11209621,101102.3,258696,727316,6.49,2026-03-18
ASAHISONG, EQ, 18-Mar-2026,190.75,193.69,198.26,190.55,196.95,197.3,193.92,23320,45.22,625,15038,64.49,2026-03-18
ASAL, EQ, 18-Mar-2026,412.2,417.0,422.0,416.6,419.0,418.85,419.21,15339,64.3,867,7768,50.64,2026-03-18
ASALCBR, EQ, 18-Mar-2026,705.25,707.1,765.0,707.1,742.6,744.25,743.83,120577,896.89,4392,80019,66.36,2026-03-18
