SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
AARTIPHARM, EQ, 20-Mar-2026,647.15,649.85,659.9,637.0,637.0,644.6,645.42,164744,1063.29,11250,95265,57.83,2026-03-20
AARTISURF, EQ, 20-Mar-2026,347.6,351.1,360.0,348.15,351.5,352.85,354.01,15368,54.4,916,7053,45.89,2026-03-20
AARVI, EQ, 20-Mar-2026,125.74,129.35,132.01,128.64,129.0,130.15,130.26,22067,28.74,452,14515,65.78,2026-03-20
AAVAS, EQ, 20-Mar-2026,1105.8,1115.0,1125.0,1087.2,1092.6,1098.1,1100.62,181266,1995.05,19512,106369,58.68,2026-03-20
ABB, EQ, 20-Mar-2026,6214.0,6250.0,6380.0,6250.0,6295.5,6297.0,6321.21,274862,17374.6,36972,105071,38.23,2026-03-20
ABBOTINDIA, EQ, 20-Mar-2026,26515.0,26515.0,26790.0,26400.0,26750.0,26715.0,26625.67,5188,1381.34,2643,2258,43.52,2026-03-20
ABCAPITAL, EQ, 20-Mar-2026,312.3,317.0,317.9,309.6,311.45,311.25,312.84,3909838,12231.48,67286,1707165,43.66,2026-03-20
ABCOTS, EQ, 20-Mar-2026,404.0,397.0,407.95,397.0,402.0,403.35,405.28,41839,169.56,372,20563,49.15,2026-03-20
ABDL, EQ, 20-Mar-2026,412.9,414.5,418.55,405.0,406.0,408.45,411.57,359806,1480.86,13134,224133,62.29,2026-03-20
ABFRL, EQ, 20-Mar-2026,56.85,57.6,63.62,57.11,60.2,59.98,61.23,32781127,20072.69,106130,4959695,15.13,2026-03-20
ABGSEC, EQ, 20-Mar-2026,112.99,111.76,112.64,111.76,112.64,112.64,112.36,1146,1.29,10,1131,98.69,2026-03-20
ABINFRA, EQ, 20-Mar-2026,16.98,17.13,17.26,16.9,17.0,16.97,17.09,3771482,644.5,491,3509366,93.05,2026-03-20
ABLBL, EQ, 20-Mar-2026,93.34,93.74,96.49,92.34,92.51,93.23,94.2,3126943,2945.62,19107,1999411,63.94,2026-03-20
ABREL, EQ, 20-Mar-2026,1178.3,1180.0,1196.0,1155.1,1161.2,1165.4,1174.44,212529,2496.03,17273,107018,50.35,2026-03-20
ABSL10BANK, EQ, 20-Mar-2026,160.44,164.71,164.71,159.6,159.6,161.31,162.32,828,1.34,46,790,95.41,2026-03-20
ABSLAMC, EQ, 20-Mar-2026,933.45,947.4,960.8,938.1,941.95,944.65,946.05,157330,1488.43,12119,70705,44.94,2026-03-20
ABSLBANETF, EQ, 20-Mar-2026,54.56,55.11,55.52,54.4,54.67,54.52,54.98,138073,75.92,438,45636,33.05,2026-03-20
ABSLLIQUID, EQ, 20-Mar-2026,999.99,1000.0,1000.01,999.99,1000.0,999.99,1000.0,8310,83.1,28,5628,67.73,2026-03-20
ABSLMSCIN, EQ, 20-Mar-2026,27.23,28.23,28.23,27.52,27.52,27.52,27.53,377,0.1,4,376,99.73,2026-03-20
ABSLNN50ET, EQ, 20-Mar-2026,66.9,66.1,68.52,66.1,67.3,66.96,67.57,5308,3.59,241,3466,65.3,2026-03-20
ABSLPSE, EQ, 20-Mar-2026,10.13,10.15,10.7,10.15,10.28,10.26,10.34,100794,10.42,463,55178,54.74,2026-03-20
ACC, EQ, 20-Mar-2026,1352.9,1362.0,1390.0,1358.6,1387.0,1381.4,1375.07,380815,5236.47,23078,219116,57.54,2026-03-20
ACCELYA, EQ, 20-Mar-2026,1190.6,1185.0,1200.0,1175.3,1185.0,1181.8,1190.48,7432,88.48,815,4278,57.56,2026-03-20
ACCURACY, EQ, 20-Mar-2026,3.93,3.97,4.2,3.91,4.0,3.99,4.05,187202,7.58,715,96821,51.72,2026-03-20
ACE, EQ, 20-Mar-2026,834.7,847.0,853.0,824.0,831.5,829.15,839.19,194400,1631.38,13682,87388,44.95,2026-03-20
ACEINTEG, EQ, 20-Mar-2026,15.86,16.82,17.49,15.62,17.37,16.94,16.48,13035,2.15,121,10307,79.07,2026-03-20
ACI, EQ, 20-Mar-2026,574.5,580.0,604.7,571.3,596.0,601.25,592.02,237171,1404.1,11003,103254,43.54,2026-03-20
ACL, EQ, 20-Mar-2026,53.86,54.5,54.5,52.57,52.6,52.79,53.3,18893,10.07,272,15240,80.66,2026-03-20
ACMESOLAR, EQ, 20-Mar-2026,262.03,266.0,266.8,244.22,247.0,246.37,253.05,2197261,5560.27,33386,525704,23.93,2026-03-20
ACUTAAS, EQ, 20-Mar-2026,2241.3,2254.9,2460.8,2243.1,2400.0,2399.8,2354.64,658530,15506.03,64999,256730,38.99,2026-03-20
ADANIENSOL, EQ, 20-Mar-2026,1005.3,1022.9,1043.0,1005.6,1008.6,1009.9,1019.58,1871563,19082.15,40632,953380,50.94,2026-03-20
ADANIENT, EQ, 20-Mar-2026,1936.8,1951.0,1974.4,1919.9,1928.9,1927.1,1944.09,1175662,22855.9,44164,373236,31.75,2026-03-20
ADANIGREEN, EQ, 20-Mar-2026,854.9,865.45,887.0,860.0,866.0,863.1,873.61,1990204,17386.6,41226,544335,27.35,2026-03-20
ADANIPORTS, EQ, 20-Mar-2026,1356.0,1364.9,1393.5,1358.0,1368.0,1365.4,1368.51,4213342,57660.18,98060,2860627,67.89,2026-03-20
ADANIPOWER, EQ, 20-Mar-2026,151.01,152.0,157.2,150.52,151.75,151.54,154.39,44265976,68342.98,152725,17326123,39.14,2026-03-20
ADFFOODS, EQ, 20-Mar-2026,177.46,179.99,183.23,173.5,175.25,174.43,177.45,132734,235.54,2568,73508,55.38,2026-03-20
ADL, EQ, 20-Mar-2026,67.5,67.0,69.99,65.5,65.72,66.58,66.62,1067,0.71,34,791,74.13,2026-03-20
ADOR, EQ, 20-Mar-2026,937.3,942.2,951.6,912.0,919.5,917.1,931.27,15877,147.86,1591,10443,65.77,2026-03-20
ADROITINFO, EQ, 20-Mar-2026,8.62,8.87,9.34,8.6,8.9,8.83,8.86,30579,2.71,264,18092,59.16,2026-03-20
ADSL, EQ, 20-Mar-2026,99.98,100.97,104.8,100.97,101.02,101.55,102.85,157894,162.39,2382,61288,38.82,2026-03-20
ADVAIT, EQ, 20-Mar-2026,1574.8,1598.4,1707.8,1594.5,1650.0,1644.6,1658.69,35405,587.26,4681,14985,42.32,2026-03-20
ADVANCE, EQ, 20-Mar-2026,97.73,98.01,99.6,97.03,97.45,97.32,98.1,119169,116.91,885,66664,55.94,2026-03-20
ADVANIHOTR, EQ, 20-Mar-2026,51.67,51.09,53.12,51.09,51.65,51.73,52.07,18271,9.51,475,13576,74.3,2026-03-20
ADVENTHTL, EQ, 20-Mar-2026,152.0,152.25,154.66,150.15,151.0,151.07,151.31,107122,162.09,3062,54920,51.27,2026-03-20
ADVENZYMES, EQ, 20-Mar-2026,273.1,274.2,278.2,272.0,272.95,272.6,273.45,121612,332.55,5958,72366,59.51,2026-03-20
AEGISLOG, EQ, 20-Mar-2026,607.3,605.9,614.55,598.05,613.3,611.7,609.13,446433,2719.37,14286,188927,42.32,2026-03-20
AEGISVOPAK, EQ, 20-Mar-2026,176.24,179.0,181.58,175.52,178.0,178.54,178.83,352156,629.77,7770,134144,38.09,2026-03-20
AEPL, EQ, 20-Mar-2026,17.48,17.23,17.99,16.6,16.6,16.85,16.91,80388,13.59,526,70038,87.12,2026-03-20
AEQUS, EQ, 20-Mar-2026,123.42,124.5,126.0,122.0,122.0,123.06,124.03,506681,628.45,9319,243746,48.11,2026-03-20
AEROENTER, EQ, 20-Mar-2026,74.06,74.0,76.8,71.11,71.25,72.53,74.03,310467,229.83,1671,133132,42.88,2026-03-20
AEROFLEX, EQ, 20-Mar-2026,230.66,234.54,238.45,232.05,234.8,233.75,234.95,879693,2066.85,10192,235744,26.8,2026-03-20
AERONEU, EQ, 20-Mar-2026,67.55,68.4,68.4,65.1,65.13,66.75,67.29,32271,21.72,1282,6536,20.25,2026-03-20
AETHER, EQ, 20-Mar-2026,1068.55,1080.0,1180.0,1076.45,1159.8,1155.55,1138.15,1469947,16730.19,88852,441397,30.03,2026-03-20
AFCONS, EQ, 20-Mar-2026,277.8,280.0,282.4,276.9,278.0,278.75,280.08,437746,1226.04,12177,287051,65.57,2026-03-20
AFFLE, EQ, 20-Mar-2026,1300.6,1300.6,1316.2,1276.1,1280.1,1285.7,1292.81,642032,8300.25,41661,416517,64.87,2026-03-20
AFFORDABLE, EQ, 20-Mar-2026,146.79,149.7,153.92,141.0,143.0,142.09,145.44,45016,65.47,1966,27219,60.47,2026-03-20
AFSL, EQ, 20-Mar-2026,201.08,201.09,203.1,201.0,201.0,201.0,201.78,33480,67.55,311,28766,85.92,2026-03-20
AGARIND, EQ, 20-Mar-2026,411.05,415.0,423.0,410.05,418.5,412.45,417.23,72337,301.81,2046,49721,68.74,2026-03-20
AGARWALEYE, EQ, 20-Mar-2026,423.5,425.0,435.15,420.6,427.0,424.35,425.87,87632,373.2,7225,45240,51.62,2026-03-20
AGI, EQ, 20-Mar-2026,501.85,509.4,513.2,497.0,501.0,499.1,504.46,104175,525.52,5425,58953,56.59,2026-03-20
AGIIL, EQ, 20-Mar-2026,306.3,310.0,322.4,300.0,311.65,311.7,310.26,6070850,18835.14,37273,1639435,27.01,2026-03-20
AGROPHOS, EQ, 20-Mar-2026,31.41,31.1,32.49,31.0,31.85,31.59,31.66,10748,3.4,122,5699,53.02,2026-03-20
AHCL, EQ, 20-Mar-2026,112.77,114.46,122.47,113.37,120.01,121.11,117.22,381251,446.88,2931,171483,44.98,2026-03-20
AHLADA, EQ, 20-Mar-2026,39.07,38.7,39.99,38.7,39.2,39.38,39.34,6080,2.39,140,4690,77.14,2026-03-20
AHLEAST, EQ, 20-Mar-2026,152.07,154.5,154.94,151.0,151.9,151.39,151.54,4739,7.18,32,3586,75.67,2026-03-20
AHLUCONT, EQ, 20-Mar-2026,737.95,745.0,745.0,720.0,721.2,724.95,731.77,86808,635.23,4615,41365,47.65,2026-03-20
AIAENG, EQ, 20-Mar-2026,3573.1,3608.7,3668.9,3372.3,3410.0,3409.6,3445.99,163807,5644.77,24268,93405,57.02,2026-03-20
AIIL, EQ, 20-Mar-2026,480.6,483.45,499.9,474.65,488.0,492.2,489.62,538874,2638.46,26724,143350,26.6,2026-03-20
AIRAN, EQ, 20-Mar-2026,15.21,15.87,15.87,15.07,15.35,15.22,15.3,46708,7.15,336,33047,70.75,2026-03-20
AIROLAM, EQ, 20-Mar-2026,85.78,86.21,88.99,85.0,88.0,87.41,87.54,95,0.08,33,54,56.84,2026-03-20
AJANTPHARM, EQ, 20-Mar-2026,2943.9,2973.2,3020.0,2872.5,3020.0,2904.7,2902.82,111373,3232.96,15965,55235,49.59,2026-03-20
AJAXENGG, EQ, 20-Mar-2026,483.1,485.55,501.95,470.0,471.5,471.0,478.89,58122,278.34,5845,31291,53.84,2026-03-20
AJMERA, EQ, 20-Mar-2026,109.09,109.5,111.78,107.51,108.58,108.52,110.0,1190435,1309.52,5913,769906,64.67,2026-03-20
AJOONI, EQ, 20-Mar-2026,4.29,4.33,4.56,4.22,4.27,4.26,4.44,764183,33.91,1072,512572,67.07,2026-03-20
AKASH, EQ, 20-Mar-2026,24.0,23.55,25.75,23.55,25.73,25.61,24.78,38095,9.44,137,33815,88.76,2026-03-20
AKG, EQ, 20-Mar-2026,10.69,10.74,10.99,10.74,10.82,10.82,10.85,16995,1.84,54,16839,99.08,2026-03-20
AKI, EQ, 20-Mar-2026,4.51,4.6,4.7,4.55,4.6,4.59,4.64,192039,8.91,165,158427,82.5,2026-03-20
AKSHAR, EQ, 20-Mar-2026,0.4,0.41,0.41,0.39,0.41,0.4,0.4,1265198,5.04,452,934538,73.86,2026-03-20
AKSHARCHEM, EQ, 20-Mar-2026,178.98,181.97,187.73,180.22,184.06,184.03,185.07,4133,7.65,220,3491,84.47,2026-03-20
AKSHOPTFBR, EQ, 20-Mar-2026,4.62,4.67,4.88,4.55,4.56,4.6,4.67,223563,10.44,417,166531,74.49,2026-03-20
AKUMS, EQ, 20-Mar-2026,468.2,468.2,487.65,468.2,484.0,483.4,480.81,124290,597.6,8095,53343,42.92,2026-03-20
AKZOINDIA, EQ, 20-Mar-2026,2797.8,2807.8,2909.2,2773.1,2862.0,2885.1,2877.05,140991,4056.38,9732,98075,69.56,2026-03-20
ALANKIT, EQ, 20-Mar-2026,7.68,7.8,7.89,7.38,7.58,7.54,7.65,455454,34.82,1306,281741,61.86,2026-03-20
ALBERTDAVD, EQ, 20-Mar-2026,671.35,671.0,678.0,651.05,662.0,658.5,665.33,3602,23.97,329,2271,63.05,2026-03-20
ALEMBICLTD, EQ, 20-Mar-2026,78.38,78.85,80.45,78.75,79.98,79.9,79.83,130101,103.85,1476,78536,60.37,2026-03-20
ALGOQUANT, EQ, 20-Mar-2026,54.83,55.0,55.9,54.05,54.4,54.65,54.91,1036392,569.11,886,228603,22.06,2026-03-20
ALICON, EQ, 20-Mar-2026,651.55,655.0,667.55,642.9,645.95,647.35,655.03,8712,57.07,981,4327,49.67,2026-03-20
ALIVUS, EQ, 20-Mar-2026,928.05,929.95,954.5,929.7,952.85,949.8,944.62,53941,509.54,5728,28470,52.78,2026-03-20
ALKALI, EQ, 20-Mar-2026,55.49,58.01,58.01,54.6,56.23,55.14,55.46,8634,4.79,338,4924,57.03,2026-03-20
ALKEM, EQ, 20-Mar-2026,5240.0,5245.0,5298.5,5211.0,5280.0,5257.5,5257.55,325586,17117.85,20696,217535,66.81,2026-03-20
ALKYLAMINE, EQ, 20-Mar-2026,1285.2,1285.0,1315.0,1285.0,1297.0,1292.0,1297.03,67638,877.28,6764,39525,58.44,2026-03-20
ALLCARGO, EQ, 20-Mar-2026,8.01,8.15,8.34,7.94,8.23,8.08,8.1,9805377,794.21,22993,6811872,69.47,2026-03-20
ALLDIGI, EQ, 20-Mar-2026,748.4,760.0,765.6,730.0,739.0,733.8,744.15,7569,56.32,799,4060,53.64,2026-03-20
ALLTIME, EQ, 20-Mar-2026,218.36,216.69,237.59,208.81,211.28,210.78,221.22,277942,614.86,4461,140834,50.67,2026-03-20
ALMONDZ, EQ, 20-Mar-2026,13.65,13.7,15.6,13.7,14.33,14.31,14.17,645048,91.39,644,609616,94.51,2026-03-20
ALOKINDS, EQ, 20-Mar-2026,12.85,12.9,13.17,12.8,12.87,12.84,12.99,3407027,442.52,7694,1661487,48.77,2026-03-20
ALPA, EQ, 20-Mar-2026,60.14,60.41,62.44,60.0,60.3,60.17,60.33,23732,14.32,253,19856,83.67,2026-03-20
ALPHA, EQ, 20-Mar-2026,44.76,44.76,45.52,44.65,45.0,44.75,44.97,2299136,1033.86,2957,1208156,52.55,2026-03-20
ALPHAETF, EQ, 20-Mar-2026,23.08,23.24,23.5,23.1,23.18,23.13,23.21,834463,193.69,767,550642,65.99,2026-03-20
ALPHAGEO, EQ, 20-Mar-2026,184.37,187.0,193.59,182.0,189.68,184.89,188.92,12497,23.61,624,7394,59.17,2026-03-20
ALPL30IETF, EQ, 20-Mar-2026,25.58,25.59,25.88,25.4,25.59,25.59,25.75,3890181,1001.62,1180,2436030,62.62,2026-03-20
AMAGI, EQ, 20-Mar-2026,348.25,353.4,355.9,345.0,345.0,349.1,350.0,196435,687.52,10763,154127,78.46,2026-03-20
AMANTA, EQ, 20-Mar-2026,95.66,97.0,98.78,95.07,96.18,95.91,96.87,81970,79.4,463,64060,78.15,2026-03-20
AMBER, EQ, 20-Mar-2026,6677.0,6750.0,6844.0,6627.0,6674.5,6654.5,6721.3,171132,11502.29,20216,51305,29.98,2026-03-20
AMBICAAGAR, EQ, 20-Mar-2026,23.66,23.59,24.17,22.8,23.69,23.28,23.27,2261,0.53,64,1987,87.88,2026-03-20
AMBIKCO, EQ, 20-Mar-2026,1257.9,1262.9,1289.9,1257.0,1289.9,1275.7,1272.32,3806,48.42,563,2262,59.43,2026-03-20
AMBUJACEM, EQ, 20-Mar-2026,419.95,425.0,427.6,419.0,421.3,420.55,423.5,2282335,9665.61,35649,1348595,59.09,2026-03-20
AMDIND, EQ, 20-Mar-2026,37.15,37.15,40.14,37.15,37.51,38.07,38.81,18619,7.23,696,12803,68.76,2026-03-20
AMJLAND, EQ, 20-Mar-2026,37.78,38.99,38.99,38.02,38.02,38.23,38.38,5381,2.07,61,3623,67.33,2026-03-20
AMNPLST, EQ, 20-Mar-2026,148.89,157.79,157.79,149.1,152.0,151.94,151.75,11026,16.73,234,7242,65.68,2026-03-20
AMRUTANJAN, EQ, 20-Mar-2026,513.1,513.1,522.9,507.0,519.05,515.55,514.72,52153,268.44,2219,40314,77.3,2026-03-20
ANANDRATHI, EQ, 20-Mar-2026,3022.9,3030.0,3030.0,2903.3,3021.9,3003.4,2975.79,339136,10091.97,30309,153881,45.37,2026-03-20
ANANTRAJ, EQ, 20-Mar-2026,447.8,454.8,470.0,453.5,468.0,465.85,462.81,2239014,10362.45,38377,814437,36.37,2026-03-20
ANDHRAPAP, EQ, 20-Mar-2026,60.96,61.45,62.68,59.04,59.04,60.4,61.48,1101410,677.15,2110,1063020,96.51,2026-03-20
ANDHRSUGAR, EQ, 20-Mar-2026,68.63,68.99,72.5,68.6,71.0,70.96,70.72,434516,307.27,5133,130228,29.97,2026-03-20
ANGELONE, EQ, 20-Mar-2026,232.42,235.9,237.8,230.0,230.2,231.32,233.58,6007983,14033.67,43907,1540569,25.64,2026-03-20
ANIKINDS, EQ, 20-Mar-2026,38.74,40.8,41.77,37.8,38.4,37.93,38.68,20330,7.86,317,10693,52.6,2026-03-20
ANMOL, EQ, 20-Mar-2026,10.51,10.51,10.75,10.25,10.49,10.48,10.55,28347,2.99,266,21292,75.11,2026-03-20
ANTELOPUS, EQ, 20-Mar-2026,532.15,536.9,539.05,511.65,517.0,515.45,524.86,147068,771.9,4606,54612,37.13,2026-03-20
ANTGRAPHIC, EQ, 20-Mar-2026,0.79,0.8,0.82,0.65,0.77,0.77,0.77,344323,2.64,350,262477,76.23,2026-03-20
ANTHEM, EQ, 20-Mar-2026,635.5,636.05,650.35,636.05,646.3,644.85,645.11,180878,1166.87,9061,86766,47.97,2026-03-20
ANUHPHR, EQ, 20-Mar-2026,74.29,74.26,76.99,74.2,74.25,74.31,75.31,38931,29.32,1010,23829,61.21,2026-03-20
ANUP, EQ, 20-Mar-2026,1632.6,1639.8,1664.8,1581.0,1589.0,1588.2,1617.89,36828,595.84,7081,16713,45.38,2026-03-20
ANURAS, EQ, 20-Mar-2026,1243.5,1245.0,1272.8,1245.0,1259.2,1252.5,1256.67,180870,2272.94,6207,139858,77.33,2026-03-20
AONEGOLD, EQ, 20-Mar-2026,13.72,13.79,13.88,13.54,13.66,13.7,13.72,825201,113.24,3338,368226,44.62,2026-03-20
AONELIQUID, EQ, 20-Mar-2026,1051.31,1051.74,1051.76,1051.74,1051.74,1051.74,1051.74,6693,70.39,69,5039,75.29,2026-03-20
AONENIFTY, EQ, 20-Mar-2026,9.49,9.72,9.72,9.45,9.5,9.46,9.56,659117,62.99,1593,497439,75.47,2026-03-20
AONESILVER, EQ, 20-Mar-2026,8.84,8.96,9.05,8.73,8.89,8.85,8.89,766610,68.18,1684,445434,58.1,2026-03-20
AONETMMQ50, EQ, 20-Mar-2026,9.09,9.2,9.24,9.02,9.1,9.07,9.14,151140,13.81,320,123592,81.77,2026-03-20
AONETOTAL, EQ, 20-Mar-2026,10.74,10.8,10.9,10.73,10.82,10.79,10.84,970205,105.2,1739,152262,15.69,2026-03-20
APARINDS, EQ, 20-Mar-2026,9598.0,9632.0,9841.0,9602.0,9700.0,9673.0,9686.57,80462,7794.01,16751,29276,36.38,2026-03-20
APCL, EQ, 20-Mar-2026,111.99,117.0,117.0,111.1,113.5,112.87,113.51,4973,5.64,171,2550,51.28,2026-03-20
APCOTEXIND, EQ, 20-Mar-2026,343.6,345.4,354.5,342.7,351.0,351.05,349.18,28695,100.2,1528,18875,65.78,2026-03-20
APEX, EQ, 20-Mar-2026,357.85,364.0,392.0,360.1,374.95,376.25,379.78,1253436,4760.31,23888,189022,15.08,2026-03-20
APLAPOLLO, EQ, 20-Mar-2026,1929.8,1948.0,1996.8,1948.0,1975.0,1973.1,1978.22,620833,12281.47,42348,397701,64.06,2026-03-20
APLLTD, EQ, 20-Mar-2026,655.45,656.95,686.95,656.95,686.95,677.3,668.81,70386,470.75,5296,31286,44.45,2026-03-20
APOLLO, EQ, 20-Mar-2026,196.37,198.41,202.98,196.5,198.5,198.63,200.78,4079398,8190.63,22691,990852,24.29,2026-03-20
APOLLOHOSP, EQ, 20-Mar-2026,7252.0,7231.5,7447.5,7202.5,7340.0,7364.5,7362.32,696455,51275.23,41138,398399,57.2,2026-03-20
APOLLOPIPE, EQ, 20-Mar-2026,391.5,396.5,401.4,383.0,389.0,386.95,393.12,540446,2124.61,13794,81484,15.08,2026-03-20
APOLLOTYRE, EQ, 20-Mar-2026,419.45,420.2,423.95,415.3,421.5,420.85,419.34,635724,2665.85,26431,276161,43.44,2026-03-20
APOLSINHOT, EQ, 20-Mar-2026,1085.2,1099.9,1099.9,1051.3,1051.3,1065.5,1083.12,845,9.15,155,518,61.3,2026-03-20
APTECHT, EQ, 20-Mar-2026,77.8,78.99,80.24,78.47,78.8,79.07,79.28,139318,110.46,1746,73679,52.89,2026-03-20
APTUS, EQ, 20-Mar-2026,209.84,212.9,212.95,208.25,208.99,208.83,210.58,1727841,3638.54,23264,1075407,62.24,2026-03-20
AQYLON, EQ, 20-Mar-2026,68.7,65.3,65.3,65.3,65.3,65.3,65.3,24543,16.03,275,24543,100.0,2026-03-20
ARCHIDPLY, EQ, 20-Mar-2026,70.92,72.49,72.49,69.21,69.25,69.35,69.48,87372,60.71,629,79820,91.36,2026-03-20
ARCHIES, EQ, 20-Mar-2026,13.6,13.6,13.83,12.67,13.39,13.4,13.48,50353,6.79,224,30432,60.44,2026-03-20
ARE&M, EQ, 20-Mar-2026,769.15,770.95,780.1,755.5,763.5,759.15,766.03,394762,3024.0,22442,263881,66.85,2026-03-20
ARENTERP, EQ, 20-Mar-2026,38.92,39.0,39.96,38.45,38.45,39.21,38.93,1133,0.44,226,604,53.31,2026-03-20
ARFIN, EQ, 20-Mar-2026,76.24,77.8,78.25,75.86,78.25,76.95,77.24,801759,619.25,3008,128357,16.01,2026-03-20
ARIES, EQ, 20-Mar-2026,331.05,331.05,342.5,331.0,337.65,339.05,339.12,21824,74.01,780,12448,57.04,2026-03-20
ARIHANTCAP, EQ, 20-Mar-2026,67.96,68.3,69.45,67.51,67.51,68.01,68.53,174740,119.74,1325,93142,53.3,2026-03-20
ARIHANTSUP, EQ, 20-Mar-2026,216.6,218.75,223.0,208.1,208.75,211.6,217.01,127319,276.29,441,121502,95.43,2026-03-20
ARIS, EQ, 20-Mar-2026,102.41,103.7,104.89,102.62,103.2,103.77,103.74,1185715,1230.01,5098,204109,17.21,2026-03-20
ARKADE, EQ, 20-Mar-2026,102.77,104.0,105.36,102.5,103.63,103.22,103.5,296358,306.73,3164,170525,57.54,2026-03-20
ARMANFIN, EQ, 20-Mar-2026,1466.7,1475.6,1519.0,1452.7,1519.0,1511.6,1495.47,52835,790.13,4083,28552,54.04,2026-03-20
AROGRANITE, EQ, 20-Mar-2026,23.24,23.01,24.9,22.6,22.71,22.81,23.18,36676,8.5,207,26507,72.27,2026-03-20
ARROWGREEN, EQ, 20-Mar-2026,388.35,390.9,396.95,377.0,378.0,378.45,386.73,35585,137.62,1503,18981,53.34,2026-03-20
ARSSBL, EQ, 20-Mar-2026,464.4,472.0,479.7,456.0,466.0,460.4,464.16,277203,1286.67,9201,151291,54.58,2026-03-20
ARTEMISMED, EQ, 20-Mar-2026,229.18,228.35,229.75,224.62,225.2,225.85,226.8,53020,120.25,1892,30361,57.26,2026-03-20
ARTNIRMAN, EQ, 20-Mar-2026,34.92,35.0,35.0,34.15,34.27,34.29,34.78,972,0.34,12,880,90.53,2026-03-20
ARVIND, EQ, 20-Mar-2026,356.85,359.5,369.2,358.3,359.6,359.25,361.92,173414,627.62,6738,78082,45.03,2026-03-20
ARVINDFASN, EQ, 20-Mar-2026,404.75,407.0,416.4,395.0,397.9,396.7,403.23,188494,760.07,14192,81640,43.31,2026-03-20
ARVSMART, EQ, 20-Mar-2026,525.5,525.0,540.0,525.0,536.65,534.2,532.71,46983,250.28,1667,21291,45.32,2026-03-20
ASAHIINDIA, EQ, 20-Mar-2026,841.4,843.0,848.7,805.05,814.0,810.45,821.36,349611,2871.57,21005,99163,28.36,2026-03-20
ASAHISONG, EQ, 20-Mar-2026,199.46,201.99,212.78,201.99,209.35,206.92,207.6,26271,54.54,916,14003,53.3,2026-03-20
ASAL, EQ, 20-Mar-2026,417.9,412.3,426.45,412.3,415.2,416.55,417.7,11562,48.29,562,6423,55.55,2026-03-20
ASALCBR, EQ, 20-Mar-2026,722.3,739.0,749.0,726.55,728.0,727.8,737.31,35671,263.01,2153,14843,41.61,2026-03-20
