SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
ACCURACY, EQ, 16-Mar-2026,4.04,3.95,4.06,3.76,4.02,3.9,3.89,183653,7.14,1104,111314,60.61,2026-03-16
ACE, EQ, 16-Mar-2026,840.55,839.95,839.95,810.15,815.0,817.3,817.7,236767,1936.05,17641,111382,47.04,2026-03-16
ACEINTEG, EQ, 16-Mar-2026,16.25,16.28,16.97,15.63,16.3,16.27,16.45,2950,0.49,61,2316,78.51,2026-03-16
ACI, EQ, 16-Mar-2026,592.1,580.6,587.5,566.3,566.3,575.3,576.2,239808,1381.76,18155,104070,43.4,2026-03-16
ACL, EQ, 16-Mar-2026,51.96,52.01,52.89,50.3,51.0,50.99,51.04,14602,7.45,289,12095,82.83,2026-03-16
ACMESOLAR, EQ, 16-Mar-2026,255.61,255.45,260.0,242.0,245.7,244.89,248.92,2067998,5147.66,35937,404836,19.58,2026-03-16
ACUTAAS, EQ, 16-Mar-2026,2083.8,2062.2,2175.0,2062.0,2154.1,2165.0,2119.29,548411,11622.42,64025,287037,52.34,2026-03-16
ADANIENSOL, EQ, 16-Mar-2026,992.3,987.5,1014.3,969.9,993.0,996.5,986.74,1628015,16064.36,39228,700238,43.01,2026-03-16
ADANIENT, EQ, 16-Mar-2026,1961.1,1961.0,1994.8,1946.6,1970.0,1978.0,1967.81,1465828,28844.67,60264,562476,38.37,2026-03-16
ADANIGREEN, EQ, 16-Mar-2026,861.35,861.35,873.8,853.0,867.0,866.95,863.61,2609169,22533.0,48047,1017605,39.0,2026-03-16
ADANIPORTS, EQ, 16-Mar-2026,1363.2,1356.6,1383.1,1347.0,1372.4,1373.9,1368.68,3322087,45468.77,126449,1683605,50.68,2026-03-16
ADANIPOWER, EQ, 16-Mar-2026,146.57,149.9,155.0,146.4,154.21,154.06,151.69,90227164,136864.87,377832,25031318,27.74,2026-03-16
ADFFOODS, EQ, 16-Mar-2026,181.31,181.55,184.71,178.02,179.9,180.21,180.55,85272,153.96,2708,51706,60.64,2026-03-16
ADL, EQ, 16-Mar-2026,69.99,70.8,70.8,65.0,65.0,65.12,65.95,1209,0.8,41,1057,87.43,2026-03-16
ADOR, EQ, 16-Mar-2026,958.9,958.9,959.9,932.7,942.0,941.4,943.85,7346,69.34,1087,4138,56.33,2026-03-16
ADROITINFO, EQ, 16-Mar-2026,9.42,9.96,9.96,9.0,9.4,9.39,9.35,52825,4.94,277,39755,75.26,2026-03-16
ADSL, EQ, 16-Mar-2026,99.66,97.9,99.48,95.1,96.1,96.78,96.97,264132,256.13,4711,124029,46.96,2026-03-16
ADVAIT, EQ, 16-Mar-2026,1508.2,1514.5,1542.9,1480.0,1500.6,1506.4,1505.81,22485,338.58,3335,9948,44.24,2026-03-16
ADVANCE, EQ, 16-Mar-2026,98.22,102.6,103.1,97.51,100.85,101.49,100.21,866286,868.14,3897,539067,62.23,2026-03-16
ADVANIHOTR, EQ, 16-Mar-2026,51.12,51.0,51.49,50.56,50.76,50.9,50.91,34099,17.36,517,22263,65.29,2026-03-16
ADVENTHTL, EQ, 16-Mar-2026,158.47,160.85,162.38,151.86,156.91,157.73,157.25,383899,603.69,5045,242088,63.06,2026-03-16
ADVENZYMES, EQ, 16-Mar-2026,277.3,278.35,279.1,269.25,274.0,275.45,273.79,172958,473.55,5380,80016,46.26,2026-03-16
AEGISLOG, EQ, 16-Mar-2026,601.9,602.5,609.15,585.6,605.1,604.1,599.38,561010,3362.61,31877,260561,46.44,2026-03-16
AEGISVOPAK, EQ, 16-Mar-2026,192.81,192.25,193.74,183.01,188.81,188.95,187.28,661632,1239.13,16457,270554,40.89,2026-03-16
AEPL, EQ, 16-Mar-2026,17.54,18.54,18.54,17.5,17.52,17.51,17.65,64940,11.46,224,62618,96.42,2026-03-16
AEQUS, EQ, 16-Mar-2026,116.8,118.8,118.9,113.3,115.5,115.11,115.1,876083,1008.36,14590,501503,57.24,2026-03-16
AEROENTER, EQ, 16-Mar-2026,68.57,67.54,68.69,65.31,65.4,65.9,67.18,425679,285.98,2805,226275,53.16,2026-03-16
AEROFLEX, EQ, 16-Mar-2026,234.19,234.45,251.0,234.45,247.9,246.91,244.21,7266618,17745.5,69412,1014906,13.97,2026-03-16
AERONEU, EQ, 16-Mar-2026,67.08,67.93,67.97,65.0,65.15,65.59,66.6,14069,9.37,365,1547,11.0,2026-03-16
AETHER, EQ, 16-Mar-2026,1000.45,992.0,1030.0,977.0,1024.75,1025.05,1005.91,274205,2758.26,21092,128889,47.0,2026-03-16
AFCONS, EQ, 16-Mar-2026,278.85,276.6,280.5,272.85,278.4,278.5,277.39,461026,1278.82,15419,228730,49.61,2026-03-16
AFFLE, EQ, 16-Mar-2026,1338.1,1330.0,1339.8,1293.0,1300.0,1311.2,1314.29,179718,2362.02,22542,97221,54.1,2026-03-16
AFFORDABLE, EQ, 16-Mar-2026,159.4,158.6,159.94,154.42,155.0,156.48,156.78,33427,52.41,1245,16697,49.95,2026-03-16
AFSL, EQ, 16-Mar-2026,201.05,201.05,202.23,201.0,201.0,201.07,201.07,21485,43.2,167,18543,86.31,2026-03-16
AGARIND, EQ, 16-Mar-2026,426.5,428.0,462.4,422.05,435.8,433.9,443.47,251718,1116.28,7474,104090,41.35,2026-03-16
AGARWALEYE, EQ, 16-Mar-2026,428.1,429.0,437.45,415.1,417.25,423.85,422.39,169734,716.94,11219,75430,44.44,2026-03-16
AGI, EQ, 16-Mar-2026,511.2,515.0,515.0,497.8,502.2,506.75,505.11,211122,1066.4,6814,139278,65.97,2026-03-16
AGIIL, EQ, 16-Mar-2026,305.9,305.0,312.55,291.05,302.6,303.75,304.03,4988541,15166.58,24007,2091735,41.93,2026-03-16
AGROPHOS, EQ, 16-Mar-2026,32.0,32.0,32.64,30.5,31.04,31.31,31.44,10336,3.25,140,8544,82.66,2026-03-16
AHCL, EQ, 16-Mar-2026,116.32,112.68,118.06,112.68,116.7,115.77,116.05,133915,155.4,2863,45679,34.11,2026-03-16
AHLADA, EQ, 16-Mar-2026,40.68,40.06,41.5,38.15,38.96,38.92,39.86,20567,8.2,259,14509,70.55,2026-03-16
AHLEAST, EQ, 16-Mar-2026,152.86,150.84,160.05,144.11,160.0,157.39,155.98,12662,19.75,102,10743,84.84,2026-03-16
AHLUCONT, EQ, 16-Mar-2026,765.75,752.65,762.15,720.0,723.1,727.25,735.32,101306,744.93,7899,53684,52.99,2026-03-16
AIAENG, EQ, 16-Mar-2026,3665.3,3650.0,3711.6,3593.2,3698.4,3665.6,3655.98,35375,1293.3,11243,21065,59.55,2026-03-16
AIIL, EQ, 16-Mar-2026,474.8,464.0,470.0,437.15,465.0,464.1,454.62,1438017,6537.58,56134,193909,13.48,2026-03-16
AIRAN, EQ, 16-Mar-2026,15.76,15.6,15.89,15.1,15.6,15.43,15.42,59429,9.16,524,45217,76.09,2026-03-16
AIROLAM, EQ, 16-Mar-2026,86.67,86.03,89.12,83.0,83.0,84.23,85.37,11043,9.43,87,10551,95.54,2026-03-16
AJANTPHARM, EQ, 16-Mar-2026,3030.6,3020.0,3061.2,2930.0,2955.1,2954.1,2955.75,186235,5504.64,31631,118754,63.77,2026-03-16
AJAXENGG, EQ, 16-Mar-2026,460.55,453.0,486.0,453.0,475.0,475.05,473.04,147707,698.71,14500,51792,35.06,2026-03-16
AJMERA, EQ, 16-Mar-2026,117.79,117.79,118.98,113.53,113.62,114.16,115.55,260346,300.83,3425,151548,58.21,2026-03-16
AJOONI, EQ, 16-Mar-2026,4.15,4.15,4.22,4.0,4.07,4.05,4.1,382000,15.67,576,252859,66.19,2026-03-16
AKASH, EQ, 16-Mar-2026,23.86,23.86,24.69,23.86,24.19,24.17,23.97,2896,0.69,42,2316,79.97,2026-03-16
AKG, EQ, 16-Mar-2026,11.03,11.05,11.11,10.5,10.99,10.72,10.82,15245,1.65,197,9538,62.56,2026-03-16
AKI, EQ, 16-Mar-2026,4.36,4.7,5.23,4.37,4.73,4.84,5.01,3366283,168.52,3885,1127097,33.48,2026-03-16
AKSHAR, EQ, 16-Mar-2026,0.38,0.39,0.4,0.38,0.39,0.39,0.39,1121781,4.43,347,727211,64.83,2026-03-16
AKSHARCHEM, EQ, 16-Mar-2026,172.5,170.5,178.85,166.6,173.0,169.73,171.39,15259,26.15,446,10059,65.92,2026-03-16
AKSHOPTFBR, EQ, 16-Mar-2026,4.53,4.6,4.6,4.21,4.3,4.28,4.39,372169,16.33,614,325057,87.34,2026-03-16
AKUMS, EQ, 16-Mar-2026,470.3,468.0,481.15,461.4,462.0,463.7,468.24,136133,637.43,8782,51841,38.08,2026-03-16
AKZOINDIA, EQ, 16-Mar-2026,2866.0,2866.0,2896.8,2811.0,2851.0,2884.7,2863.33,19562,560.12,5429,9918,50.7,2026-03-16
ALANKIT, EQ, 16-Mar-2026,7.85,7.98,7.98,7.51,7.58,7.65,7.67,328649,25.2,1022,223888,68.12,2026-03-16
ALBERTDAVD, EQ, 16-Mar-2026,676.45,683.2,710.2,666.75,674.9,674.1,680.11,17132,116.52,530,14771,86.22,2026-03-16
ALEMBICLTD, EQ, 16-Mar-2026,80.75,80.99,81.01,77.94,79.35,79.5,79.37,415541,329.81,4611,215018,51.74,2026-03-16
ALGOQUANT, EQ, 16-Mar-2026,54.99,55.52,56.27,51.72,55.1,54.8,54.75,1380569,755.85,2031,221560,16.05,2026-03-16
ALICON, EQ, 16-Mar-2026,683.45,681.35,681.35,654.75,666.8,663.7,661.8,8933,59.12,1090,3731,41.77,2026-03-16
ALIVUS, EQ, 16-Mar-2026,944.9,944.9,947.0,908.35,925.5,925.45,924.69,54611,504.98,6018,25994,47.6,2026-03-16
ALKALI, EQ, 16-Mar-2026,57.19,60.99,60.99,57.21,57.45,57.72,58.63,2507,1.47,115,1540,61.43,2026-03-16
ALKEM, EQ, 16-Mar-2026,5355.5,5393.0,5407.0,5233.0,5290.0,5323.0,5307.37,204293,10842.59,21767,131678,64.46,2026-03-16
ALKYLAMINE, EQ, 16-Mar-2026,1278.4,1278.4,1292.0,1242.0,1261.0,1259.4,1257.48,41529,522.22,8545,21196,51.04,2026-03-16
ALLCARGO, EQ, 16-Mar-2026,7.72,7.72,7.78,7.44,7.48,7.47,7.54,7238125,546.12,10783,3398255,46.95,2026-03-16
ALLDIGI, EQ, 16-Mar-2026,753.1,761.5,761.5,723.9,742.1,734.95,739.23,14799,109.4,1364,9448,63.84,2026-03-16
ALLTIME, EQ, 16-Mar-2026,198.24,200.53,209.07,195.0,198.5,201.63,200.56,307850,617.43,6178,172363,55.99,2026-03-16
ALMONDZ, EQ, 16-Mar-2026,13.95,14.39,14.39,13.38,13.56,13.73,13.74,202266,27.8,571,175557,86.8,2026-03-16
ALOKINDS, EQ, 16-Mar-2026,13.03,12.97,12.98,12.51,12.7,12.61,12.65,6141614,776.91,12718,2890368,47.06,2026-03-16
ALPA, EQ, 16-Mar-2026,60.87,60.35,60.87,59.05,59.9,59.38,59.78,18460,11.03,250,14582,78.99,2026-03-16
ALPHA, EQ, 16-Mar-2026,45.04,46.16,46.16,44.11,44.88,44.84,44.71,2789190,1247.15,5170,1303027,46.72,2026-03-16
ALPHAETF, EQ, 16-Mar-2026,23.12,22.54,23.38,22.54,23.23,23.25,23.11,554349,128.1,1360,394066,71.09,2026-03-16
ALPHAGEO, EQ, 16-Mar-2026,186.99,186.99,194.79,172.8,175.0,178.81,183.49,19138,35.12,587,12241,63.96,2026-03-16
ALPL30IETF, EQ, 16-Mar-2026,25.67,25.86,26.49,25.54,25.91,25.93,25.63,7103535,1820.29,2153,4737753,66.7,2026-03-16
AMAGI, EQ, 16-Mar-2026,364.65,367.95,374.0,342.1,372.35,361.75,354.84,144559,512.95,10976,68834,47.62,2026-03-16
AMANTA, EQ, 16-Mar-2026,95.73,95.26,98.21,92.0,97.99,97.45,96.14,131486,126.42,1394,77122,58.65,2026-03-16
AMBER, EQ, 16-Mar-2026,6446.0,6446.0,6610.0,6361.0,6490.0,6528.5,6487.25,308999,20045.53,38241,59755,19.34,2026-03-16
AMBICAAGAR, EQ, 16-Mar-2026,23.57,23.1,25.0,21.95,22.46,22.58,22.84,10985,2.51,133,2942,26.78,2026-03-16
AMBIKCO, EQ, 16-Mar-2026,1325.1,1325.0,1332.3,1268.2,1270.5,1282.5,1293.06,18599,240.5,1337,15000,80.65,2026-03-16
AMBUJACEM, EQ, 16-Mar-2026,425.35,425.55,434.95,424.75,428.0,429.0,429.68,6857558,29465.52,81829,4089911,59.64,2026-03-16
AMDIND, EQ, 16-Mar-2026,36.56,35.2,36.55,34.9,35.4,35.19,35.41,11800,4.18,270,8140,68.98,2026-03-16
AMJLAND, EQ, 16-Mar-2026,37.1,36.92,38.12,36.0,37.0,36.28,36.46,21872,7.97,221,18239,83.39,2026-03-16
AMNPLST, EQ, 16-Mar-2026,149.67,149.67,151.0,147.0,148.0,147.81,148.1,9672,14.32,86,7690,79.51,2026-03-16
AMRUTANJAN, EQ, 16-Mar-2026,545.9,545.9,545.9,523.9,524.5,524.9,529.56,25992,137.64,1977,18747,72.13,2026-03-16
ANANDRATHI, EQ, 16-Mar-2026,3039.3,3050.0,3083.4,3011.9,3070.2,3070.7,3054.73,246486,7529.49,26976,168676,68.43,2026-03-16
ANANTRAJ, EQ, 16-Mar-2026,450.0,447.9,447.9,427.15,441.0,441.95,437.48,2841055,12428.97,60462,931826,32.8,2026-03-16
ANDHRAPAP, EQ, 16-Mar-2026,61.61,61.55,63.35,60.35,60.86,61.05,62.0,207455,128.62,3455,144957,69.87,2026-03-16
ANDHRSUGAR, EQ, 16-Mar-2026,70.98,70.98,71.05,68.83,69.99,69.74,69.6,140347,97.68,1407,84022,59.87,2026-03-16
ANGELONE, EQ, 16-Mar-2026,215.58,215.58,217.9,210.62,215.7,216.63,213.79,9982288,21340.69,67887,3144734,31.5,2026-03-16
ANIKINDS, EQ, 16-Mar-2026,39.91,39.91,41.89,39.31,40.74,40.63,40.86,1913,0.78,98,1299,67.9,2026-03-16
ANMOL, EQ, 16-Mar-2026,10.86,11.2,11.2,10.38,10.6,10.6,10.69,37424,4.0,334,26004,69.48,2026-03-16
ANTELOPUS, EQ, 16-Mar-2026,542.7,545.0,548.0,521.1,545.95,533.05,532.76,176273,939.11,6480,42928,24.35,2026-03-16
ANTGRAPHIC, EQ, 16-Mar-2026,0.8,0.83,0.83,0.78,0.78,0.78,0.8,88036,0.71,191,56928,64.66,2026-03-16
ANTHEM, EQ, 16-Mar-2026,640.05,640.05,646.0,629.3,644.8,644.4,638.97,188361,1203.58,16098,103833,55.12,2026-03-16
ANUHPHR, EQ, 16-Mar-2026,77.59,78.4,78.9,75.25,75.5,75.57,76.44,24320,18.59,452,15297,62.9,2026-03-16
ANUP, EQ, 16-Mar-2026,1521.8,1523.0,1526.9,1477.5,1503.0,1504.8,1506.27,33095,498.5,6930,15358,46.41,2026-03-16
ANURAS, EQ, 16-Mar-2026,1235.0,1225.6,1243.9,1210.0,1239.0,1236.6,1224.8,146263,1791.42,15198,95107,65.02,2026-03-16
AONEGOLD, EQ, 16-Mar-2026,14.7,15.06,15.06,14.27,14.35,14.32,14.41,777874,112.11,3186,481602,61.91,2026-03-16
AONELIQUID, EQ, 16-Mar-2026,1050.75,1050.9,1050.9,1050.88,1050.88,1050.89,1050.89,37445,393.5,124,23064,61.59,2026-03-16
AONENIFTY, EQ, 16-Mar-2026,9.5,9.26,9.73,9.26,9.59,9.56,9.51,976471,92.82,2707,562064,57.56,2026-03-16
AONESILVER, EQ, 16-Mar-2026,9.81,9.75,9.75,9.2,9.37,9.35,9.41,1490100,140.17,1968,673432,45.19,2026-03-16
AONETMMQ50, EQ, 16-Mar-2026,9.12,9.16,9.23,8.97,9.23,9.14,9.06,174371,15.79,471,111444,63.91,2026-03-16
AONETOTAL, EQ, 16-Mar-2026,10.83,11.02,11.02,10.67,10.88,10.86,10.78,719225,77.55,2738,355145,49.38,2026-03-16
APARINDS, EQ, 16-Mar-2026,8989.0,8989.0,9231.0,8856.0,9130.0,9119.0,9073.08,80272,7283.14,19688,18287,22.78,2026-03-16
APCL, EQ, 16-Mar-2026,114.16,116.0,120.69,113.74,114.3,113.82,114.65,7406,8.49,215,3817,51.54,2026-03-16
APCOTEXIND, EQ, 16-Mar-2026,352.9,352.9,358.9,344.0,350.0,350.45,350.39,31167,109.21,2161,18859,60.51,2026-03-16
APEX, EQ, 16-Mar-2026,324.0,323.05,335.0,316.0,328.1,328.4,324.69,339361,1101.88,7629,74332,21.9,2026-03-16
APLAPOLLO, EQ, 16-Mar-2026,1933.2,1921.6,1937.7,1872.1,1884.7,1893.7,1899.67,667940,12688.64,33908,375582,56.23,2026-03-16
APLLTD, EQ, 16-Mar-2026,677.95,678.0,686.9,667.05,678.45,675.3,676.48,52315,353.9,7416,20563,39.31,2026-03-16
APOLLO, EQ, 16-Mar-2026,200.67,200.67,203.89,193.5,194.75,194.87,197.87,7275327,14395.36,46956,1999725,27.49,2026-03-16
APOLLOHOSP, EQ, 16-Mar-2026,7550.0,7565.0,7750.0,7410.0,7489.5,7490.0,7492.66,481339,36065.11,56343,302048,62.75,2026-03-16
APOLLOPIPE, EQ, 16-Mar-2026,407.6,407.55,407.55,386.25,397.5,397.85,397.15,1589222,6311.56,28927,154405,9.72,2026-03-16
APOLLOTYRE, EQ, 16-Mar-2026,400.3,401.45,414.25,392.05,412.8,412.8,406.04,1670759,6783.88,45832,750234,44.9,2026-03-16
APOLSINHOT, EQ, 16-Mar-2026,1136.0,1115.0,1148.8,1080.0,1086.0,1099.9,1119.87,2320,25.98,186,1779,76.68,2026-03-16
APTECHT, EQ, 16-Mar-2026,79.79,79.79,80.79,75.25,76.51,77.12,76.95,252558,194.34,3543,105884,41.92,2026-03-16
APTUS, EQ, 16-Mar-2026,222.01,222.01,224.5,217.0,222.0,222.2,220.62,1433580,3162.74,25005,795374,55.48,2026-03-16
AQYLON, EQ, 16-Mar-2026,84.3,80.1,80.1,80.1,80.1,80.1,80.1,7517,6.02,198,7517,100.0,2026-03-16
ARCHIDPLY, EQ, 16-Mar-2026,73.14,75.0,75.0,70.01,71.0,71.33,72.16,80152,57.84,450,73211,91.34,2026-03-16
ARCHIES, EQ, 16-Mar-2026,13.48,13.48,14.04,13.02,14.04,13.72,13.62,16473,2.24,144,14840,90.09,2026-03-16
ARE&M, EQ, 16-Mar-2026,773.7,770.0,774.9,758.85,765.0,769.05,766.55,351944,2697.83,25188,165062,46.9,2026-03-16
ARENTERP, EQ, 16-Mar-2026,41.8,42.0,42.0,39.4,40.75,41.18,41.61,604,0.25,49,392,64.9,2026-03-16
ARFIN, EQ, 16-Mar-2026,75.04,73.2,76.63,73.2,74.66,74.35,75.51,1120340,845.92,4627,360764,32.2,2026-03-16
ARIES, EQ, 16-Mar-2026,323.3,324.95,329.75,316.05,322.05,324.9,320.93,15939,51.15,784,7327,45.97,2026-03-16
ARIHANTCAP, EQ, 16-Mar-2026,69.14,69.14,69.9,65.51,69.9,69.57,67.57,395042,266.94,4018,154608,39.14,2026-03-16
ARIHANTSUP, EQ, 16-Mar-2026,220.9,220.9,221.1,205.2,208.1,208.75,209.31,60821,127.31,1356,45412,74.67,2026-03-16
ARIS, EQ, 16-Mar-2026,100.07,101.01,106.0,94.76,104.85,104.41,101.12,1160868,1173.92,9290,392516,33.81,2026-03-16
ARKADE, EQ, 16-Mar-2026,104.48,106.0,106.0,100.0,102.2,103.35,102.71,399964,410.82,6086,175475,43.87,2026-03-16
ARMANFIN, EQ, 16-Mar-2026,1360.8,1361.5,1396.0,1340.0,1383.0,1374.1,1370.18,49045,672.0,4090,27321,55.71,2026-03-16
AROGRANITE, EQ, 16-Mar-2026,23.94,23.26,24.34,23.15,23.48,23.35,23.46,9889,2.32,116,8884,89.84,2026-03-16
ARROWGREEN, EQ, 16-Mar-2026,354.05,351.15,359.45,341.95,345.8,345.8,349.44,44575,155.76,1514,27632,61.99,2026-03-16
ARSSBL, EQ, 16-Mar-2026,477.55,480.0,484.95,456.8,467.95,465.0,468.12,354671,1660.28,9093,160908,45.37,2026-03-16
ARTEMISMED, EQ, 16-Mar-2026,225.28,225.95,226.1,217.5,218.6,219.53,221.44,197248,436.78,4736,75514,38.28,2026-03-16
ARTNIRMAN, EQ, 16-Mar-2026,35.61,35.61,37.87,35.61,35.74,35.74,36.97,263,0.1,10,262,99.62,2026-03-16
ARVIND, EQ, 16-Mar-2026,345.1,342.0,352.75,336.45,350.65,350.65,346.45,334590,1159.19,13177,125298,37.45,2026-03-16
ARVINDFASN, EQ, 16-Mar-2026,383.05,381.0,389.85,370.5,387.0,380.8,380.08,189492,720.21,22240,91151,48.1,2026-03-16
ARVSMART, EQ, 16-Mar-2026,533.65,527.65,544.75,523.65,535.5,539.05,535.68,77094,412.98,4056,22061,28.62,2026-03-16
ASAHIINDIA, EQ, 16-Mar-2026,830.0,825.0,844.9,814.05,840.0,839.7,834.34,44055,367.57,6208,20190,45.83,2026-03-16
ASAHISONG, EQ, 16-Mar-2026,182.78,183.0,189.75,181.0,189.5,187.28,183.78,38632,71.0,1058,26389,68.31,2026-03-16
ASAL, EQ, 16-Mar-2026,413.0,416.0,416.0,394.6,408.0,410.95,402.03,31000,124.63,1523,15391,49.65,2026-03-16
ASALCBR, EQ, 16-Mar-2026,717.9,717.9,717.9,696.0,716.0,710.2,707.29,117469,830.85,3499,92439,78.69,2026-03-16
