SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE,AVG_PRICE,TOTAL_TRADED_QTY,TURNOVER_LACS,NO_OF_TRADES,DELIVERABLE_QTY,DELIVERY_PCT,TIMESTAMP
AARTISURF, EQ, 19-Mar-2026,352.6,353.0,355.0,340.05,352.0,347.6,347.27,16021,55.64,1109,9589,59.85,2026-03-19
AARVI, EQ, 19-Mar-2026,129.11,129.11,129.53,125.0,125.7,125.74,127.76,6913,8.83,301,4072,58.9,2026-03-19
AAVAS, EQ, 19-Mar-2026,1123.7,1103.1,1117.9,1083.7,1110.0,1105.8,1099.41,221977,2440.44,17667,116947,52.68,2026-03-19
ABB, EQ, 19-Mar-2026,6337.5,6261.0,6322.0,6178.5,6230.0,6214.0,6241.99,212355,13255.19,25667,84643,39.86,2026-03-19
ABBOTINDIA, EQ, 19-Mar-2026,26375.0,26310.0,27095.0,26000.0,26600.0,26515.0,26342.22,9265,2440.61,4449,4550,49.11,2026-03-19
ABCAPITAL, EQ, 19-Mar-2026,328.45,322.9,322.9,310.75,313.95,312.3,316.0,2253224,7120.21,49216,562460,24.96,2026-03-19
ABCOTS, EQ, 19-Mar-2026,402.4,412.0,412.0,398.0,405.0,404.0,403.73,6646,26.83,415,2560,38.52,2026-03-19
ABDL, EQ, 19-Mar-2026,423.4,418.5,422.9,411.2,413.3,412.9,416.87,285954,1192.06,11134,179376,62.73,2026-03-19
ABFRL, EQ, 19-Mar-2026,59.23,58.5,58.79,56.52,57.0,56.85,57.65,2707556,1560.92,18133,1496317,55.26,2026-03-19
ABGSEC, EQ, 19-Mar-2026,112.43,112.31,113.31,110.77,112.99,112.99,112.08,218,0.24,10,116,53.21,2026-03-19
ABINFRA, EQ, 19-Mar-2026,17.34,17.28,17.28,16.86,17.03,16.98,17.05,257398,43.9,1134,130935,50.87,2026-03-19
ABLBL, EQ, 19-Mar-2026,98.8,97.0,97.37,92.1,94.3,93.34,94.09,1587898,1494.02,15468,1015807,63.97,2026-03-19
ABREL, EQ, 19-Mar-2026,1217.4,1203.0,1217.0,1161.3,1181.0,1178.3,1191.54,409767,4882.54,46263,192836,47.06,2026-03-19
ABSL10BANK, EQ, 19-Mar-2026,166.07,163.01,165.32,160.36,164.7,160.44,161.24,1601,2.58,45,1404,87.7,2026-03-19
ABSLAMC, EQ, 19-Mar-2026,969.45,960.0,968.95,931.0,939.0,933.45,949.61,200816,1906.97,13742,73963,36.83,2026-03-19
ABSLBANETF, EQ, 19-Mar-2026,56.43,55.31,55.33,54.41,54.8,54.56,54.87,248330,136.25,946,112146,45.16,2026-03-19
ABSLLIQUID, EQ, 19-Mar-2026,1000.01,999.99,1000.01,999.99,999.99,999.99,999.99,3121,31.21,6,3119,99.94,2026-03-19
ABSLMSCIN, EQ, 19-Mar-2026,28.36,28.38,28.38,27.22,27.22,27.23,27.65,472,0.13,11,470,99.58,2026-03-19
ABSLNN50ET, EQ, 19-Mar-2026,68.94,67.5,68.9,66.21,68.78,66.9,67.26,29342,19.73,435,26934,91.79,2026-03-19
ABSLPSE, EQ, 19-Mar-2026,10.43,10.4,10.4,10.11,10.28,10.13,10.16,662182,67.31,743,561774,84.84,2026-03-19
ACC, EQ, 19-Mar-2026,1405.2,1390.0,1396.5,1349.1,1355.7,1352.9,1362.88,294292,4010.86,18180,181263,61.59,2026-03-19
ACCELYA, EQ, 19-Mar-2026,1197.2,1189.2,1195.0,1179.9,1195.0,1190.6,1186.81,5999,71.2,738,3710,61.84,2026-03-19
ACCURACY, EQ, 19-Mar-2026,4.05,4.0,4.05,3.9,3.97,3.93,3.97,90747,3.6,706,55012,60.62,2026-03-19
ACE, EQ, 19-Mar-2026,844.55,833.05,855.3,830.0,837.95,834.7,842.38,246908,2079.9,18368,83721,33.91,2026-03-19
ACEINTEG, EQ, 19-Mar-2026,16.73,17.09,17.09,15.6,15.85,15.86,16.26,54380,8.84,135,52571,96.67,2026-03-19
ACI, EQ, 19-Mar-2026,575.3,568.0,579.3,561.75,573.0,574.5,571.94,136336,779.76,8469,61699,45.26,2026-03-19
ACL, EQ, 19-Mar-2026,53.91,53.01,54.25,52.9,54.0,53.86,53.61,17345,9.3,331,12423,71.62,2026-03-19
ACMESOLAR, EQ, 19-Mar-2026,248.69,246.0,272.15,244.5,262.5,262.03,262.23,8294669,21751.5,102606,1293739,15.6,2026-03-19
ACUTAAS, EQ, 19-Mar-2026,2257.8,2177.4,2294.8,2177.4,2250.0,2241.3,2255.73,314848,7102.13,47697,119378,37.92,2026-03-19
ADANIENSOL, EQ, 19-Mar-2026,1036.7,1014.5,1025.9,999.1,1007.0,1005.3,1012.79,719181,7283.78,23153,200292,27.85,2026-03-19
ADANIENT, EQ, 19-Mar-2026,2007.2,1984.0,1988.6,1930.0,1938.4,1936.8,1947.59,1510588,29420.09,71579,486863,32.23,2026-03-19
ADANIGREEN, EQ, 19-Mar-2026,891.3,880.0,882.05,850.6,859.95,854.9,865.91,2219917,19222.5,38081,732119,32.98,2026-03-19
ADANIPORTS, EQ, 19-Mar-2026,1401.9,1377.0,1379.6,1350.5,1360.0,1356.0,1364.98,2160622,29491.98,111964,1046911,48.45,2026-03-19
ADANIPOWER, EQ, 19-Mar-2026,154.07,151.0,155.49,150.15,151.5,151.01,152.36,17635762,26870.27,92228,5924755,33.6,2026-03-19
ADFFOODS, EQ, 19-Mar-2026,185.24,180.6,183.96,176.99,178.5,177.46,179.47,56963,102.23,1446,34049,59.77,2026-03-19
ADL, EQ, 19-Mar-2026,67.84,67.84,69.0,66.0,67.5,67.5,67.65,203,0.14,15,102,50.25,2026-03-19
ADOR, EQ, 19-Mar-2026,970.8,965.0,965.0,932.0,941.0,937.3,946.47,11829,111.96,2717,5393,45.59,2026-03-19
ADROITINFO, EQ, 19-Mar-2026,9.19,9.37,9.46,8.45,8.6,8.62,8.86,294137,26.06,871,217073,73.8,2026-03-19
ADSL, EQ, 19-Mar-2026,105.4,103.0,104.35,99.05,100.5,99.98,101.95,187360,191.02,3337,77472,41.35,2026-03-19
ADVAIT, EQ, 19-Mar-2026,1627.4,1600.0,1658.0,1565.5,1578.4,1574.8,1607.85,28183,453.14,3506,12792,45.39,2026-03-19
ADVANCE, EQ, 19-Mar-2026,101.2,101.22,101.23,97.51,98.0,97.73,98.29,196915,193.54,1725,105188,53.42,2026-03-19
ADVANIHOTR, EQ, 19-Mar-2026,51.71,51.39,51.98,50.82,51.98,51.67,51.23,19607,10.05,414,14155,72.19,2026-03-19
ADVENTHTL, EQ, 19-Mar-2026,153.79,150.0,154.79,149.11,151.85,152.0,152.23,126494,192.56,1931,82713,65.39,2026-03-19
ADVENZYMES, EQ, 19-Mar-2026,281.9,280.0,281.75,271.6,274.3,273.1,275.82,93343,257.46,2922,52814,56.58,2026-03-19
AEGISLOG, EQ, 19-Mar-2026,609.5,603.0,638.7,593.5,605.05,607.3,620.82,3250042,20177.0,94541,658493,20.26,2026-03-19
AEGISVOPAK, EQ, 19-Mar-2026,189.28,185.56,186.76,171.67,178.68,176.24,180.15,809721,1458.75,14633,313310,38.69,2026-03-19
AEPL, EQ, 19-Mar-2026,18.37,18.5,18.5,17.37,17.45,17.48,17.72,10240,1.81,328,5644,55.12,2026-03-19
AEQUS, EQ, 19-Mar-2026,126.28,123.0,125.09,121.26,123.7,123.42,123.53,616082,761.03,14368,285740,46.38,2026-03-19
AEROENTER, EQ, 19-Mar-2026,79.05,67.0,78.0,67.0,73.53,74.06,74.32,993465,738.36,6136,174096,17.52,2026-03-19
AEROFLEX, EQ, 19-Mar-2026,247.77,242.0,244.6,229.01,231.0,230.66,235.58,1840315,4335.35,20929,544605,29.59,2026-03-19
AERONEU, EQ, 19-Mar-2026,64.28,65.8,68.49,63.21,67.8,67.55,65.62,31622,20.75,552,11740,37.13,2026-03-19
AETHER, EQ, 19-Mar-2026,1068.55,1047.35,1077.9,1041.55,1068.55,1068.55,1064.77,201319,2143.59,20228,64990,32.28,2026-03-19
AFCONS, EQ, 19-Mar-2026,287.95,284.9,286.0,277.0,277.0,277.8,281.31,207932,584.94,6802,122359,58.85,2026-03-19
AFFLE, EQ, 19-Mar-2026,1346.4,1315.1,1327.8,1297.2,1300.3,1300.6,1305.93,155879,2035.67,18327,87068,55.86,2026-03-19
AFFORDABLE, EQ, 19-Mar-2026,151.59,146.55,151.5,144.1,148.0,146.79,147.02,104474,153.6,1754,66587,63.74,2026-03-19
AFSL, EQ, 19-Mar-2026,201.17,201.0,201.89,201.0,201.2,201.08,201.09,37589,75.59,134,35181,93.59,2026-03-19
AGARIND, EQ, 19-Mar-2026,432.7,428.4,428.4,410.0,411.0,411.05,414.94,41367,171.65,2205,24115,58.3,2026-03-19
AGARWALEYE, EQ, 19-Mar-2026,433.95,428.0,430.0,416.1,424.0,423.5,421.48,170268,717.64,12080,85477,50.2,2026-03-19
AGI, EQ, 19-Mar-2026,519.7,510.0,519.75,500.55,504.3,501.85,508.3,114121,580.07,5081,65588,57.47,2026-03-19
AGIIL, EQ, 19-Mar-2026,300.8,300.0,310.0,296.7,307.0,306.3,302.58,801125,2424.03,7018,310780,38.79,2026-03-19
AGROPHOS, EQ, 19-Mar-2026,32.42,33.0,33.0,31.25,31.25,31.41,31.7,8750,2.77,106,6716,76.75,2026-03-19
AHCL, EQ, 19-Mar-2026,114.11,111.01,114.4,111.01,112.8,112.77,112.74,63820,71.95,869,44109,69.11,2026-03-19
AHLADA, EQ, 19-Mar-2026,40.36,40.36,40.69,39.0,39.75,39.07,39.55,8137,3.22,172,5897,72.47,2026-03-19
AHLEAST, EQ, 19-Mar-2026,152.7,152.69,153.0,150.6,152.0,152.07,151.32,221,0.33,14,193,87.33,2026-03-19
AHLUCONT, EQ, 19-Mar-2026,746.0,749.95,765.2,729.7,740.0,737.95,743.99,281482,2094.18,15776,55197,19.61,2026-03-19
AIAENG, EQ, 19-Mar-2026,3719.6,3675.0,3692.9,3560.0,3588.1,3573.1,3609.54,36981,1334.84,13130,17834,48.22,2026-03-19
AIIL, EQ, 19-Mar-2026,485.5,466.0,489.5,466.0,482.0,480.6,480.06,342390,1643.68,20276,94244,27.53,2026-03-19
AIRAN, EQ, 19-Mar-2026,15.53,15.47,15.47,14.86,15.3,15.21,15.16,80251,12.17,482,66913,83.38,2026-03-19
AIROLAM, EQ, 19-Mar-2026,87.71,88.0,88.0,84.32,85.95,85.78,85.86,2806,2.41,52,2422,86.32,2026-03-19
AJANTPHARM, EQ, 19-Mar-2026,3056.6,3009.0,3071.6,2931.0,2947.0,2943.9,2986.78,97655,2916.74,22993,51062,52.29,2026-03-19
AJAXENGG, EQ, 19-Mar-2026,490.95,485.95,490.0,471.45,490.0,483.1,480.49,67927,326.38,3312,38188,56.22,2026-03-19
AJMERA, EQ, 19-Mar-2026,115.49,112.2,114.84,108.15,108.6,109.09,111.02,399972,444.05,2712,258013,64.51,2026-03-19
AJOONI, EQ, 19-Mar-2026,4.2,4.19,4.52,4.08,4.31,4.29,4.32,483387,20.88,579,292719,60.56,2026-03-19
AKASH, EQ, 19-Mar-2026,24.02,24.02,24.43,24.0,24.0,24.0,24.0,4748,1.14,26,4713,99.26,2026-03-19
AKG, EQ, 19-Mar-2026,10.98,10.91,11.29,10.61,10.67,10.69,10.97,28415,3.12,123,19082,67.15,2026-03-19
AKI, EQ, 19-Mar-2026,4.65,4.74,4.74,4.46,4.48,4.51,4.63,654223,30.32,354,613825,93.83,2026-03-19
AKSHAR, EQ, 19-Mar-2026,0.4,0.4,0.41,0.39,0.41,0.4,0.4,783194,3.16,366,546074,69.72,2026-03-19
AKSHARCHEM, EQ, 19-Mar-2026,175.91,176.0,192.9,170.05,181.7,178.98,179.4,23812,42.72,780,14935,62.72,2026-03-19
AKSHOPTFBR, EQ, 19-Mar-2026,4.62,4.54,4.68,4.5,4.66,4.62,4.61,316134,14.57,586,211319,66.84,2026-03-19
AKUMS, EQ, 19-Mar-2026,481.3,477.0,477.0,464.85,468.5,468.2,469.57,86810,407.64,8172,48786,56.2,2026-03-19
AKZOINDIA, EQ, 19-Mar-2026,2920.8,2880.0,2898.4,2780.1,2812.1,2797.8,2825.3,11636,328.75,2800,6926,59.52,2026-03-19
ALANKIT, EQ, 19-Mar-2026,7.65,7.63,7.8,7.5,7.64,7.68,7.66,330963,25.35,913,206759,62.47,2026-03-19
ALBERTDAVD, EQ, 19-Mar-2026,673.0,669.9,679.35,667.0,671.0,671.35,672.36,1877,12.62,138,1461,77.84,2026-03-19
ALEMBICLTD, EQ, 19-Mar-2026,81.36,80.0,80.9,78.0,78.48,78.38,78.98,247492,195.48,2524,147300,59.52,2026-03-19
ALGOQUANT, EQ, 19-Mar-2026,57.01,56.56,56.56,54.05,55.8,54.83,55.66,915162,509.42,1756,150604,16.46,2026-03-19
ALICON, EQ, 19-Mar-2026,675.25,669.1,669.1,649.05,654.75,651.55,655.79,7192,47.16,740,4170,57.98,2026-03-19
ALIVUS, EQ, 19-Mar-2026,941.95,921.1,937.0,918.35,926.1,928.05,927.49,54877,508.98,5658,30146,54.93,2026-03-19
ALKALI, EQ, 19-Mar-2026,57.43,57.0,57.42,55.01,55.24,55.49,55.96,4102,2.3,427,2665,64.97,2026-03-19
ALKEM, EQ, 19-Mar-2026,5351.5,5309.0,5336.0,5222.5,5257.0,5240.0,5252.64,60008,3152.0,14132,27130,45.21,2026-03-19
ALKYLAMINE, EQ, 19-Mar-2026,1350.1,1330.0,1330.0,1280.0,1286.0,1285.2,1301.28,40670,529.23,8234,24126,59.32,2026-03-19
ALLCARGO, EQ, 19-Mar-2026,8.28,8.2,8.22,7.89,8.09,8.01,8.04,7259832,584.04,11484,3668608,50.53,2026-03-19
ALLDIGI, EQ, 19-Mar-2026,750.3,727.0,784.5,727.0,745.0,748.4,756.3,9148,69.19,1028,5050,55.2,2026-03-19
ALLTIME, EQ, 19-Mar-2026,216.66,214.0,226.19,208.1,216.0,218.36,219.62,186790,410.24,3876,114435,61.26,2026-03-19
ALMONDZ, EQ, 19-Mar-2026,13.94,14.0,14.37,13.26,13.8,13.65,14.1,241638,34.08,596,191236,79.14,2026-03-19
ALOKINDS, EQ, 19-Mar-2026,13.23,13.18,13.41,12.8,12.87,12.85,13.05,5190913,677.27,9829,2154828,41.51,2026-03-19
ALPA, EQ, 19-Mar-2026,59.97,61.0,61.0,59.66,60.4,60.14,60.35,16334,9.86,151,12536,76.75,2026-03-19
ALPHA, EQ, 19-Mar-2026,46.16,45.89,45.99,44.5,44.9,44.76,45.11,2911765,1313.38,5899,2042787,70.16,2026-03-19
ALPHAETF, EQ, 19-Mar-2026,23.91,23.61,23.64,22.99,23.3,23.08,23.22,706377,164.03,2091,562151,79.58,2026-03-19
ALPHAGEO, EQ, 19-Mar-2026,182.32,181.61,188.35,180.0,185.0,184.37,183.94,12801,23.55,432,9456,73.87,2026-03-19
ALPL30IETF, EQ, 19-Mar-2026,26.26,26.24,26.27,25.5,25.66,25.58,25.67,1121388,287.92,1989,765363,68.25,2026-03-19
AMAGI, EQ, 19-Mar-2026,351.2,347.0,358.0,341.0,356.8,348.25,347.82,122911,427.51,8194,82441,67.07,2026-03-19
AMANTA, EQ, 19-Mar-2026,97.12,98.0,98.0,94.11,95.55,95.66,96.14,47811,45.97,544,30126,63.01,2026-03-19
AMBER, EQ, 19-Mar-2026,6850.0,6719.5,6742.0,6622.5,6710.0,6677.0,6680.06,241373,16123.85,26456,65742,27.24,2026-03-19
AMBICAAGAR, EQ, 19-Mar-2026,23.22,24.0,24.0,23.1,23.7,23.66,23.27,1566,0.36,35,1350,86.21,2026-03-19
AMBIKCO, EQ, 19-Mar-2026,1295.3,1276.9,1293.9,1250.1,1262.9,1257.9,1271.42,10018,127.37,783,8573,85.58,2026-03-19
AMBUJACEM, EQ, 19-Mar-2026,441.25,433.0,435.75,418.25,421.9,419.95,424.13,2679767,11365.7,51635,1318232,49.19,2026-03-19
AMDIND, EQ, 19-Mar-2026,37.79,37.5,38.5,36.5,36.95,37.15,37.34,12330,4.6,210,7258,58.86,2026-03-19
AMJLAND, EQ, 19-Mar-2026,38.46,38.65,39.43,37.5,37.5,37.78,38.35,16515,6.33,196,10402,62.99,2026-03-19
AMNPLST, EQ, 19-Mar-2026,149.57,151.0,152.9,147.0,148.88,148.89,150.36,10787,16.22,217,6354,58.9,2026-03-19
AMRUTANJAN, EQ, 19-Mar-2026,518.3,514.0,523.95,505.0,514.75,513.1,513.78,27760,142.62,2027,15762,56.78,2026-03-19
ANANDRATHI, EQ, 19-Mar-2026,3063.9,3040.0,3059.0,2993.6,2996.0,3022.9,3032.25,115357,3497.91,26224,71360,61.86,2026-03-19
ANANTRAJ, EQ, 19-Mar-2026,470.8,458.0,462.0,446.05,451.0,447.8,453.88,1551358,7041.25,35258,622272,40.11,2026-03-19
ANDHRAPAP, EQ, 19-Mar-2026,62.4,62.14,62.4,60.27,61.0,60.96,61.13,159917,97.76,4801,99941,62.5,2026-03-19
ANDHRSUGAR, EQ, 19-Mar-2026,70.25,69.8,70.53,68.12,68.76,68.63,69.25,159550,110.49,2337,77741,48.73,2026-03-19
ANGELONE, EQ, 19-Mar-2026,236.21,230.0,234.91,228.01,232.1,232.42,232.37,9785627,22738.71,75570,3315031,33.88,2026-03-19
ANIKINDS, EQ, 19-Mar-2026,40.15,39.1,40.74,38.5,38.76,38.74,39.68,14515,5.76,341,10853,74.77,2026-03-19
ANMOL, EQ, 19-Mar-2026,10.99,10.95,10.95,10.1,10.61,10.51,10.55,52645,5.55,455,33245,63.15,2026-03-19
ANTELOPUS, EQ, 19-Mar-2026,531.2,541.0,553.7,522.9,528.45,532.15,537.42,270658,1454.58,9342,59564,22.01,2026-03-19
ANTGRAPHIC, EQ, 19-Mar-2026,0.8,0.82,0.82,0.78,0.8,0.79,0.79,241777,1.92,184,152743,63.18,2026-03-19
ANTHEM, EQ, 19-Mar-2026,648.4,641.85,642.95,626.25,639.0,635.5,635.27,165633,1052.22,11507,91961,55.52,2026-03-19
ANUHPHR, EQ, 19-Mar-2026,77.03,76.5,78.47,74.0,74.94,74.29,75.59,64165,48.5,1194,46786,72.92,2026-03-19
ANUP, EQ, 19-Mar-2026,1658.2,1620.0,1689.9,1612.2,1626.0,1632.6,1652.45,66052,1091.48,9508,22511,34.08,2026-03-19
ANURAS, EQ, 19-Mar-2026,1240.4,1237.2,1260.0,1225.6,1243.7,1243.5,1244.42,122960,1530.13,8915,72015,58.57,2026-03-19
AONEGOLD, EQ, 19-Mar-2026,14.4,14.3,14.3,13.57,13.72,13.72,13.9,1279219,177.86,5875,598049,46.75,2026-03-19
AONELIQUID, EQ, 19-Mar-2026,1051.31,1051.31,1051.33,1051.31,1051.31,1051.31,1051.31,5417,56.95,113,4855,89.63,2026-03-19
AONENIFTY, EQ, 19-Mar-2026,9.76,10.0,10.2,9.4,9.56,9.49,9.53,1382323,131.8,2809,1058616,76.58,2026-03-19
AONESILVER, EQ, 19-Mar-2026,9.47,9.47,9.47,8.76,8.85,8.84,8.99,2019616,181.58,2957,1075454,53.25,2026-03-19
AONETMMQ50, EQ, 19-Mar-2026,9.37,9.65,9.65,9.01,9.28,9.09,9.13,179301,16.37,540,93722,52.27,2026-03-19
AONETOTAL, EQ, 19-Mar-2026,11.07,11.4,11.4,10.7,10.83,10.74,10.84,764450,82.88,2423,416462,54.48,2026-03-19
APARINDS, EQ, 19-Mar-2026,9609.0,9400.0,9730.0,9372.0,9631.0,9598.0,9587.08,76956,7377.83,16967,25162,32.7,2026-03-19
APCL, EQ, 19-Mar-2026,114.58,115.15,115.98,108.63,113.47,111.99,111.85,3667,4.1,180,2690,73.36,2026-03-19
APCOTEXIND, EQ, 19-Mar-2026,341.0,337.9,346.0,333.05,342.0,343.6,342.49,12424,42.55,1616,7607,61.23,2026-03-19
APEX, EQ, 19-Mar-2026,369.65,355.4,365.4,353.0,360.25,357.85,360.2,314907,1134.29,8934,86108,27.34,2026-03-19
APLAPOLLO, EQ, 19-Mar-2026,2013.4,1950.0,1988.6,1922.0,1934.3,1929.8,1951.62,535700,10454.81,49715,335222,62.58,2026-03-19
APLLTD, EQ, 19-Mar-2026,676.3,670.0,671.35,652.0,662.0,655.45,662.08,47930,317.33,6295,25296,52.78,2026-03-19
APOLLO, EQ, 19-Mar-2026,206.29,200.0,203.0,195.61,197.5,196.37,200.14,4431627,8869.24,26389,1202978,27.15,2026-03-19
APOLLOHOSP, EQ, 19-Mar-2026,7471.0,7407.0,7407.0,7229.0,7292.5,7252.0,7317.15,264884,19381.96,33390,109190,41.22,2026-03-19
APOLLOPIPE, EQ, 19-Mar-2026,403.6,399.0,419.9,385.15,394.0,391.5,405.71,934752,3792.39,21369,133573,14.29,2026-03-19
APOLLOTYRE, EQ, 19-Mar-2026,419.75,415.0,424.75,412.75,422.0,419.45,417.37,929173,3878.07,35629,526664,56.68,2026-03-19
APOLSINHOT, EQ, 19-Mar-2026,1085.5,1091.2,1111.0,1085.0,1085.0,1085.2,1094.06,517,5.66,84,421,81.43,2026-03-19
APTECHT, EQ, 19-Mar-2026,80.21,78.5,79.72,76.82,77.67,77.8,78.36,113473,88.92,1780,60446,53.27,2026-03-19
APTUS, EQ, 19-Mar-2026,219.18,217.68,217.68,209.0,209.75,209.84,212.93,1860655,3961.84,33560,993130,53.38,2026-03-19
AQYLON, EQ, 19-Mar-2026,72.3,68.7,68.7,68.7,68.7,68.7,68.7,27423,18.84,205,27423,100.0,2026-03-19
ARCHIDPLY, EQ, 19-Mar-2026,71.45,72.5,72.5,68.1,71.89,70.92,68.86,75951,52.3,1297,59891,78.85,2026-03-19
ARCHIES, EQ, 19-Mar-2026,13.69,13.69,13.9,13.23,13.69,13.6,13.5,28929,3.91,164,23295,80.52,2026-03-19
ARE&M, EQ, 19-Mar-2026,784.85,780.0,781.65,767.3,772.0,769.15,774.37,260313,2015.78,20441,144945,55.68,2026-03-19
ARENTERP, EQ, 19-Mar-2026,40.12,40.12,41.1,38.45,38.92,38.92,39.3,343,0.13,25,215,62.68,2026-03-19
ARFIN, EQ, 19-Mar-2026,75.88,75.38,77.0,74.58,76.06,76.24,76.04,871405,662.58,3486,165383,18.98,2026-03-19
ARIES, EQ, 19-Mar-2026,335.6,330.0,336.95,325.65,334.0,331.05,332.44,14784,49.15,814,7493,50.68,2026-03-19
ARIHANTCAP, EQ, 19-Mar-2026,69.98,69.4,69.4,67.1,67.1,67.96,68.63,154491,106.03,989,99504,64.41,2026-03-19
ARIHANTSUP, EQ, 19-Mar-2026,221.25,226.9,226.9,214.05,214.5,216.6,216.63,126845,274.79,177,124509,98.16,2026-03-19
ARIS, EQ, 19-Mar-2026,105.71,104.0,104.74,101.65,103.47,102.41,103.29,246522,254.64,2810,110800,44.95,2026-03-19
ARKADE, EQ, 19-Mar-2026,106.59,105.0,106.0,102.15,103.0,102.77,104.6,744334,778.57,5706,235492,31.64,2026-03-19
ARMANFIN, EQ, 19-Mar-2026,1486.4,1464.1,1538.0,1456.8,1461.2,1466.7,1504.85,58017,873.07,6546,22488,38.76,2026-03-19
AROGRANITE, EQ, 19-Mar-2026,23.67,23.68,24.2,22.55,23.5,23.24,23.46,8620,2.02,122,6442,74.73,2026-03-19
ARROWGREEN, EQ, 19-Mar-2026,400.35,392.0,397.8,381.0,390.0,388.35,390.4,44002,171.78,1756,21128,48.02,2026-03-19
ARSSBL, EQ, 19-Mar-2026,486.15,480.0,483.1,461.5,466.6,464.4,472.19,197975,934.82,6796,109145,55.13,2026-03-19
ARTEMISMED, EQ, 19-Mar-2026,230.44,226.04,230.0,222.73,229.55,229.18,227.28,85320,193.91,3029,36067,42.27,2026-03-19
ARTNIRMAN, EQ, 19-Mar-2026,37.13,37.13,37.13,33.45,33.45,34.92,35.01,242,0.08,9,221,91.32,2026-03-19
ARVIND, EQ, 19-Mar-2026,365.2,360.0,367.6,354.95,358.7,356.85,361.56,230188,832.26,9909,98027,42.59,2026-03-19
ARVINDFASN, EQ, 19-Mar-2026,409.25,400.25,409.65,397.2,404.5,404.75,403.8,165266,667.34,16354,87286,52.82,2026-03-19
ARVSMART, EQ, 19-Mar-2026,548.5,544.2,547.4,521.0,521.0,525.5,534.43,42582,227.57,1944,21778,51.14,2026-03-19
ASAHIINDIA, EQ, 19-Mar-2026,864.4,859.5,874.35,832.5,837.5,841.4,852.79,566173,4828.28,26625,112317,19.84,2026-03-19
ASAHISONG, EQ, 19-Mar-2026,197.3,199.89,201.53,192.31,201.0,199.46,198.76,20118,39.99,657,12631,62.78,2026-03-19
ASAL, EQ, 19-Mar-2026,418.85,403.5,422.85,403.5,422.0,417.9,417.01,22727,94.77,969,12381,54.48,2026-03-19
ASALCBR, EQ, 19-Mar-2026,744.25,744.25,747.95,716.95,724.0,722.3,735.69,59604,438.5,2869,39544,66.34,2026-03-19
